rule,need,partition,date_utc,signal_ts,entry_bar_start,entry_px,H,L,range,F15,F65,E20_DOWN,frozen_h2_bar_start,session_end,baseline_exit_reason,baseline_net_pnl_usd,baseline_loser,frozen_h2_failure,persistence_exit,persistence_bar_start,persistence_run,max_pre_h2_run_seen,exit_bar_start,exit_ts,exit_px,exit_reason,net_pnl_usd,win,h2_before_exit
P3,3,external,2020-08-27,2020-08-27 14:10:00+00:00,2020-08-27 14:25:00+00:00,11325.318,11593.0,11278.08,314.9200000000001,11325.318,11482.778,11215.096,2020-08-27 16:55:00+00:00,2020-08-27 20:00:00+00:00,TP,4.466176826116483,False,False,True,2020-08-27 14:35:00+00:00,3,3,2020-08-27 14:35:00+00:00,2020-08-27 14:40:00+00:00,11329.0,PERSISTENCE_P3,-0.5625561419114544,False,False
P1,1,external,2020-09-03,2020-09-03 15:40:00+00:00,2020-09-03 16:10:00+00:00,10741.586,11475.0,10612.16,862.8400000000001,10741.586,11173.006,10439.592,2020-09-03 16:50:00+00:00,2020-09-03 20:00:00+00:00,TIME_EXIT,2.011468846406792,False,False,False,,0,0,2020-09-03 20:00:00+00:00,2020-09-03 20:00:00+00:00,10689.78,TIME_EXIT,2.0114688464067916,True,True
P2,2,external,2020-09-03,2020-09-03 15:40:00+00:00,2020-09-03 16:10:00+00:00,10741.586,11475.0,10612.16,862.8400000000001,10741.586,11173.006,10439.592,2020-09-03 16:50:00+00:00,2020-09-03 20:00:00+00:00,TIME_EXIT,2.011468846406792,False,False,False,,0,0,2020-09-03 20:00:00+00:00,2020-09-03 20:00:00+00:00,10689.78,TIME_EXIT,2.0114688464067916,True,True
P3,3,external,2020-09-03,2020-09-03 15:40:00+00:00,2020-09-03 16:10:00+00:00,10741.586,11475.0,10612.16,862.8400000000001,10741.586,11173.006,10439.592,2020-09-03 16:50:00+00:00,2020-09-03 20:00:00+00:00,TIME_EXIT,2.011468846406792,False,False,False,,0,0,2020-09-03 20:00:00+00:00,2020-09-03 20:00:00+00:00,10689.78,TIME_EXIT,2.0114688464067916,True,True
P1,1,external,2020-11-10,2020-11-10 15:00:00+00:00,2020-11-10 15:10:00+00:00,15210.6955,15474.17,15164.2,309.96999999999935,15210.6955,15365.6805,15102.206,2020-11-10 15:20:00+00:00,2020-11-10 20:00:00+00:00,TP,3.166224174298923,False,False,True,2020-11-10 15:10:00+00:00,1,1,2020-11-10 15:10:00+00:00,2020-11-10 15:15:00+00:00,15212.38,PERSISTENCE_P1,-0.45537222147400785,False,False
P2,2,external,2020-11-10,2020-11-10 15:00:00+00:00,2020-11-10 15:10:00+00:00,15210.6955,15474.17,15164.2,309.96999999999935,15210.6955,15365.6805,15102.206,2020-11-10 15:20:00+00:00,2020-11-10 20:00:00+00:00,TP,3.166224174298923,False,False,False,,0,1,2020-11-10 15:25:00+00:00,2020-11-10 15:25:00+00:00,15102.206,TP_E20_DOWN,3.166224174298923,True,True
P3,3,external,2020-11-10,2020-11-10 15:00:00+00:00,2020-11-10 15:10:00+00:00,15210.6955,15474.17,15164.2,309.96999999999935,15210.6955,15365.6805,15102.206,2020-11-10 15:20:00+00:00,2020-11-10 20:00:00+00:00,TP,3.166224174298923,False,False,False,,0,1,2020-11-10 15:25:00+00:00,2020-11-10 15:25:00+00:00,15102.206,TP_E20_DOWN,3.166224174298923,True,True
P1,1,external,2020-11-26,2020-11-26 17:30:00+00:00,2020-11-26 17:35:00+00:00,16512.1315,17646.21,16312.0,1334.2099999999991,16512.1315,17179.2365,16045.158,2020-11-26 19:25:00+00:00,2020-11-26 20:00:00+00:00,TIME_EXIT,-1.1397137068585543,True,False,True,2020-11-26 17:35:00+00:00,1,1,2020-11-26 17:35:00+00:00,2020-11-26 17:40:00+00:00,16521.43,PERSISTENCE_P1,-0.6815657082188568,False,False
P2,2,external,2020-11-26,2020-11-26 17:30:00+00:00,2020-11-26 17:35:00+00:00,16512.1315,17646.21,16312.0,1334.2099999999991,16512.1315,17179.2365,16045.158,2020-11-26 19:25:00+00:00,2020-11-26 20:00:00+00:00,TIME_EXIT,-1.1397137068585543,True,False,True,2020-11-26 17:50:00+00:00,2,2,2020-11-26 17:50:00+00:00,2020-11-26 17:55:00+00:00,16549.76,PERSISTENCE_P2,-1.5394198259624718,False,False
P3,3,external,2020-11-26,2020-11-26 17:30:00+00:00,2020-11-26 17:35:00+00:00,16512.1315,17646.21,16312.0,1334.2099999999991,16512.1315,17179.2365,16045.158,2020-11-26 19:25:00+00:00,2020-11-26 20:00:00+00:00,TIME_EXIT,-1.1397137068585543,True,False,True,2020-11-26 17:55:00+00:00,3,3,2020-11-26 17:55:00+00:00,2020-11-26 18:00:00+00:00,16699.21,PERSISTENCE_P3,-6.0648803941514045,False,False
P1,1,external,2020-12-02,2020-12-02 15:05:00+00:00,2020-12-02 15:10:00+00:00,18884.75,19365.0,18800.0,565.0,18884.75,19167.25,18687.0,2020-12-02 15:30:00+00:00,2020-12-02 20:00:00+00:00,TIME_EXIT,-6.257901216590106,True,False,True,2020-12-02 15:10:00+00:00,1,1,2020-12-02 15:10:00+00:00,2020-12-02 15:15:00+00:00,18957.57,PERSISTENCE_P1,-2.3280106964614227,False,False
P2,2,external,2020-12-02,2020-12-02 15:05:00+00:00,2020-12-02 15:10:00+00:00,18884.75,19365.0,18800.0,565.0,18884.75,19167.25,18687.0,2020-12-02 15:30:00+00:00,2020-12-02 20:00:00+00:00,TIME_EXIT,-6.257901216590106,True,False,True,2020-12-02 15:15:00+00:00,2,2,2020-12-02 15:15:00+00:00,2020-12-02 15:20:00+00:00,18973.74,PERSISTENCE_P2,-2.7561339175790414,False,False
P3,3,external,2020-12-02,2020-12-02 15:05:00+00:00,2020-12-02 15:10:00+00:00,18884.75,19365.0,18800.0,565.0,18884.75,19167.25,18687.0,2020-12-02 15:30:00+00:00,2020-12-02 20:00:00+00:00,TIME_EXIT,-6.257901216590106,True,False,True,2020-12-02 15:20:00+00:00,3,3,2020-12-02 15:20:00+00:00,2020-12-02 15:25:00+00:00,18896.29,PERSISTENCE_P3,-0.7055375369014913,False,False
P1,1,external,2020-12-07,2020-12-07 14:20:00+00:00,2020-12-07 17:40:00+00:00,19144.4915,19396.61,19100.0,296.6100000000006,19144.4915,19292.7965,19040.678,2020-12-07 18:15:00+00:00,2020-12-07 20:00:00+00:00,TP,2.311315158200995,False,False,True,2020-12-07 17:40:00+00:00,1,1,2020-12-07 17:40:00+00:00,2020-12-07 17:45:00+00:00,19155.61,PERSISTENCE_P1,-0.6903837900317304,False,False
P2,2,external,2020-12-07,2020-12-07 14:20:00+00:00,2020-12-07 17:40:00+00:00,19144.4915,19396.61,19100.0,296.6100000000006,19144.4915,19292.7965,19040.678,2020-12-07 18:15:00+00:00,2020-12-07 20:00:00+00:00,TP,2.311315158200995,False,False,True,2020-12-07 17:45:00+00:00,2,2,2020-12-07 17:45:00+00:00,2020-12-07 17:50:00+00:00,19160.49,PERSISTENCE_P2,-0.8178355951632749,False,False
P3,3,external,2020-12-07,2020-12-07 14:20:00+00:00,2020-12-07 17:40:00+00:00,19144.4915,19396.61,19100.0,296.6100000000006,19144.4915,19292.7965,19040.678,2020-12-07 18:15:00+00:00,2020-12-07 20:00:00+00:00,TP,2.311315158200995,False,False,True,2020-12-07 17:50:00+00:00,3,3,2020-12-07 17:50:00+00:00,2020-12-07 17:55:00+00:00,19172.16,PERSISTENCE_P3,-1.1226230062051994,False,False
P1,1,external,2021-01-01,2021-01-01 18:45:00+00:00,2021-01-01 19:00:00+00:00,29015.329,29668.86,28900.0,768.8600000000006,29015.329,29399.759,28746.228,,2021-01-01 20:00:00+00:00,TIME_EXIT,-0.9712670016596748,True,True,True,2021-01-01 19:05:00+00:00,1,1,2021-01-01 19:05:00+00:00,2021-01-01 19:10:00+00:00,29046.7,PERSISTENCE_P1,-0.9405935600454364,False,False
P2,2,external,2021-01-01,2021-01-01 18:45:00+00:00,2021-01-01 19:00:00+00:00,29015.329,29668.86,28900.0,768.8600000000006,29015.329,29399.759,28746.228,,2021-01-01 20:00:00+00:00,TIME_EXIT,-0.9712670016596748,True,True,True,2021-01-01 19:10:00+00:00,2,2,2021-01-01 19:10:00+00:00,2021-01-01 19:15:00+00:00,29032.78,PERSISTENCE_P2,-0.7007203537136748,False,False
P3,3,external,2021-01-01,2021-01-01 18:45:00+00:00,2021-01-01 19:00:00+00:00,29015.329,29668.86,28900.0,768.8600000000006,29015.329,29399.759,28746.228,,2021-01-01 20:00:00+00:00,TIME_EXIT,-0.9712670016596748,True,True,True,2021-01-01 19:15:00+00:00,3,3,2021-01-01 19:15:00+00:00,2021-01-01 19:20:00+00:00,29125.01,PERSISTENCE_P3,-2.29005266836707,False,False
P1,1,external,2021-02-10,2021-02-10 15:15:00+00:00,2021-02-10 15:20:00+00:00,44884.6675,47475.0,44427.55,3047.449999999997,44884.6675,46408.3925,43818.060000000005,2021-02-10 15:25:00+00:00,2021-02-10 20:00:00+00:00,TP,11.481646444189412,False,False,True,2021-02-10 15:20:00+00:00,1,1,2021-02-10 15:20:00+00:00,2021-02-10 15:25:00+00:00,44903.26,PERSISTENCE_P1,-0.6071141554072873,False,False
P2,2,external,2021-02-10,2021-02-10 15:15:00+00:00,2021-02-10 15:20:00+00:00,44884.6675,47475.0,44427.55,3047.449999999997,44884.6675,46408.3925,43818.060000000005,2021-02-10 15:25:00+00:00,2021-02-10 20:00:00+00:00,TP,11.481646444189412,False,False,False,,0,1,2021-02-10 15:45:00+00:00,2021-02-10 15:45:00+00:00,43818.060000000005,TP_E20_DOWN,11.481646444189412,True,True
P3,3,external,2021-02-10,2021-02-10 15:15:00+00:00,2021-02-10 15:20:00+00:00,44884.6675,47475.0,44427.55,3047.449999999997,44884.6675,46408.3925,43818.060000000005,2021-02-10 15:25:00+00:00,2021-02-10 20:00:00+00:00,TP,11.481646444189412,False,False,False,,0,1,2021-02-10 15:45:00+00:00,2021-02-10 15:45:00+00:00,43818.060000000005,TP_E20_DOWN,11.481646444189412,True,True
P1,1,external,2021-02-17,2021-02-17 13:35:00+00:00,2021-02-17 14:40:00+00:00,50837.069,51806.46,50666.0,1140.4599999999991,50837.069,51407.299,50437.908,,2021-02-17 20:00:00+00:00,CLOSE_INVALIDATION,-7.056569834897439,True,True,True,2021-02-17 14:40:00+00:00,1,1,2021-02-17 14:40:00+00:00,2021-02-17 14:45:00+00:00,50849.1,PERSISTENCE_P1,-0.5183290090936931,False,False
P2,2,external,2021-02-17,2021-02-17 13:35:00+00:00,2021-02-17 14:40:00+00:00,50837.069,51806.46,50666.0,1140.4599999999991,50837.069,51407.299,50437.908,,2021-02-17 20:00:00+00:00,CLOSE_INVALIDATION,-7.056569834897439,True,True,True,2021-02-17 14:45:00+00:00,2,2,2021-02-17 14:45:00+00:00,2021-02-17 14:50:00+00:00,50950.0,PERSISTENCE_P2,-1.510715096497763,False,False
P3,3,external,2021-02-17,2021-02-17 13:35:00+00:00,2021-02-17 14:40:00+00:00,50837.069,51806.46,50666.0,1140.4599999999991,50837.069,51407.299,50437.908,,2021-02-17 20:00:00+00:00,CLOSE_INVALIDATION,-7.056569834897439,True,True,True,2021-02-17 14:50:00+00:00,3,3,2021-02-17 14:50:00+00:00,2021-02-17 14:55:00+00:00,51031.95,PERSISTENCE_P3,-2.316721438051375,False,False
P1,1,external,2021-03-18,2021-03-18 14:15:00+00:00,2021-03-18 14:25:00+00:00,57811.5215,58726.81,57650.0,1076.8099999999977,57811.5215,58349.9265,57434.638,,2021-03-18 20:00:00+00:00,CLOSE_INVALIDATION,-6.311265455969685,True,True,True,2021-03-18 14:25:00+00:00,1,1,2021-03-18 14:25:00+00:00,2021-03-18 14:30:00+00:00,57918.78,PERSISTENCE_P1,-1.327656782048162,False,False
P2,2,external,2021-03-18,2021-03-18 14:15:00+00:00,2021-03-18 14:25:00+00:00,57811.5215,58726.81,57650.0,1076.8099999999977,57811.5215,58349.9265,57434.638,,2021-03-18 20:00:00+00:00,CLOSE_INVALIDATION,-6.311265455969685,True,True,True,2021-03-18 14:40:00+00:00,2,2,2021-03-18 14:40:00+00:00,2021-03-18 14:45:00+00:00,57898.71,PERSISTENCE_P2,-1.154075465735637,False,False
P3,3,external,2021-03-18,2021-03-18 14:15:00+00:00,2021-03-18 14:25:00+00:00,57811.5215,58726.81,57650.0,1076.8099999999977,57811.5215,58349.9265,57434.638,,2021-03-18 20:00:00+00:00,CLOSE_INVALIDATION,-6.311265455969685,True,True,True,2021-03-18 14:45:00+00:00,3,3,2021-03-18 14:45:00+00:00,2021-03-18 14:50:00+00:00,57849.99,PERSISTENCE_P3,-0.7327061717273382,False,False
P1,1,external,2021-05-06,2021-05-06 15:55:00+00:00,2021-05-06 16:05:00+00:00,57088.334,58450.0,56848.04,1601.9599999999991,57088.334,57889.314,56527.648,2021-05-06 16:50:00+00:00,2021-05-06 20:00:00+00:00,TP,4.510688057563578,False,False,True,2021-05-06 16:10:00+00:00,1,1,2021-05-06 16:10:00+00:00,2021-05-06 16:15:00+00:00,57232.46,PERSISTENCE_P1,-1.662306936474942,False,False
P2,2,external,2021-05-06,2021-05-06 15:55:00+00:00,2021-05-06 16:05:00+00:00,57088.334,58450.0,56848.04,1601.9599999999991,57088.334,57889.314,56527.648,2021-05-06 16:50:00+00:00,2021-05-06 20:00:00+00:00,TP,4.510688057563578,False,False,True,2021-05-06 16:15:00+00:00,2,2,2021-05-06 16:15:00+00:00,2021-05-06 16:20:00+00:00,57254.88,PERSISTENCE_P2,-1.8586692966026543,False,False
P3,3,external,2021-05-06,2021-05-06 15:55:00+00:00,2021-05-06 16:05:00+00:00,57088.334,58450.0,56848.04,1601.9599999999991,57088.334,57889.314,56527.648,2021-05-06 16:50:00+00:00,2021-05-06 20:00:00+00:00,TP,4.510688057563578,False,False,True,2021-05-06 16:20:00+00:00,3,3,2021-05-06 16:20:00+00:00,2021-05-06 16:25:00+00:00,57555.0,PERSISTENCE_P3,-4.487227348410601,False,False
P1,1,external,2021-05-12,2021-05-12 13:35:00+00:00,2021-05-12 14:55:00+00:00,56076.7,57265.0,55867.0,1398.0,56076.7,56775.7,55587.4,2021-05-12 15:05:00+00:00,2021-05-12 20:00:00+00:00,TP,3.9627745569906554,False,False,True,2021-05-12 14:55:00+00:00,1,1,2021-05-12 14:55:00+00:00,2021-05-12 15:00:00+00:00,56112.06,PERSISTENCE_P1,-0.7152824613431299,False,False
P2,2,external,2021-05-12,2021-05-12 13:35:00+00:00,2021-05-12 14:55:00+00:00,56076.7,57265.0,55867.0,1398.0,56076.7,56775.7,55587.4,2021-05-12 15:05:00+00:00,2021-05-12 20:00:00+00:00,TP,3.9627745569906554,False,False,False,,0,1,2021-05-12 15:25:00+00:00,2021-05-12 15:25:00+00:00,55587.4,TP_E20_DOWN,3.9627745569906545,True,True
P3,3,external,2021-05-12,2021-05-12 13:35:00+00:00,2021-05-12 14:55:00+00:00,56076.7,57265.0,55867.0,1398.0,56076.7,56775.7,55587.4,2021-05-12 15:05:00+00:00,2021-05-12 20:00:00+00:00,TP,3.9627745569906554,False,False,False,,0,1,2021-05-12 15:25:00+00:00,2021-05-12 15:25:00+00:00,55587.4,TP_E20_DOWN,3.9627745569906545,True,True
P1,1,external,2021-06-07,2021-06-07 14:55:00+00:00,2021-06-07 15:00:00+00:00,36037.4255,36799.0,35903.03,895.9700000000012,36037.4255,36485.4105,35723.836,2021-06-07 16:20:00+00:00,2021-06-07 20:00:00+00:00,TP,3.950886552647912,False,False,True,2021-06-07 15:05:00+00:00,1,1,2021-06-07 15:05:00+00:00,2021-06-07 15:10:00+00:00,36049.99,PERSISTENCE_P1,-0.5743257159144236,False,False
P2,2,external,2021-06-07,2021-06-07 14:55:00+00:00,2021-06-07 15:00:00+00:00,36037.4255,36799.0,35903.03,895.9700000000012,36037.4255,36485.4105,35723.836,2021-06-07 16:20:00+00:00,2021-06-07 20:00:00+00:00,TP,3.950886552647912,False,False,True,2021-06-07 15:10:00+00:00,2,2,2021-06-07 15:10:00+00:00,2021-06-07 15:15:00+00:00,36087.94,PERSISTENCE_P2,-1.1008616639388513,False,False
P3,3,external,2021-06-07,2021-06-07 14:55:00+00:00,2021-06-07 15:00:00+00:00,36037.4255,36799.0,35903.03,895.9700000000012,36037.4255,36485.4105,35723.836,2021-06-07 16:20:00+00:00,2021-06-07 20:00:00+00:00,TP,3.950886552647912,False,False,True,2021-06-07 15:15:00+00:00,3,3,2021-06-07 15:15:00+00:00,2021-06-07 15:20:00+00:00,36084.56,PERSISTENCE_P3,-1.0539659721252859,False,False
P1,1,external,2021-06-18,2021-06-18 13:45:00+00:00,2021-06-18 13:50:00+00:00,37192.1345,38000.0,37049.57,950.4300000000004,37192.1345,37667.3495,36859.484,2021-06-18 14:05:00+00:00,2021-06-18 20:00:00+00:00,TP,4.0720544339825855,False,False,False,,0,0,2021-06-18 14:05:00+00:00,2021-06-18 14:05:00+00:00,36859.484,TP_E20_DOWN,4.0720544339825855,True,False
P2,2,external,2021-06-18,2021-06-18 13:45:00+00:00,2021-06-18 13:50:00+00:00,37192.1345,38000.0,37049.57,950.4300000000004,37192.1345,37667.3495,36859.484,2021-06-18 14:05:00+00:00,2021-06-18 20:00:00+00:00,TP,4.0720544339825855,False,False,False,,0,0,2021-06-18 14:05:00+00:00,2021-06-18 14:05:00+00:00,36859.484,TP_E20_DOWN,4.0720544339825855,True,False
P3,3,external,2021-06-18,2021-06-18 13:45:00+00:00,2021-06-18 13:50:00+00:00,37192.1345,38000.0,37049.57,950.4300000000004,37192.1345,37667.3495,36859.484,2021-06-18 14:05:00+00:00,2021-06-18 20:00:00+00:00,TP,4.0720544339825855,False,False,False,,0,0,2021-06-18 14:05:00+00:00,2021-06-18 14:05:00+00:00,36859.484,TP_E20_DOWN,4.0720544339825855,True,False
P1,1,external,2021-07-07,2021-07-07 16:15:00+00:00,2021-07-07 16:20:00+00:00,34543.894,35089.56,34447.6,641.9599999999991,34543.894,34864.874,34319.208,,2021-07-07 20:00:00+00:00,TIME_EXIT,-1.364946221754812,True,True,True,2021-07-07 16:20:00+00:00,1,1,2021-07-07 16:20:00+00:00,2021-07-07 16:25:00+00:00,34583.15,PERSISTENCE_P1,-0.9682046152642957,False,False
P2,2,external,2021-07-07,2021-07-07 16:15:00+00:00,2021-07-07 16:20:00+00:00,34543.894,35089.56,34447.6,641.9599999999991,34543.894,34864.874,34319.208,,2021-07-07 20:00:00+00:00,TIME_EXIT,-1.364946221754812,True,True,True,2021-07-07 16:25:00+00:00,2,2,2021-07-07 16:25:00+00:00,2021-07-07 16:30:00+00:00,34567.34,PERSISTENCE_P2,-0.7393653303822127,False,False
P3,3,external,2021-07-07,2021-07-07 16:15:00+00:00,2021-07-07 16:20:00+00:00,34543.894,35089.56,34447.6,641.9599999999991,34543.894,34864.874,34319.208,,2021-07-07 20:00:00+00:00,TIME_EXIT,-1.364946221754812,True,True,True,2021-07-07 16:30:00+00:00,3,3,2021-07-07 16:30:00+00:00,2021-07-07 16:35:00+00:00,34575.29,PERSISTENCE_P3,-0.8544363180364183,False,False
P1,1,external,2021-07-12,2021-07-12 13:35:00+00:00,2021-07-12 13:50:00+00:00,33506.5,34450.0,33340.0,1110.0,33506.5,34061.5,33118.0,2021-07-12 15:00:00+00:00,2021-07-12 20:00:00+00:00,TP,5.397382597406473,False,False,True,2021-07-12 13:50:00+00:00,1,1,2021-07-12 13:50:00+00:00,2021-07-12 13:55:00+00:00,33509.75,PERSISTENCE_P1,-0.4484980526166565,False,False
P2,2,external,2021-07-12,2021-07-12 13:35:00+00:00,2021-07-12 13:50:00+00:00,33506.5,34450.0,33340.0,1110.0,33506.5,34061.5,33118.0,2021-07-12 15:00:00+00:00,2021-07-12 20:00:00+00:00,TP,5.397382597406473,False,False,True,2021-07-12 13:55:00+00:00,2,2,2021-07-12 13:55:00+00:00,2021-07-12 14:00:00+00:00,33565.88,PERSISTENCE_P2,-1.286096727500595,False,False
P3,3,external,2021-07-12,2021-07-12 13:35:00+00:00,2021-07-12 13:50:00+00:00,33506.5,34450.0,33340.0,1110.0,33506.5,34061.5,33118.0,2021-07-12 15:00:00+00:00,2021-07-12 20:00:00+00:00,TP,5.397382597406473,False,False,True,2021-07-12 14:00:00+00:00,3,3,2021-07-12 14:00:00+00:00,2021-07-12 14:05:00+00:00,33575.56,PERSISTENCE_P3,-1.4305463119095947,False,False
P1,1,external,2021-07-28,2021-07-28 14:55:00+00:00,2021-07-28 15:10:00+00:00,39581.6,40894.0,39350.0,1544.0,39581.6,40353.6,39041.2,2021-07-28 17:35:00+00:00,2021-07-28 20:00:00+00:00,TP,6.426404187804453,False,False,True,2021-07-28 15:10:00+00:00,1,1,2021-07-28 15:10:00+00:00,2021-07-28 15:15:00+00:00,39616.78,PERSISTENCE_P1,-0.8443984073407883,False,False
P2,2,external,2021-07-28,2021-07-28 14:55:00+00:00,2021-07-28 15:10:00+00:00,39581.6,40894.0,39350.0,1544.0,39581.6,40353.6,39041.2,2021-07-28 17:35:00+00:00,2021-07-28 20:00:00+00:00,TP,6.426404187804453,False,False,True,2021-07-28 15:15:00+00:00,2,2,2021-07-28 15:15:00+00:00,2021-07-28 15:20:00+00:00,39592.13,PERSISTENCE_P2,-0.5330163510317779,False,False
P3,3,external,2021-07-28,2021-07-28 14:55:00+00:00,2021-07-28 15:10:00+00:00,39581.6,40894.0,39350.0,1544.0,39581.6,40353.6,39041.2,2021-07-28 17:35:00+00:00,2021-07-28 20:00:00+00:00,TP,6.426404187804453,False,False,True,2021-07-28 15:20:00+00:00,3,3,2021-07-28 15:20:00+00:00,2021-07-28 15:25:00+00:00,39663.46,PERSISTENCE_P3,-1.4340663338521003,False,False
P1,1,external,2021-07-29,2021-07-29 18:35:00+00:00,2021-07-29 19:10:00+00:00,39589.75,40665.0,39400.0,1265.0,39589.75,40222.25,39147.0,,2021-07-29 20:00:00+00:00,TIME_EXIT,-1.1337757879248864,True,True,True,2021-07-29 19:10:00+00:00,1,1,2021-07-29 19:10:00+00:00,2021-07-29 19:15:00+00:00,39613.18,PERSISTENCE_P1,-0.6959099261803914,False,False
P2,2,external,2021-07-29,2021-07-29 18:35:00+00:00,2021-07-29 19:10:00+00:00,39589.75,40665.0,39400.0,1265.0,39589.75,40222.25,39147.0,,2021-07-29 20:00:00+00:00,TIME_EXIT,-1.1337757879248864,True,True,True,2021-07-29 19:50:00+00:00,2,2,2021-07-29 19:50:00+00:00,2021-07-29 19:55:00+00:00,39659.43,PERSISTENCE_P2,-1.2800257642445367,False,False
P3,3,external,2021-07-29,2021-07-29 18:35:00+00:00,2021-07-29 19:10:00+00:00,39589.75,40665.0,39400.0,1265.0,39589.75,40222.25,39147.0,,2021-07-29 20:00:00+00:00,TIME_EXIT,-1.1337757879248864,True,True,True,2021-07-29 19:55:00+00:00,3,3,2021-07-29 19:55:00+00:00,2021-07-29 20:00:00+00:00,39647.85,PERSISTENCE_P3,-1.1337757879248864,False,False
P1,1,external,2021-08-03,2021-08-03 18:10:00+00:00,2021-08-03 18:15:00+00:00,37829.8205,38799.56,37658.69,1140.8699999999951,37829.8205,38400.2555,37430.516,,2021-08-03 20:00:00+00:00,TIME_EXIT,-2.851102034702955,True,True,True,2021-08-03 18:15:00+00:00,1,1,2021-08-03 18:15:00+00:00,2021-08-03 18:20:00+00:00,37859.24,PERSISTENCE_P1,-0.788840068643682,False,False
P2,2,external,2021-08-03,2021-08-03 18:10:00+00:00,2021-08-03 18:15:00+00:00,37829.8205,38799.56,37658.69,1140.8699999999951,37829.8205,38400.2555,37430.516,,2021-08-03 20:00:00+00:00,TIME_EXIT,-2.851102034702955,True,True,True,2021-08-03 18:20:00+00:00,2,2,2021-08-03 18:20:00+00:00,2021-08-03 18:25:00+00:00,37893.33,PERSISTENCE_P2,-1.2394105385723428,False,False
P3,3,external,2021-08-03,2021-08-03 18:10:00+00:00,2021-08-03 18:15:00+00:00,37829.8205,38799.56,37658.69,1140.8699999999951,37829.8205,38400.2555,37430.516,,2021-08-03 20:00:00+00:00,TIME_EXIT,-2.851102034702955,True,True,True,2021-08-03 18:25:00+00:00,3,3,2021-08-03 18:25:00+00:00,2021-08-03 18:30:00+00:00,37915.15,PERSISTENCE_P3,-1.5278073603336266,False,False
P1,1,external,2021-08-12,2021-08-12 14:10:00+00:00,2021-08-12 14:15:00+00:00,44507.0,45680.0,44300.0,1380.0,44507.0,45197.0,44024.0,2021-08-12 14:20:00+00:00,2021-08-12 20:00:00+00:00,TP,5.026112746309569,False,False,False,,0,0,2021-08-12 14:55:00+00:00,2021-08-12 14:55:00+00:00,44024.0,TP_E20_DOWN,5.026112746309569,True,True
P2,2,external,2021-08-12,2021-08-12 14:10:00+00:00,2021-08-12 14:15:00+00:00,44507.0,45680.0,44300.0,1380.0,44507.0,45197.0,44024.0,2021-08-12 14:20:00+00:00,2021-08-12 20:00:00+00:00,TP,5.026112746309569,False,False,False,,0,0,2021-08-12 14:55:00+00:00,2021-08-12 14:55:00+00:00,44024.0,TP_E20_DOWN,5.026112746309569,True,True
P3,3,external,2021-08-12,2021-08-12 14:10:00+00:00,2021-08-12 14:15:00+00:00,44507.0,45680.0,44300.0,1380.0,44507.0,45197.0,44024.0,2021-08-12 14:20:00+00:00,2021-08-12 20:00:00+00:00,TP,5.026112746309569,False,False,False,,0,0,2021-08-12 14:55:00+00:00,2021-08-12 14:55:00+00:00,44024.0,TP_E20_DOWN,5.026112746309569,True,True
P1,1,external,2021-08-17,2021-08-17 14:30:00+00:00,2021-08-17 14:45:00+00:00,46081.1715,47194.0,45884.79,1309.2099999999991,46081.1715,46735.7765,45622.948,2021-08-17 15:00:00+00:00,2021-08-17 20:00:00+00:00,TP,4.57191678384305,False,False,True,2021-08-17 14:45:00+00:00,1,1,2021-08-17 14:45:00+00:00,2021-08-17 14:50:00+00:00,46108.37,PERSISTENCE_P1,-0.6951151100835824,False,False
P2,2,external,2021-08-17,2021-08-17 14:30:00+00:00,2021-08-17 14:45:00+00:00,46081.1715,47194.0,45884.79,1309.2099999999991,46081.1715,46735.7765,45622.948,2021-08-17 15:00:00+00:00,2021-08-17 20:00:00+00:00,TP,4.57191678384305,False,False,False,,0,1,2021-08-17 16:00:00+00:00,2021-08-17 16:00:00+00:00,45622.948,TP_E20_DOWN,4.571916783843051,True,True
P3,3,external,2021-08-17,2021-08-17 14:30:00+00:00,2021-08-17 14:45:00+00:00,46081.1715,47194.0,45884.79,1309.2099999999991,46081.1715,46735.7765,45622.948,2021-08-17 15:00:00+00:00,2021-08-17 20:00:00+00:00,TP,4.57191678384305,False,False,False,,0,1,2021-08-17 16:00:00+00:00,2021-08-17 16:00:00+00:00,45622.948,TP_E20_DOWN,4.571916783843051,True,True
P1,1,external,2021-09-07,2021-09-07 14:05:00+00:00,2021-09-07 14:10:00+00:00,50784.619,52397.46,50500.0,1897.4599999999991,50784.619,51733.349,50120.508,2021-09-07 14:15:00+00:00,2021-09-07 20:00:00+00:00,TP,6.138505290351762,False,False,False,,0,0,2021-09-07 14:25:00+00:00,2021-09-07 14:25:00+00:00,50120.508,TP_E20_DOWN,6.138505290351762,True,True
