partition,side,signal_ts,net_pnl_usd,swing_high,swing_low,range_pct,zone_frac,upper_zone_bars,lower_zone_bars,both_zone_bars,zone_visits,side_switches,visit_sequence
external,SHORT,2020-11-22 08:00:00+00:00,-17.325877493456087,18780.0,18302.08,0.02577633185624961,0.2,0,0,0,0,0,
external,SHORT,2020-11-22 08:00:00+00:00,-17.325877493456087,18780.0,18302.08,0.02577633185624961,0.3,0,0,0,0,0,
external,LONG,2020-11-24 08:00:00+00:00,-18.93618366772841,18560.0,18156.52,0.021978117751900207,0.1,0,0,0,0,0,
external,LONG,2020-11-24 08:00:00+00:00,-18.93618366772841,18560.0,18156.52,0.021978117751900207,0.2,0,0,0,0,0,
external,LONG,2020-11-24 08:00:00+00:00,-18.93618366772841,18560.0,18156.52,0.021978117751900207,0.3,0,0,0,0,0,
external,SHORT,2020-11-26 00:00:00+00:00,-28.58432794199665,19554.19,18635.01,0.048138217087553566,0.1,0,1,0,1,0,L
external,SHORT,2020-11-26 00:00:00+00:00,-28.58432794199665,19554.19,18635.01,0.048138217087553566,0.2,0,1,0,1,0,L
external,SHORT,2020-11-26 00:00:00+00:00,-28.58432794199665,19554.19,18635.01,0.048138217087553566,0.3,0,1,0,1,0,L
external,LONG,2020-11-30 12:00:00+00:00,-19.516669984410917,18691.0,17523.0,0.0645054398851273,0.1,0,0,0,0,0,
external,LONG,2020-11-30 12:00:00+00:00,-19.516669984410917,18691.0,17523.0,0.0645054398851273,0.2,0,0,0,0,0,
external,LONG,2020-11-30 12:00:00+00:00,-19.516669984410917,18691.0,17523.0,0.0645054398851273,0.3,0,0,0,0,0,
external,SHORT,2020-12-08 20:00:00+00:00,-14.747413360641382,19319.38,18600.51,0.037915194374245426,0.1,0,0,0,0,0,
external,SHORT,2020-12-08 20:00:00+00:00,-14.747413360641382,19319.38,18600.51,0.037915194374245426,0.2,0,0,0,0,0,
external,SHORT,2020-12-08 20:00:00+00:00,-14.747413360641382,19319.38,18600.51,0.037915194374245426,0.3,0,0,0,0,0,
external,LONG,2020-12-12 16:00:00+00:00,22.902310758837487,18134.0,17555.0,0.032446972456499204,0.1,1,0,0,1,0,H
external,LONG,2020-12-12 16:00:00+00:00,22.902310758837487,18134.0,17555.0,0.032446972456499204,0.2,1,0,0,1,0,H
external,LONG,2020-12-12 16:00:00+00:00,22.902310758837487,18134.0,17555.0,0.032446972456499204,0.3,1,0,0,1,0,H
external,LONG,2020-12-16 08:00:00+00:00,18.782898843678964,19549.99,19274.55,0.014188963990301099,0.1,0,0,0,0,0,
external,LONG,2020-12-16 08:00:00+00:00,18.782898843678964,19549.99,19274.55,0.014188963990301099,0.2,0,0,0,0,0,
external,LONG,2020-12-16 08:00:00+00:00,18.782898843678964,19549.99,19274.55,0.014188963990301099,0.3,0,0,0,0,0,
external,LONG,2020-12-16 12:00:00+00:00,46.77733877402508,19549.99,19274.55,0.014188963990301099,0.1,0,0,0,0,0,
external,LONG,2020-12-16 12:00:00+00:00,46.77733877402508,19549.99,19274.55,0.014188963990301099,0.2,0,0,0,0,0,
external,LONG,2020-12-16 12:00:00+00:00,46.77733877402508,19549.99,19274.55,0.014188963990301099,0.3,0,0,0,0,0,
external,LONG,2020-12-17 08:00:00+00:00,20.59719557402924,19549.99,19274.55,0.014188963990301099,0.1,0,0,0,0,0,
external,LONG,2020-12-17 08:00:00+00:00,20.59719557402924,19549.99,19274.55,0.014188963990301099,0.2,0,0,0,0,0,
external,LONG,2020-12-17 08:00:00+00:00,20.59719557402924,19549.99,19274.55,0.014188963990301099,0.3,0,0,0,0,0,
external,LONG,2020-12-19 16:00:00+00:00,-7.753184988069306,23256.86,22735.81,0.022657958322489184,0.1,0,0,0,0,0,
external,LONG,2020-12-19 16:00:00+00:00,-7.753184988069306,23256.86,22735.81,0.022657958322489184,0.2,0,0,0,0,0,
external,LONG,2020-12-19 16:00:00+00:00,-7.753184988069306,23256.86,22735.81,0.022657958322489184,0.3,0,0,0,0,0,
external,LONG,2020-12-25 08:00:00+00:00,40.04751479564101,23836.0,23034.56,0.03419801256908382,0.1,0,0,0,0,0,
external,LONG,2020-12-25 08:00:00+00:00,40.04751479564101,23836.0,23034.56,0.03419801256908382,0.2,0,0,0,0,0,
external,LONG,2020-12-25 08:00:00+00:00,40.04751479564101,23836.0,23034.56,0.03419801256908382,0.3,0,0,0,0,0,
external,LONG,2020-12-26 20:00:00+00:00,25.4310058078739,25071.0,24552.0,0.02091771960582794,0.1,0,0,0,0,0,
external,LONG,2020-12-26 20:00:00+00:00,25.4310058078739,25071.0,24552.0,0.02091771960582794,0.2,0,0,0,0,0,
external,LONG,2020-12-26 20:00:00+00:00,25.4310058078739,25071.0,24552.0,0.02091771960582794,0.3,0,0,0,0,0,
external,LONG,2020-12-29 20:00:00+00:00,21.412345659189214,27133.76,25913.01,0.04602542247152843,0.1,0,0,0,0,0,
external,LONG,2020-12-29 20:00:00+00:00,21.412345659189214,27133.76,25913.01,0.04602542247152843,0.2,0,0,0,0,0,
external,LONG,2020-12-29 20:00:00+00:00,21.412345659189214,27133.76,25913.01,0.04602542247152843,0.3,0,0,0,0,0,
external,LONG,2020-12-30 04:00:00+00:00,-12.339391040946824,27133.76,26266.15,0.032494811320842934,0.1,0,0,0,0,0,
external,LONG,2020-12-30 04:00:00+00:00,-12.339391040946824,27133.76,26266.15,0.032494811320842934,0.2,0,0,0,0,0,
external,LONG,2020-12-30 04:00:00+00:00,-12.339391040946824,27133.76,26266.15,0.032494811320842934,0.3,0,0,0,0,0,
external,LONG,2020-12-30 16:00:00+00:00,-15.769987423104082,28656.9,27401.0,0.04480724393885613,0.1,0,0,0,0,0,
external,LONG,2020-12-30 16:00:00+00:00,-15.769987423104082,28656.9,27401.0,0.04480724393885613,0.2,0,0,0,0,0,
external,LONG,2020-12-30 16:00:00+00:00,-15.769987423104082,28656.9,27401.0,0.04480724393885613,0.3,0,0,0,0,0,
external,LONG,2021-01-02 12:00:00+00:00,-31.31206114349609,29668.86,28627.12,0.035739685652424115,0.1,0,0,0,0,0,
external,LONG,2021-01-02 12:00:00+00:00,-31.31206114349609,29668.86,28627.12,0.035739685652424115,0.2,1,0,0,1,0,H
external,LONG,2021-01-02 12:00:00+00:00,-31.31206114349609,29668.86,28627.12,0.035739685652424115,0.3,1,0,0,1,0,H
external,SHORT,2021-01-04 08:00:00+00:00,-31.049116812154985,33948.13,32400.0,0.04666687667007336,0.1,0,0,0,0,0,
external,SHORT,2021-01-04 08:00:00+00:00,-31.049116812154985,33948.13,32400.0,0.04666687667007336,0.2,1,0,0,1,0,H
external,SHORT,2021-01-04 08:00:00+00:00,-31.049116812154985,33948.13,32400.0,0.04666687667007336,0.3,1,0,0,1,0,H
external,LONG,2021-01-05 16:00:00+00:00,57.227344652858015,32900.0,29900.0,0.09554140127388536,0.1,0,0,0,0,0,
external,LONG,2021-01-05 16:00:00+00:00,57.227344652858015,32900.0,29900.0,0.09554140127388536,0.2,1,0,0,1,0,H
external,LONG,2021-01-05 16:00:00+00:00,57.227344652858015,32900.0,29900.0,0.09554140127388536,0.3,1,0,0,1,0,H
external,LONG,2021-01-07 00:00:00+00:00,-14.445806974201602,35948.66,33650.0,0.06605472001903495,0.1,1,0,0,1,0,H
external,LONG,2021-01-07 00:00:00+00:00,-14.445806974201602,35948.66,33650.0,0.06605472001903495,0.2,1,0,0,1,0,H
external,LONG,2021-01-07 00:00:00+00:00,-14.445806974201602,35948.66,33650.0,0.06605472001903495,0.3,1,1,0,2,1,H-L
external,LONG,2021-01-07 08:00:00+00:00,41.32921108067252,37795.42,34330.0,0.09609427577683426,0.1,0,0,0,0,0,
external,LONG,2021-01-07 08:00:00+00:00,41.32921108067252,37795.42,34330.0,0.09609427577683426,0.2,0,0,0,0,0,
external,LONG,2021-01-07 08:00:00+00:00,41.32921108067252,37795.42,34330.0,0.09609427577683426,0.3,0,0,0,0,0,
external,LONG,2021-01-08 08:00:00+00:00,-38.43274784190719,40565.62,36539.77,0.10442460637317329,0.1,0,0,0,0,0,
external,LONG,2021-01-08 08:00:00+00:00,-38.43274784190719,40565.62,36539.77,0.10442460637317329,0.2,0,0,0,0,0,
external,LONG,2021-01-08 08:00:00+00:00,-38.43274784190719,40565.62,36539.77,0.10442460637317329,0.3,0,0,0,0,0,
external,SHORT,2021-01-10 16:00:00+00:00,60.36388472590222,41226.26,39850.0,0.033949765319712624,0.1,0,0,0,0,0,
external,SHORT,2021-01-10 16:00:00+00:00,60.36388472590222,41226.26,39850.0,0.033949765319712624,0.2,0,0,0,0,0,
external,SHORT,2021-01-10 16:00:00+00:00,60.36388472590222,41226.26,39850.0,0.033949765319712624,0.3,0,0,0,0,0,
external,SHORT,2021-01-11 12:00:00+00:00,-56.18460577971933,41226.26,32600.0,0.23369083033598076,0.1,0,0,0,0,0,
external,SHORT,2021-01-11 12:00:00+00:00,-56.18460577971933,41226.26,32600.0,0.23369083033598076,0.2,0,0,0,0,0,
external,SHORT,2021-01-11 12:00:00+00:00,-56.18460577971933,41226.26,32600.0,0.23369083033598076,0.3,0,0,0,0,0,
external,SHORT,2021-01-21 12:00:00+00:00,-22.26071346632934,35721.0,33403.0,0.0670678780163185,0.1,0,0,0,0,0,
external,SHORT,2021-01-21 12:00:00+00:00,-22.26071346632934,35721.0,33403.0,0.0670678780163185,0.2,0,0,0,0,0,
external,SHORT,2021-01-21 12:00:00+00:00,-22.26071346632934,35721.0,33403.0,0.0670678780163185,0.3,0,0,1,0,0,
external,LONG,2021-01-22 16:00:00+00:00,-24.930354947400023,32090.37,30515.55,0.05030898036479616,0.1,0,0,0,0,0,
external,LONG,2021-01-22 16:00:00+00:00,-24.930354947400023,32090.37,30515.55,0.05030898036479616,0.2,0,0,0,0,0,
external,LONG,2021-01-22 16:00:00+00:00,-24.930354947400023,32090.37,30515.55,0.05030898036479616,0.3,0,0,0,0,0,
external,SHORT,2021-01-23 08:00:00+00:00,-23.503353534332792,33831.52,32059.33,0.05379168731318521,0.1,0,0,0,0,0,
external,SHORT,2021-01-23 08:00:00+00:00,-23.503353534332792,33831.52,32059.33,0.05379168731318521,0.2,0,0,0,0,0,
external,SHORT,2021-01-23 08:00:00+00:00,-23.503353534332792,33831.52,32059.33,0.05379168731318521,0.3,0,0,0,0,0,
external,LONG,2021-01-25 00:00:00+00:00,-21.456547619047623,33125.75,30914.2,0.06906782406919429,0.1,0,0,0,0,0,
external,LONG,2021-01-25 00:00:00+00:00,-21.456547619047623,33125.75,30914.2,0.06906782406919429,0.2,0,0,0,0,0,
external,LONG,2021-01-25 00:00:00+00:00,-21.456547619047623,33125.75,30914.2,0.06906782406919429,0.3,0,0,0,0,0,
external,SHORT,2021-01-25 20:00:00+00:00,38.258844510145785,34880.0,32800.0,0.061465721040189124,0.1,0,0,0,0,0,
external,SHORT,2021-01-25 20:00:00+00:00,38.258844510145785,34880.0,32800.0,0.061465721040189124,0.2,0,0,0,0,0,
external,SHORT,2021-01-25 20:00:00+00:00,38.258844510145785,34880.0,32800.0,0.061465721040189124,0.3,0,0,0,0,0,
external,SHORT,2021-01-27 12:00:00+00:00,-12.753625477140584,32950.0,30810.0,0.0671267252195734,0.1,0,0,0,0,0,
external,SHORT,2021-01-27 12:00:00+00:00,-12.753625477140584,32950.0,30810.0,0.0671267252195734,0.2,0,0,0,0,0,
external,SHORT,2021-01-27 12:00:00+00:00,-12.753625477140584,32950.0,30810.0,0.0671267252195734,0.3,0,1,0,1,0,L
external,LONG,2021-01-28 12:00:00+00:00,23.316023908898263,31908.04,29843.33,0.06687171474900068,0.1,0,0,0,0,0,
external,LONG,2021-01-28 12:00:00+00:00,23.316023908898263,31908.04,29843.33,0.06687171474900068,0.2,0,0,0,0,0,
external,LONG,2021-01-28 12:00:00+00:00,23.316023908898263,31908.04,29843.33,0.06687171474900068,0.3,0,0,0,0,0,
external,LONG,2021-01-28 20:00:00+00:00,-15.220214018028132,31908.04,30835.74,0.03418028049951722,0.1,0,0,0,0,0,
external,LONG,2021-01-28 20:00:00+00:00,-15.220214018028132,31908.04,30835.74,0.03418028049951722,0.2,0,0,0,0,0,
external,LONG,2021-01-28 20:00:00+00:00,-15.220214018028132,31908.04,30835.74,0.03418028049951722,0.3,0,0,0,0,0,
external,LONG,2021-01-29 08:00:00+00:00,135.26161236857098,34380.0,30835.74,0.10869339211668834,0.1,0,0,0,0,0,
external,LONG,2021-01-29 08:00:00+00:00,135.26161236857098,34380.0,30835.74,0.10869339211668834,0.2,0,0,0,0,0,
external,LONG,2021-01-29 08:00:00+00:00,135.26161236857098,34380.0,30835.74,0.10869339211668834,0.3,0,0,0,0,0,
external,LONG,2021-02-08 20:00:00+00:00,74.1365255497583,45063.24,38037.0,0.16910276071404845,0.1,0,0,0,0,0,
external,LONG,2021-02-08 20:00:00+00:00,74.1365255497583,45063.24,38037.0,0.16910276071404845,0.2,0,0,0,0,0,
external,LONG,2021-02-08 20:00:00+00:00,74.1365255497583,45063.24,38037.0,0.16910276071404845,0.3,0,0,0,0,0,
external,LONG,2021-02-19 12:00:00+00:00,27.93618622045331,52300.0,50800.0,0.029097963142580018,0.1,0,0,0,0,0,
external,LONG,2021-02-19 12:00:00+00:00,27.93618622045331,52300.0,50800.0,0.029097963142580018,0.2,0,0,0,0,0,
external,LONG,2021-02-19 12:00:00+00:00,27.93618622045331,52300.0,50800.0,0.029097963142580018,0.3,0,0,0,0,0,
external,SHORT,2021-02-22 12:00:00+00:00,-14.464462652310203,58472.14,55917.51,0.0446654046060985,0.1,0,2,0,1,0,L
external,SHORT,2021-02-22 12:00:00+00:00,-14.464462652310203,58472.14,55917.51,0.0446654046060985,0.2,0,2,0,1,0,L
external,SHORT,2021-02-22 12:00:00+00:00,-14.464462652310203,58472.14,55917.51,0.0446654046060985,0.3,0,2,0,1,0,L
external,SHORT,2021-02-23 08:00:00+00:00,-40.015158836392,55023.85,47751.42,0.14152100986939758,0.1,0,0,0,0,0,
external,SHORT,2021-02-23 08:00:00+00:00,-40.015158836392,55023.85,47751.42,0.14152100986939758,0.2,0,1,0,1,0,L
external,SHORT,2021-02-23 08:00:00+00:00,-40.015158836392,55023.85,47751.42,0.14152100986939758,0.3,0,1,0,1,0,L
external,SHORT,2021-02-25 20:00:00+00:00,-26.935758496278314,52134.96,48578.67,0.07062182149526336,0.1,0,0,0,0,0,
external,SHORT,2021-02-25 20:00:00+00:00,-26.935758496278314,52134.96,48578.67,0.07062182149526336,0.2,0,0,0,0,0,
external,SHORT,2021-02-25 20:00:00+00:00,-26.935758496278314,52134.96,48578.67,0.07062182149526336,0.3,0,0,0,0,0,
external,LONG,2021-03-01 20:00:00+00:00,-17.57905377135875,46836.16,43002.05,0.08535588587528625,0.1,0,0,0,0,0,
external,LONG,2021-03-01 20:00:00+00:00,-17.57905377135875,46836.16,43002.05,0.08535588587528625,0.2,0,0,0,0,0,
external,LONG,2021-03-01 20:00:00+00:00,-17.57905377135875,46836.16,43002.05,0.08535588587528625,0.3,0,0,0,0,0,
external,SHORT,2021-03-02 16:00:00+00:00,-13.507507076546288,50221.77,48287.11,0.03927889546607364,0.1,0,0,0,0,0,
external,SHORT,2021-03-02 16:00:00+00:00,-13.507507076546288,50221.77,48287.11,0.03927889546607364,0.2,0,0,0,0,0,
external,SHORT,2021-03-02 16:00:00+00:00,-13.507507076546288,50221.77,48287.11,0.03927889546607364,0.3,0,0,0,0,0,
external,LONG,2021-03-03 08:00:00+00:00,-19.415462286062656,49714.72,47058.06,0.054905108647287044,0.1,0,0,0,0,0,
external,LONG,2021-03-03 08:00:00+00:00,-19.415462286062656,49714.72,47058.06,0.054905108647287044,0.2,0,0,0,0,0,
external,LONG,2021-03-03 08:00:00+00:00,-19.415462286062656,49714.72,47058.06,0.054905108647287044,0.3,0,0,0,0,0,
external,SHORT,2021-03-04 00:00:00+00:00,-22.47616184119121,52681.51,50288.0,0.046489684179326515,0.1,0,0,0,0,0,
external,SHORT,2021-03-04 00:00:00+00:00,-22.47616184119121,52681.51,50288.0,0.046489684179326515,0.2,0,0,0,0,0,
external,SHORT,2021-03-04 00:00:00+00:00,-22.47616184119121,52681.51,50288.0,0.046489684179326515,0.3,0,0,0,0,0,
external,LONG,2021-03-09 00:00:00+00:00,36.653398247466896,51870.36,49310.0,0.05060982190614859,0.1,0,0,0,0,0,
external,LONG,2021-03-09 00:00:00+00:00,36.653398247466896,51870.36,49310.0,0.05060982190614859,0.2,1,0,0,1,0,H
external,LONG,2021-03-09 00:00:00+00:00,36.653398247466896,51870.36,49310.0,0.05060982190614859,0.3,1,0,0,1,0,H
external,LONG,2021-03-11 20:00:00+00:00,-11.055115326686336,57500.92,54356.44,0.056223032619400204,0.1,1,0,0,1,0,H
external,LONG,2021-03-11 20:00:00+00:00,-11.055115326686336,57500.92,54356.44,0.056223032619400204,0.2,1,0,0,1,0,H
external,LONG,2021-03-11 20:00:00+00:00,-11.055115326686336,57500.92,54356.44,0.056223032619400204,0.3,1,0,0,1,0,H
external,LONG,2021-03-13 08:00:00+00:00,-22.94175861701779,57840.0,56136.0,0.029901031796167613,0.1,0,0,0,0,0,
external,LONG,2021-03-13 08:00:00+00:00,-22.94175861701779,57840.0,56136.0,0.029901031796167613,0.2,0,0,0,0,0,
external,LONG,2021-03-13 08:00:00+00:00,-22.94175861701779,57840.0,56136.0,0.029901031796167613,0.3,0,0,0,0,0,
external,SHORT,2021-03-15 04:00:00+00:00,49.87704212658796,60833.85,59449.0,0.023026557817677224,0.1,0,0,0,0,0,
external,SHORT,2021-03-15 04:00:00+00:00,49.87704212658796,60833.85,59449.0,0.023026557817677224,0.2,0,0,0,0,0,
external,SHORT,2021-03-15 04:00:00+00:00,49.87704212658796,60833.85,59449.0,0.023026557817677224,0.3,0,0,0,0,0,
external,SHORT,2021-03-24 20:00:00+00:00,-24.181785118841542,57234.79,53600.0,0.0655893334574821,0.1,0,0,0,0,0,
external,SHORT,2021-03-24 20:00:00+00:00,-24.181785118841542,57234.79,53600.0,0.0655893334574821,0.2,0,0,0,0,0,
external,SHORT,2021-03-24 20:00:00+00:00,-24.181785118841542,57234.79,53600.0,0.0655893334574821,0.3,0,0,0,0,0,
external,LONG,2021-03-26 20:00:00+00:00,22.57165182627648,53850.0,52550.0,0.02443609022556391,0.1,0,0,0,0,0,
external,LONG,2021-03-26 20:00:00+00:00,22.57165182627648,53850.0,52550.0,0.02443609022556391,0.2,0,0,0,0,0,
external,LONG,2021-03-26 20:00:00+00:00,22.57165182627648,53850.0,52550.0,0.02443609022556391,0.3,0,0,0,0,0,
external,LONG,2021-03-29 08:00:00+00:00,-17.235909005562586,56510.0,54694.91,0.032644062209123616,0.1,0,0,0,0,0,
external,LONG,2021-03-29 08:00:00+00:00,-17.235909005562586,56510.0,54694.91,0.032644062209123616,0.2,0,1,1,1,0,L
external,LONG,2021-03-29 08:00:00+00:00,-17.235909005562586,56510.0,54694.91,0.032644062209123616,0.3,0,1,1,1,0,L
external,SHORT,2021-04-07 08:00:00+00:00,-14.759002831799808,58384.93,57245.46,0.019708832600149512,0.1,0,0,0,0,0,
external,SHORT,2021-04-07 08:00:00+00:00,-14.759002831799808,58384.93,57245.46,0.019708832600149512,0.2,0,0,0,0,0,
external,SHORT,2021-04-07 08:00:00+00:00,-14.759002831799808,58384.93,57245.46,0.019708832600149512,0.3,0,0,0,0,0,
external,LONG,2021-04-09 08:00:00+00:00,14.598438302716742,58466.0,57501.99,0.01662544983318245,0.1,0,0,0,0,0,
external,LONG,2021-04-09 08:00:00+00:00,14.598438302716742,58466.0,57501.99,0.01662544983318245,0.2,0,0,0,0,0,
external,LONG,2021-04-09 08:00:00+00:00,14.598438302716742,58466.0,57501.99,0.01662544983318245,0.3,0,0,0,0,0,
external,LONG,2021-04-10 04:00:00+00:00,-11.359807412926182,58950.0,57889.0,0.0181617439382398,0.1,0,1,0,1,0,L
external,LONG,2021-04-10 04:00:00+00:00,-11.359807412926182,58950.0,57889.0,0.0181617439382398,0.2,0,1,0,1,0,L
external,LONG,2021-04-10 04:00:00+00:00,-11.359807412926182,58950.0,57889.0,0.0181617439382398,0.3,0,1,0,1,0,L
external,LONG,2021-04-12 00:00:00+00:00,-6.829038639244322,60328.72,59304.02,0.017130762030527838,0.1,0,0,0,0,0,
external,LONG,2021-04-12 00:00:00+00:00,-6.829038639244322,60328.72,59304.02,0.017130762030527838,0.2,0,0,0,0,0,
external,LONG,2021-04-12 00:00:00+00:00,-6.829038639244322,60328.72,59304.02,0.017130762030527838,0.3,0,0,0,0,0,
external,LONG,2021-04-13 08:00:00+00:00,-15.804033517299631,61449.91,59500.0,0.03224326500118939,0.1,1,0,0,1,0,H
external,LONG,2021-04-13 08:00:00+00:00,-15.804033517299631,61449.91,59500.0,0.03224326500118939,0.2,1,2,1,2,1,L-H
external,LONG,2021-04-13 08:00:00+00:00,-15.804033517299631,61449.91,59500.0,0.03224326500118939,0.3,1,2,1,2,1,L-H
external,SHORT,2021-04-16 04:00:00+00:00,24.737380256096355,63905.83,62410.61,0.02367419474456375,0.1,0,0,0,0,0,
external,SHORT,2021-04-16 04:00:00+00:00,24.737380256096355,63905.83,62410.61,0.02367419474456375,0.2,0,0,0,0,0,
external,SHORT,2021-04-16 04:00:00+00:00,24.737380256096355,63905.83,62410.61,0.02367419474456375,0.3,0,0,0,0,0,
external,SHORT,2021-04-18 00:00:00+00:00,101.70727651516049,62550.0,59620.0,0.04796594908733732,0.1,0,0,0,0,0,
external,SHORT,2021-04-18 00:00:00+00:00,101.70727651516049,62550.0,59620.0,0.04796594908733732,0.2,0,0,0,0,0,
external,SHORT,2021-04-18 00:00:00+00:00,101.70727651516049,62550.0,59620.0,0.04796594908733732,0.3,0,0,0,0,0,
external,SHORT,2021-05-17 00:00:00+00:00,84.82688813312356,49829.39,46481.14,0.06953029954253186,0.1,0,0,0,0,0,
external,SHORT,2021-05-17 00:00:00+00:00,84.82688813312356,49829.39,46481.14,0.06953029954253186,0.2,0,0,0,0,0,
external,SHORT,2021-05-17 00:00:00+00:00,84.82688813312356,49829.39,46481.14,0.06953029954253186,0.3,0,0,0,0,0,
external,SHORT,2021-05-21 12:00:00+00:00,-67.23767657209572,42270.42,39208.22,0.07516571214247064,0.1,0,0,0,0,0,
external,SHORT,2021-05-21 12:00:00+00:00,-67.23767657209572,42270.42,39208.22,0.07516571214247064,0.2,0,0,0,0,0,
external,SHORT,2021-05-21 12:00:00+00:00,-67.23767657209572,42270.42,39208.22,0.07516571214247064,0.3,0,0,0,0,0,
external,LONG,2021-07-26 00:00:00+00:00,80.35549168119478,34780.0,33853.0,0.02701324435767051,0.1,0,0,0,0,0,
external,LONG,2021-07-26 00:00:00+00:00,80.35549168119478,34780.0,33853.0,0.02701324435767051,0.2,0,0,0,0,0,
external,LONG,2021-07-26 00:00:00+00:00,80.35549168119478,34780.0,33853.0,0.02701324435767051,0.3,0,0,0,0,0,
external,LONG,2021-08-07 20:00:00+00:00,-12.743975295682096,44588.0,40282.01,0.101472593204596,0.1,0,0,0,0,0,
external,LONG,2021-08-07 20:00:00+00:00,-12.743975295682096,44588.0,40282.01,0.101472593204596,0.2,0,0,0,0,0,
external,LONG,2021-08-07 20:00:00+00:00,-12.743975295682096,44588.0,40282.01,0.101472593204596,0.3,0,0,0,0,0,
external,LONG,2021-08-09 08:00:00+00:00,50.5487964726082,44587.24,42785.0,0.04125429312559683,0.1,0,0,0,0,0,
external,LONG,2021-08-09 08:00:00+00:00,50.5487964726082,44587.24,42785.0,0.04125429312559683,0.2,0,0,0,0,0,
external,LONG,2021-08-09 08:00:00+00:00,50.5487964726082,44587.24,42785.0,0.04125429312559683,0.3,0,0,0,0,0,
external,LONG,2021-09-03 08:00:00+00:00,17.473757289542103,49893.19,48333.0,0.03176729139143038,0.1,0,0,0,0,0,
external,LONG,2021-09-03 08:00:00+00:00,17.473757289542103,49893.19,48333.0,0.03176729139143038,0.2,0,0,0,0,0,
external,LONG,2021-09-03 08:00:00+00:00,17.473757289542103,49893.19,48333.0,0.03176729139143038,0.3,0,0,0,0,0,
external,LONG,2021-09-06 20:00:00+00:00,-10.028164007351004,52244.0,51040.0,0.023314356531505365,0.1,0,0,0,0,0,
external,LONG,2021-09-06 20:00:00+00:00,-10.028164007351004,52244.0,51040.0,0.023314356531505365,0.2,0,0,0,0,0,
external,LONG,2021-09-06 20:00:00+00:00,-10.028164007351004,52244.0,51040.0,0.023314356531505365,0.3,0,0,0,0,0,
external,SHORT,2021-09-07 08:00:00+00:00,27.2153637513073,52950.0,51040.0,0.03673430137513222,0.1,0,0,0,0,0,
external,SHORT,2021-09-07 08:00:00+00:00,27.2153637513073,52950.0,51040.0,0.03673430137513222,0.2,0,0,0,0,0,
external,SHORT,2021-09-07 08:00:00+00:00,27.2153637513073,52950.0,51040.0,0.03673430137513222,0.3,0,0,0,0,0,
external,SHORT,2021-09-07 12:00:00+00:00,-49.02399778733306,52950.0,51040.0,0.03673430137513222,0.1,0,0,0,0,0,
external,SHORT,2021-09-07 12:00:00+00:00,-49.02399778733306,52950.0,51040.0,0.03673430137513222,0.2,0,0,0,0,0,
external,SHORT,2021-09-07 12:00:00+00:00,-49.02399778733306,52950.0,51040.0,0.03673430137513222,0.3,1,0,0,1,0,H
external,LONG,2021-10-05 16:00:00+00:00,29.899506340875416,50364.38,46885.29,0.07154965153095114,0.1,0,0,0,0,0,
external,LONG,2021-10-05 16:00:00+00:00,29.899506340875416,50364.38,46885.29,0.07154965153095114,0.2,0,0,0,0,0,
external,LONG,2021-10-05 16:00:00+00:00,29.899506340875416,50364.38,46885.29,0.07154965153095114,0.3,0,0,0,0,0,
external,LONG,2021-10-06 12:00:00+00:00,68.03889305348227,51839.99,50905.0,0.01820020616090377,0.1,0,0,0,0,0,
