partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,entry_fraction,entry_level,T10,filled,fill_ts,cancel_reason,rebreak_confirmed,rebreak_complete_ts,t10_reached,t10_ts,high_failure,high_failure_ts,unresolved,minutes_reclaim_to_fill,minutes_fill_to_rebreak,minutes_fill_to_t10
development,BULL,20-00,2024-11-23 20:00:00+00:00,2024-11-24 00:00:00+00:00,2024-11-23 20:20:00+00:00,98504.4,97368.0,1136.3999999999942,0.15,97538.45999999999,97254.36,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BULL,20-00,2024-11-23 20:00:00+00:00,2024-11-24 00:00:00+00:00,2024-11-23 20:20:00+00:00,98504.4,97368.0,1136.3999999999942,0.25,97652.1,97254.36,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BULL,20-00,2024-11-23 20:00:00+00:00,2024-11-24 00:00:00+00:00,2024-11-23 20:20:00+00:00,98504.4,97368.0,1136.3999999999942,0.5,97936.2,97254.36,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,SIDEWAYS,12-16,2024-12-04 12:00:00+00:00,2024-12-04 16:00:00+00:00,2024-12-04 14:35:00+00:00,97041.1,96239.7,801.4000000000087,0.05,96279.77,96159.56,True,2024-12-04 14:35:00+00:00,,True,2024-12-04 14:55:00+00:00,True,2024-12-04 15:00:00+00:00,False,,False,0.0,20.0,25.0
development,SIDEWAYS,12-16,2024-12-04 12:00:00+00:00,2024-12-04 16:00:00+00:00,2024-12-04 14:35:00+00:00,97041.1,96239.7,801.4000000000087,0.1,96319.84,96159.56,True,2024-12-04 14:35:00+00:00,,True,2024-12-04 14:55:00+00:00,True,2024-12-04 15:00:00+00:00,False,,False,0.0,20.0,25.0
development,SIDEWAYS,12-16,2024-12-04 12:00:00+00:00,2024-12-04 16:00:00+00:00,2024-12-04 14:35:00+00:00,97041.1,96239.7,801.4000000000087,0.15,96359.91,96159.56,True,2024-12-04 14:35:00+00:00,,True,2024-12-04 14:55:00+00:00,True,2024-12-04 15:00:00+00:00,False,,False,0.0,20.0,25.0
development,SIDEWAYS,12-16,2024-12-04 12:00:00+00:00,2024-12-04 16:00:00+00:00,2024-12-04 14:35:00+00:00,97041.1,96239.7,801.4000000000087,0.25,96440.05,96159.56,True,2024-12-04 14:35:00+00:00,,True,2024-12-04 14:55:00+00:00,True,2024-12-04 15:00:00+00:00,False,,False,0.0,20.0,25.0
development,SIDEWAYS,12-16,2024-12-04 12:00:00+00:00,2024-12-04 16:00:00+00:00,2024-12-04 14:35:00+00:00,97041.1,96239.7,801.4000000000087,0.5,96640.4,96159.56,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,SIDEWAYS,04-08,2024-12-09 04:00:00+00:00,2024-12-09 08:00:00+00:00,2024-12-09 07:25:00+00:00,101300.0,98500.1,2799.899999999994,0.05,98640.095,98220.11,True,2024-12-09 07:25:00+00:00,,True,2024-12-09 10:00:00+00:00,True,2024-12-09 11:30:00+00:00,False,,False,0.0,155.0,245.0
development,SIDEWAYS,04-08,2024-12-09 04:00:00+00:00,2024-12-09 08:00:00+00:00,2024-12-09 07:25:00+00:00,101300.0,98500.1,2799.899999999994,0.1,98780.09000000001,98220.11,True,2024-12-09 07:25:00+00:00,,True,2024-12-09 10:00:00+00:00,True,2024-12-09 11:30:00+00:00,False,,False,0.0,155.0,245.0
development,SIDEWAYS,04-08,2024-12-09 04:00:00+00:00,2024-12-09 08:00:00+00:00,2024-12-09 07:25:00+00:00,101300.0,98500.1,2799.899999999994,0.15,98920.085,98220.11,True,2024-12-09 07:25:00+00:00,,True,2024-12-09 10:00:00+00:00,True,2024-12-09 11:30:00+00:00,False,,False,0.0,155.0,245.0
development,SIDEWAYS,04-08,2024-12-09 04:00:00+00:00,2024-12-09 08:00:00+00:00,2024-12-09 07:25:00+00:00,101300.0,98500.1,2799.899999999994,0.25,99200.07500000001,98220.11,True,2024-12-09 07:35:00+00:00,,True,2024-12-09 10:00:00+00:00,True,2024-12-09 11:30:00+00:00,False,,False,10.0,145.0,235.0
development,SIDEWAYS,04-08,2024-12-09 04:00:00+00:00,2024-12-09 08:00:00+00:00,2024-12-09 07:25:00+00:00,101300.0,98500.1,2799.899999999994,0.5,99900.05,98220.11,False,,NO_FILL_BEFORE_BLOCK_END,False,,False,,False,,False,,,
development,BEAR,16-20,2024-12-10 16:00:00+00:00,2024-12-10 20:00:00+00:00,2024-12-10 16:15:00+00:00,98320.6,95639.5,2681.100000000006,0.05,95773.555,95371.39,True,2024-12-10 16:15:00+00:00,,True,2024-12-10 16:20:00+00:00,True,2024-12-10 16:25:00+00:00,False,,False,0.0,5.0,10.0
development,BEAR,16-20,2024-12-10 16:00:00+00:00,2024-12-10 20:00:00+00:00,2024-12-10 16:15:00+00:00,98320.6,95639.5,2681.100000000006,0.1,95907.61,95371.39,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,16-20,2024-12-10 16:00:00+00:00,2024-12-10 20:00:00+00:00,2024-12-10 16:15:00+00:00,98320.6,95639.5,2681.100000000006,0.15,96041.66500000001,95371.39,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,16-20,2024-12-10 16:00:00+00:00,2024-12-10 20:00:00+00:00,2024-12-10 16:15:00+00:00,98320.6,95639.5,2681.100000000006,0.25,96309.775,95371.39,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,16-20,2024-12-10 16:00:00+00:00,2024-12-10 20:00:00+00:00,2024-12-10 16:15:00+00:00,98320.6,95639.5,2681.100000000006,0.5,96980.05,95371.39,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,00-04,2024-12-23 00:00:00+00:00,2024-12-23 04:00:00+00:00,2024-12-23 01:30:00+00:00,95787.7,94200.0,1587.699999999997,0.05,94279.385,94041.23,True,2024-12-23 01:30:00+00:00,,True,2024-12-23 02:15:00+00:00,True,2024-12-23 02:20:00+00:00,False,,False,0.0,45.0,50.0
development,BEAR,00-04,2024-12-23 00:00:00+00:00,2024-12-23 04:00:00+00:00,2024-12-23 01:30:00+00:00,95787.7,94200.0,1587.699999999997,0.1,94358.77,94041.23,True,2024-12-23 01:30:00+00:00,,True,2024-12-23 02:15:00+00:00,True,2024-12-23 02:20:00+00:00,False,,False,0.0,45.0,50.0
development,BEAR,00-04,2024-12-23 00:00:00+00:00,2024-12-23 04:00:00+00:00,2024-12-23 01:30:00+00:00,95787.7,94200.0,1587.699999999997,0.15,94438.155,94041.23,True,2024-12-23 01:30:00+00:00,,True,2024-12-23 02:15:00+00:00,True,2024-12-23 02:20:00+00:00,False,,False,0.0,45.0,50.0
development,BEAR,00-04,2024-12-23 00:00:00+00:00,2024-12-23 04:00:00+00:00,2024-12-23 01:30:00+00:00,95787.7,94200.0,1587.699999999997,0.25,94596.925,94041.23,True,2024-12-23 01:30:00+00:00,,True,2024-12-23 02:15:00+00:00,True,2024-12-23 02:20:00+00:00,False,,False,0.0,45.0,50.0
development,BEAR,00-04,2024-12-23 00:00:00+00:00,2024-12-23 04:00:00+00:00,2024-12-23 01:30:00+00:00,95787.7,94200.0,1587.699999999997,0.5,94993.85,94041.23,True,2024-12-23 01:35:00+00:00,,True,2024-12-23 02:15:00+00:00,True,2024-12-23 02:20:00+00:00,False,,False,5.0,40.0,45.0
development,BEAR,12-16,2024-12-23 12:00:00+00:00,2024-12-23 16:00:00+00:00,2024-12-23 14:05:00+00:00,96499.0,94974.2,1524.800000000003,0.05,95050.44,94821.72,True,2024-12-23 14:05:00+00:00,,True,2024-12-23 14:40:00+00:00,True,2024-12-23 14:45:00+00:00,False,,False,0.0,35.0,40.0
development,BEAR,12-16,2024-12-23 12:00:00+00:00,2024-12-23 16:00:00+00:00,2024-12-23 14:05:00+00:00,96499.0,94974.2,1524.800000000003,0.1,95126.68,94821.72,True,2024-12-23 14:05:00+00:00,,True,2024-12-23 14:40:00+00:00,True,2024-12-23 14:45:00+00:00,False,,False,0.0,35.0,40.0
development,BEAR,12-16,2024-12-23 12:00:00+00:00,2024-12-23 16:00:00+00:00,2024-12-23 14:05:00+00:00,96499.0,94974.2,1524.800000000003,0.15,95202.92,94821.72,True,2024-12-23 14:05:00+00:00,,True,2024-12-23 14:40:00+00:00,True,2024-12-23 14:45:00+00:00,False,,False,0.0,35.0,40.0
development,BEAR,12-16,2024-12-23 12:00:00+00:00,2024-12-23 16:00:00+00:00,2024-12-23 14:05:00+00:00,96499.0,94974.2,1524.800000000003,0.25,95355.4,94821.72,True,2024-12-23 14:05:00+00:00,,True,2024-12-23 14:40:00+00:00,True,2024-12-23 14:45:00+00:00,False,,False,0.0,35.0,40.0
development,BEAR,12-16,2024-12-23 12:00:00+00:00,2024-12-23 16:00:00+00:00,2024-12-23 14:05:00+00:00,96499.0,94974.2,1524.800000000003,0.5,95736.6,94821.72,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,20-00,2024-12-23 20:00:00+00:00,2024-12-24 00:00:00+00:00,2024-12-23 20:20:00+00:00,94249.3,92634.7,1614.6000000000058,0.05,92715.43,92473.23999999999,True,2024-12-23 20:20:00+00:00,,False,,False,,True,2024-12-23 22:20:00+00:00,False,0.0,,
development,BEAR,20-00,2024-12-23 20:00:00+00:00,2024-12-24 00:00:00+00:00,2024-12-23 20:20:00+00:00,94249.3,92634.7,1614.6000000000058,0.1,92796.16,92473.23999999999,True,2024-12-23 20:20:00+00:00,,False,,False,,True,2024-12-23 22:20:00+00:00,False,0.0,,
development,BEAR,20-00,2024-12-23 20:00:00+00:00,2024-12-24 00:00:00+00:00,2024-12-23 20:20:00+00:00,94249.3,92634.7,1614.6000000000058,0.15,92876.89,92473.23999999999,True,2024-12-23 20:25:00+00:00,,False,,False,,True,2024-12-23 22:20:00+00:00,False,5.0,,
development,BEAR,20-00,2024-12-23 20:00:00+00:00,2024-12-24 00:00:00+00:00,2024-12-23 20:20:00+00:00,94249.3,92634.7,1614.6000000000058,0.25,93038.35,92473.23999999999,True,2024-12-23 20:25:00+00:00,,False,,False,,True,2024-12-23 22:20:00+00:00,False,5.0,,
development,BEAR,20-00,2024-12-23 20:00:00+00:00,2024-12-24 00:00:00+00:00,2024-12-23 20:20:00+00:00,94249.3,92634.7,1614.6000000000058,0.5,93442.0,92473.23999999999,True,2024-12-23 20:55:00+00:00,,False,,False,,True,2024-12-23 22:20:00+00:00,False,35.0,,
development,SIDEWAYS,20-00,2024-12-24 20:00:00+00:00,2024-12-25 00:00:00+00:00,2024-12-24 21:05:00+00:00,99450.0,97522.5,1927.5,0.05,97618.875,97329.75,True,2024-12-24 21:05:00+00:00,,False,,False,,False,,True,0.0,,
development,SIDEWAYS,20-00,2024-12-24 20:00:00+00:00,2024-12-25 00:00:00+00:00,2024-12-24 21:05:00+00:00,99450.0,97522.5,1927.5,0.1,97715.25,97329.75,True,2024-12-24 21:05:00+00:00,,False,,False,,False,,True,0.0,,
development,SIDEWAYS,20-00,2024-12-24 20:00:00+00:00,2024-12-25 00:00:00+00:00,2024-12-24 21:05:00+00:00,99450.0,97522.5,1927.5,0.15,97811.625,97329.75,True,2024-12-24 21:10:00+00:00,,False,,False,,False,,True,5.0,,
development,SIDEWAYS,20-00,2024-12-24 20:00:00+00:00,2024-12-25 00:00:00+00:00,2024-12-24 21:05:00+00:00,99450.0,97522.5,1927.5,0.25,98004.375,97329.75,True,2024-12-24 21:10:00+00:00,,False,,False,,False,,True,5.0,,
development,SIDEWAYS,20-00,2024-12-24 20:00:00+00:00,2024-12-25 00:00:00+00:00,2024-12-24 21:05:00+00:00,99450.0,97522.5,1927.5,0.5,98486.25,97329.75,True,2024-12-24 22:00:00+00:00,,False,,False,,False,,True,55.0,,
development,BEAR,16-20,2024-12-27 16:00:00+00:00,2024-12-27 20:00:00+00:00,2024-12-27 17:35:00+00:00,96999.0,93982.4,3016.600000000006,0.05,94133.23,93680.73999999999,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,16-20,2024-12-27 16:00:00+00:00,2024-12-27 20:00:00+00:00,2024-12-27 17:35:00+00:00,96999.0,93982.4,3016.600000000006,0.1,94284.06,93680.73999999999,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,16-20,2024-12-27 16:00:00+00:00,2024-12-27 20:00:00+00:00,2024-12-27 17:35:00+00:00,96999.0,93982.4,3016.600000000006,0.15,94434.89,93680.73999999999,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,16-20,2024-12-27 16:00:00+00:00,2024-12-27 20:00:00+00:00,2024-12-27 17:35:00+00:00,96999.0,93982.4,3016.600000000006,0.25,94736.54999999999,93680.73999999999,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,16-20,2024-12-27 16:00:00+00:00,2024-12-27 20:00:00+00:00,2024-12-27 17:35:00+00:00,96999.0,93982.4,3016.600000000006,0.5,95490.7,93680.73999999999,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,00-04,2024-12-29 00:00:00+00:00,2024-12-29 04:00:00+00:00,2024-12-29 02:05:00+00:00,95700.0,94836.0,864.0,0.05,94879.2,94749.6,True,2024-12-29 02:05:00+00:00,,False,,False,,False,,True,0.0,,
development,BEAR,00-04,2024-12-29 00:00:00+00:00,2024-12-29 04:00:00+00:00,2024-12-29 02:05:00+00:00,95700.0,94836.0,864.0,0.1,94922.4,94749.6,True,2024-12-29 02:05:00+00:00,,False,,False,,False,,True,0.0,,
development,BEAR,00-04,2024-12-29 00:00:00+00:00,2024-12-29 04:00:00+00:00,2024-12-29 02:05:00+00:00,95700.0,94836.0,864.0,0.15,94965.6,94749.6,True,2024-12-29 02:10:00+00:00,,False,,False,,False,,True,5.0,,
development,BEAR,00-04,2024-12-29 00:00:00+00:00,2024-12-29 04:00:00+00:00,2024-12-29 02:05:00+00:00,95700.0,94836.0,864.0,0.25,95052.0,94749.6,True,2024-12-29 02:20:00+00:00,,False,,False,,False,,True,15.0,,
development,BEAR,00-04,2024-12-29 00:00:00+00:00,2024-12-29 04:00:00+00:00,2024-12-29 02:05:00+00:00,95700.0,94836.0,864.0,0.5,95268.0,94749.6,False,,NO_FILL_BEFORE_BLOCK_END,False,,False,,False,,False,,,
development,BEAR,16-20,2024-12-29 16:00:00+00:00,2024-12-29 20:00:00+00:00,2024-12-29 17:10:00+00:00,95195.0,93925.4,1269.6000000000058,0.05,93988.87999999999,93798.43999999999,True,2024-12-29 17:10:00+00:00,,True,2024-12-29 17:30:00+00:00,True,2024-12-29 17:35:00+00:00,False,,False,0.0,20.0,25.0
development,BEAR,16-20,2024-12-29 16:00:00+00:00,2024-12-29 20:00:00+00:00,2024-12-29 17:10:00+00:00,95195.0,93925.4,1269.6000000000058,0.1,94052.36,93798.43999999999,True,2024-12-29 17:10:00+00:00,,True,2024-12-29 17:30:00+00:00,True,2024-12-29 17:35:00+00:00,False,,False,0.0,20.0,25.0
development,BEAR,16-20,2024-12-29 16:00:00+00:00,2024-12-29 20:00:00+00:00,2024-12-29 17:10:00+00:00,95195.0,93925.4,1269.6000000000058,0.15,94115.84,93798.43999999999,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,16-20,2024-12-29 16:00:00+00:00,2024-12-29 20:00:00+00:00,2024-12-29 17:10:00+00:00,95195.0,93925.4,1269.6000000000058,0.25,94242.79999999999,93798.43999999999,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
development,BEAR,16-20,2024-12-29 16:00:00+00:00,2024-12-29 20:00:00+00:00,2024-12-29 17:10:00+00:00,95195.0,93925.4,1269.6000000000058,0.5,94560.2,93798.43999999999,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,08-12,2020-01-08 08:00:00+00:00,2020-01-08 12:00:00+00:00,2020-01-08 08:20:00+00:00,8381.87,8280.0,101.8700000000008,0.05,8285.0935,8269.813,True,2020-01-08 08:20:00+00:00,,True,2020-01-08 13:10:00+00:00,True,2020-01-08 13:15:00+00:00,False,,False,0.0,290.0,295.0
external,BULL,08-12,2020-01-08 08:00:00+00:00,2020-01-08 12:00:00+00:00,2020-01-08 08:20:00+00:00,8381.87,8280.0,101.8700000000008,0.1,8290.187,8269.813,True,2020-01-08 08:20:00+00:00,,True,2020-01-08 13:10:00+00:00,True,2020-01-08 13:15:00+00:00,False,,False,0.0,290.0,295.0
external,BULL,08-12,2020-01-08 08:00:00+00:00,2020-01-08 12:00:00+00:00,2020-01-08 08:20:00+00:00,8381.87,8280.0,101.8700000000008,0.15,8295.2805,8269.813,True,2020-01-08 08:20:00+00:00,,True,2020-01-08 13:10:00+00:00,True,2020-01-08 13:15:00+00:00,False,,False,0.0,290.0,295.0
external,BULL,08-12,2020-01-08 08:00:00+00:00,2020-01-08 12:00:00+00:00,2020-01-08 08:20:00+00:00,8381.87,8280.0,101.8700000000008,0.25,8305.4675,8269.813,True,2020-01-08 08:20:00+00:00,,True,2020-01-08 13:10:00+00:00,True,2020-01-08 13:15:00+00:00,False,,False,0.0,290.0,295.0
external,BULL,08-12,2020-01-08 08:00:00+00:00,2020-01-08 12:00:00+00:00,2020-01-08 08:20:00+00:00,8381.87,8280.0,101.8700000000008,0.5,8330.935000000001,8269.813,True,2020-01-08 08:45:00+00:00,,True,2020-01-08 13:10:00+00:00,True,2020-01-08 13:15:00+00:00,False,,False,25.0,265.0,270.0
external,BULL,04-08,2020-01-09 04:00:00+00:00,2020-01-09 08:00:00+00:00,2020-01-09 06:20:00+00:00,8060.0,7932.0,128.0,0.05,7938.4,7919.2,True,2020-01-09 06:20:00+00:00,,True,2020-01-09 06:40:00+00:00,True,2020-01-09 06:45:00+00:00,False,,False,0.0,20.0,25.0
external,BULL,04-08,2020-01-09 04:00:00+00:00,2020-01-09 08:00:00+00:00,2020-01-09 06:20:00+00:00,8060.0,7932.0,128.0,0.1,7944.8,7919.2,True,2020-01-09 06:20:00+00:00,,True,2020-01-09 06:40:00+00:00,True,2020-01-09 06:45:00+00:00,False,,False,0.0,20.0,25.0
external,BULL,04-08,2020-01-09 04:00:00+00:00,2020-01-09 08:00:00+00:00,2020-01-09 06:20:00+00:00,8060.0,7932.0,128.0,0.15,7951.2,7919.2,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,04-08,2020-01-09 04:00:00+00:00,2020-01-09 08:00:00+00:00,2020-01-09 06:20:00+00:00,8060.0,7932.0,128.0,0.25,7964.0,7919.2,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,04-08,2020-01-09 04:00:00+00:00,2020-01-09 08:00:00+00:00,2020-01-09 06:20:00+00:00,8060.0,7932.0,128.0,0.5,7996.0,7919.2,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,08-12,2020-01-09 08:00:00+00:00,2020-01-09 12:00:00+00:00,2020-01-09 09:15:00+00:00,7980.73,7898.0,82.72999999999956,0.05,7902.1365,7889.727,True,2020-01-09 09:15:00+00:00,,True,2020-01-09 09:20:00+00:00,True,2020-01-09 09:25:00+00:00,False,,False,0.0,5.0,10.0
external,BULL,08-12,2020-01-09 08:00:00+00:00,2020-01-09 12:00:00+00:00,2020-01-09 09:15:00+00:00,7980.73,7898.0,82.72999999999956,0.1,7906.273,7889.727,True,2020-01-09 09:15:00+00:00,,True,2020-01-09 09:20:00+00:00,True,2020-01-09 09:25:00+00:00,False,,False,0.0,5.0,10.0
external,BULL,08-12,2020-01-09 08:00:00+00:00,2020-01-09 12:00:00+00:00,2020-01-09 09:15:00+00:00,7980.73,7898.0,82.72999999999956,0.15,7910.4095,7889.727,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,08-12,2020-01-09 08:00:00+00:00,2020-01-09 12:00:00+00:00,2020-01-09 09:15:00+00:00,7980.73,7898.0,82.72999999999956,0.25,7918.6825,7889.727,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,08-12,2020-01-09 08:00:00+00:00,2020-01-09 12:00:00+00:00,2020-01-09 09:15:00+00:00,7980.73,7898.0,82.72999999999956,0.5,7939.365,7889.727,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,04-08,2020-01-11 04:00:00+00:00,2020-01-11 08:00:00+00:00,2020-01-11 04:35:00+00:00,8261.33,8131.93,129.39999999999964,0.05,8138.400000000001,8118.990000000001,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,04-08,2020-01-11 04:00:00+00:00,2020-01-11 08:00:00+00:00,2020-01-11 04:35:00+00:00,8261.33,8131.93,129.39999999999964,0.1,8144.87,8118.990000000001,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,04-08,2020-01-11 04:00:00+00:00,2020-01-11 08:00:00+00:00,2020-01-11 04:35:00+00:00,8261.33,8131.93,129.39999999999964,0.15,8151.34,8118.990000000001,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,04-08,2020-01-11 04:00:00+00:00,2020-01-11 08:00:00+00:00,2020-01-11 04:35:00+00:00,8261.33,8131.93,129.39999999999964,0.25,8164.280000000001,8118.990000000001,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,04-08,2020-01-11 04:00:00+00:00,2020-01-11 08:00:00+00:00,2020-01-11 04:35:00+00:00,8261.33,8131.93,129.39999999999964,0.5,8196.630000000001,8118.990000000001,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,SIDEWAYS,12-16,2020-01-20 12:00:00+00:00,2020-01-20 16:00:00+00:00,2020-01-20 12:45:00+00:00,8686.0,8601.0,85.0,0.05,8605.25,8592.5,True,2020-01-20 12:45:00+00:00,,True,2020-01-20 12:55:00+00:00,True,2020-01-20 13:00:00+00:00,False,,False,0.0,10.0,15.0
external,SIDEWAYS,12-16,2020-01-20 12:00:00+00:00,2020-01-20 16:00:00+00:00,2020-01-20 12:45:00+00:00,8686.0,8601.0,85.0,0.1,8609.5,8592.5,True,2020-01-20 12:45:00+00:00,,True,2020-01-20 12:55:00+00:00,True,2020-01-20 13:00:00+00:00,False,,False,0.0,10.0,15.0
external,SIDEWAYS,12-16,2020-01-20 12:00:00+00:00,2020-01-20 16:00:00+00:00,2020-01-20 12:45:00+00:00,8686.0,8601.0,85.0,0.15,8613.75,8592.5,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,SIDEWAYS,12-16,2020-01-20 12:00:00+00:00,2020-01-20 16:00:00+00:00,2020-01-20 12:45:00+00:00,8686.0,8601.0,85.0,0.25,8622.25,8592.5,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,SIDEWAYS,12-16,2020-01-20 12:00:00+00:00,2020-01-20 16:00:00+00:00,2020-01-20 12:45:00+00:00,8686.0,8601.0,85.0,0.5,8643.5,8592.5,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,08-12,2020-01-28 08:00:00+00:00,2020-01-28 12:00:00+00:00,2020-01-28 10:10:00+00:00,9149.09,8977.61,171.47999999999956,0.05,8986.184000000001,8960.462000000001,True,2020-01-28 10:10:00+00:00,,False,,False,,True,2020-01-28 14:15:00+00:00,False,0.0,,
external,BULL,08-12,2020-01-28 08:00:00+00:00,2020-01-28 12:00:00+00:00,2020-01-28 10:10:00+00:00,9149.09,8977.61,171.47999999999956,0.1,8994.758,8960.462000000001,True,2020-01-28 10:10:00+00:00,,False,,False,,True,2020-01-28 14:15:00+00:00,False,0.0,,
external,BULL,08-12,2020-01-28 08:00:00+00:00,2020-01-28 12:00:00+00:00,2020-01-28 10:10:00+00:00,9149.09,8977.61,171.47999999999956,0.15,9003.332,8960.462000000001,True,2020-01-28 10:15:00+00:00,,False,,False,,True,2020-01-28 14:15:00+00:00,False,5.0,,
external,BULL,08-12,2020-01-28 08:00:00+00:00,2020-01-28 12:00:00+00:00,2020-01-28 10:10:00+00:00,9149.09,8977.61,171.47999999999956,0.25,9020.48,8960.462000000001,True,2020-01-28 10:20:00+00:00,,False,,False,,True,2020-01-28 14:15:00+00:00,False,10.0,,
external,BULL,08-12,2020-01-28 08:00:00+00:00,2020-01-28 12:00:00+00:00,2020-01-28 10:10:00+00:00,9149.09,8977.61,171.47999999999956,0.5,9063.35,8960.462000000001,True,2020-01-28 11:05:00+00:00,,False,,False,,True,2020-01-28 14:15:00+00:00,False,55.0,,
external,BULL,00-04,2020-01-31 00:00:00+00:00,2020-01-31 04:00:00+00:00,2020-01-31 01:45:00+00:00,9599.0,9481.58,117.42000000000007,0.05,9487.451,9469.838,True,2020-01-31 01:45:00+00:00,,True,2020-01-31 02:05:00+00:00,True,2020-01-31 02:10:00+00:00,False,,False,0.0,20.0,25.0
external,BULL,00-04,2020-01-31 00:00:00+00:00,2020-01-31 04:00:00+00:00,2020-01-31 01:45:00+00:00,9599.0,9481.58,117.42000000000007,0.1,9493.322,9469.838,True,2020-01-31 01:45:00+00:00,,True,2020-01-31 02:05:00+00:00,True,2020-01-31 02:10:00+00:00,False,,False,0.0,20.0,25.0
external,BULL,00-04,2020-01-31 00:00:00+00:00,2020-01-31 04:00:00+00:00,2020-01-31 01:45:00+00:00,9599.0,9481.58,117.42000000000007,0.15,9499.193,9469.838,True,2020-01-31 01:45:00+00:00,,True,2020-01-31 02:05:00+00:00,True,2020-01-31 02:10:00+00:00,False,,False,0.0,20.0,25.0
external,BULL,00-04,2020-01-31 00:00:00+00:00,2020-01-31 04:00:00+00:00,2020-01-31 01:45:00+00:00,9599.0,9481.58,117.42000000000007,0.25,9510.935,9469.838,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,00-04,2020-01-31 00:00:00+00:00,2020-01-31 04:00:00+00:00,2020-01-31 01:45:00+00:00,9599.0,9481.58,117.42000000000007,0.5,9540.29,9469.838,False,,LOW_BREAK_BEFORE_FILL,False,,False,,False,,False,,,
external,BULL,00-04,2020-02-02 00:00:00+00:00,2020-02-02 04:00:00+00:00,2020-02-02 00:45:00+00:00,9421.4,9354.52,66.8799999999992,0.05,9357.864,9347.832,True,2020-02-02 00:45:00+00:00,,True,2020-02-02 00:55:00+00:00,True,2020-02-02 01:00:00+00:00,False,,False,0.0,10.0,15.0
external,BULL,00-04,2020-02-02 00:00:00+00:00,2020-02-02 04:00:00+00:00,2020-02-02 00:45:00+00:00,9421.4,9354.52,66.8799999999992,0.1,9361.208,9347.832,True,2020-02-02 00:45:00+00:00,,True,2020-02-02 00:55:00+00:00,True,2020-02-02 01:00:00+00:00,False,,False,0.0,10.0,15.0
external,BULL,00-04,2020-02-02 00:00:00+00:00,2020-02-02 04:00:00+00:00,2020-02-02 00:45:00+00:00,9421.4,9354.52,66.8799999999992,0.15,9364.552,9347.832,True,2020-02-02 00:45:00+00:00,,True,2020-02-02 00:55:00+00:00,True,2020-02-02 01:00:00+00:00,False,,False,0.0,10.0,15.0
