role,partition,component,stage,snapshot_min,feature,kind,continuation_n,staller_n,continuation_value,staller_value,continuation_minus_staller,meaningful_min_abs_gap,development_meaningful
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,5,closed_back_le_H,rate,119,75,0.01680672268907563,0.12,-0.10319327731092437,0.1,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,close_R,median,52,59,0.17270233988067915,0.06214689265536655,0.1105554472253126,0.03,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,close_vs_E20_R,median,52,59,-0.02729766011932086,-0.13785310734463346,0.1105554472253126,0.03,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,post_e20_peak_R,median,52,59,0.29257246376811985,0.2695035460992882,0.023068917668831623,0.03,False
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,post_e20_giveback_from_peak_R,median,52,59,0.13989504930093122,0.20099875156055125,-0.06110370225962003,0.03,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,post_e20_mae_below_E20_R,median,52,59,0.17707173778602278,0.2260869565217315,-0.049015218735708715,0.03,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,closes_ge_E20,median,52,59,1.0,0.0,1.0,1.0,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,fraction_closes_ge_E20,median,52,59,0.3333333333333333,0.0,0.3333333333333333,0.1,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,consecutive_closes_ge_E20,median,52,59,0.0,0.0,0.0,1.0,False
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,E25_by_snapshot,rate,119,75,0.31092436974789917,0.4666666666666667,-0.1557422969187675,0.1,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,E30_by_snapshot,rate,119,75,0.20168067226890757,0.24,-0.03831932773109242,0.1,False
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,closed_back_le_E10,rate,119,75,0.14285714285714285,0.56,-0.4171428571428572,0.1,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,10,closed_back_le_H,rate,119,75,0.03361344537815126,0.18666666666666668,-0.15305322128851542,0.1,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,close_R,median,42,49,0.153616611661166,0.0470588235294136,0.1065577881317524,0.03,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,close_vs_E20_R,median,42,49,-0.046383388338834014,-0.15294117647058642,0.1065577881317524,0.03,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,post_e20_peak_R,median,42,49,0.2973525727136909,0.2695035460992882,0.027849026614402694,0.03,False
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,post_e20_giveback_from_peak_R,median,42,49,0.16368632392725155,0.23728813559321993,-0.07360181166596838,0.03,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,post_e20_mae_below_E20_R,median,42,49,0.18269594251957066,0.24074889867841529,-0.05805295615884462,0.03,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,closes_ge_E20,median,42,49,1.0,0.0,1.0,1.0,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,fraction_closes_ge_E20,median,42,49,0.25,0.0,0.25,0.1,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,consecutive_closes_ge_E20,median,42,49,0.0,0.0,0.0,1.0,False
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,E25_by_snapshot,rate,119,75,0.24369747899159663,0.38666666666666666,-0.14296918767507003,0.1,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,E30_by_snapshot,rate,119,75,0.17647058823529413,0.2,-0.023529411764705882,0.1,False
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,closed_back_le_E10,rate,119,75,0.15126050420168066,0.5333333333333333,-0.38207282913165264,0.1,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,15,closed_back_le_H,rate,119,75,0.05042016806722689,0.22666666666666666,-0.17624649859943975,0.1,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,close_R,median,33,28,0.17057396928051843,0.05653135694163895,0.11404261233887948,0.03,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,close_vs_E20_R,median,33,28,-0.029426030719481577,-0.14346864305836105,0.11404261233887947,0.03,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,post_e20_peak_R,median,33,28,0.3028391167192466,0.29672787193973216,0.006111244779514469,0.03,False
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,post_e20_giveback_from_peak_R,median,33,28,0.17981072555204902,0.2652058006087962,-0.0853950750567472,0.03,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,post_e20_mae_below_E20_R,median,33,28,0.17791798107254472,0.25722807054006336,-0.07931008946751864,0.03,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,closes_ge_E20,median,33,28,2.0,1.0,1.0,1.0,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,fraction_closes_ge_E20,median,33,28,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.1,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,consecutive_closes_ge_E20,median,33,28,0.0,0.0,0.0,1.0,False
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,E25_by_snapshot,rate,119,75,0.20168067226890757,0.29333333333333333,-0.09165266106442577,0.1,False
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,E30_by_snapshot,rate,119,75,0.14285714285714285,0.17333333333333334,-0.03047619047619049,0.1,False
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,closed_back_le_E10,rate,119,75,0.15966386554621848,0.32,-0.16033613445378153,0.1,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,30,closed_back_le_H,rate,119,75,0.058823529411764705,0.14666666666666667,-0.08784313725490196,0.1,False
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,close_R,median,19,19,0.12121212121211926,-0.049363057324841114,0.17057517853696036,0.03,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,close_vs_E20_R,median,19,19,-0.07878787878788075,-0.24936305732484113,0.17057517853696036,0.03,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,post_e20_peak_R,median,19,19,0.26258503401360656,0.2752808988764041,-0.012695864862797557,0.03,False
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,post_e20_giveback_from_peak_R,median,19,19,0.2846153846153887,0.3560411311053961,-0.07142574649000738,0.03,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,post_e20_mae_below_E20_R,median,19,19,0.2757575757575805,0.3441753171856971,-0.06841774142811663,0.03,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,closes_ge_E20,median,19,19,1.0,1.0,0.0,1.0,False
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,fraction_closes_ge_E20,median,19,19,0.07692307692307693,0.07692307692307693,0.0,0.1,False
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,consecutive_closes_ge_E20,median,19,19,0.0,0.0,0.0,1.0,False
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,E25_by_snapshot,rate,119,75,0.10084033613445378,0.18666666666666668,-0.08582633053221289,0.1,False
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,E30_by_snapshot,rate,119,75,0.058823529411764705,0.08,-0.021176470588235297,0.1,False
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,closed_back_le_E10,rate,119,75,0.12605042016806722,0.22666666666666666,-0.10061624649859943,0.1,True
CLOCK_SUPPORT,reference_validation,PARENT,SNAPSHOT,60,closed_back_le_H,rate,119,75,0.06722689075630252,0.16,-0.09277310924369749,0.1,False
CLOCK_SUPPORT,reference_validation,REC_H2,ANCHOR,0,entry_to_e20_min,median,28,27,12.5,10.0,2.5,10.0,False
CLOCK_SUPPORT,reference_validation,REC_H2,ANCHOR,0,break_to_e20_min,median,28,27,5.0,5.0,0.0,10.0,False
CLOCK_SUPPORT,reference_validation,REC_H2,ANCHOR,0,e20_bar_close_R,median,28,27,0.25698842028799285,0.16467065868262945,0.0923177616053634,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,ANCHOR,0,e20_bar_close_vs_E20_R,median,28,27,0.056988420287992836,-0.03532934131737056,0.0923177616053634,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,ANCHOR,0,running_mae_R_to_E20,median,28,27,0.13359580052493636,0.11377245508981888,0.019823345435117476,0.03,False
CLOCK_SUPPORT,reference_validation,REC_H2,ANCHOR,0,closes_gt_H_to_E20,median,28,27,2.0,2.0,0.0,1.0,False
CLOCK_SUPPORT,reference_validation,REC_H2,ANCHOR,0,closes_ge_E10_to_E20,median,28,27,2.0,1.0,1.0,1.0,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,close_R,median,12,24,0.2011445872101612,0.15258048924571982,0.04856409796444139,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,close_vs_E20_R,median,12,24,0.0011445872101611826,-0.047419510754280206,0.04856409796444139,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,post_e20_peak_R,median,12,24,0.2647737639116927,0.2418070492687408,0.022966714642951913,0.03,False
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,post_e20_giveback_from_peak_R,median,12,24,0.09198463781515609,0.11980442593499882,-0.02781978811984273,0.03,False
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,post_e20_mae_below_E20_R,median,12,24,0.07993807388426223,0.146830115991792,-0.06689204210752976,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,closes_ge_E20,median,12,24,1.0,0.0,1.0,1.0,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,fraction_closes_ge_E20,median,12,24,0.5,0.0,0.5,0.1,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,consecutive_closes_ge_E20,median,12,24,0.5,0.0,0.5,1.0,False
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,E25_by_snapshot,rate,28,27,0.2857142857142857,0.37037037037037035,-0.08465608465608465,0.1,False
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,E30_by_snapshot,rate,28,27,0.10714285714285714,0.18518518518518517,-0.07804232804232804,0.1,False
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,closed_back_le_E10,rate,28,27,0.07142857142857142,0.3333333333333333,-0.26190476190476186,0.1,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,5,closed_back_le_H,rate,28,27,0.0,0.07407407407407407,-0.07407407407407407,0.1,False
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,close_R,median,10,22,0.215250965250963,0.10314971366239271,0.11210125158857027,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,close_vs_E20_R,median,10,22,0.015250965250962992,-0.0968502863376073,0.11210125158857029,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,post_e20_peak_R,median,10,22,0.29315463003987413,0.2418070492687408,0.05134758077113333,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,post_e20_giveback_from_peak_R,median,10,22,0.10087549588633912,0.14234887919098604,-0.04147338330464692,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,post_e20_mae_below_E20_R,median,10,22,0.07725779967159471,0.14924436840605315,-0.07198656873445844,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,closes_ge_E20,median,10,22,1.5,0.0,1.5,1.0,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,fraction_closes_ge_E20,median,10,22,0.5,0.0,0.5,0.1,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,consecutive_closes_ge_E20,median,10,22,1.0,0.0,1.0,1.0,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,E25_by_snapshot,rate,28,27,0.25,0.37037037037037035,-0.12037037037037035,0.1,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,E30_by_snapshot,rate,28,27,0.17857142857142858,0.18518518518518517,-0.0066137566137565995,0.1,False
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,closed_back_le_E10,rate,28,27,0.07142857142857142,0.4444444444444444,-0.373015873015873,0.1,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,10,closed_back_le_H,rate,28,27,0.0,0.0,0.0,0.1,False
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,close_R,median,9,22,0.25324675324675255,0.10817241379310771,0.14507433945364484,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,close_vs_E20_R,median,9,22,0.05324675324675254,-0.0918275862068923,0.14507433945364484,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,post_e20_peak_R,median,9,22,0.30270270270269817,0.2418070492687408,0.060895653433957364,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,post_e20_giveback_from_peak_R,median,9,22,0.1099656357388294,0.1686176142697864,-0.05865197853095698,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,post_e20_mae_below_E20_R,median,9,22,0.08095238095238023,0.190007882412928,-0.10905550146054775,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,closes_ge_E20,median,9,22,2.0,0.0,2.0,1.0,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,fraction_closes_ge_E20,median,9,22,0.5,0.0,0.5,0.1,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,consecutive_closes_ge_E20,median,9,22,2.0,0.0,2.0,1.0,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,E25_by_snapshot,rate,28,27,0.32142857142857145,0.37037037037037035,-0.0489417989417989,0.1,False
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,E30_by_snapshot,rate,28,27,0.17857142857142858,0.18518518518518517,-0.0066137566137565995,0.1,False
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,closed_back_le_E10,rate,28,27,0.07142857142857142,0.5555555555555556,-0.4841269841269842,0.1,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,15,closed_back_le_H,rate,28,27,0.0,0.14814814814814814,-0.14814814814814814,0.1,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,30,close_R,median,6,14,0.165097653505689,0.094889899684423,0.070207753821266,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,30,close_vs_E20_R,median,6,14,-0.034902346494310996,-0.10511010031557701,0.07020775382126601,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,30,post_e20_peak_R,median,6,14,0.30394875394875065,0.24082661744180545,0.0631221365069452,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,30,post_e20_giveback_from_peak_R,median,6,14,0.17140747304681597,0.18181286412877024,-0.010405391081954263,0.03,False
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,30,post_e20_mae_below_E20_R,median,6,14,0.09101714874512558,0.18911002444987746,-0.09809287570475188,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,30,closes_ge_E20,median,6,14,4.0,1.0,3.0,1.0,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,30,fraction_closes_ge_E20,median,6,14,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.1,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,30,consecutive_closes_ge_E20,median,6,14,0.0,0.0,0.0,1.0,False
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,30,E25_by_snapshot,rate,28,27,0.21428571428571427,0.2222222222222222,-0.007936507936507936,0.1,False
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,30,E30_by_snapshot,rate,28,27,0.14285714285714285,0.14814814814814814,-0.005291005291005291,0.1,False
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,30,closed_back_le_E10,rate,28,27,0.03571428571428571,0.37037037037037035,-0.33465608465608465,0.1,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,30,closed_back_le_H,rate,28,27,0.0,0.07407407407407407,-0.07407407407407407,0.1,False
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,60,close_R,median,5,6,0.23280423280423154,0.11356037891049763,0.11924385389373392,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,60,close_vs_E20_R,median,5,6,0.03280423280423153,-0.08643962108950239,0.11924385389373392,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,60,post_e20_peak_R,median,5,6,0.30270270270269817,0.3397133757961781,-0.03701067309347994,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,60,post_e20_giveback_from_peak_R,median,5,6,0.18121693121693178,0.24152941619869533,-0.06031248498176356,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,60,post_e20_mae_below_E20_R,median,5,6,0.10108191653787092,0.15827345603130305,-0.05719153949343213,0.03,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,60,closes_ge_E20,median,5,6,8.0,3.0,5.0,1.0,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,60,fraction_closes_ge_E20,median,5,6,0.6153846153846154,0.23076923076923078,0.38461538461538464,0.1,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,60,consecutive_closes_ge_E20,median,5,6,5.0,0.0,5.0,1.0,True
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,60,E25_by_snapshot,rate,28,27,0.17857142857142858,0.18518518518518517,-0.0066137566137565995,0.1,False
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,60,E30_by_snapshot,rate,28,27,0.10714285714285714,0.14814814814814814,-0.041005291005291,0.1,False
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,60,closed_back_le_E10,rate,28,27,0.07142857142857142,0.14814814814814814,-0.07671957671957672,0.1,False
CLOCK_SUPPORT,reference_validation,REC_H2,SNAPSHOT,60,closed_back_le_H,rate,28,27,0.0,0.0,0.0,0.1,False
REF_SUPPORT,external,POOLED,ANCHOR,0,entry_to_e20_min,median,148,89,10.0,10.0,0.0,10.0,False
REF_SUPPORT,external,POOLED,ANCHOR,0,break_to_e20_min,median,109,80,5.0,5.0,0.0,10.0,False
REF_SUPPORT,external,POOLED,ANCHOR,0,e20_bar_close_R,median,148,89,0.23050422017561017,0.18177136972193567,0.04873285045367451,0.03,True
REF_SUPPORT,external,POOLED,ANCHOR,0,e20_bar_close_vs_E20_R,median,148,89,0.030504220175610164,-0.018228630278064345,0.04873285045367451,0.03,True
REF_SUPPORT,external,POOLED,ANCHOR,0,running_mae_R_to_E20,median,148,89,0.1916755657259125,0.14120704591394864,0.05046851981196385,0.03,True
REF_SUPPORT,external,POOLED,ANCHOR,0,closes_gt_H_to_E20,median,148,89,2.0,2.0,0.0,1.0,False
REF_SUPPORT,external,POOLED,ANCHOR,0,closes_ge_E10_to_E20,median,148,89,1.0,1.0,0.0,1.0,False
REF_SUPPORT,external,POOLED,SNAPSHOT,5,close_R,median,77,85,0.2026143790849595,0.1262208865514642,0.07639349253349528,0.03,True
REF_SUPPORT,external,POOLED,SNAPSHOT,5,close_vs_E20_R,median,77,85,0.002614379084959484,-0.0737791134485358,0.07639349253349528,0.03,True
REF_SUPPORT,external,POOLED,SNAPSHOT,5,post_e20_peak_R,median,77,85,0.2840660583666386,0.26975476839237394,0.014311289974264674,0.03,False
REF_SUPPORT,external,POOLED,SNAPSHOT,5,post_e20_giveback_from_peak_R,median,77,85,0.09320175438596444,0.16687737041719344,-0.073675616031229,0.03,True
REF_SUPPORT,external,POOLED,SNAPSHOT,5,post_e20_mae_below_E20_R,median,77,85,0.1698708751793388,0.2232409381663138,-0.053370062986975,0.03,True
REF_SUPPORT,external,POOLED,SNAPSHOT,5,closes_ge_E20,median,77,85,1.0,0.0,1.0,1.0,True
REF_SUPPORT,external,POOLED,SNAPSHOT,5,fraction_closes_ge_E20,median,77,85,0.5,0.0,0.5,0.1,True
REF_SUPPORT,external,POOLED,SNAPSHOT,5,consecutive_closes_ge_E20,median,77,85,1.0,0.0,1.0,1.0,True
REF_SUPPORT,external,POOLED,SNAPSHOT,5,E25_by_snapshot,rate,148,89,0.34459459459459457,0.5617977528089888,-0.21720315821439423,0.1,True
REF_SUPPORT,external,POOLED,SNAPSHOT,5,E30_by_snapshot,rate,148,89,0.20270270270270271,0.33707865168539325,-0.13437594898269054,0.1,True
REF_SUPPORT,external,POOLED,SNAPSHOT,5,closed_back_le_E10,rate,148,89,0.12162162162162163,0.449438202247191,-0.3278165806255694,0.1,True
REF_SUPPORT,external,POOLED,SNAPSHOT,5,closed_back_le_H,rate,148,89,0.02027027027027027,0.10112359550561797,-0.0808533252353477,0.1,False
REF_SUPPORT,external,POOLED,SNAPSHOT,10,close_R,median,63,78,0.2035766271574161,0.0966246751403036,0.1069519520171125,0.03,True
REF_SUPPORT,external,POOLED,SNAPSHOT,10,close_vs_E20_R,median,63,78,0.003576627157416079,-0.10337532485969642,0.1069519520171125,0.03,True
REF_SUPPORT,external,POOLED,SNAPSHOT,10,post_e20_peak_R,median,63,78,0.2973933649289104,0.2720927720927719,0.025300592836138502,0.03,False
REF_SUPPORT,external,POOLED,SNAPSHOT,10,post_e20_giveback_from_peak_R,median,63,78,0.14758497316637,0.20447207956682198,-0.05688710640045197,0.03,True
REF_SUPPORT,external,POOLED,SNAPSHOT,10,post_e20_mae_below_E20_R,median,63,78,0.19043460178831165,0.2305534685699948,-0.040118866781683166,0.03,True
REF_SUPPORT,external,POOLED,SNAPSHOT,10,closes_ge_E20,median,63,78,1.0,0.5,0.5,1.0,False
REF_SUPPORT,external,POOLED,SNAPSHOT,10,fraction_closes_ge_E20,median,63,78,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.1,True
REF_SUPPORT,external,POOLED,SNAPSHOT,10,consecutive_closes_ge_E20,median,63,78,1.0,0.0,1.0,1.0,True
REF_SUPPORT,external,POOLED,SNAPSHOT,10,E25_by_snapshot,rate,148,89,0.31756756756756754,0.5056179775280899,-0.18805040996052236,0.1,True
REF_SUPPORT,external,POOLED,SNAPSHOT,10,E30_by_snapshot,rate,148,89,0.19594594594594594,0.33707865168539325,-0.1411327057394473,0.1,True
REF_SUPPORT,external,POOLED,SNAPSHOT,10,closed_back_le_E10,rate,148,89,0.14864864864864866,0.5393258426966292,-0.3906771940479805,0.1,True
REF_SUPPORT,external,POOLED,SNAPSHOT,10,closed_back_le_H,rate,148,89,0.033783783783783786,0.19101123595505617,-0.15722745217127237,0.1,True
REF_SUPPORT,external,POOLED,SNAPSHOT,15,close_R,median,54,62,0.21194077888638352,0.10671750989682025,0.10522326898956327,0.03,True
REF_SUPPORT,external,POOLED,SNAPSHOT,15,close_vs_E20_R,median,54,62,0.011940778886383521,-0.09328249010317977,0.10522326898956329,0.03,True
REF_SUPPORT,external,POOLED,SNAPSHOT,15,post_e20_peak_R,median,54,62,0.3073965778644132,0.2874469050044268,0.01994967285998639,0.03,False
REF_SUPPORT,external,POOLED,SNAPSHOT,15,post_e20_giveback_from_peak_R,median,54,62,0.1644764367211393,0.2053487310503035,-0.0408722943291642,0.03,True
REF_SUPPORT,external,POOLED,SNAPSHOT,15,post_e20_mae_below_E20_R,median,54,62,0.21344819307930932,0.22613797548793949,-0.012689782408630168,0.03,False
REF_SUPPORT,external,POOLED,SNAPSHOT,15,closes_ge_E20,median,54,62,2.0,1.0,1.0,1.0,True
REF_SUPPORT,external,POOLED,SNAPSHOT,15,fraction_closes_ge_E20,median,54,62,0.5,0.25,0.25,0.1,True
REF_SUPPORT,external,POOLED,SNAPSHOT,15,consecutive_closes_ge_E20,median,54,62,1.0,0.0,1.0,1.0,True
REF_SUPPORT,external,POOLED,SNAPSHOT,15,E25_by_snapshot,rate,148,89,0.2905405405405405,0.47191011235955055,-0.18136957181901003,0.1,True
