partition,regime,clock_block,obs_start,obs_end,fill_ts,entry_fraction,entry_price,H,L,R4,stop_r4_fraction,target_r4_fraction,nominal_rr,stop_price,target_price,exit_ts,exit_price,exit_reason,gross_return,net_pnl_usd,win,structural_winner
external,BEAR,20-00,2020-10-03 20:00:00+00:00,2020-10-04 00:00:00+00:00,2020-10-03 22:30:00+00:00,0.05,10534.25,10596.0,10531.0,65.0,0.15,0.15,1.0,10544.0,10524.5,2020-10-03 22:30:00+00:00,10544.0,STOP_FILL_BAR,-0.0009255523649049529,-0.8627761824524764,False,False
external,BULL,08-12,2020-10-06 08:00:00+00:00,2020-10-06 12:00:00+00:00,2020-10-06 10:30:00+00:00,0.1,10708.6,10777.0,10701.0,76.0,0.3,0.3,1.0,10731.4,10685.800000000001,2020-10-06 11:00:00+00:00,10685.800000000001,TP,0.002129129858244707,0.6645649291223535,True,True
external,SIDEWAYS,08-12,2020-10-07 08:00:00+00:00,2020-10-07 12:00:00+00:00,2020-10-07 10:45:00+00:00,0.1,10571.997,10624.98,10566.11,58.86999999999898,0.3,0.3,1.0,10589.658,10554.336,2020-10-07 10:55:00+00:00,10589.658,STOP,-0.0016705453094623523,-1.235272654731176,False,False
external,BULL,08-12,2020-10-28 08:00:00+00:00,2020-10-28 12:00:00+00:00,2020-10-28 10:55:00+00:00,0.1,13550.807,13817.0,13521.23,295.77000000000044,0.3,0.3,1.0,13639.538,13462.076000000001,2020-10-28 11:05:00+00:00,13462.076000000001,TP,0.006548023302228403,2.8740116511142015,True,True
external,BULL,12-16,2020-10-28 12:00:00+00:00,2020-10-28 16:00:00+00:00,2020-10-28 12:10:00+00:00,0.05,13320.9875,13700.75,13301.0,399.75,0.3,0.3,1.0,13440.912499999999,13201.0625,2020-10-28 12:35:00+00:00,13201.0625,TP,0.009002710947668052,4.101355473834026,True,True
external,SIDEWAYS,08-12,2020-10-29 08:00:00+00:00,2020-10-29 12:00:00+00:00,2020-10-29 08:20:00+00:00,0.1,13133.392,13338.25,13110.63,227.6200000000008,0.3,0.3,1.0,13201.678,13065.106,2020-10-29 09:15:00+00:00,13201.678,STOP,-0.005199418398537108,-2.999709199268554,False,True
external,BULL,00-04,2020-11-01 00:00:00+00:00,2020-11-01 04:00:00+00:00,2020-11-01 00:30:00+00:00,0.05,13746.86,13892.4,13739.2,153.1999999999989,0.2,0.2,1.0,13777.5,13716.220000000001,2020-11-01 00:30:00+00:00,13777.5,STOP_FILL_BAR,-0.0022288726298223317,-1.514436314911166,False,True
external,BULL,20-00,2020-11-08 20:00:00+00:00,2020-11-09 00:00:00+00:00,2020-11-08 21:45:00+00:00,0.05,15285.65,15678.0,15265.0,413.0,0.15,0.15,1.0,15347.6,15223.699999999999,2020-11-08 21:55:00+00:00,15347.6,STOP,-0.004052820782891191,-2.4264103914455952,False,False
external,BULL,12-16,2020-11-10 12:00:00+00:00,2020-11-10 16:00:00+00:00,2020-11-10 15:15:00+00:00,0.05,15179.6985,15474.17,15164.2,309.96999999999935,0.3,0.3,1.0,15272.6895,15086.7075,2020-11-10 15:30:00+00:00,15086.7075,TP,0.0061260110008113785,2.6630055004056894,True,True
external,BULL,08-12,2020-11-13 08:00:00+00:00,2020-11-13 12:00:00+00:00,2020-11-13 08:30:00+00:00,0.1,16206.99,16449.9,16180.0,269.90000000000146,0.3,0.3,1.0,16287.960000000001,16126.019999999999,2020-11-13 09:20:00+00:00,16287.960000000001,STOP,-0.0049959924699158305,-2.8979962349579154,False,True
external,BULL,20-00,2020-11-19 20:00:00+00:00,2020-11-20 00:00:00+00:00,2020-11-19 22:05:00+00:00,0.05,17897.85,18142.0,17885.0,257.0,0.15,0.15,1.0,17936.399999999998,17859.3,2020-11-19 22:10:00+00:00,17936.399999999998,STOP,-0.0021538899923733454,-1.4769449961866727,False,True
external,BULL,16-20,2020-11-25 16:00:00+00:00,2020-11-25 20:00:00+00:00,2020-11-25 16:10:00+00:00,0.05,19130.3095,19554.19,19108.0,446.1899999999987,0.25,0.25,1.0,19241.857,19018.762,2020-11-25 16:25:00+00:00,19018.762,TP,0.0058309302314215345,2.5154651157107675,True,True
external,SIDEWAYS,00-04,2020-11-26 00:00:00+00:00,2020-11-26 04:00:00+00:00,2020-11-26 02:40:00+00:00,0.05,18539.264,19112.0,18509.12,602.880000000001,0.2,0.2,1.0,18659.84,18418.688,2020-11-26 02:45:00+00:00,18418.688,TP,0.006503818058796775,2.8519090293983878,True,True
external,BULL,00-04,2020-12-04 00:00:00+00:00,2020-12-04 04:00:00+00:00,2020-12-04 02:20:00+00:00,0.05,19327.3,19561.0,19315.0,246.0,0.2,0.2,1.0,19376.5,19278.1,2020-12-04 02:35:00+00:00,19278.1,TP,0.0025456219958297707,0.8728109979148854,True,True
external,BULL,04-08,2020-12-06 04:00:00+00:00,2020-12-06 08:00:00+00:00,2020-12-06 05:40:00+00:00,0.05,19142.96,19355.0,19131.8,223.20000000000076,0.25,0.25,1.0,19198.76,19087.16,2020-12-06 06:15:00+00:00,19198.76,STOP,-0.0029149097109328584,-1.8574548554664294,False,False
external,SIDEWAYS,04-08,2020-12-10 04:00:00+00:00,2020-12-10 08:00:00+00:00,2020-12-10 06:55:00+00:00,0.05,18298.9625,18550.0,18285.75,264.25,0.25,0.25,1.0,18365.025,18232.9,2020-12-10 07:10:00+00:00,18365.025,STOP,-0.003610177352951021,-2.2050886764755107,False,False
external,SIDEWAYS,08-12,2020-12-11 08:00:00+00:00,2020-12-11 12:00:00+00:00,2020-12-11 10:55:00+00:00,0.1,17716.264,18042.64,17680.0,362.6399999999994,0.3,0.3,1.0,17825.056,17607.471999999998,2020-12-11 11:35:00+00:00,17607.471999999998,TP,0.006140798082485183,2.6703990412425918,True,True
external,BULL,20-00,2020-12-17 20:00:00+00:00,2020-12-18 00:00:00+00:00,2020-12-17 21:20:00+00:00,0.05,22524.4,23748.0,22460.0,1288.0,0.15,0.15,1.0,22717.600000000002,22331.2,2020-12-17 21:40:00+00:00,22717.600000000002,STOP,-0.008577364990854394,-4.688682495427197,False,False
external,BULL,04-08,2020-12-19 04:00:00+00:00,2020-12-19 08:00:00+00:00,2020-12-19 06:40:00+00:00,0.05,22923.961,23256.86,22906.44,350.4200000000019,0.25,0.25,1.0,23011.566,22836.356,2020-12-19 06:55:00+00:00,22836.356,TP,0.0038215472448238576,1.5107736224119286,True,True
external,BULL,08-12,2020-12-19 08:00:00+00:00,2020-12-19 12:00:00+00:00,2020-12-19 08:20:00+00:00,0.1,22862.574,23164.47,22829.03,335.4400000000023,0.3,0.3,1.0,22963.206000000002,22761.942,2020-12-19 08:50:00+00:00,22963.206000000002,STOP,-0.004401604123840186,-2.600802061920093,False,False
external,BULL,04-08,2020-12-23 04:00:00+00:00,2020-12-23 08:00:00+00:00,2020-12-23 04:15:00+00:00,0.05,23574.1755,24091.46,23546.95,544.5099999999984,0.25,0.25,1.0,23710.303,23438.048000000003,2020-12-23 04:55:00+00:00,23438.048000000003,TP,0.00577443312916707,2.487216564583535,True,True
external,BULL,08-12,2020-12-31 08:00:00+00:00,2020-12-31 12:00:00+00:00,2020-12-31 09:25:00+00:00,0.1,28821.548,29364.05,28761.27,602.7799999999988,0.3,0.3,1.0,29002.381999999998,28640.714,2020-12-31 09:35:00+00:00,29002.381999999998,STOP,-0.006274263963892534,-3.537131981946267,False,False
external,BULL,16-20,2021-01-01 16:00:00+00:00,2021-01-01 20:00:00+00:00,2021-01-01 17:55:00+00:00,0.05,29075.0055,29668.86,29043.75,625.1100000000006,0.25,0.25,1.0,29231.283,28918.728,2021-01-01 18:00:00+00:00,29231.283,STOP,-0.0053749774871065855,-3.0874887435532927,False,True
external,BULL,08-12,2021-01-04 08:00:00+00:00,2021-01-04 12:00:00+00:00,2021-01-04 09:10:00+00:00,0.1,31888.246,33653.56,31692.1,1961.4599999999991,0.3,0.3,1.0,32476.683999999997,31299.808,2021-01-04 09:30:00+00:00,31299.808,TP,0.01845313160215831,8.826565801079155,True,True
external,SIDEWAYS,20-00,2021-01-12 20:00:00+00:00,2021-01-13 00:00:00+00:00,2021-01-12 20:50:00+00:00,0.05,33927.971,35584.79,33840.77,1744.020000000004,0.15,0.15,1.0,34189.574,33666.367999999995,2021-01-12 20:55:00+00:00,34189.574,STOP,-0.0077105406627470535,-4.255270331373527,False,True
external,SIDEWAYS,04-08,2021-01-17 04:00:00+00:00,2021-01-17 08:00:00+00:00,2021-01-17 05:45:00+00:00,0.05,35625.2215,36789.0,35563.97,1225.0299999999988,0.25,0.25,1.0,35931.479,35318.964,2021-01-17 06:00:00+00:00,35318.964,TP,0.008596648304348078,3.898324152174039,True,True
external,BULL,12-16,2021-01-19 12:00:00+00:00,2021-01-19 16:00:00+00:00,2021-01-19 13:00:00+00:00,0.05,36844.9775,37661.36,36802.01,859.3499999999985,0.3,0.3,1.0,37102.7825,36587.1725,2021-01-19 13:45:00+00:00,37102.7825,STOP,-0.0069970187931313104,-3.898509396565655,False,False
external,SIDEWAYS,00-04,2021-01-20 00:00:00+00:00,2021-01-20 04:00:00+00:00,2021-01-20 02:05:00+00:00,0.05,35899.6995,36843.99,35850.0,993.989999999998,0.2,0.2,1.0,36098.497500000005,35700.9015,2021-01-20 02:40:00+00:00,36098.497500000005,STOP,-0.0055375950988114115,-3.1687975494057055,False,True
external,SIDEWAYS,04-08,2021-01-20 04:00:00+00:00,2021-01-20 08:00:00+00:00,2021-01-20 04:10:00+00:00,0.05,35063.0115,36461.44,34989.41,1472.0299999999988,0.25,0.25,1.0,35431.019,34695.004,2021-01-20 04:50:00+00:00,35431.019,STOP,-0.0104956044634101,-5.64780223170505,False,False
external,BEAR,08-12,2021-01-23 08:00:00+00:00,2021-01-23 12:00:00+00:00,2021-01-23 10:10:00+00:00,0.1,32400.627,33495.0,32279.03,1215.9700000000012,0.3,0.3,1.0,32765.418,32035.836,2021-01-23 11:15:00+00:00,32035.836,TP,0.011258763603556224,5.2293818017781115,True,True
external,BEAR,12-16,2021-01-23 12:00:00+00:00,2021-01-23 16:00:00+00:00,2021-01-23 12:55:00+00:00,0.05,31612.762,33128.24,31533.0,1595.239999999998,0.3,0.3,1.0,32091.334,31134.19,2021-01-23 13:40:00+00:00,32091.334,STOP,-0.015138569670059204,-7.969284835029602,False,True
external,SIDEWAYS,00-04,2021-01-26 00:00:00+00:00,2021-01-26 04:00:00+00:00,2021-01-26 03:15:00+00:00,0.05,32000.425000000003,33500.57,31921.47,1579.0999999999983,0.2,0.2,1.0,32316.245000000003,31684.605000000003,2021-01-26 03:35:00+00:00,31684.605000000003,TP,0.009869243924104123,4.534621962052061,True,True
external,SIDEWAYS,04-08,2021-01-26 04:00:00+00:00,2021-01-26 08:00:00+00:00,2021-01-26 06:40:00+00:00,0.05,31529.6765,32853.53,31460.0,1393.5299999999988,0.25,0.25,1.0,31878.059,31181.294,2021-01-26 06:40:00+00:00,31878.059,STOP_FILL_BAR,-0.011049352187295663,-5.924676093647832,False,True
external,BEAR,08-12,2021-01-28 08:00:00+00:00,2021-01-28 12:00:00+00:00,2021-01-28 08:15:00+00:00,0.1,31159.42,31908.04,31076.24,831.7999999999993,0.3,0.3,1.0,31408.96,30909.879999999997,2021-01-28 09:05:00+00:00,30909.879999999997,TP,0.008008493097753453,3.6042465488767266,True,True
external,BULL,12-16,2021-01-30 12:00:00+00:00,2021-01-30 16:00:00+00:00,2021-01-30 12:15:00+00:00,0.05,33587.0,34480.0,33540.0,940.0,0.3,0.3,1.0,33869.0,33305.0,2021-01-30 12:55:00+00:00,33869.0,STOP,-0.00839610563610921,-4.598052818054605,False,False
external,SIDEWAYS,08-12,2021-01-31 08:00:00+00:00,2021-01-31 12:00:00+00:00,2021-01-31 09:15:00+00:00,0.1,33523.042,34160.26,33452.24,708.0200000000041,0.3,0.3,1.0,33735.448000000004,33310.636,2021-01-31 09:55:00+00:00,33310.636,TP,0.006336119496554122,2.7680597482770612,True,True
external,BULL,12-16,2021-02-01 12:00:00+00:00,2021-02-01 16:00:00+00:00,2021-02-01 13:45:00+00:00,0.05,33697.8475,34720.0,33644.05,1075.949999999997,0.3,0.3,1.0,34020.6325,33375.06250000001,2021-02-01 15:05:00+00:00,33375.06250000001,TP,0.009578801732068975,4.389400866034487,True,True
external,BULL,00-04,2021-02-05 00:00:00+00:00,2021-02-05 04:00:00+00:00,2021-02-05 01:45:00+00:00,0.05,36917.1295,37859.33,36867.54,991.7900000000008,0.2,0.2,1.0,37115.4875,36718.7715,2021-02-05 01:55:00+00:00,36718.7715,TP,0.005373061304779944,2.2865306523899718,True,True
external,BULL,00-04,2021-02-10 00:00:00+00:00,2021-02-10 04:00:00+00:00,2021-02-10 01:05:00+00:00,0.05,46324.986,47600.0,46257.88,1342.1200000000026,0.2,0.2,1.0,46593.409999999996,46056.562,2021-02-10 02:05:00+00:00,46593.409999999996,STOP,-0.005794367644277304,-3.297183822138652,False,True
external,BULL,08-12,2021-02-20 08:00:00+00:00,2021-02-20 12:00:00+00:00,2021-02-20 10:00:00+00:00,0.1,55338.998,56208.2,55242.42,965.7799999999988,0.3,0.3,1.0,55628.731999999996,55049.264,2021-02-20 10:05:00+00:00,55628.731999999996,STOP,-0.005235620637728149,-3.017810318864074,False,False
external,BULL,08-12,2021-02-21 08:00:00+00:00,2021-02-21 12:00:00+00:00,2021-02-21 08:20:00+00:00,0.1,56112.978,57066.24,56007.06,1059.1800000000003,0.3,0.3,1.0,56430.732,55795.224,2021-02-21 08:40:00+00:00,56430.732,STOP,-0.005662754167137606,-3.2313770835688027,False,False
external,SIDEWAYS,00-04,2021-02-26 00:00:00+00:00,2021-02-26 04:00:00+00:00,2021-02-26 00:20:00+00:00,0.05,46830.5085,49587.0,46685.43,2901.57,0.2,0.2,1.0,47410.8225,46250.194500000005,2021-02-26 00:30:00+00:00,46250.194500000005,TP,0.012391793695769895,5.795896847884947,True,True
external,BEAR,04-08,2021-02-28 04:00:00+00:00,2021-02-28 08:00:00+00:00,2021-02-28 04:25:00+00:00,0.05,44555.7,46678.0,44444.0,2234.0,0.25,0.25,1.0,45114.2,43997.2,2021-02-28 04:30:00+00:00,45114.2,STOP,-0.01253487208146208,-6.667436040731041,False,True
external,BEAR,16-20,2021-02-28 16:00:00+00:00,2021-02-28 20:00:00+00:00,2021-02-28 16:10:00+00:00,0.05,43317.0,45540.0,43200.0,2340.0,0.25,0.25,1.0,43902.0,42732.0,2021-02-28 17:15:00+00:00,43902.0,STOP,-0.013505090380220236,-7.152545190110119,False,True
external,BULL,08-12,2021-03-02 08:00:00+00:00,2021-03-02 12:00:00+00:00,2021-03-02 08:10:00+00:00,0.1,48421.33,49414.57,48310.97,1103.5999999999983,0.3,0.3,1.0,48752.41,48090.25,2021-03-02 08:20:00+00:00,48752.41,STOP,-0.006837482572246606,-3.818741286123303,False,False
external,BULL,04-08,2021-03-04 04:00:00+00:00,2021-03-04 08:00:00+00:00,2021-03-04 04:10:00+00:00,0.05,49539.0,51800.0,49420.0,2380.0,0.25,0.25,1.0,50134.0,48944.0,2021-03-04 08:00:00+00:00,49708.93,TIME,-0.0034302266900825672,-2.1151133450412836,False,True
external,SIDEWAYS,20-00,2021-03-04 20:00:00+00:00,2021-03-05 00:00:00+00:00,2021-03-04 20:20:00+00:00,0.05,47723.5415,50070.83,47600.0,2470.8300000000017,0.15,0.15,1.0,48094.166,47352.917,2021-03-04 20:30:00+00:00,48094.166,STOP,-0.007766072851068651,-4.283036425534326,False,False
external,SIDEWAYS,04-08,2021-03-06 04:00:00+00:00,2021-03-06 08:00:00+00:00,2021-03-06 04:40:00+00:00,0.05,48261.05,49174.0,48213.0,961.0,0.25,0.25,1.0,48501.3,48020.8,2021-03-06 04:50:00+00:00,48501.3,STOP,-0.004978134541208697,-2.8890672706043485,False,False
external,BULL,00-04,2021-03-11 00:00:00+00:00,2021-03-11 04:00:00+00:00,2021-03-11 00:50:00+00:00,0.05,55698.5895,57317.0,55613.41,1703.5899999999965,0.2,0.2,1.0,56039.3075,55357.8715,2021-03-11 01:05:00+00:00,55357.8715,TP,0.006117174654844729,2.6585873274223646,True,True
external,BULL,08-12,2021-03-12 08:00:00+00:00,2021-03-12 12:00:00+00:00,2021-03-12 08:20:00+00:00,0.1,56509.402,57494.02,56400.0,1094.0199999999968,0.3,0.3,1.0,56837.608,56181.196,2021-03-12 08:30:00+00:00,56837.608,STOP,-0.005807989261680708,-3.303994630840354,False,True
external,SIDEWAYS,20-00,2021-03-18 20:00:00+00:00,2021-03-19 00:00:00+00:00,2021-03-18 20:15:00+00:00,0.05,57392.005000000005,60510.0,57227.9,3282.0999999999985,0.15,0.15,1.0,57884.32000000001,56899.69,2021-03-18 20:30:00+00:00,57884.32000000001,STOP,-0.008578111184650237,-4.689055592325119,False,False
external,SIDEWAYS,20-00,2021-03-22 20:00:00+00:00,2021-03-23 00:00:00+00:00,2021-03-22 20:35:00+00:00,0.05,55623.004,57260.31,55536.83,1723.479999999996,0.15,0.15,1.0,55881.526,55364.482,2021-03-22 20:40:00+00:00,55364.482,TP,0.004647753292864176,1.9238766464320878,True,True
external,BEAR,00-04,2021-03-25 00:00:00+00:00,2021-03-25 04:00:00+00:00,2021-03-25 02:10:00+00:00,0.05,51822.492,54795.84,51666.0,3129.8399999999965,0.2,0.2,1.0,52448.46,51196.524,2021-03-25 02:35:00+00:00,52448.46,STOP,-0.012079079485409554,-6.439539742704778,False,False
external,BULL,08-12,2021-03-27 08:00:00+00:00,2021-03-27 12:00:00+00:00,2021-03-27 10:50:00+00:00,0.1,54736.287,55414.77,54660.9,753.8699999999953,0.3,0.3,1.0,54962.448,54510.126,2021-03-27 11:00:00+00:00,54510.126,TP,0.004131829402312219,1.6659147011561095,True,True
external,BULL,20-00,2021-03-29 20:00:00+00:00,2021-03-30 00:00:00+00:00,2021-03-29 21:20:00+00:00,0.05,57277.084,58361.68,57220.0,1141.6800000000003,0.15,0.15,1.0,57448.336,57105.832,2021-03-29 21:25:00+00:00,57448.336,STOP,-0.002989886845496541,-1.8949434227482707,False,False
external,BULL,08-12,2021-03-31 08:00:00+00:00,2021-03-31 12:00:00+00:00,2021-03-31 10:20:00+00:00,0.1,57652.0,59920.0,57400.0,2520.0,0.3,0.3,1.0,58408.0,56896.0,2021-03-31 12:00:00+00:00,58076.84,TIME,-0.007369041837230217,-4.084520918615109,False,False
external,BULL,20-00,2021-03-31 20:00:00+00:00,2021-04-01 00:00:00+00:00,2021-03-31 20:10:00+00:00,0.05,58580.5605,59752.49,58518.88,1233.6100000000006,0.15,0.15,1.0,58765.602,58395.519,2021-03-31 20:10:00+00:00,58765.602,STOP_FILL_BAR,-0.0031587526377457476,-1.9793763188728737,False,False
external,BULL,16-20,2021-04-01 16:00:00+00:00,2021-04-01 20:00:00+00:00,2021-04-01 18:05:00+00:00,0.05,58466.1635,59342.89,58420.02,922.8700000000026,0.25,0.25,1.0,58696.881,58235.446,2021-04-01 18:15:00+00:00,58235.446,TP,0.00394617136114975,1.573085680574875,True,True
external,SIDEWAYS,04-08,2021-04-05 04:00:00+00:00,2021-04-05 08:00:00+00:00,2021-04-05 04:15:00+00:00,0.05,57421.552500000005,58450.26,57367.41,1082.8499999999983,0.25,0.25,1.0,57692.26500000001,57150.840000000004,2021-04-05 05:15:00+00:00,57150.840000000004,TP,0.004714475457625452,1.9572377288127263,True,True
external,BULL,08-12,2021-04-06 08:00:00+00:00,2021-04-06 12:00:00+00:00,2021-04-06 10:55:00+00:00,0.1,58470.488,59092.28,58401.4,690.8799999999974,0.3,0.3,1.0,58677.75199999999,58263.224,2021-04-06 12:00:00+00:00,58624.08,TIME,-0.002626829452834466,-1.7134147264172328,False,False
external,SIDEWAYS,08-12,2021-04-08 08:00:00+00:00,2021-04-08 12:00:00+00:00,2021-04-08 10:25:00+00:00,0.1,56654.503,57415.03,56570.0,845.0299999999988,0.3,0.3,1.0,56908.011999999995,56400.994,2021-04-08 10:45:00+00:00,56908.011999999995,STOP,-0.0044746487318050995,-2.6373243659025496,False,True
external,BULL,04-08,2021-04-11 04:00:00+00:00,2021-04-11 08:00:00+00:00,2021-04-11 05:55:00+00:00,0.05,59755.844,60816.88,59700.0,1116.8799999999974,0.25,0.25,1.0,60035.064,59476.623999999996,2021-04-11 06:10:00+00:00,59476.623999999996,TP,0.00467268105191521,1.936340525957605,True,True
external,SIDEWAYS,08-12,2021-04-21 08:00:00+00:00,2021-04-21 12:00:00+00:00,2021-04-21 08:15:00+00:00,0.1,55035.34,55818.88,54948.28,870.5999999999985,0.3,0.3,1.0,55296.52,54774.159999999996,2021-04-21 08:20:00+00:00,55296.52,STOP,-0.004745677958926033,-2.7728389794630166,False,True
external,BEAR,04-08,2021-04-23 04:00:00+00:00,2021-04-23 08:00:00+00:00,2021-04-23 06:25:00+00:00,0.05,48725.521,52152.0,48545.18,3606.82,0.25,0.25,1.0,49627.226,47823.816,2021-04-23 07:50:00+00:00,47823.816,TP,0.018505805202165035,8.852902601082517,True,True
external,BEAR,08-12,2021-04-23 08:00:00+00:00,2021-04-23 12:00:00+00:00,2021-04-23 08:20:00+00:00,0.1,47996.46,50617.98,47705.18,2912.800000000003,0.3,0.3,1.0,48870.3,47122.619999999995,2021-04-23 08:55:00+00:00,48870.3,STOP,-0.018206342717775516,-9.503171358887759,False,False
external,BEAR,04-08,2021-04-25 04:00:00+00:00,2021-04-25 08:00:00+00:00,2021-04-25 04:30:00+00:00,0.05,49672.0235,50483.2,49629.33,853.8699999999953,0.25,0.25,1.0,49885.491,49458.556000000004,2021-04-25 04:45:00+00:00,49458.556000000004,TP,0.0042975398415166,1.7487699207583,True,True
external,BEAR,20-00,2021-04-25 20:00:00+00:00,2021-04-26 00:00:00+00:00,2021-04-25 20:40:00+00:00,0.05,49365.95,50448.0,49309.0,1139.0,0.15,0.15,1.0,49536.799999999996,49195.1,2021-04-25 20:45:00+00:00,49195.1,TP,0.003460887514572262,1.330443757286131,True,True
external,BULL,04-08,2021-04-27 04:00:00+00:00,2021-04-27 08:00:00+00:00,2021-04-27 04:30:00+00:00,0.05,53333.815,54163.26,53290.16,873.0999999999985,0.25,0.25,1.0,53552.090000000004,53115.54,2021-04-27 05:00:00+00:00,53552.090000000004,STOP,-0.004092619288532077,-2.4463096442660386,False,False
external,BULL,00-04,2021-05-04 00:00:00+00:00,2021-05-04 04:00:00+00:00,2021-05-04 00:45:00+00:00,0.05,56558.1175,57650.0,56500.65,1149.3499999999983,0.2,0.2,1.0,56787.9875,56328.2475,2021-05-04 00:45:00+00:00,56787.9875,STOP_FILL_BAR,-0.004064314905813522,-2.4321574529067607,False,True
external,BEAR,12-16,2021-05-04 12:00:00+00:00,2021-05-04 16:00:00+00:00,2021-05-04 13:40:00+00:00,0.05,55635.6115,56670.0,55581.17,1088.8300000000015,0.3,0.3,1.0,55962.2605,55308.9625,2021-05-04 13:50:00+00:00,55308.9625,TP,0.00587122152867858,2.5356107643392902,True,True
external,BEAR,16-20,2021-05-04 16:00:00+00:00,2021-05-04 20:00:00+00:00,2021-05-04 16:30:00+00:00,0.05,53700.5915,56399.0,53558.57,2840.4300000000003,0.25,0.25,1.0,54410.699,52990.484000000004,2021-05-04 18:35:00+00:00,54410.699,STOP,-0.0132234576969231,-7.0117288484615505,False,True
external,BULL,20-00,2021-05-07 20:00:00+00:00,2021-05-08 00:00:00+00:00,2021-05-07 22:15:00+00:00,0.05,57249.885,58800.0,57168.3,1631.699999999997,0.15,0.15,1.0,57494.64,57005.130000000005,2021-05-07 22:25:00+00:00,57005.130000000005,TP,0.004275205094298397,1.7376025471491987,True,True
external,BULL,12-16,2021-05-08 12:00:00+00:00,2021-05-08 16:00:00+00:00,2021-05-08 12:10:00+00:00,0.05,58388.8765,59469.53,58332.0,1137.5299999999988,0.3,0.3,1.0,58730.1355,58047.6175,2021-05-08 12:30:00+00:00,58730.1355,STOP,-0.005844589251516052,-3.3222946257580257,False,True
external,BULL,00-04,2021-05-09 00:00:00+00:00,2021-05-09 04:00:00+00:00,2021-05-09 01:15:00+00:00,0.05,58594.7235,59590.96,58542.29,1048.6699999999985,0.2,0.2,1.0,58804.4575,58384.9895,2021-05-09 01:40:00+00:00,58804.4575,STOP,-0.003579400797070008,-2.189700398535004,False,True
external,BULL,08-12,2021-05-09 08:00:00+00:00,2021-05-09 12:00:00+00:00,2021-05-09 10:00:00+00:00,0.1,57849.198,58909.65,57731.37,1178.2799999999988,0.3,0.3,1.0,58202.68199999999,57495.714,2021-05-09 11:30:00+00:00,58202.68199999999,STOP,-0.006110439076441419,-3.4552195382207094,False,True
external,BEAR,16-20,2021-05-18 16:00:00+00:00,2021-05-18 20:00:00+00:00,2021-05-18 16:25:00+00:00,0.05,42810.9135,45393.27,42675.0,2718.269999999997,0.25,0.25,1.0,43490.481,42131.346000000005,2021-05-18 16:25:00+00:00,43490.481,STOP_FILL_BAR,-0.01587369771962463,-8.336848859812315,False,True
external,BEAR,04-08,2021-05-23 04:00:00+00:00,2021-05-23 08:00:00+00:00,2021-05-23 06:00:00+00:00,0.05,36724.667,38261.71,36643.77,1617.9400000000023,0.25,0.25,1.0,37129.152,36320.182,2021-05-23 06:00:00+00:00,37129.152,STOP_FILL_BAR,-0.011013986866102846,-5.906993433051423,False,True
external,BULL,00-04,2021-06-03 00:00:00+00:00,2021-06-03 04:00:00+00:00,2021-06-03 01:30:00+00:00,0.05,37350.4115,37932.22,37319.79,612.4300000000003,0.2,0.2,1.0,37472.8975,37227.925500000005,2021-06-03 01:30:00+00:00,37472.8975,STOP_FILL_BAR,-0.003279374847048128,-2.039687423524064,False,True
external,SIDEWAYS,08-12,2021-06-04 08:00:00+00:00,2021-06-04 12:00:00+00:00,2021-06-04 09:00:00+00:00,0.1,36486.728,37951.19,36324.01,1627.1800000000003,0.3,0.3,1.0,36974.882000000005,35998.574,2021-06-04 10:10:00+00:00,36974.882000000005,STOP,-0.01337894699683683,-7.089473498418415,False,False
