partition,date_utc,H,L,range,F15,session_end,status,touch1_bar_start,leave1_bar_start,touch2_bar_start,leave2_bar_start,eligible_start,fill_bar_start,entry_px,opp_visit_before_t1
development,2022-08-05,23343.0,22746.9,596.0999999999985,22836.315000000002,2022-08-06 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-08-08,24222.0,23775.2,446.7999999999993,23842.22,2022-08-09 00:00:00+00:00,F15_FILLED,2022-08-08 21:15:00+00:00,2022-08-08 21:20:00+00:00,2022-08-08 21:30:00+00:00,2022-08-08 21:35:00+00:00,2022-08-08 21:40:00+00:00,2022-08-08 21:40:00+00:00,23842.22,False
development,2022-08-09,23323.1,22850.0,473.09999999999854,22920.965,2022-08-10 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-08-10,24160.0,23454.0,706.0,23559.9,2022-08-11 00:00:00+00:00,NO_T1,,,,,,,,True
development,2022-08-11,24850.0,24069.7,780.2999999999993,24186.745,2022-08-12 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2022-08-12,24260.0,23690.0,570.0,23775.5,2022-08-13 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
development,2022-08-15,24272.2,23951.0,321.2000000000007,23999.18,2022-08-16 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2022-08-16,24050.0,23650.0,400.0,23710.0,2022-08-17 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-08-17,23663.1,23231.9,431.1999999999971,23296.58,2022-08-18 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2022-08-18,23506.4,23220.7,285.7000000000007,23263.555,2022-08-19 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2022-08-19,21646.1,21133.0,513.0999999999985,21209.965,2022-08-20 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2022-08-22,21550.0,20950.0,600.0,21040.0,2022-08-23 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-08-23,21667.2,21344.3,322.90000000000146,21392.735,2022-08-24 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-08-24,21925.6,21364.6,561.0,21448.75,2022-08-25 00:00:00+00:00,BREAK_BEFORE_LEAVE1,2022-08-24 23:40:00+00:00,,,,,,,False
development,2022-08-25,21749.0,21385.5,363.5,21440.025,2022-08-26 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-08-26,21799.0,20518.0,1281.0,20710.15,2022-08-27 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2022-08-29,20440.0,19938.8,501.2000000000007,20013.98,2022-08-30 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-08-30,20440.0,19524.4,915.5999999999985,19661.74,2022-08-31 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-08-31,20419.0,19850.0,569.0,19935.35,2022-09-01 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-09-01,20029.1,19555.0,474.09999999999854,19626.114999999998,2022-09-02 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
development,2022-09-02,20434.3,19736.0,698.2999999999993,19840.745,2022-09-03 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-09-05,19944.0,19660.0,284.0,19702.6,2022-09-06 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-09-06,19897.0,18700.0,1197.0,18879.55,2022-09-07 00:00:00+00:00,NO_T2,2022-09-06 20:05:00+00:00,2022-09-06 20:15:00+00:00,,,,,,False
development,2022-09-07,19188.0,18803.6,384.40000000000146,18861.26,2022-09-08 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2022-09-08,19350.0,19061.1,288.90000000000146,19104.434999999998,2022-09-09 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
development,2022-09-09,21438.0,20920.0,518.0,20997.7,2022-09-10 00:00:00+00:00,NO_T1,,,,,,,,True
development,2022-09-12,22471.0,22003.9,467.09999999999854,22073.965,2022-09-13 00:00:00+00:00,NO_T1,,,,,,,,True
development,2022-09-13,21488.0,20030.5,1457.5,20249.125,2022-09-14 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2022-09-14,20344.6,19600.0,744.5999999999985,19711.69,2022-09-15 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2022-09-15,20175.0,19453.0,722.0,19561.3,2022-09-16 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-09-16,19790.0,19300.0,490.0,19373.5,2022-09-17 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
development,2022-09-19,19572.1,18739.8,832.2999999999993,18864.645,2022-09-20 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
development,2022-09-20,19316.7,18690.1,626.6000000000022,18784.09,2022-09-21 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-09-21,20154.1,18343.0,1811.0999999999985,18614.665,2022-09-22 00:00:00+00:00,BREAK_BEFORE_LEAVE2,2022-09-21 21:30:00+00:00,2022-09-21 21:35:00+00:00,2022-09-21 22:05:00+00:00,,,,,False
development,2022-09-22,19483.1,18767.6,715.5,18874.925,2022-09-23 00:00:00+00:00,NO_T1,,,,,,,,True
development,2022-09-23,19029.0,18518.5,510.5,18595.075,2022-09-24 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
development,2022-09-26,19273.1,18958.6,314.5,19005.774999999998,2022-09-27 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-09-27,20336.8,18801.5,1535.2999999999993,19031.795,2022-09-28 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-09-28,19667.0,19023.6,643.4000000000015,19120.11,2022-09-29 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2022-09-29,19648.8,18827.2,821.5999999999985,18950.440000000002,2022-09-30 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-09-30,20172.7,19231.9,940.7999999999993,19373.02,2022-10-01 00:00:00+00:00,NO_T2,2022-09-30 22:10:00+00:00,2022-09-30 22:15:00+00:00,,,,,,False
development,2022-10-03,19646.8,19126.8,520.0,19204.8,2022-10-04 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
development,2022-10-04,20300.0,19871.0,429.0,19935.35,2022-10-05 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2022-10-05,20350.0,19707.0,643.0,19803.45,2022-10-06 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-10-06,20293.4,19867.5,425.90000000000146,19931.385000000002,2022-10-07 00:00:00+00:00,F15_FILLED,2022-10-06 22:00:00+00:00,2022-10-06 22:05:00+00:00,2022-10-06 23:00:00+00:00,2022-10-06 23:05:00+00:00,2022-10-06 23:10:00+00:00,2022-10-06 23:10:00+00:00,19931.385000000002,False
development,2022-10-07,19692.9,19304.4,388.5,19362.675000000003,2022-10-08 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-10-10,19390.9,19100.0,290.90000000000146,19143.635000000002,2022-10-11 00:00:00+00:00,BREAK_BEFORE_LEAVE1,2022-10-10 22:05:00+00:00,,,,,,,False
development,2022-10-11,19188.0,18850.0,338.0,18900.7,2022-10-12 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-10-12,19170.0,19028.1,141.90000000000146,19049.385,2022-10-13 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2022-10-13,19498.6,18270.0,1228.5999999999985,18454.29,2022-10-14 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-10-14,19743.2,19096.5,646.7000000000007,19193.505,2022-10-15 00:00:00+00:00,NO_F15_FILL,2022-10-14 21:55:00+00:00,2022-10-14 22:05:00+00:00,2022-10-14 22:10:00+00:00,2022-10-14 22:15:00+00:00,2022-10-14 22:20:00+00:00,,,False
development,2022-10-17,19666.0,19421.6,244.40000000000146,19458.26,2022-10-18 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-10-18,19674.0,19081.0,593.0,19169.95,2022-10-19 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-10-19,19300.0,19050.0,250.0,19087.5,2022-10-20 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-10-20,19350.0,18954.7,395.2999999999993,19013.995,2022-10-21 00:00:00+00:00,NO_T2,2022-10-20 20:30:00+00:00,2022-10-20 20:35:00+00:00,,,,,,False
development,2022-10-21,19238.7,18885.3,353.40000000000146,18938.309999999998,2022-10-22 00:00:00+00:00,NO_T1,,,,,,,,True
development,2022-10-24,19415.2,19146.0,269.2000000000007,19186.38,2022-10-25 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-10-25,20415.0,19365.2,1049.7999999999993,19522.670000000002,2022-10-26 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-10-26,21030.0,20329.1,700.9000000000015,20434.235,2022-10-27 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-10-27,20724.5,20420.0,304.5,20465.675,2022-10-28 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2022-10-28,20740.0,20317.8,422.2000000000007,20381.13,2022-10-29 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-10-31,20709.3,20225.4,483.8999999999978,20297.985,2022-11-01 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-11-01,20544.9,20320.0,224.90000000000146,20353.735,2022-11-02 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-11-02,20796.0,20100.0,696.0,20204.4,2022-11-03 00:00:00+00:00,LOW_BREAK_BEFORE_T2,2022-11-02 20:20:00+00:00,2022-11-02 20:25:00+00:00,,,,,,False
development,2022-11-03,20327.6,20077.2,250.39999999999782,20114.760000000002,2022-11-04 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-11-04,21297.0,20660.0,637.0,20755.55,2022-11-05 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-11-07,20885.6,20620.0,265.59999999999854,20659.84,2022-11-08 00:00:00+00:00,LOW_REVISIT_BEFORE_F15,2022-11-07 21:40:00+00:00,2022-11-07 21:45:00+00:00,2022-11-07 22:05:00+00:00,2022-11-07 22:10:00+00:00,2022-11-07 22:15:00+00:00,,,False
development,2022-11-08,20685.0,16830.0,3855.0,17408.25,2022-11-09 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-11-09,17823.4,16403.0,1420.4000000000015,16616.06,2022-11-10 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2022-11-10,17987.0,16563.3,1423.7000000000007,16776.855,2022-11-11 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2022-11-11,17465.4,16343.0,1122.4000000000015,16511.36,2022-11-12 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-11-14,17159.6,16165.6,993.9999999999982,16314.7,2022-11-15 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-11-15,17127.2,16606.0,521.2000000000007,16684.18,2022-11-16 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-11-16,16695.3,16358.0,337.2999999999993,16408.595,2022-11-17 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
development,2022-11-17,16740.0,16440.0,300.0,16485.0,2022-11-18 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-11-18,16804.5,16541.1,263.40000000000146,16580.61,2022-11-19 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-11-21,16243.2,15555.0,688.2000000000007,15658.23,2022-11-22 00:00:00+00:00,NO_T2,2022-11-21 21:45:00+00:00,2022-11-21 21:55:00+00:00,,,,,,False
development,2022-11-22,16309.0,15985.8,323.2000000000007,16034.279999999999,2022-11-23 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-11-23,16703.4,16313.1,390.3000000000011,16371.645,2022-11-24 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-11-24,16669.6,16450.0,219.59999999999854,16482.94,2022-11-25 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-11-25,16563.7,16432.0,131.70000000000073,16451.755,2022-11-26 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2022-11-28,16390.4,15984.1,406.3000000000011,16045.045,2022-11-29 00:00:00+00:00,NO_T1,,,,,,,,False
development,2022-11-29,16471.5,16312.6,158.89999999999964,16336.435,2022-11-30 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,True
development,2022-11-30,17138.7,16700.0,438.7000000000007,16765.805,2022-12-01 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2022-12-01,17348.5,16887.1,461.40000000000146,16956.309999999998,2022-12-02 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
development,2022-12-02,17017.4,16760.0,257.40000000000146,16798.61,2022-12-03 00:00:00+00:00,BREAK_BEFORE_T1,,,,,,,,False
