partition,regime,clock_block,obs_start,obs_end,fill_ts,entry_price,fraction,H,L,R4,LOCAL_R,structural_winner,terminal_type,terminal_complete_ts,causal_bars,terminal_minutes,fillbar_adv_px,fillbar_adv_r4,fillbar_adv_localr,mae_px,mae_r4,mae_localr,mfe_px,mfe_r4,mfe_localr
external,SIDEWAYS,00-04,2020-08-05 00:00:00+00:00,2020-08-05 04:00:00+00:00,2020-08-05 01:00:00+00:00,11166.0,0.05,11280.0,11160.0,120.0,6.0,True,LOW_BREAK,2020-08-05 01:15:00+00:00,2,15.0,16.80999999999949,0.1400833333333291,2.801666666666582,4.959999999999127,0.041333333333326054,0.8266666666665211,14.469999999999345,0.12058333333332788,2.4116666666665574
external,BULL,12-16,2020-08-09 12:00:00+00:00,2020-08-09 16:00:00+00:00,2020-08-09 13:55:00+00:00,11615.85,0.05,11727.0,11610.0,117.0,5.850000000000364,True,LOW_BREAK,2020-08-09 14:10:00+00:00,2,15.0,18.350000000000364,0.15683760683760994,3.136752136752004,27.779999999998836,0.2374358974358875,4.748717948717454,49.850000000000364,0.42606837606837916,8.521367521367054
external,BULL,04-08,2020-08-11 04:00:00+00:00,2020-08-11 08:00:00+00:00,2020-08-11 04:45:00+00:00,11826.067,0.05,11944.0,11819.86,124.13999999999942,6.206999999998516,True,LOW_BREAK,2020-08-11 05:10:00+00:00,4,25.0,18.933000000000902,0.15251329144515055,3.0502658289037266,27.933000000000902,0.22501208313195611,4.500241662640177,11.446999999998297,0.09221040760430442,1.8442081520865208
external,SIDEWAYS,16-20,2020-08-11 16:00:00+00:00,2020-08-11 20:00:00+00:00,2020-08-11 16:35:00+00:00,11360.682,0.05,11753.64,11340.0,413.6399999999994,20.6820000000007,False,BLOCK_END,2020-08-11 20:00:00+00:00,40,205.0,59.51800000000003,0.14388840537665631,2.877768107533025,199.3179999999993,0.48186345614543946,9.63726912290845,0.0,0.0,0.0
external,BULL,08-12,2020-08-18 08:00:00+00:00,2020-08-18 12:00:00+00:00,2020-08-18 11:45:00+00:00,12218.262,0.1,12328.62,12206.0,122.6200000000008,12.262000000000626,True,LOW_BREAK,2020-08-18 12:00:00+00:00,2,15.0,31.537999999998647,0.25720110911758637,2.5720110911757494,29.627999999998792,0.2416245310715919,2.4162453107158113,43.262000000000626,0.3528135703800387,3.52813570380023
external,BEAR,04-08,2020-08-23 04:00:00+00:00,2020-08-23 08:00:00+00:00,2020-08-23 04:30:00+00:00,11597.4705,0.05,11695.9,11592.29,103.60999999999876,5.180499999998574,True,LOW_BREAK,2020-08-23 05:05:00+00:00,6,35.0,2.319500000001426,0.02238683524757701,0.44773670495165807,22.42950000000019,0.21648006949136625,4.329601389828465,7.470499999999447,0.07210211369558475,1.4420422739120748
external,BULL,00-04,2020-08-25 00:00:00+00:00,2020-08-25 04:00:00+00:00,2020-08-25 02:30:00+00:00,11714.95,0.05,11790.0,11711.0,79.0,3.9500000000007276,True,LOW_BREAK,2020-08-25 02:50:00+00:00,3,20.0,14.409999999999854,0.1824050632911374,3.648101265822076,12.049999999999272,0.15253164556961105,3.050632911391659,12.950000000000728,0.1639240506329206,3.2784810126578083
external,SIDEWAYS,12-16,2020-08-27 12:00:00+00:00,2020-08-27 16:00:00+00:00,2020-08-27 12:15:00+00:00,11312.454,0.05,11454.08,11305.0,149.07999999999993,7.4539999999997235,True,LOW_BREAK,2020-08-27 12:30:00+00:00,2,15.0,28.736000000000786,0.19275556748055273,3.8551113496111955,12.546000000000276,0.08415615776764343,1.6831231553529302,21.953999999999724,0.14726321438153833,2.9452642876308746
external,BULL,20-00,2020-08-29 20:00:00+00:00,2020-08-30 00:00:00+00:00,2020-08-29 23:40:00+00:00,11483.4995,0.05,11549.99,11480.0,69.98999999999978,3.499499999999898,True,LOW_BREAK,2020-08-29 23:50:00+00:00,1,10.0,11.490499999999884,0.16417345335047748,3.283469067009635,4.250500000000102,0.06073010430061602,1.2146020860123519,23.769500000000335,0.3396128018288385,6.792256036576947
external,BEAR,04-08,2020-09-05 04:00:00+00:00,2020-09-05 08:00:00+00:00,2020-09-05 06:20:00+00:00,10390.0015,0.05,10567.87,10380.64,187.23000000000138,9.361500000000888,False,BLOCK_END,2020-09-05 08:00:00+00:00,19,100.0,24.988499999999476,0.13346418843133734,2.6692837686265136,107.9984999999997,0.5768226245793885,11.53645249158676,33.52150000000074,0.17903914970891682,3.580782994178023
external,BEAR,00-04,2020-09-07 00:00:00+00:00,2020-09-07 04:00:00+00:00,2020-09-07 03:30:00+00:00,10194.1485,0.05,10348.97,10186.0,162.96999999999935,8.14849999999933,False,BLOCK_END,2020-09-07 04:00:00+00:00,5,30.0,12.141500000001543,0.07450144198319686,1.4900288396640535,30.611500000000888,0.18783518438977118,3.756703687795717,0.0,0.0,0.0
external,BEAR,08-12,2020-09-07 08:00:00+00:00,2020-09-07 12:00:00+00:00,2020-09-07 11:20:00+00:00,10069.109,0.1,10241.0,10050.01,190.98999999999978,19.09900000000016,True,LOW_BREAK,2020-09-07 11:30:00+00:00,1,10.0,30.880999999999403,0.1616890936698227,1.6168909366982116,0.0,0.0,0.0,46.10900000000038,0.24142101680716493,2.4142101680716266
external,BEAR,12-16,2020-09-08 12:00:00+00:00,2020-09-08 16:00:00+00:00,2020-09-08 13:25:00+00:00,9953.52,0.05,10343.4,9933.0,410.39999999999964,20.520000000000437,False,BLOCK_END,2020-09-08 16:00:00+00:00,30,155.0,37.11999999999898,0.09044834307991963,1.8089668615983525,205.28999999999905,0.5002192982456122,10.004385964912021,23.75,0.05787037037037042,1.1574074074073828
external,SIDEWAYS,04-08,2020-09-11 04:00:00+00:00,2020-09-11 08:00:00+00:00,2020-09-11 04:50:00+00:00,10220.425,0.05,10380.5,10212.0,168.5,8.424999999999272,False,BLOCK_END,2020-09-11 08:00:00+00:00,37,190.0,8.81500000000051,0.052314540059350205,1.0462908011870944,72.1150000000016,0.42798219584570685,8.559643916914876,5.375,0.031899109792284865,0.6379821958457524
external,SIDEWAYS,12-16,2020-09-11 12:00:00+00:00,2020-09-11 16:00:00+00:00,2020-09-11 13:55:00+00:00,10255.893,0.05,10334.99,10251.73,83.26000000000022,4.163000000000466,False,BLOCK_END,2020-09-11 16:00:00+00:00,24,125.0,48.326999999999316,0.5804347826086859,11.60869565217245,74.10699999999997,0.8900672591880828,17.80134518375971,0.8930000000000291,0.010725438385779808,0.21450876771557273
external,SIDEWAYS,12-16,2020-09-13 12:00:00+00:00,2020-09-13 16:00:00+00:00,2020-09-13 12:35:00+00:00,10316.809,0.05,10557.52,10304.14,253.38000000000102,12.668999999999869,True,LOW_BREAK,2020-09-13 13:00:00+00:00,4,25.0,14.251000000000204,0.05624358670771232,1.1248717341542624,28.691000000000713,0.11323308864156839,2.2646617728314,33.80899999999929,0.13343199936853403,2.6686399873707187
external,BULL,04-08,2020-09-17 04:00:00+00:00,2020-09-17 08:00:00+00:00,2020-09-17 06:15:00+00:00,10872.8,0.05,11040.0,10864.0,176.0,8.799999999999272,True,LOW_BREAK,2020-09-17 06:25:00+00:00,1,10.0,29.68000000000029,0.16863636363636528,3.3727272727275848,10.800000000001091,0.06136363636364257,1.2272727272729527,12.039999999999054,0.06840909090908553,1.3681818181818237
external,BULL,04-08,2020-09-18 04:00:00+00:00,2020-09-18 08:00:00+00:00,2020-09-18 04:25:00+00:00,10885.014,0.05,10955.96,10881.28,74.67999999999847,3.7339999999985594,False,HIGH_BREAK,2020-09-18 06:50:00+00:00,28,145.0,10.276000000001659,0.13760042849493664,2.7520085698997385,78.78600000000006,1.0549812533476388,21.099625066960485,0.0,0.0,0.0
external,SIDEWAYS,16-20,2020-09-23 16:00:00+00:00,2020-09-23 20:00:00+00:00,2020-09-23 16:20:00+00:00,10444.749,0.05,10531.94,10440.16,91.78000000000065,4.588999999999942,True,LOW_BREAK,2020-09-23 18:20:00+00:00,23,120.0,5.550999999999476,0.06048158640226015,1.209631728045227,44.98099999999977,0.4900958814556488,9.80191762911317,26.748999999999796,0.2914469383307867,5.82893876661585
external,BULL,04-08,2020-09-25 04:00:00+00:00,2020-09-25 08:00:00+00:00,2020-09-25 04:15:00+00:00,10661.8645,0.05,10754.29,10657.0,97.29000000000087,4.86449999999968,True,LOW_BREAK,2020-09-25 05:05:00+00:00,9,50.0,10.75550000000112,0.11055093020866506,2.2110186041734665,25.14550000000054,0.2584592455545309,5.169184911091005,8.294499999999971,0.0852554219344218,1.7051084386885633
external,BULL,08-12,2020-09-27 08:00:00+00:00,2020-09-27 12:00:00+00:00,2020-09-27 08:40:00+00:00,10637.2,0.1,10792.0,10620.0,172.0,17.200000000000728,True,LOW_BREAK,2020-09-27 09:20:00+00:00,7,40.0,10.799999999999272,0.06279069767441438,0.6279069767441172,29.799999999999272,0.17325581395348413,1.7325581395347682,23.3700000000008,0.13587209302326048,1.3587209302325471
external,BULL,08-12,2020-09-28 08:00:00+00:00,2020-09-28 12:00:00+00:00,2020-09-28 09:45:00+00:00,10841.377,0.1,10912.0,10833.53,78.46999999999935,7.846999999999753,False,BLOCK_END,2020-09-28 12:00:00+00:00,26,135.0,8.622999999999593,0.10988912960366591,1.0988912960366846,61.00299999999879,0.7774053778513993,7.774053778514173,10.377000000000407,0.13224162100166298,1.3224162100166605
external,BEAR,20-00,2020-10-03 20:00:00+00:00,2020-10-04 00:00:00+00:00,2020-10-03 22:30:00+00:00,10534.25,0.05,10596.0,10531.0,65.0,3.25,False,BLOCK_END,2020-10-04 00:00:00+00:00,17,90.0,9.790000000000873,0.15061538461539806,3.012307692307961,22.75,0.35,7.0,4.25,0.06538461538461539,1.3076923076923077
external,BULL,08-12,2020-10-06 08:00:00+00:00,2020-10-06 12:00:00+00:00,2020-10-06 10:30:00+00:00,10708.6,0.1,10777.0,10701.0,76.0,7.600000000000364,True,LOW_BREAK,2020-10-06 11:00:00+00:00,5,30.0,11.709999999999127,0.15407894736840957,1.540789473684022,7.940000000000509,0.10447368421053302,1.04473684210528,13.5,0.17763157894736842,1.7763157894735992
external,SIDEWAYS,08-12,2020-10-07 08:00:00+00:00,2020-10-07 12:00:00+00:00,2020-10-07 10:45:00+00:00,10571.997,0.1,10624.98,10566.11,58.86999999999898,5.886999999998807,False,BLOCK_END,2020-10-07 12:00:00+00:00,14,75.0,7.293000000001484,0.12388313232549024,1.238831323255132,27.00300000000061,0.458688635977596,4.586886359776811,0.0,0.0,0.0
external,BULL,08-12,2020-10-28 08:00:00+00:00,2020-10-28 12:00:00+00:00,2020-10-28 10:55:00+00:00,13550.807,0.1,13817.0,13521.23,295.77000000000044,29.577000000001135,True,LOW_BREAK,2020-10-28 11:10:00+00:00,2,15.0,31.792999999999665,0.1074923082124611,1.0749230821245712,27.712999999999738,0.09369780572742231,0.9369780572741886,138.64700000000084,0.468766271089024,4.687662710890067
external,BULL,12-16,2020-10-28 12:00:00+00:00,2020-10-28 16:00:00+00:00,2020-10-28 12:10:00+00:00,13320.9875,0.05,13700.75,13301.0,399.75,19.987499999999272,True,LOW_BREAK,2020-10-28 12:20:00+00:00,1,10.0,45.412500000000364,0.11360225140713037,2.27204502814269,31.012500000000728,0.07757973733583672,1.5515947467167908,82.97749999999905,0.2075734834271396,4.151469668542943
external,SIDEWAYS,08-12,2020-10-29 08:00:00+00:00,2020-10-29 12:00:00+00:00,2020-10-29 08:20:00+00:00,13133.392,0.1,13338.25,13110.63,227.6200000000008,22.762000000000626,True,LOW_BREAK,2020-10-29 10:35:00+00:00,26,135.0,39.608000000000175,0.1740093137685618,1.7400931376855762,71.60800000000017,0.31459449960460384,3.1459449960459627,39.03199999999924,0.17147878042350895,1.7147878042350484
external,BULL,00-04,2020-11-01 00:00:00+00:00,2020-11-01 04:00:00+00:00,2020-11-01 00:30:00+00:00,13746.86,0.05,13892.4,13739.2,153.1999999999989,7.6599999999998545,True,LOW_BREAK,2020-11-01 00:40:00+00:00,1,10.0,97.53999999999905,0.636684073107048,12.73368146214111,22.209999999999127,0.14497389033942093,2.899477806788453,82.43000000000029,0.538054830287212,10.761096605744367
external,BULL,20-00,2020-11-08 20:00:00+00:00,2020-11-09 00:00:00+00:00,2020-11-08 21:45:00+00:00,15285.65,0.05,15678.0,15265.0,413.0,20.649999999999636,False,BLOCK_END,2020-11-09 00:00:00+00:00,26,135.0,22.350000000000364,0.05411622276029144,1.0823244552058477,250.22000000000116,0.6058595641646517,12.117191283293248,30.649999999999636,0.0742130750605318,1.4842615012106624
external,BULL,12-16,2020-11-10 12:00:00+00:00,2020-11-10 16:00:00+00:00,2020-11-10 15:15:00+00:00,15179.6985,0.05,15474.17,15164.2,309.96999999999935,15.498499999999694,True,LOW_BREAK,2020-11-10 15:25:00+00:00,1,10.0,44.30149999999958,0.14292189566732158,2.858437913346482,11.97149999999965,0.03862147949801489,0.7724295899603114,50.69850000000042,0.16355937671387724,3.2711875342776024
external,BULL,08-12,2020-11-13 08:00:00+00:00,2020-11-13 12:00:00+00:00,2020-11-13 08:30:00+00:00,16206.99,0.1,16449.9,16180.0,269.90000000000146,26.98999999999978,True,LOW_BREAK,2020-11-13 08:40:00+00:00,1,10.0,18.079999999999927,0.06698777324935098,0.6698777324935188,0.0,0.0,0.0,55.38999999999942,0.20522415709521719,2.0522415709521997
external,BULL,20-00,2020-11-19 20:00:00+00:00,2020-11-20 00:00:00+00:00,2020-11-19 22:05:00+00:00,17897.85,0.05,18142.0,17885.0,257.0,12.849999999998545,True,LOW_BREAK,2020-11-19 22:35:00+00:00,5,30.0,30.510000000002037,0.11871595330740092,2.374319066148287,62.93000000000029,0.24486381322957312,4.897276264592017,27.31999999999971,0.10630350194552415,2.126070038910724
external,BULL,16-20,2020-11-25 16:00:00+00:00,2020-11-25 20:00:00+00:00,2020-11-25 16:10:00+00:00,19130.3095,0.05,19554.19,19108.0,446.1899999999987,22.30949999999939,True,LOW_BREAK,2020-11-25 16:25:00+00:00,2,15.0,79.70049999999901,0.1786245769739332,3.572491539478751,48.71050000000105,0.1091698603733862,2.1833972074677774,76.30949999999939,0.17102467558663262,3.420493511732736
external,SIDEWAYS,00-04,2020-11-26 00:00:00+00:00,2020-11-26 04:00:00+00:00,2020-11-26 02:40:00+00:00,18539.264,0.05,19112.0,18509.12,602.880000000001,30.144000000000233,True,LOW_BREAK,2020-11-26 02:50:00+00:00,1,10.0,65.42599999999948,0.10852242569002019,2.1704485138003906,0.0,0.0,0.0,139.2639999999992,0.23099787685774778,4.619957537154928
external,BULL,00-04,2020-12-04 00:00:00+00:00,2020-12-04 04:00:00+00:00,2020-12-04 02:20:00+00:00,19327.3,0.05,19561.0,19315.0,246.0,12.299999999999272,True,LOW_BREAK,2020-12-04 02:40:00+00:00,3,20.0,26.020000000000437,0.10577235772357901,2.1154471544717053,42.70000000000073,0.17357723577236067,3.471544715447419,55.61999999999898,0.22609756097560563,4.521951219512379
external,BULL,04-08,2020-12-06 04:00:00+00:00,2020-12-06 08:00:00+00:00,2020-12-06 05:40:00+00:00,19142.96,0.05,19355.0,19131.8,223.20000000000073,11.159999999999854,False,BLOCK_END,2020-12-06 08:00:00+00:00,27,140.0,16.040000000000873,0.0718637992831578,1.4372759856631794,122.38999999999942,0.5483422939068057,10.966845878136292,7.619999999998981,0.034139784946231884,0.6827956989246489
external,SIDEWAYS,04-08,2020-12-10 04:00:00+00:00,2020-12-10 08:00:00+00:00,2020-12-10 06:55:00+00:00,18298.9625,0.05,18550.0,18285.75,264.25,13.212500000001455,False,BLOCK_END,2020-12-10 08:00:00+00:00,12,65.0,34.037499999998545,0.12880794701986203,2.576158940396957,92.72749999999724,0.35090823084199524,7.018164616839131,7.962500000001455,0.030132450331131336,0.6026490066225603
external,SIDEWAYS,08-12,2020-12-11 08:00:00+00:00,2020-12-11 12:00:00+00:00,2020-12-11 10:55:00+00:00,17716.264,0.1,18042.64,17680.0,362.6399999999994,36.263999999999214,True,LOW_BREAK,2020-12-11 11:15:00+00:00,3,20.0,50.83599999999933,0.1401831016986527,1.401831016986555,43.81600000000253,0.12082506066623264,1.2082506066623506,77.68399999999747,0.21421795720272885,2.1421795720273313
external,BULL,20-00,2020-12-17 20:00:00+00:00,2020-12-18 00:00:00+00:00,2020-12-17 21:20:00+00:00,22524.4,0.05,23748.0,22460.0,1288.0,64.40000000000146,False,BLOCK_END,2020-12-18 00:00:00+00:00,31,160.0,126.04999999999927,0.09786490683229757,1.9572981366459072,575.5999999999985,0.4468944099378871,8.93788819875754,124.30000000000291,0.09650621118012648,1.930124223602486
external,BULL,04-08,2020-12-19 04:00:00+00:00,2020-12-19 08:00:00+00:00,2020-12-19 06:40:00+00:00,22923.961,0.05,23256.86,22906.44,350.4200000000019,17.52100000000064,True,LOW_BREAK,2020-12-19 07:00:00+00:00,3,20.0,35.71900000000096,0.10193196735346376,2.0386393470692115,53.90899999999965,0.15384110495976075,3.076822099195119,94.9310000000005,0.2709063409622738,5.418126819245307
external,BULL,08-12,2020-12-19 08:00:00+00:00,2020-12-19 12:00:00+00:00,2020-12-19 08:20:00+00:00,22862.574,0.1,23164.47,22829.03,335.4400000000023,33.54400000000169,False,BLOCK_END,2020-12-19 12:00:00+00:00,43,220.0,21.425999999999476,0.06387431433341083,0.6387431433340806,248.42599999999948,0.7405974242785528,7.405974242785207,0.0,0.0,0.0
external,BULL,04-08,2020-12-23 04:00:00+00:00,2020-12-23 08:00:00+00:00,2020-12-23 04:15:00+00:00,23574.1755,0.05,24091.46,23546.95,544.5099999999984,27.225500000000466,True,LOW_BREAK,2020-12-23 04:55:00+00:00,7,40.0,39.79449999999997,0.07308313896898144,1.4616627793795995,103.59449999999924,0.19025270426622018,3.8050540853243273,67.34549999999945,0.12368092413362408,2.473618482672432
external,BULL,08-12,2020-12-31 08:00:00+00:00,2020-12-31 12:00:00+00:00,2020-12-31 09:25:00+00:00,28821.548,0.1,29364.05,28761.27,602.7799999999988,60.27799999999843,False,BLOCK_END,2020-12-31 12:00:00+00:00,30,155.0,93.45200000000114,0.15503500447924834,1.550350044792521,396.7520000000004,0.6582036563920521,6.58203656392068,0.0,0.0,0.0
external,BULL,16-20,2021-01-01 16:00:00+00:00,2021-01-01 20:00:00+00:00,2021-01-01 17:55:00+00:00,29075.0055,0.05,29668.86,29043.75,625.1100000000006,31.2554999999993,True,LOW_BREAK,2021-01-01 18:40:00+00:00,8,45.0,81.56450000000041,0.1304802354785563,2.6096047095711867,224.9945000000007,0.35992785269792593,7.1985570539586865,109.60549999999785,0.17533794052246443,3.5067588104493703
external,BULL,08-12,2021-01-04 08:00:00+00:00,2021-01-04 12:00:00+00:00,2021-01-04 09:10:00+00:00,31888.246,0.1,33653.56,31692.1,1961.4599999999991,196.14600000000064,True,LOW_BREAK,2021-01-04 09:35:00+00:00,4,25.0,183.60399999999936,0.09360578344702387,0.9360578344702353,180.8739999999998,0.09221396306832659,0.9221396306832625,631.2459999999992,0.3218245592568798,3.218245592568786
external,SIDEWAYS,20-00,2021-01-12 20:00:00+00:00,2021-01-13 00:00:00+00:00,2021-01-12 20:50:00+00:00,33927.971,0.05,35584.79,33840.77,1744.020000000004,87.20100000000093,True,LOW_BREAK,2021-01-12 22:55:00+00:00,24,125.0,240.18900000000576,0.1377214710840502,2.754429421680981,1147.2390000000014,0.6578129837960567,13.156259675921023,425.97099999999773,0.24424662561208973,4.884932512241754
external,SIDEWAYS,04-08,2021-01-17 04:00:00+00:00,2021-01-17 08:00:00+00:00,2021-01-17 05:45:00+00:00,35625.2215,0.05,36789.0,35563.97,1225.0299999999988,61.25149999999849,True,LOW_BREAK,2021-01-17 06:20:00+00:00,6,35.0,191.70850000000064,0.15649290221464032,3.1298580442928805,184.7684999999983,0.1508277348309825,3.0165546966197216,345.22149999999965,0.28180656800241627,5.636131360048459
external,BULL,12-16,2021-01-19 12:00:00+00:00,2021-01-19 16:00:00+00:00,2021-01-19 13:00:00+00:00,36844.9775,0.05,37661.36,36802.01,859.3499999999985,42.967499999998836,False,BLOCK_END,2021-01-19 16:00:00+00:00,35,180.0,125.02249999999913,0.14548495956245924,2.9096991912492585,599.0224999999991,0.6970646418804912,13.94129283761018,0.0,0.0,0.0
external,SIDEWAYS,00-04,2021-01-20 00:00:00+00:00,2021-01-20 04:00:00+00:00,2021-01-20 02:05:00+00:00,35899.6995,0.05,36843.99,35850.0,993.989999999998,49.699500000002445,True,LOW_BREAK,2021-01-20 03:25:00+00:00,15,80.0,142.66049999999814,0.14352307367277178,2.870461473455289,269.1104999999952,0.2707376331753798,5.414752663507318,357.549500000001,0.3597113653054877,7.1942273061093855
external,SIDEWAYS,04-08,2021-01-20 04:00:00+00:00,2021-01-20 08:00:00+00:00,2021-01-20 04:10:00+00:00,35063.0115,0.05,36461.44,34989.41,1472.0299999999988,73.60149999999703,False,BLOCK_END,2021-01-20 08:00:00+00:00,45,230.0,230.36849999999686,0.15649715019394783,3.1299430038790805,791.9884999999995,0.538024700583548,10.760494011671385,313.0115000000005,0.21263934838284598,4.252786967657088
external,BEAR,08-12,2021-01-23 08:00:00+00:00,2021-01-23 12:00:00+00:00,2021-01-23 10:10:00+00:00,32400.627,0.1,33495.0,32279.03,1215.9700000000012,121.59700000000157,True,LOW_BREAK,2021-01-23 11:15:00+00:00,12,65.0,81.1929999999993,0.06677220655114782,0.6677220655114703,165.3630000000012,0.13599266429270543,1.3599266429270382,200.6270000000004,0.1649933797708827,1.649933797708807
external,BEAR,12-16,2021-01-23 12:00:00+00:00,2021-01-23 16:00:00+00:00,2021-01-23 12:55:00+00:00,31612.762,0.05,33128.24,31533.0,1595.239999999998,79.7619999999988,True,LOW_BREAK,2021-01-23 13:05:00+00:00,1,10.0,137.77800000000207,0.08636819538126066,1.7273639076252367,48.14800000000105,0.030182292319651655,0.6036458463930414,171.7619999999988,0.10767157292946455,2.1534314585893206
external,SIDEWAYS,00-04,2021-01-26 00:00:00+00:00,2021-01-26 04:00:00+00:00,2021-01-26 03:15:00+00:00,32000.425000000003,0.05,33500.57,31921.47,1579.0999999999985,78.95500000000175,True,LOW_BREAK,2021-01-26 03:30:00+00:00,2,15.0,266.3349999999955,0.1686625292888327,3.3732505857765767,193.22499999999854,0.12236400481286729,2.4472800962572894,170.4250000000029,0.10792540054461597,2.1585080108922696
