partition,date_utc,weekday,day_type,clock_start_hour,clock_block,prev_start,obs_start,obs_end,H,L,range,regime,regime_bar_start,regime_available_ts,status,breakout_side,low_visits,high_visits,k1_opp0,k1_ts,k2_ts,k3_ts
development,2023-01-12,3,WEEKDAY,12,12-16,2023-01-12 08:00:00+00:00,2023-01-12 12:00:00+00:00,2023-01-12 16:00:00+00:00,18220.0,18062.0,158.0,BULL,2023-01-12 08:00:00+00:00,2023-01-12 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
development,2023-01-12,3,WEEKDAY,16,16-20,2023-01-12 12:00:00+00:00,2023-01-12 16:00:00+00:00,2023-01-12 20:00:00+00:00,18377.4,17907.3,470.1000000000022,BULL,2023-01-12 12:00:00+00:00,2023-01-12 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2023-01-12,3,WEEKDAY,20,20-00,2023-01-12 16:00:00+00:00,2023-01-12 20:00:00+00:00,2023-01-13 00:00:00+00:00,19062.5,18045.7,1016.7999999999993,BULL,2023-01-12 16:00:00+00:00,2023-01-12 20:00:00+00:00,NO_BREAK,,0.0,1.0,False,,,
development,2023-01-13,4,WEEKDAY,0,00-04,2023-01-12 20:00:00+00:00,2023-01-13 00:00:00+00:00,2023-01-13 04:00:00+00:00,19120.0,18758.5,361.5,BULL,2023-01-12 20:00:00+00:00,2023-01-13 00:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2023-01-13,4,WEEKDAY,4,04-08,2023-01-13 00:00:00+00:00,2023-01-13 04:00:00+00:00,2023-01-13 08:00:00+00:00,18881.7,18711.0,170.70000000000073,BULL,2023-01-13 00:00:00+00:00,2023-01-13 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2023-01-13,4,WEEKDAY,8,08-12,2023-01-13 04:00:00+00:00,2023-01-13 08:00:00+00:00,2023-01-13 12:00:00+00:00,18875.4,18770.5,104.90000000000146,BULL,2023-01-13 04:00:00+00:00,2023-01-13 08:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
development,2023-01-13,4,WEEKDAY,12,12-16,2023-01-13 08:00:00+00:00,2023-01-13 12:00:00+00:00,2023-01-13 16:00:00+00:00,19050.0,18803.9,246.09999999999854,BULL,2023-01-13 08:00:00+00:00,2023-01-13 12:00:00+00:00,BREAK_HIGH,HIGH,1.0,1.0,True,2023-01-13 13:00:00+00:00,,
development,2023-01-13,4,WEEKDAY,16,16-20,2023-01-13 12:00:00+00:00,2023-01-13 16:00:00+00:00,2023-01-13 20:00:00+00:00,19299.2,18801.4,497.7999999999993,BULL,2023-01-13 12:00:00+00:00,2023-01-13 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2023-01-13,4,WEEKDAY,20,20-00,2023-01-13 16:00:00+00:00,2023-01-13 20:00:00+00:00,2023-01-14 00:00:00+00:00,19398.0,19053.0,345.0,BULL,2023-01-13 16:00:00+00:00,2023-01-13 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
development,2023-01-14,5,WEEKEND,0,00-04,2023-01-13 20:00:00+00:00,2023-01-14 00:00:00+00:00,2023-01-14 04:00:00+00:00,19997.8,19307.4,690.3999999999978,BULL,2023-01-13 20:00:00+00:00,2023-01-14 00:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2023-01-14,5,WEEKEND,4,04-08,2023-01-14 00:00:00+00:00,2023-01-14 04:00:00+00:00,2023-01-14 08:00:00+00:00,21544.0,19882.6,1661.4000000000015,BULL,2023-01-14 00:00:00+00:00,2023-01-14 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2023-01-14,5,WEEKEND,8,08-12,2023-01-14 04:00:00+00:00,2023-01-14 08:00:00+00:00,2023-01-14 12:00:00+00:00,21060.0,20801.3,258.7000000000007,BULL,2023-01-14 04:00:00+00:00,2023-01-14 08:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2023-01-14,5,WEEKEND,12,12-16,2023-01-14 08:00:00+00:00,2023-01-14 12:00:00+00:00,2023-01-14 16:00:00+00:00,21045.0,20257.3,787.7000000000007,BULL,2023-01-14 08:00:00+00:00,2023-01-14 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2023-01-14,5,WEEKEND,16,16-20,2023-01-14 12:00:00+00:00,2023-01-14 16:00:00+00:00,2023-01-14 20:00:00+00:00,21240.0,20544.0,696.0,BULL,2023-01-14 12:00:00+00:00,2023-01-14 16:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2023-01-14,5,WEEKEND,20,20-00,2023-01-14 16:00:00+00:00,2023-01-14 20:00:00+00:00,2023-01-15 00:00:00+00:00,20930.5,20670.7,259.7999999999993,BULL,2023-01-14 16:00:00+00:00,2023-01-14 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
development,2023-01-15,6,WEEKEND,0,00-04,2023-01-14 20:00:00+00:00,2023-01-15 00:00:00+00:00,2023-01-15 04:00:00+00:00,21092.0,20773.9,318.09999999999854,BULL,2023-01-14 20:00:00+00:00,2023-01-15 00:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2023-01-15,6,WEEKEND,4,04-08,2023-01-15 00:00:00+00:00,2023-01-15 04:00:00+00:00,2023-01-15 08:00:00+00:00,21012.0,20556.0,456.0,BULL,2023-01-15 00:00:00+00:00,2023-01-15 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2023-01-15,6,WEEKEND,8,08-12,2023-01-15 04:00:00+00:00,2023-01-15 08:00:00+00:00,2023-01-15 12:00:00+00:00,20798.0,20673.9,124.09999999999854,BULL,2023-01-15 04:00:00+00:00,2023-01-15 08:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2023-01-15 08:25:00+00:00,,
development,2023-01-15,6,WEEKEND,12,12-16,2023-01-15 08:00:00+00:00,2023-01-15 12:00:00+00:00,2023-01-15 16:00:00+00:00,20780.0,20581.4,198.59999999999854,BULL,2023-01-15 08:00:00+00:00,2023-01-15 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
development,2023-01-15,6,WEEKEND,16,16-20,2023-01-15 12:00:00+00:00,2023-01-15 16:00:00+00:00,2023-01-15 20:00:00+00:00,21028.0,20661.1,366.90000000000146,BULL,2023-01-15 12:00:00+00:00,2023-01-15 16:00:00+00:00,NO_BREAK,,0.0,2.0,False,,,
development,2023-01-15,6,WEEKEND,20,20-00,2023-01-15 16:00:00+00:00,2023-01-15 20:00:00+00:00,2023-01-16 00:00:00+00:00,21073.8,20670.0,403.7999999999993,BULL,2023-01-15 16:00:00+00:00,2023-01-15 20:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2023-01-16,0,WEEKDAY,0,00-04,2023-01-15 20:00:00+00:00,2023-01-16 00:00:00+00:00,2023-01-16 04:00:00+00:00,20970.0,20750.0,220.0,BULL,2023-01-15 20:00:00+00:00,2023-01-16 00:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2023-01-16,0,WEEKDAY,4,04-08,2023-01-16 00:00:00+00:00,2023-01-16 04:00:00+00:00,2023-01-16 08:00:00+00:00,21449.3,20780.2,669.0999999999985,BULL,2023-01-16 00:00:00+00:00,2023-01-16 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2023-01-16,0,WEEKDAY,8,08-12,2023-01-16 04:00:00+00:00,2023-01-16 08:00:00+00:00,2023-01-16 12:00:00+00:00,21276.0,21048.0,228.0,BULL,2023-01-16 04:00:00+00:00,2023-01-16 08:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2023-01-16,0,WEEKDAY,12,12-16,2023-01-16 08:00:00+00:00,2023-01-16 12:00:00+00:00,2023-01-16 16:00:00+00:00,21121.7,20619.0,502.7000000000007,BULL,2023-01-16 08:00:00+00:00,2023-01-16 12:00:00+00:00,NO_BREAK,,1.0,0.0,True,2023-01-16 15:15:00+00:00,,
development,2023-01-16,0,WEEKDAY,16,16-20,2023-01-16 12:00:00+00:00,2023-01-16 16:00:00+00:00,2023-01-16 20:00:00+00:00,21079.9,20606.6,473.3000000000029,BULL,2023-01-16 12:00:00+00:00,2023-01-16 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
development,2023-01-16,0,WEEKDAY,20,20-00,2023-01-16 16:00:00+00:00,2023-01-16 20:00:00+00:00,2023-01-17 00:00:00+00:00,21431.0,20921.0,510.0,BULL,2023-01-16 16:00:00+00:00,2023-01-16 20:00:00+00:00,NO_BREAK,,0.0,1.0,False,,,
development,2023-01-17,1,WEEKDAY,0,00-04,2023-01-16 20:00:00+00:00,2023-01-17 00:00:00+00:00,2023-01-17 04:00:00+00:00,21498.0,21056.0,442.0,BULL,2023-01-16 20:00:00+00:00,2023-01-17 00:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2023-01-17,1,WEEKDAY,4,04-08,2023-01-17 00:00:00+00:00,2023-01-17 04:00:00+00:00,2023-01-17 08:00:00+00:00,21308.9,20827.8,481.1000000000022,BULL,2023-01-17 00:00:00+00:00,2023-01-17 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2023-01-17,1,WEEKDAY,8,08-12,2023-01-17 04:00:00+00:00,2023-01-17 08:00:00+00:00,2023-01-17 12:00:00+00:00,21237.0,21062.1,174.90000000000146,BULL,2023-01-17 04:00:00+00:00,2023-01-17 08:00:00+00:00,NO_BREAK,,0.0,2.0,False,,,
development,2023-01-17,1,WEEKDAY,12,12-16,2023-01-17 08:00:00+00:00,2023-01-17 12:00:00+00:00,2023-01-17 16:00:00+00:00,21252.0,21077.7,174.29999999999927,BULL,2023-01-17 08:00:00+00:00,2023-01-17 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
development,2023-01-17,1,WEEKDAY,16,16-20,2023-01-17 12:00:00+00:00,2023-01-17 16:00:00+00:00,2023-01-17 20:00:00+00:00,21640.0,21024.3,615.7000000000007,BULL,2023-01-17 12:00:00+00:00,2023-01-17 16:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2023-01-17,1,WEEKDAY,20,20-00,2023-01-17 16:00:00+00:00,2023-01-17 20:00:00+00:00,2023-01-18 00:00:00+00:00,21426.0,21080.3,345.7000000000007,BULL,2023-01-17 16:00:00+00:00,2023-01-17 20:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2023-01-18,2,WEEKDAY,0,00-04,2023-01-17 20:00:00+00:00,2023-01-18 00:00:00+00:00,2023-01-18 04:00:00+00:00,21410.8,21123.1,287.7000000000007,BULL,2023-01-17 20:00:00+00:00,2023-01-18 00:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2023-01-18 00:05:00+00:00,,
development,2023-01-18,2,WEEKDAY,4,04-08,2023-01-18 00:00:00+00:00,2023-01-18 04:00:00+00:00,2023-01-18 08:00:00+00:00,21376.3,21103.6,272.7000000000007,BULL,2023-01-18 00:00:00+00:00,2023-01-18 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2023-01-18,2,WEEKDAY,8,08-12,2023-01-18 04:00:00+00:00,2023-01-18 08:00:00+00:00,2023-01-18 12:00:00+00:00,21317.9,21226.6,91.30000000000291,BULL,2023-01-18 04:00:00+00:00,2023-01-18 08:00:00+00:00,BREAK_LOW,LOW,2.0,1.0,False,2023-01-18 08:25:00+00:00,2023-01-18 09:00:00+00:00,
development,2023-01-18,2,WEEKDAY,12,12-16,2023-01-18 08:00:00+00:00,2023-01-18 12:00:00+00:00,2023-01-18 16:00:00+00:00,21318.1,21132.1,186.0,BULL,2023-01-18 08:00:00+00:00,2023-01-18 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,2.0,False,,,
development,2023-01-18,2,WEEKDAY,16,16-20,2023-01-18 12:00:00+00:00,2023-01-18 16:00:00+00:00,2023-01-18 20:00:00+00:00,21672.0,20810.0,862.0,BULL,2023-01-18 12:00:00+00:00,2023-01-18 16:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2023-01-18 16:10:00+00:00,,
development,2023-01-18,2,WEEKDAY,20,20-00,2023-01-18 16:00:00+00:00,2023-01-18 20:00:00+00:00,2023-01-19 00:00:00+00:00,21138.0,20386.0,752.0,SIDEWAYS,2023-01-18 16:00:00+00:00,2023-01-18 20:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2023-01-19,3,WEEKDAY,0,00-04,2023-01-18 20:00:00+00:00,2023-01-19 00:00:00+00:00,2023-01-19 04:00:00+00:00,20937.8,20621.1,316.7000000000007,SIDEWAYS,2023-01-18 20:00:00+00:00,2023-01-19 00:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2023-01-19,3,WEEKDAY,4,04-08,2023-01-19 00:00:00+00:00,2023-01-19 04:00:00+00:00,2023-01-19 08:00:00+00:00,20822.0,20659.9,162.09999999999854,SIDEWAYS,2023-01-19 00:00:00+00:00,2023-01-19 04:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2023-01-19,3,WEEKDAY,8,08-12,2023-01-19 04:00:00+00:00,2023-01-19 08:00:00+00:00,2023-01-19 12:00:00+00:00,20882.0,20745.1,136.90000000000146,SIDEWAYS,2023-01-19 04:00:00+00:00,2023-01-19 08:00:00+00:00,BREAK_LOW,LOW,2.0,0.0,True,2023-01-19 09:35:00+00:00,2023-01-19 11:20:00+00:00,
development,2023-01-19,3,WEEKDAY,12,12-16,2023-01-19 08:00:00+00:00,2023-01-19 12:00:00+00:00,2023-01-19 16:00:00+00:00,20848.0,20707.4,140.59999999999854,BEAR,2023-01-19 08:00:00+00:00,2023-01-19 12:00:00+00:00,BREAK_LOW,LOW,2.0,0.0,True,2023-01-19 12:50:00+00:00,2023-01-19 13:05:00+00:00,
development,2023-01-19,3,WEEKDAY,16,16-20,2023-01-19 12:00:00+00:00,2023-01-19 16:00:00+00:00,2023-01-19 20:00:00+00:00,20962.7,20661.0,301.7000000000007,BEAR,2023-01-19 12:00:00+00:00,2023-01-19 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
development,2023-01-19,3,WEEKDAY,20,20-00,2023-01-19 16:00:00+00:00,2023-01-19 20:00:00+00:00,2023-01-20 00:00:00+00:00,21140.0,20786.8,353.2000000000007,BULL,2023-01-19 16:00:00+00:00,2023-01-19 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
development,2023-01-20,4,WEEKDAY,0,00-04,2023-01-19 20:00:00+00:00,2023-01-20 00:00:00+00:00,2023-01-20 04:00:00+00:00,21183.9,20913.4,270.5,BULL,2023-01-19 20:00:00+00:00,2023-01-20 00:00:00+00:00,NO_BREAK,,0.0,1.0,False,,,
development,2023-01-20,4,WEEKDAY,4,04-08,2023-01-20 00:00:00+00:00,2023-01-20 04:00:00+00:00,2023-01-20 08:00:00+00:00,21223.2,21011.4,211.79999999999927,BULL,2023-01-20 00:00:00+00:00,2023-01-20 04:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2023-01-20,4,WEEKDAY,8,08-12,2023-01-20 04:00:00+00:00,2023-01-20 08:00:00+00:00,2023-01-20 12:00:00+00:00,21125.0,20856.4,268.59999999999854,BULL,2023-01-20 04:00:00+00:00,2023-01-20 08:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2023-01-20,4,WEEKDAY,12,12-16,2023-01-20 08:00:00+00:00,2023-01-20 12:00:00+00:00,2023-01-20 16:00:00+00:00,20991.9,20895.4,96.5,BULL,2023-01-20 08:00:00+00:00,2023-01-20 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2023-01-20,4,WEEKDAY,16,16-20,2023-01-20 12:00:00+00:00,2023-01-20 16:00:00+00:00,2023-01-20 20:00:00+00:00,21250.0,20952.2,297.7999999999993,BULL,2023-01-20 12:00:00+00:00,2023-01-20 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
development,2023-01-20,4,WEEKDAY,20,20-00,2023-01-20 16:00:00+00:00,2023-01-20 20:00:00+00:00,2023-01-21 00:00:00+00:00,21535.0,21136.1,398.90000000000146,BULL,2023-01-20 16:00:00+00:00,2023-01-20 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2023-01-21,5,WEEKEND,0,00-04,2023-01-20 20:00:00+00:00,2023-01-21 00:00:00+00:00,2023-01-21 04:00:00+00:00,22750.0,21493.8,1256.2000000000007,BULL,2023-01-20 20:00:00+00:00,2023-01-21 00:00:00+00:00,NO_BREAK,,0.0,1.0,False,,,
development,2023-01-21,5,WEEKEND,4,04-08,2023-01-21 00:00:00+00:00,2023-01-21 04:00:00+00:00,2023-01-21 08:00:00+00:00,22812.4,22422.0,390.40000000000146,BULL,2023-01-21 00:00:00+00:00,2023-01-21 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2023-01-21,5,WEEKEND,8,08-12,2023-01-21 04:00:00+00:00,2023-01-21 08:00:00+00:00,2023-01-21 12:00:00+00:00,22678.6,22511.2,167.39999999999782,BULL,2023-01-21 04:00:00+00:00,2023-01-21 08:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2023-01-21,5,WEEKEND,12,12-16,2023-01-21 08:00:00+00:00,2023-01-21 12:00:00+00:00,2023-01-21 16:00:00+00:00,23330.0,22555.0,775.0,BULL,2023-01-21 08:00:00+00:00,2023-01-21 12:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2023-01-21,5,WEEKEND,16,16-20,2023-01-21 12:00:00+00:00,2023-01-21 16:00:00+00:00,2023-01-21 20:00:00+00:00,23288.0,22847.8,440.2000000000007,BULL,2023-01-21 12:00:00+00:00,2023-01-21 16:00:00+00:00,BREAK_HIGH,HIGH,0.0,3.0,False,,,
development,2023-01-21,5,WEEKEND,20,20-00,2023-01-21 16:00:00+00:00,2023-01-21 20:00:00+00:00,2023-01-22 00:00:00+00:00,23390.0,22980.0,410.0,BULL,2023-01-21 16:00:00+00:00,2023-01-21 20:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2023-01-22,6,WEEKEND,0,00-04,2023-01-21 20:00:00+00:00,2023-01-22 00:00:00+00:00,2023-01-22 04:00:00+00:00,23298.2,22670.0,628.2000000000007,BULL,2023-01-21 20:00:00+00:00,2023-01-22 00:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2023-01-22,6,WEEKEND,4,04-08,2023-01-22 00:00:00+00:00,2023-01-22 04:00:00+00:00,2023-01-22 08:00:00+00:00,22974.3,22600.2,374.09999999999854,BULL,2023-01-22 00:00:00+00:00,2023-01-22 04:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2023-01-22,6,WEEKEND,8,08-12,2023-01-22 04:00:00+00:00,2023-01-22 08:00:00+00:00,2023-01-22 12:00:00+00:00,22967.0,22720.0,247.0,BULL,2023-01-22 04:00:00+00:00,2023-01-22 08:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2023-01-22,6,WEEKEND,12,12-16,2023-01-22 08:00:00+00:00,2023-01-22 12:00:00+00:00,2023-01-22 16:00:00+00:00,22934.1,22733.0,201.09999999999854,BULL,2023-01-22 08:00:00+00:00,2023-01-22 12:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2023-01-22 12:15:00+00:00,,
development,2023-01-22,6,WEEKEND,16,16-20,2023-01-22 12:00:00+00:00,2023-01-22 16:00:00+00:00,2023-01-22 20:00:00+00:00,23080.2,22631.1,449.1000000000022,BULL,2023-01-22 12:00:00+00:00,2023-01-22 16:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2023-01-22,6,WEEKEND,20,20-00,2023-01-22 16:00:00+00:00,2023-01-22 20:00:00+00:00,2023-01-23 00:00:00+00:00,22962.8,22681.0,281.7999999999993,BULL,2023-01-22 16:00:00+00:00,2023-01-22 20:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2023-01-23,0,WEEKDAY,0,00-04,2023-01-22 20:00:00+00:00,2023-01-23 00:00:00+00:00,2023-01-23 04:00:00+00:00,22770.0,22287.0,483.0,BULL,2023-01-22 20:00:00+00:00,2023-01-23 00:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2023-01-23,0,WEEKDAY,4,04-08,2023-01-23 00:00:00+00:00,2023-01-23 04:00:00+00:00,2023-01-23 08:00:00+00:00,22825.9,22645.6,180.3000000000029,BULL,2023-01-23 00:00:00+00:00,2023-01-23 04:00:00+00:00,NO_BREAK,,1.0,0.0,True,2023-01-23 07:30:00+00:00,,
development,2023-01-23,0,WEEKDAY,8,08-12,2023-01-23 04:00:00+00:00,2023-01-23 08:00:00+00:00,2023-01-23 12:00:00+00:00,22793.3,22596.8,196.5,BULL,2023-01-23 04:00:00+00:00,2023-01-23 08:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
development,2023-01-23,0,WEEKDAY,12,12-16,2023-01-23 08:00:00+00:00,2023-01-23 12:00:00+00:00,2023-01-23 16:00:00+00:00,22960.0,22661.9,298.09999999999854,BULL,2023-01-23 08:00:00+00:00,2023-01-23 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
development,2023-01-23,0,WEEKDAY,16,16-20,2023-01-23 12:00:00+00:00,2023-01-23 16:00:00+00:00,2023-01-23 20:00:00+00:00,23160.0,22500.0,660.0,BULL,2023-01-23 12:00:00+00:00,2023-01-23 16:00:00+00:00,NO_BREAK,,0.0,1.0,False,,,
development,2023-01-23,0,WEEKDAY,20,20-00,2023-01-23 16:00:00+00:00,2023-01-23 20:00:00+00:00,2023-01-24 00:00:00+00:00,23193.1,22653.0,540.0999999999985,BULL,2023-01-23 16:00:00+00:00,2023-01-23 20:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2023-01-24,1,WEEKDAY,0,00-04,2023-01-23 20:00:00+00:00,2023-01-24 00:00:00+00:00,2023-01-24 04:00:00+00:00,23043.9,22756.1,287.8000000000029,BULL,2023-01-23 20:00:00+00:00,2023-01-24 00:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2023-01-24,1,WEEKDAY,4,04-08,2023-01-24 00:00:00+00:00,2023-01-24 04:00:00+00:00,2023-01-24 08:00:00+00:00,23142.0,22863.3,278.7000000000007,BULL,2023-01-24 00:00:00+00:00,2023-01-24 04:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2023-01-24,1,WEEKDAY,8,08-12,2023-01-24 04:00:00+00:00,2023-01-24 08:00:00+00:00,2023-01-24 12:00:00+00:00,23158.7,23000.0,158.70000000000073,BULL,2023-01-24 04:00:00+00:00,2023-01-24 08:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2023-01-24,1,WEEKDAY,12,12-16,2023-01-24 08:00:00+00:00,2023-01-24 12:00:00+00:00,2023-01-24 16:00:00+00:00,23086.4,22760.0,326.40000000000146,BULL,2023-01-24 08:00:00+00:00,2023-01-24 12:00:00+00:00,NO_BREAK,,2.0,0.0,True,2023-01-24 14:35:00+00:00,2023-01-24 15:10:00+00:00,
development,2023-01-24,1,WEEKDAY,16,16-20,2023-01-24 12:00:00+00:00,2023-01-24 16:00:00+00:00,2023-01-24 20:00:00+00:00,23036.0,22677.9,358.09999999999854,BULL,2023-01-24 12:00:00+00:00,2023-01-24 16:00:00+00:00,NO_BREAK,,0.0,3.0,False,,,
development,2023-01-24,1,WEEKDAY,20,20-00,2023-01-24 16:00:00+00:00,2023-01-24 20:00:00+00:00,2023-01-25 00:00:00+00:00,23085.1,22782.0,303.09999999999854,BULL,2023-01-24 16:00:00+00:00,2023-01-24 20:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2023-01-25,2,WEEKDAY,0,00-04,2023-01-24 20:00:00+00:00,2023-01-25 00:00:00+00:00,2023-01-25 04:00:00+00:00,23073.6,22450.0,623.5999999999985,SIDEWAYS,2023-01-24 20:00:00+00:00,2023-01-25 00:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2023-01-25,2,WEEKDAY,4,04-08,2023-01-25 00:00:00+00:00,2023-01-25 04:00:00+00:00,2023-01-25 08:00:00+00:00,22699.0,22310.5,388.5,SIDEWAYS,2023-01-25 00:00:00+00:00,2023-01-25 04:00:00+00:00,BREAK_HIGH,HIGH,0.0,2.0,False,,,
development,2023-01-25,2,WEEKDAY,8,08-12,2023-01-25 04:00:00+00:00,2023-01-25 08:00:00+00:00,2023-01-25 12:00:00+00:00,22766.7,22600.0,166.70000000000073,BULL,2023-01-25 04:00:00+00:00,2023-01-25 08:00:00+00:00,BREAK_LOW,LOW,2.0,0.0,True,2023-01-25 09:20:00+00:00,2023-01-25 10:00:00+00:00,
development,2023-01-25,2,WEEKDAY,12,12-16,2023-01-25 08:00:00+00:00,2023-01-25 12:00:00+00:00,2023-01-25 16:00:00+00:00,22730.0,22460.8,269.2000000000007,SIDEWAYS,2023-01-25 08:00:00+00:00,2023-01-25 12:00:00+00:00,BREAK_LOW,LOW,1.0,2.0,False,2023-01-25 14:40:00+00:00,,
development,2023-01-25,2,WEEKDAY,16,16-20,2023-01-25 12:00:00+00:00,2023-01-25 16:00:00+00:00,2023-01-25 20:00:00+00:00,22747.1,22327.2,419.8999999999978,SIDEWAYS,2023-01-25 12:00:00+00:00,2023-01-25 16:00:00+00:00,NO_BREAK,,0.0,2.0,False,,,
development,2023-01-25,2,WEEKDAY,20,20-00,2023-01-25 16:00:00+00:00,2023-01-25 20:00:00+00:00,2023-01-26 00:00:00+00:00,22757.0,22508.1,248.90000000000146,BULL,2023-01-25 16:00:00+00:00,2023-01-25 20:00:00+00:00,BREAK_HIGH,HIGH,0.0,0.0,False,,,
development,2023-01-26,3,WEEKDAY,0,00-04,2023-01-25 20:00:00+00:00,2023-01-26 00:00:00+00:00,2023-01-26 04:00:00+00:00,23837.4,22743.4,1094.0,BULL,2023-01-25 20:00:00+00:00,2023-01-26 00:00:00+00:00,NO_BREAK,,0.0,0.0,False,,,
development,2023-01-26,3,WEEKDAY,4,04-08,2023-01-26 00:00:00+00:00,2023-01-26 04:00:00+00:00,2023-01-26 08:00:00+00:00,23278.7,23040.1,238.60000000000218,BULL,2023-01-26 00:00:00+00:00,2023-01-26 04:00:00+00:00,BREAK_LOW,LOW,0.0,0.0,False,,,
development,2023-01-26,3,WEEKDAY,8,08-12,2023-01-26 04:00:00+00:00,2023-01-26 08:00:00+00:00,2023-01-26 12:00:00+00:00,23189.3,22885.7,303.59999999999854,BULL,2023-01-26 04:00:00+00:00,2023-01-26 08:00:00+00:00,BREAK_LOW,LOW,1.0,0.0,True,2023-01-26 10:20:00+00:00,,
development,2023-01-26,3,WEEKDAY,12,12-16,2023-01-26 08:00:00+00:00,2023-01-26 12:00:00+00:00,2023-01-26 16:00:00+00:00,23041.1,22843.8,197.29999999999927,BULL,2023-01-26 08:00:00+00:00,2023-01-26 12:00:00+00:00,BREAK_HIGH,HIGH,0.0,1.0,False,,,
development,2023-01-26,3,WEEKDAY,16,16-20,2023-01-26 12:00:00+00:00,2023-01-26 16:00:00+00:00,2023-01-26 20:00:00+00:00,23241.9,22856.0,385.90000000000146,BULL,2023-01-26 12:00:00+00:00,2023-01-26 16:00:00+00:00,NO_BREAK,,1.0,0.0,True,2023-01-26 16:15:00+00:00,,
