local_date,partition,london_open_utc,london_end_utc,utc_offset_hours,dst_regime,H,L,R,break_side,breakout_ts,retest_episodes,retest_bucket,first_retest_ts,first_retest_state,first_event,first_event_ts,post_e10,post_e20,post_e30,post_e50,first_e10_ts,first_e20_ts,opposite_boundary_reached,retest_episodes_before_e20,hold_then_e10,hold_then_e20,minutes_open_to_break
2020-05-29,external,2020-05-29 07:00:00+00:00,2020-05-29 12:00:00+00:00,1.0,BST,17.208,16.972,0.2359999999999971,DOWN_BREAK,2020-05-29 08:20:00+00:00,1.0,1,2020-05-29 08:25:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2020-05-29 08:25:00+00:00,True,True,True,True,2020-05-29 08:25:00+00:00,2020-05-29 08:25:00+00:00,False,0.0,False,False,80.0
2020-06-01,external,2020-06-01 07:00:00+00:00,2020-06-01 12:00:00+00:00,1.0,BST,17.527,16.854,0.6730000000000018,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-06-02,external,2020-06-02 07:00:00+00:00,2020-06-02 12:00:00+00:00,1.0,BST,18.173,17.688,0.48499999999999943,UP_BREAK,2020-06-02 10:35:00+00:00,1.0,1,2020-06-02 10:40:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2020-06-02 10:40:00+00:00,True,False,False,False,2020-06-02 10:40:00+00:00,,False,,False,False,215.0
2020-06-03,external,2020-06-03 07:00:00+00:00,2020-06-03 12:00:00+00:00,1.0,BST,17.329,16.962,0.3670000000000009,UP_BREAK,2020-06-03 10:00:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2020-06-03 10:05:00+00:00,True,True,True,False,2020-06-03 10:05:00+00:00,2020-06-03 10:05:00+00:00,False,0.0,False,False,180.0
2020-06-04,external,2020-06-04 07:00:00+00:00,2020-06-04 12:00:00+00:00,1.0,BST,17.658,17.461,0.19700000000000273,DOWN_BREAK,2020-06-04 09:10:00+00:00,1.0,1,2020-06-04 09:15:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2020-06-04 09:15:00+00:00,True,True,True,True,2020-06-04 09:15:00+00:00,2020-06-04 09:15:00+00:00,False,0.0,False,False,130.0
2020-06-05,external,2020-06-05 07:00:00+00:00,2020-06-05 12:00:00+00:00,1.0,BST,17.841,17.44,0.4009999999999998,UP_BREAK,2020-06-05 08:40:00+00:00,1.0,1,2020-06-05 08:45:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2020-06-05 08:45:00+00:00,True,False,False,False,2020-06-05 08:45:00+00:00,,False,,False,False,100.0
2020-06-08,external,2020-06-08 07:00:00+00:00,2020-06-08 12:00:00+00:00,1.0,BST,17.561,17.355,0.20599999999999952,DOWN_BREAK,2020-06-08 08:15:00+00:00,1.0,1,2020-06-08 08:20:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2020-06-08 08:20:00+00:00,False,False,False,False,,,False,,False,False,75.0
2020-06-09,external,2020-06-09 07:00:00+00:00,2020-06-09 12:00:00+00:00,1.0,BST,17.521,17.01,0.5109999999999992,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-06-10,external,2020-06-10 07:00:00+00:00,2020-06-10 12:00:00+00:00,1.0,BST,17.472,17.275,0.19700000000000273,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-06-11,external,2020-06-11 07:00:00+00:00,2020-06-11 12:00:00+00:00,1.0,BST,17.536,17.28,0.2560000000000002,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-06-12,external,2020-06-12 07:00:00+00:00,2020-06-12 12:00:00+00:00,1.0,BST,16.599,16.078,0.5210000000000008,UP_BREAK,2020-06-12 07:10:00+00:00,1.0,1,2020-06-12 09:45:00+00:00,HOLD_RETEST,DIRECT_E10,2020-06-12 07:20:00+00:00,True,True,True,False,2020-06-12 07:20:00+00:00,2020-06-12 08:00:00+00:00,False,0.0,False,False,10.0
2020-06-15,external,2020-06-15 07:00:00+00:00,2020-06-15 12:00:00+00:00,1.0,BST,16.631,15.404,1.2270000000000003,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-06-16,external,2020-06-16 07:00:00+00:00,2020-06-16 12:00:00+00:00,1.0,BST,16.65,16.267,0.3829999999999991,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-06-17,external,2020-06-17 07:00:00+00:00,2020-06-17 12:00:00+00:00,1.0,BST,16.584,16.302,0.28200000000000003,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-06-18,external,2020-06-18 07:00:00+00:00,2020-06-18 12:00:00+00:00,1.0,BST,16.55,16.334,0.21600000000000108,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-06-19,external,2020-06-19 07:00:00+00:00,2020-06-19 12:00:00+00:00,1.0,BST,16.306,15.9,0.4060000000000006,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-06-22,external,2020-06-22 07:00:00+00:00,2020-06-22 12:00:00+00:00,1.0,BST,16.259,15.936,0.3230000000000004,UP_BREAK,2020-06-22 09:00:00+00:00,4.0,3+,2020-06-22 09:10:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2020-06-22 09:10:00+00:00,True,False,False,False,2020-06-22 11:45:00+00:00,,False,,True,False,120.0
2020-06-23,external,2020-06-23 07:00:00+00:00,2020-06-23 12:00:00+00:00,1.0,BST,16.568,16.334,0.23400000000000176,DOWN_BREAK,2020-06-23 09:10:00+00:00,2.0,2,2020-06-23 09:30:00+00:00,HOLD_RETEST,DIRECT_E10,2020-06-23 09:15:00+00:00,True,False,False,False,2020-06-23 09:15:00+00:00,,False,,False,False,130.0
2020-06-24,external,2020-06-24 07:00:00+00:00,2020-06-24 12:00:00+00:00,1.0,BST,16.666,16.325,0.3410000000000011,DOWN_BREAK,2020-06-24 07:55:00+00:00,1.0,1,2020-06-24 08:05:00+00:00,ACCEPT_BACK_INSIDE,DIRECT_E10,2020-06-24 08:00:00+00:00,True,True,True,True,2020-06-24 08:00:00+00:00,2020-06-24 08:00:00+00:00,False,0.0,False,False,55.0
2020-06-25,external,2020-06-25 07:00:00+00:00,2020-06-25 12:00:00+00:00,1.0,BST,16.114,15.444,0.6699999999999999,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-06-26,external,2020-06-26 07:00:00+00:00,2020-06-26 12:00:00+00:00,1.0,BST,15.997,15.746,0.25099999999999945,DOWN_BREAK,2020-06-26 07:00:00+00:00,2.0,2,2020-06-26 09:35:00+00:00,ACCEPT_BACK_INSIDE,DIRECT_E10,2020-06-26 07:05:00+00:00,True,True,True,True,2020-06-26 07:05:00+00:00,2020-06-26 07:05:00+00:00,False,0.0,False,False,0.0
2020-06-29,external,2020-06-29 07:00:00+00:00,2020-06-29 12:00:00+00:00,1.0,BST,15.578,15.287,0.2909999999999986,DOWN_BREAK,2020-06-29 07:00:00+00:00,3.0,3+,2020-06-29 07:05:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2020-06-29 07:05:00+00:00,True,True,False,False,2020-06-29 08:10:00+00:00,2020-06-29 08:15:00+00:00,False,1.0,True,True,0.0
2020-06-30,external,2020-06-30 07:00:00+00:00,2020-06-30 12:00:00+00:00,1.0,BST,15.562,15.371,0.19099999999999895,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-07-01,external,2020-07-01 07:00:00+00:00,2020-07-01 12:00:00+00:00,1.0,BST,15.48,15.329,0.1509999999999998,UP_BREAK,2020-07-01 08:20:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2020-07-01 08:25:00+00:00,True,True,True,True,2020-07-01 08:25:00+00:00,2020-07-01 08:25:00+00:00,False,0.0,False,False,80.0
2020-07-02,external,2020-07-02 07:00:00+00:00,2020-07-02 12:00:00+00:00,1.0,BST,15.978,15.685,0.29299999999999926,DOWN_BREAK,2020-07-02 10:40:00+00:00,2.0,2,2020-07-02 10:45:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2020-07-02 10:45:00+00:00,True,False,False,False,2020-07-02 11:40:00+00:00,,False,,False,False,220.0
2020-07-03,external,2020-07-03 07:00:00+00:00,2020-07-03 12:00:00+00:00,1.0,BST,15.494,15.318,0.17600000000000016,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-07-06,external,2020-07-06 07:00:00+00:00,2020-07-06 12:00:00+00:00,1.0,BST,15.774,15.451,0.3229999999999986,UP_BREAK,2020-07-06 07:10:00+00:00,2.0,2,2020-07-06 07:25:00+00:00,ACCEPT_BACK_INSIDE,DIRECT_E10,2020-07-06 07:15:00+00:00,True,True,True,False,2020-07-06 07:15:00+00:00,2020-07-06 08:35:00+00:00,False,1.0,False,False,10.0
2020-07-07,external,2020-07-07 07:00:00+00:00,2020-07-07 12:00:00+00:00,1.0,BST,16.551,16.02,0.5309999999999988,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-07-08,external,2020-07-08 07:00:00+00:00,2020-07-08 12:00:00+00:00,1.0,BST,17.022,16.597,0.42499999999999716,UP_BREAK,2020-07-08 08:05:00+00:00,2.0,2,2020-07-08 08:10:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2020-07-08 08:10:00+00:00,True,True,True,True,2020-07-08 08:10:00+00:00,2020-07-08 08:10:00+00:00,False,0.0,False,False,65.0
2020-07-09,external,2020-07-09 07:00:00+00:00,2020-07-09 12:00:00+00:00,1.0,BST,17.53,16.709,0.8210000000000015,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-07-10,external,2020-07-10 07:00:00+00:00,2020-07-10 12:00:00+00:00,1.0,BST,16.862,16.475,0.3869999999999969,DOWN_BREAK,2020-07-10 07:00:00+00:00,1.0,1,2020-07-10 07:05:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2020-07-10 07:05:00+00:00,False,False,False,False,,,False,,False,False,0.0
2020-07-13,external,2020-07-13 07:00:00+00:00,2020-07-13 12:00:00+00:00,1.0,BST,18.334,17.8,0.5339999999999989,UP_BREAK,2020-07-13 11:00:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2020-07-13 11:05:00+00:00,True,True,True,True,2020-07-13 11:05:00+00:00,2020-07-13 11:10:00+00:00,False,0.0,False,False,240.0
2020-07-14,external,2020-07-14 07:00:00+00:00,2020-07-14 12:00:00+00:00,1.0,BST,18.795,18.0,0.7950000000000017,DOWN_BREAK,2020-07-14 11:20:00+00:00,1.0,1,2020-07-14 11:25:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2020-07-14 11:25:00+00:00,False,False,False,False,,,False,,False,False,260.0
2020-07-15,external,2020-07-15 07:00:00+00:00,2020-07-15 12:00:00+00:00,1.0,BST,18.177,17.921,0.2560000000000002,DOWN_BREAK,2020-07-15 07:00:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2020-07-15 07:05:00+00:00,True,True,True,True,2020-07-15 07:05:00+00:00,2020-07-15 07:05:00+00:00,False,0.0,False,False,0.0
2020-07-16,external,2020-07-16 07:00:00+00:00,2020-07-16 12:00:00+00:00,1.0,BST,17.798,16.808,0.9899999999999984,DOWN_BREAK,2020-07-16 07:10:00+00:00,2.0,2,2020-07-16 07:15:00+00:00,ACCEPT_BACK_INSIDE,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2020-07-16 07:15:00+00:00,True,True,True,False,2020-07-16 07:15:00+00:00,2020-07-16 07:15:00+00:00,False,0.0,False,False,10.0
2020-07-17,external,2020-07-17 07:00:00+00:00,2020-07-17 12:00:00+00:00,1.0,BST,17.48,16.95,0.5300000000000011,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-07-20,external,2020-07-20 07:00:00+00:00,2020-07-20 12:00:00+00:00,1.0,BST,18.333,17.931,0.40199999999999747,DOWN_BREAK,2020-07-20 10:45:00+00:00,3.0,3+,2020-07-20 11:00:00+00:00,HOLD_RETEST,DIRECT_E10,2020-07-20 10:50:00+00:00,True,True,False,False,2020-07-20 10:50:00+00:00,2020-07-20 10:50:00+00:00,False,0.0,False,False,225.0
2020-07-21,external,2020-07-21 07:00:00+00:00,2020-07-21 12:00:00+00:00,1.0,BST,17.775,17.404,0.37099999999999866,UP_BREAK,2020-07-21 07:45:00+00:00,2.0,2,2020-07-21 07:50:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2020-07-21 07:50:00+00:00,True,True,True,False,2020-07-21 08:00:00+00:00,2020-07-21 09:00:00+00:00,False,1.0,False,False,45.0
2020-07-22,external,2020-07-22 07:00:00+00:00,2020-07-22 12:00:00+00:00,1.0,BST,17.778,17.61,0.16799999999999926,DOWN_BREAK,2020-07-22 07:50:00+00:00,1.0,1,2020-07-22 09:15:00+00:00,HOLD_RETEST,DIRECT_E10,2020-07-22 07:55:00+00:00,True,True,True,True,2020-07-22 07:55:00+00:00,2020-07-22 07:55:00+00:00,False,0.0,False,False,50.0
2020-07-23,external,2020-07-23 07:00:00+00:00,2020-07-23 12:00:00+00:00,1.0,BST,18.376,17.859,0.5169999999999995,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-07-24,external,2020-07-24 07:00:00+00:00,2020-07-24 12:00:00+00:00,1.0,BST,18.89,18.248,0.6419999999999995,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-07-27,external,2020-07-27 07:00:00+00:00,2020-07-27 12:00:00+00:00,1.0,BST,19.746,19.1,0.6459999999999972,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-07-28,external,2020-07-28 07:00:00+00:00,2020-07-28 12:00:00+00:00,1.0,BST,20.73,19.559,1.1709999999999994,DOWN_BREAK,2020-07-28 10:10:00+00:00,1.0,1,2020-07-28 10:15:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2020-07-28 10:15:00+00:00,False,False,False,False,,,False,,False,False,190.0
2020-07-29,external,2020-07-29 07:00:00+00:00,2020-07-29 12:00:00+00:00,1.0,BST,20.435,20.027,0.4079999999999977,DOWN_BREAK,2020-07-29 09:25:00+00:00,3.0,3+,2020-07-29 09:30:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2020-07-29 09:30:00+00:00,True,False,False,False,2020-07-29 09:30:00+00:00,,False,,False,False,145.0
2020-07-30,external,2020-07-30 07:00:00+00:00,2020-07-30 12:00:00+00:00,1.0,BST,20.073,19.65,0.4230000000000018,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-07-31,external,2020-07-31 07:00:00+00:00,2020-07-31 12:00:00+00:00,1.0,BST,20.805,19.95,0.8550000000000004,UP_BREAK,2020-07-31 10:05:00+00:00,1.0,1,2020-07-31 10:10:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2020-07-31 10:10:00+00:00,False,False,False,False,,,False,,False,False,185.0
2020-08-03,external,2020-08-03 07:00:00+00:00,2020-08-03 12:00:00+00:00,1.0,BST,21.355,20.615,0.740000000000002,UP_BREAK,2020-08-03 07:10:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2020-08-03 07:15:00+00:00,True,True,True,True,2020-08-03 07:15:00+00:00,2020-08-03 07:25:00+00:00,False,0.0,False,False,10.0
2020-08-04,external,2020-08-04 07:00:00+00:00,2020-08-04 12:00:00+00:00,1.0,BST,22.463,21.602,0.8610000000000007,DOWN_BREAK,2020-08-04 11:50:00+00:00,1.0,1,2020-08-04 11:55:00+00:00,ACCEPT_BACK_INSIDE,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2020-08-04 11:55:00+00:00,True,False,False,False,2020-08-04 11:55:00+00:00,,False,,False,False,290.0
2020-08-05,external,2020-08-05 07:00:00+00:00,2020-08-05 12:00:00+00:00,1.0,BST,23.44,22.084,1.3560000000000016,UP_BREAK,2020-08-05 09:20:00+00:00,2.0,2,2020-08-05 09:25:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2020-08-05 09:25:00+00:00,False,False,False,False,,,False,,False,False,140.0
2020-08-06,external,2020-08-06 07:00:00+00:00,2020-08-06 12:00:00+00:00,1.0,BST,23.291,22.652,0.6389999999999993,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-08-07,external,2020-08-07 07:00:00+00:00,2020-08-07 12:00:00+00:00,1.0,BST,22.9,22.406,0.4939999999999998,UP_BREAK,2020-08-07 08:40:00+00:00,2.0,2,2020-08-07 08:45:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2020-08-07 08:45:00+00:00,True,True,False,False,2020-08-07 08:45:00+00:00,2020-08-07 09:15:00+00:00,False,1.0,False,False,100.0
2020-08-10,external,2020-08-10 07:00:00+00:00,2020-08-10 12:00:00+00:00,1.0,BST,22.806,22.301,0.5050000000000026,DOWN_BREAK,2020-08-10 10:25:00+00:00,1.0,1,2020-08-10 10:55:00+00:00,ACCEPT_BACK_INSIDE,DIRECT_E10,2020-08-10 10:30:00+00:00,True,True,True,True,2020-08-10 10:30:00+00:00,2020-08-10 10:30:00+00:00,False,0.0,False,False,205.0
2020-08-11,external,2020-08-11 07:00:00+00:00,2020-08-11 12:00:00+00:00,1.0,BST,22.792,22.12,0.6720000000000006,DOWN_BREAK,2020-08-11 08:55:00+00:00,2.0,2,2020-08-11 09:00:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2020-08-11 09:00:00+00:00,True,True,True,True,2020-08-11 09:55:00+00:00,2020-08-11 09:55:00+00:00,False,1.0,False,False,115.0
2020-08-12,external,2020-08-12 07:00:00+00:00,2020-08-12 12:00:00+00:00,1.0,BST,21.3,20.509,0.7910000000000004,UP_BREAK,2020-08-12 07:20:00+00:00,0.0,0,,NO_RETEST,DIRECT_E10,2020-08-12 07:25:00+00:00,True,True,True,True,2020-08-12 07:25:00+00:00,2020-08-12 07:25:00+00:00,False,0.0,False,False,20.0
2020-08-13,external,2020-08-13 07:00:00+00:00,2020-08-13 12:00:00+00:00,1.0,BST,21.688,21.201,0.4869999999999983,DOWN_BREAK,2020-08-13 08:00:00+00:00,1.0,1,2020-08-13 10:55:00+00:00,ACCEPT_BACK_INSIDE,DIRECT_E10,2020-08-13 08:05:00+00:00,True,True,True,True,2020-08-13 08:05:00+00:00,2020-08-13 08:05:00+00:00,False,0.0,False,False,60.0
2020-08-14,external,2020-08-14 07:00:00+00:00,2020-08-14 12:00:00+00:00,1.0,BST,21.978,21.334,0.6440000000000019,DOWN_BREAK,2020-08-14 08:45:00+00:00,1.0,1,2020-08-14 08:50:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2020-08-14 08:50:00+00:00,False,False,False,False,,,True,,False,False,105.0
2020-08-17,external,2020-08-17 07:00:00+00:00,2020-08-17 12:00:00+00:00,1.0,BST,23.641,23.012,0.6289999999999978,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-08-18,external,2020-08-18 07:00:00+00:00,2020-08-18 12:00:00+00:00,1.0,BST,23.905,23.328,0.5770000000000017,DOWN_BREAK,2020-08-18 11:55:00+00:00,0.0,0,,NO_RETEST,TIMEOUT,,False,False,False,False,,,False,,False,False,295.0
2020-08-19,external,2020-08-19 07:00:00+00:00,2020-08-19 12:00:00+00:00,1.0,BST,23.279,22.0,1.279,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-08-20,external,2020-08-20 07:00:00+00:00,2020-08-20 12:00:00+00:00,1.0,BST,22.64,22.043,0.5970000000000013,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-08-21,external,2020-08-21 07:00:00+00:00,2020-08-21 12:00:00+00:00,1.0,BST,23.35,22.755,0.5950000000000024,DOWN_BREAK,2020-08-21 10:05:00+00:00,2.0,2,2020-08-21 10:15:00+00:00,ACCEPT_BACK_INSIDE,DIRECT_E10,2020-08-21 10:10:00+00:00,True,True,True,True,2020-08-21 10:10:00+00:00,2020-08-21 10:35:00+00:00,False,1.0,False,False,185.0
2020-08-24,external,2020-08-24 07:00:00+00:00,2020-08-24 12:00:00+00:00,1.0,BST,22.488,21.68,0.8079999999999998,UP_BREAK,2020-08-24 07:05:00+00:00,4.0,3+,2020-08-24 07:25:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2020-08-24 07:25:00+00:00,True,True,True,True,2020-08-24 08:25:00+00:00,2020-08-24 09:55:00+00:00,False,4.0,False,False,5.0
2020-08-25,external,2020-08-25 07:00:00+00:00,2020-08-25 12:00:00+00:00,1.0,BST,22.667,22.107,0.5600000000000023,DOWN_BREAK,2020-08-25 07:05:00+00:00,4.0,3+,2020-08-25 07:10:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2020-08-25 07:10:00+00:00,True,True,False,False,2020-08-25 07:10:00+00:00,2020-08-25 08:30:00+00:00,False,3.0,False,False,5.0
2020-08-26,external,2020-08-26 07:00:00+00:00,2020-08-26 12:00:00+00:00,1.0,BST,22.474,21.282,1.1920000000000002,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-08-27,external,2020-08-27 07:00:00+00:00,2020-08-27 12:00:00+00:00,1.0,BST,22.437,22.083,0.35400000000000276,UP_BREAK,2020-08-27 08:30:00+00:00,1.0,1,2020-08-27 11:55:00+00:00,HOLD_RETEST,DIRECT_E10,2020-08-27 08:35:00+00:00,True,True,True,True,2020-08-27 08:35:00+00:00,2020-08-27 08:35:00+00:00,False,0.0,False,False,90.0
2020-08-28,external,2020-08-28 07:00:00+00:00,2020-08-28 12:00:00+00:00,1.0,BST,23.609,22.54,1.0690000000000026,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-08-31,external,2020-08-31 07:00:00+00:00,2020-08-31 12:00:00+00:00,1.0,BST,24.019,23.293,0.7259999999999991,DOWN_BREAK,2020-08-31 07:30:00+00:00,4.0,3+,2020-08-31 08:10:00+00:00,HOLD_RETEST,DIRECT_E10,2020-08-31 07:35:00+00:00,True,True,False,False,2020-08-31 07:35:00+00:00,2020-08-31 07:45:00+00:00,False,0.0,False,False,30.0
2020-09-01,external,2020-09-01 07:00:00+00:00,2020-09-01 12:00:00+00:00,1.0,BST,23.464,22.822,0.6419999999999995,UP_BREAK,2020-09-01 08:40:00+00:00,2.0,2,2020-09-01 08:45:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2020-09-01 08:45:00+00:00,True,True,True,True,2020-09-01 09:50:00+00:00,2020-09-01 09:50:00+00:00,False,1.0,False,False,100.0
2020-09-02,external,2020-09-02 07:00:00+00:00,2020-09-02 12:00:00+00:00,1.0,BST,25.634,24.55,1.0839999999999996,UP_BREAK,2020-09-02 09:40:00+00:00,1.0,1,2020-09-02 10:05:00+00:00,HOLD_RETEST,DIRECT_E10,2020-09-02 09:45:00+00:00,True,True,False,False,2020-09-02 09:45:00+00:00,2020-09-02 09:55:00+00:00,True,0.0,False,False,160.0
2020-09-03,external,2020-09-03 07:00:00+00:00,2020-09-03 12:00:00+00:00,1.0,BST,25.568,24.22,1.3480000000000025,DOWN_BREAK,2020-09-03 07:05:00+00:00,1.0,1,2020-09-03 07:10:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2020-09-03 07:10:00+00:00,True,True,True,True,2020-09-03 11:30:00+00:00,2020-09-03 11:30:00+00:00,False,1.0,False,False,5.0
2020-09-04,external,2020-09-04 07:00:00+00:00,2020-09-04 12:00:00+00:00,1.0,BST,21.934,19.57,2.3640000000000008,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-09-07,external,2020-09-07 07:00:00+00:00,2020-09-07 12:00:00+00:00,1.0,BST,23.564,21.31,2.2540000000000013,DOWN_BREAK,2020-09-07 11:35:00+00:00,1.0,1,2020-09-07 11:40:00+00:00,HOLD_RETEST,AMBIGUOUS_E10_BOUNDARY_INTERACTION,2020-09-07 11:40:00+00:00,True,False,False,False,2020-09-07 11:40:00+00:00,,False,,False,False,275.0
2020-09-08,external,2020-09-08 07:00:00+00:00,2020-09-08 12:00:00+00:00,1.0,BST,23.1,22.003,1.0970000000000013,DOWN_BREAK,2020-09-08 09:20:00+00:00,2.0,2,2020-09-08 09:25:00+00:00,ACCEPT_BACK_INSIDE,ACCEPT_BACK_INSIDE,2020-09-08 09:25:00+00:00,True,True,True,True,2020-09-08 09:50:00+00:00,2020-09-08 09:55:00+00:00,False,1.0,False,False,140.0
2020-09-09,external,2020-09-09 07:00:00+00:00,2020-09-09 12:00:00+00:00,1.0,BST,23.966,22.35,1.6159999999999997,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-09-10,external,2020-09-10 07:00:00+00:00,2020-09-10 12:00:00+00:00,1.0,BST,24.908,24.021,0.8870000000000005,UP_BREAK,2020-09-10 10:00:00+00:00,2.0,2,2020-09-10 10:05:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2020-09-10 10:05:00+00:00,True,True,True,False,2020-09-10 10:15:00+00:00,2020-09-10 10:15:00+00:00,False,1.0,True,True,180.0
2020-09-11,external,2020-09-11 07:00:00+00:00,2020-09-11 12:00:00+00:00,1.0,BST,24.518,23.019,1.4990000000000023,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-09-14,external,2020-09-14 07:00:00+00:00,2020-09-14 12:00:00+00:00,1.0,BST,31.171,29.05,2.1209999999999987,UP_BREAK,2020-09-14 08:40:00+00:00,1.0,1,2020-09-14 08:50:00+00:00,HOLD_RETEST,DIRECT_E10,2020-09-14 08:45:00+00:00,True,True,True,True,2020-09-14 08:45:00+00:00,2020-09-14 08:45:00+00:00,False,0.0,False,False,100.0
2020-09-15,external,2020-09-15 07:00:00+00:00,2020-09-15 12:00:00+00:00,1.0,BST,30.99,27.85,3.139999999999997,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-09-16,external,2020-09-16 07:00:00+00:00,2020-09-16 12:00:00+00:00,1.0,BST,27.757,25.577,2.1799999999999997,NO_BREAK,,,NA,,NA,NO_BREAK,,False,False,False,False,,,False,,False,False,
2020-09-17,external,2020-09-17 07:00:00+00:00,2020-09-17 12:00:00+00:00,1.0,BST,28.741,26.88,1.8610000000000007,DOWN_BREAK,2020-09-17 07:25:00+00:00,6.0,3+,2020-09-17 07:30:00+00:00,HOLD_RETEST,BOUNDARY_HOLD_RETEST,2020-09-17 07:30:00+00:00,True,True,True,False,2020-09-17 07:35:00+00:00,2020-09-17 08:55:00+00:00,False,4.0,True,True,25.0
