partition,bull_cross_ts,signal_ts,entry_ts,entry_px,config,tp,sl,resolved,exit_reason,exit_ts,gross_return,gross_pnl_usd,net_pnl_usd,hold_minutes
development,2023-02-20 07:45:00+00:00,2023-02-20 08:00:00+00:00,2023-02-20 08:15:00+00:00,24510.9,TP0.50_SL0.50,0.005,0.005,True,SL,2023-02-20 09:15:00+00:00,-0.005,-2.5,-2.9,60.0
development,2023-02-20 07:45:00+00:00,2023-02-20 08:00:00+00:00,2023-02-20 08:15:00+00:00,24510.9,TP0.75_SL0.75,0.0075,0.0075,True,TP,2023-02-20 09:40:00+00:00,0.0075,3.75,3.35,85.0
development,2023-02-20 07:45:00+00:00,2023-02-20 08:00:00+00:00,2023-02-20 08:15:00+00:00,24510.9,TP1.00_SL0.50,0.01,0.005,True,SL,2023-02-20 09:15:00+00:00,-0.005,-2.5,-2.9,60.0
development,2023-02-20 07:45:00+00:00,2023-02-20 08:00:00+00:00,2023-02-20 08:15:00+00:00,24510.9,TP1.00_SL0.75,0.01,0.0075,True,TP,2023-02-20 09:40:00+00:00,0.01,5.0,4.6,85.0
development,2023-02-20 07:45:00+00:00,2023-02-20 08:00:00+00:00,2023-02-20 08:15:00+00:00,24510.9,TP1.50_SL1.00,0.015,0.01,True,TP,2023-02-20 09:45:00+00:00,0.015,7.5,7.1,90.0
development,2023-02-20 07:45:00+00:00,2023-02-20 08:00:00+00:00,2023-02-20 08:15:00+00:00,24510.9,TP2.00_SL1.00,0.02,0.01,True,TP,2023-02-20 14:20:00+00:00,0.02,10.0,9.6,365.0
development,2023-02-20 07:45:00+00:00,2023-02-20 08:00:00+00:00,2023-02-20 08:15:00+00:00,24510.9,TP2.00_SL1.50,0.02,0.015,True,TP,2023-02-20 14:20:00+00:00,0.02,10.0,9.6,365.0
development,2023-03-16 07:00:00+00:00,2023-03-16 07:15:00+00:00,2023-03-16 07:30:00+00:00,24626.4,TP0.50_SL0.50,0.005,0.005,True,SL,2023-03-16 09:05:00+00:00,-0.005,-2.5,-2.9,95.0
development,2023-03-16 07:00:00+00:00,2023-03-16 07:15:00+00:00,2023-03-16 07:30:00+00:00,24626.4,TP0.75_SL0.75,0.0075,0.0075,True,SL,2023-03-16 09:05:00+00:00,-0.0075,-3.75,-4.15,95.0
development,2023-03-16 07:00:00+00:00,2023-03-16 07:15:00+00:00,2023-03-16 07:30:00+00:00,24626.4,TP1.00_SL0.50,0.01,0.005,True,SL,2023-03-16 09:05:00+00:00,-0.005,-2.5,-2.9,95.0
development,2023-03-16 07:00:00+00:00,2023-03-16 07:15:00+00:00,2023-03-16 07:30:00+00:00,24626.4,TP1.00_SL0.75,0.01,0.0075,True,SL,2023-03-16 09:05:00+00:00,-0.0075,-3.75,-4.15,95.0
development,2023-03-16 07:00:00+00:00,2023-03-16 07:15:00+00:00,2023-03-16 07:30:00+00:00,24626.4,TP1.50_SL1.00,0.015,0.01,True,SL,2023-03-16 09:15:00+00:00,-0.01,-5.0,-5.4,105.0
development,2023-03-16 07:00:00+00:00,2023-03-16 07:15:00+00:00,2023-03-16 07:30:00+00:00,24626.4,TP2.00_SL1.00,0.02,0.01,True,SL,2023-03-16 09:15:00+00:00,-0.01,-5.0,-5.4,105.0
development,2023-03-16 07:00:00+00:00,2023-03-16 07:15:00+00:00,2023-03-16 07:30:00+00:00,24626.4,TP2.00_SL1.50,0.02,0.015,True,TP,2023-03-16 19:20:00+00:00,0.02,10.0,9.6,710.0
development,2023-03-18 19:15:00+00:00,2023-03-18 19:30:00+00:00,2023-03-18 19:45:00+00:00,27389.2,TP0.50_SL0.50,0.005,0.005,True,SL,2023-03-18 20:05:00+00:00,-0.005,-2.5,-2.9,20.0
development,2023-03-18 19:15:00+00:00,2023-03-18 19:30:00+00:00,2023-03-18 19:45:00+00:00,27389.2,TP0.75_SL0.75,0.0075,0.0075,True,SL,2023-03-18 21:45:00+00:00,-0.0075,-3.75,-4.15,120.0
development,2023-03-18 19:15:00+00:00,2023-03-18 19:30:00+00:00,2023-03-18 19:45:00+00:00,27389.2,TP1.00_SL0.50,0.01,0.005,True,SL,2023-03-18 20:05:00+00:00,-0.005,-2.5,-2.9,20.0
development,2023-03-18 19:15:00+00:00,2023-03-18 19:30:00+00:00,2023-03-18 19:45:00+00:00,27389.2,TP1.00_SL0.75,0.01,0.0075,True,SL,2023-03-18 21:45:00+00:00,-0.0075,-3.75,-4.15,120.0
development,2023-03-18 19:15:00+00:00,2023-03-18 19:30:00+00:00,2023-03-18 19:45:00+00:00,27389.2,TP1.50_SL1.00,0.015,0.01,True,SL,2023-03-18 22:35:00+00:00,-0.01,-5.0,-5.4,170.0
development,2023-03-18 19:15:00+00:00,2023-03-18 19:30:00+00:00,2023-03-18 19:45:00+00:00,27389.2,TP2.00_SL1.00,0.02,0.01,True,SL,2023-03-18 22:35:00+00:00,-0.01,-5.0,-5.4,170.0
development,2023-03-18 19:15:00+00:00,2023-03-18 19:30:00+00:00,2023-03-18 19:45:00+00:00,27389.2,TP2.00_SL1.50,0.02,0.015,True,SL,2023-03-18 22:40:00+00:00,-0.015,-7.5,-7.9,175.0
development,2023-03-19 12:30:00+00:00,2023-03-19 13:15:00+00:00,2023-03-19 13:30:00+00:00,27203.1,TP0.50_SL0.50,0.005,0.005,True,TP,2023-03-19 14:30:00+00:00,0.005,2.5,2.1,60.0
development,2023-03-19 12:30:00+00:00,2023-03-19 13:15:00+00:00,2023-03-19 13:30:00+00:00,27203.1,TP0.75_SL0.75,0.0075,0.0075,True,TP,2023-03-19 15:00:00+00:00,0.0075,3.75,3.35,90.0
development,2023-03-19 12:30:00+00:00,2023-03-19 13:15:00+00:00,2023-03-19 13:30:00+00:00,27203.1,TP1.00_SL0.50,0.01,0.005,True,TP,2023-03-19 15:00:00+00:00,0.01,5.0,4.6,90.0
development,2023-03-19 12:30:00+00:00,2023-03-19 13:15:00+00:00,2023-03-19 13:30:00+00:00,27203.1,TP1.00_SL0.75,0.01,0.0075,True,TP,2023-03-19 15:00:00+00:00,0.01,5.0,4.6,90.0
development,2023-03-19 12:30:00+00:00,2023-03-19 13:15:00+00:00,2023-03-19 13:30:00+00:00,27203.1,TP1.50_SL1.00,0.015,0.01,True,TP,2023-03-19 15:05:00+00:00,0.015,7.5,7.1,95.0
development,2023-03-19 12:30:00+00:00,2023-03-19 13:15:00+00:00,2023-03-19 13:30:00+00:00,27203.1,TP2.00_SL1.00,0.02,0.01,True,TP,2023-03-19 15:55:00+00:00,0.02,10.0,9.6,145.0
development,2023-03-19 12:30:00+00:00,2023-03-19 13:15:00+00:00,2023-03-19 13:30:00+00:00,27203.1,TP2.00_SL1.50,0.02,0.015,True,TP,2023-03-19 15:55:00+00:00,0.02,10.0,9.6,145.0
development,2023-03-20 07:45:00+00:00,2023-03-20 08:15:00+00:00,2023-03-20 08:30:00+00:00,28184.9,TP0.50_SL0.50,0.005,0.005,True,TP,2023-03-20 08:35:00+00:00,0.005,2.5,2.1,5.0
development,2023-03-20 07:45:00+00:00,2023-03-20 08:15:00+00:00,2023-03-20 08:30:00+00:00,28184.9,TP0.75_SL0.75,0.0075,0.0075,True,TP,2023-03-20 08:35:00+00:00,0.0075,3.75,3.35,5.0
development,2023-03-20 07:45:00+00:00,2023-03-20 08:15:00+00:00,2023-03-20 08:30:00+00:00,28184.9,TP1.00_SL0.50,0.01,0.005,True,TP,2023-03-20 09:00:00+00:00,0.01,5.0,4.6,30.0
development,2023-03-20 07:45:00+00:00,2023-03-20 08:15:00+00:00,2023-03-20 08:30:00+00:00,28184.9,TP1.00_SL0.75,0.01,0.0075,True,TP,2023-03-20 09:00:00+00:00,0.01,5.0,4.6,30.0
development,2023-03-20 07:45:00+00:00,2023-03-20 08:15:00+00:00,2023-03-20 08:30:00+00:00,28184.9,TP1.50_SL1.00,0.015,0.01,True,SL,2023-03-20 10:10:00+00:00,-0.01,-5.0,-5.4,100.0
development,2023-03-20 07:45:00+00:00,2023-03-20 08:15:00+00:00,2023-03-20 08:30:00+00:00,28184.9,TP2.00_SL1.00,0.02,0.01,True,SL,2023-03-20 10:10:00+00:00,-0.01,-5.0,-5.4,100.0
development,2023-03-20 07:45:00+00:00,2023-03-20 08:15:00+00:00,2023-03-20 08:30:00+00:00,28184.9,TP2.00_SL1.50,0.02,0.015,True,SL,2023-03-20 13:35:00+00:00,-0.015,-7.5,-7.9,305.0
development,2023-03-20 21:00:00+00:00,2023-03-20 21:45:00+00:00,2023-03-20 22:00:00+00:00,27983.0,TP0.50_SL0.50,0.005,0.005,True,SL,2023-03-20 23:10:00+00:00,-0.005,-2.5,-2.9,70.0
development,2023-03-20 21:00:00+00:00,2023-03-20 21:45:00+00:00,2023-03-20 22:00:00+00:00,27983.0,TP0.75_SL0.75,0.0075,0.0075,True,SL,2023-03-20 23:10:00+00:00,-0.0075,-3.75,-4.15,70.0
development,2023-03-20 21:00:00+00:00,2023-03-20 21:45:00+00:00,2023-03-20 22:00:00+00:00,27983.0,TP1.00_SL0.50,0.01,0.005,True,SL,2023-03-20 23:10:00+00:00,-0.005,-2.5,-2.9,70.0
development,2023-03-20 21:00:00+00:00,2023-03-20 21:45:00+00:00,2023-03-20 22:00:00+00:00,27983.0,TP1.00_SL0.75,0.01,0.0075,True,SL,2023-03-20 23:10:00+00:00,-0.0075,-3.75,-4.15,70.0
development,2023-03-20 21:00:00+00:00,2023-03-20 21:45:00+00:00,2023-03-20 22:00:00+00:00,27983.0,TP1.50_SL1.00,0.015,0.01,True,SL,2023-03-20 23:35:00+00:00,-0.01,-5.0,-5.4,95.0
development,2023-03-20 21:00:00+00:00,2023-03-20 21:45:00+00:00,2023-03-20 22:00:00+00:00,27983.0,TP2.00_SL1.00,0.02,0.01,True,SL,2023-03-20 23:35:00+00:00,-0.01,-5.0,-5.4,95.0
development,2023-03-20 21:00:00+00:00,2023-03-20 21:45:00+00:00,2023-03-20 22:00:00+00:00,27983.0,TP2.00_SL1.50,0.02,0.015,True,SL,2023-03-21 07:05:00+00:00,-0.015,-7.5,-7.9,545.0
development,2023-03-21 10:30:00+00:00,2023-03-21 11:15:00+00:00,2023-03-21 11:30:00+00:00,27942.3,TP0.50_SL0.50,0.005,0.005,True,TP,2023-03-21 12:15:00+00:00,0.005,2.5,2.1,45.0
development,2023-03-21 10:30:00+00:00,2023-03-21 11:15:00+00:00,2023-03-21 11:30:00+00:00,27942.3,TP0.75_SL0.75,0.0075,0.0075,True,TP,2023-03-21 12:50:00+00:00,0.0075,3.75,3.35,80.0
development,2023-03-21 10:30:00+00:00,2023-03-21 11:15:00+00:00,2023-03-21 11:30:00+00:00,27942.3,TP1.00_SL0.50,0.01,0.005,True,TP,2023-03-21 12:50:00+00:00,0.01,5.0,4.6,80.0
development,2023-03-21 10:30:00+00:00,2023-03-21 11:15:00+00:00,2023-03-21 11:30:00+00:00,27942.3,TP1.00_SL0.75,0.01,0.0075,True,TP,2023-03-21 12:50:00+00:00,0.01,5.0,4.6,80.0
development,2023-03-21 10:30:00+00:00,2023-03-21 11:15:00+00:00,2023-03-21 11:30:00+00:00,27942.3,TP1.50_SL1.00,0.015,0.01,True,TP,2023-03-21 16:35:00+00:00,0.015,7.5,7.1,305.0
development,2023-03-21 10:30:00+00:00,2023-03-21 11:15:00+00:00,2023-03-21 11:30:00+00:00,27942.3,TP2.00_SL1.00,0.02,0.01,True,TP,2023-03-22 14:45:00+00:00,0.02,10.0,9.6,1635.0
development,2023-03-21 10:30:00+00:00,2023-03-21 11:15:00+00:00,2023-03-21 11:30:00+00:00,27942.3,TP2.00_SL1.50,0.02,0.015,True,TP,2023-03-22 14:45:00+00:00,0.02,10.0,9.6,1635.0
development,2023-03-27 09:45:00+00:00,2023-03-27 10:30:00+00:00,2023-03-27 10:45:00+00:00,27878.8,TP0.50_SL0.50,0.005,0.005,True,SL,2023-03-27 12:45:00+00:00,-0.005,-2.5,-2.9,120.0
development,2023-03-27 09:45:00+00:00,2023-03-27 10:30:00+00:00,2023-03-27 10:45:00+00:00,27878.8,TP0.75_SL0.75,0.0075,0.0075,True,SL,2023-03-27 13:35:00+00:00,-0.0075,-3.75,-4.15,170.0
development,2023-03-27 09:45:00+00:00,2023-03-27 10:30:00+00:00,2023-03-27 10:45:00+00:00,27878.8,TP1.00_SL0.50,0.01,0.005,True,SL,2023-03-27 12:45:00+00:00,-0.005,-2.5,-2.9,120.0
development,2023-03-27 09:45:00+00:00,2023-03-27 10:30:00+00:00,2023-03-27 10:45:00+00:00,27878.8,TP1.00_SL0.75,0.01,0.0075,True,SL,2023-03-27 13:35:00+00:00,-0.0075,-3.75,-4.15,170.0
development,2023-03-27 09:45:00+00:00,2023-03-27 10:30:00+00:00,2023-03-27 10:45:00+00:00,27878.8,TP1.50_SL1.00,0.015,0.01,True,SL,2023-03-27 13:35:00+00:00,-0.01,-5.0,-5.4,170.0
development,2023-03-27 09:45:00+00:00,2023-03-27 10:30:00+00:00,2023-03-27 10:45:00+00:00,27878.8,TP2.00_SL1.00,0.02,0.01,True,SL,2023-03-27 13:35:00+00:00,-0.01,-5.0,-5.4,170.0
development,2023-03-27 09:45:00+00:00,2023-03-27 10:30:00+00:00,2023-03-27 10:45:00+00:00,27878.8,TP2.00_SL1.50,0.02,0.015,True,SL,2023-03-27 14:15:00+00:00,-0.015,-7.5,-7.9,210.0
development,2023-03-31 13:30:00+00:00,2023-03-31 14:00:00+00:00,2023-03-31 14:15:00+00:00,28372.9,TP0.50_SL0.50,0.005,0.005,True,TP,2023-03-31 14:20:00+00:00,0.005,2.5,2.1,5.0
development,2023-03-31 13:30:00+00:00,2023-03-31 14:00:00+00:00,2023-03-31 14:15:00+00:00,28372.9,TP0.75_SL0.75,0.0075,0.0075,True,TP,2023-03-31 14:45:00+00:00,0.0075,3.75,3.35,30.0
development,2023-03-31 13:30:00+00:00,2023-03-31 14:00:00+00:00,2023-03-31 14:15:00+00:00,28372.9,TP1.00_SL0.50,0.01,0.005,True,TP,2023-03-31 14:45:00+00:00,0.01,5.0,4.6,30.0
development,2023-03-31 13:30:00+00:00,2023-03-31 14:00:00+00:00,2023-03-31 14:15:00+00:00,28372.9,TP1.00_SL0.75,0.01,0.0075,True,TP,2023-03-31 14:45:00+00:00,0.01,5.0,4.6,30.0
development,2023-03-31 13:30:00+00:00,2023-03-31 14:00:00+00:00,2023-03-31 14:15:00+00:00,28372.9,TP1.50_SL1.00,0.015,0.01,True,TP,2023-04-01 02:00:00+00:00,0.015,7.5,7.1,705.0
development,2023-03-31 13:30:00+00:00,2023-03-31 14:00:00+00:00,2023-03-31 14:15:00+00:00,28372.9,TP2.00_SL1.00,0.02,0.01,True,SL,2023-04-02 15:00:00+00:00,-0.01,-5.0,-5.4,2925.0
development,2023-03-31 13:30:00+00:00,2023-03-31 14:00:00+00:00,2023-03-31 14:15:00+00:00,28372.9,TP2.00_SL1.50,0.02,0.015,True,SL,2023-04-02 16:25:00+00:00,-0.015,-7.5,-7.9,3010.0
development,2023-04-01 21:15:00+00:00,2023-04-01 21:30:00+00:00,2023-04-01 21:45:00+00:00,28467.6,TP0.50_SL0.50,0.005,0.005,True,SL,2023-04-02 11:00:00+00:00,-0.005,-2.5,-2.9,795.0
development,2023-04-01 21:15:00+00:00,2023-04-01 21:30:00+00:00,2023-04-01 21:45:00+00:00,28467.6,TP0.75_SL0.75,0.0075,0.0075,True,SL,2023-04-02 12:35:00+00:00,-0.0075,-3.75,-4.15,890.0
development,2023-04-01 21:15:00+00:00,2023-04-01 21:30:00+00:00,2023-04-01 21:45:00+00:00,28467.6,TP1.00_SL0.50,0.01,0.005,True,SL,2023-04-02 11:00:00+00:00,-0.005,-2.5,-2.9,795.0
development,2023-04-01 21:15:00+00:00,2023-04-01 21:30:00+00:00,2023-04-01 21:45:00+00:00,28467.6,TP1.00_SL0.75,0.01,0.0075,True,SL,2023-04-02 12:35:00+00:00,-0.0075,-3.75,-4.15,890.0
development,2023-04-01 21:15:00+00:00,2023-04-01 21:30:00+00:00,2023-04-01 21:45:00+00:00,28467.6,TP1.50_SL1.00,0.015,0.01,True,SL,2023-04-02 13:10:00+00:00,-0.01,-5.0,-5.4,925.0
development,2023-04-01 21:15:00+00:00,2023-04-01 21:30:00+00:00,2023-04-01 21:45:00+00:00,28467.6,TP2.00_SL1.00,0.02,0.01,True,SL,2023-04-02 13:10:00+00:00,-0.01,-5.0,-5.4,925.0
development,2023-04-01 21:15:00+00:00,2023-04-01 21:30:00+00:00,2023-04-01 21:45:00+00:00,28467.6,TP2.00_SL1.50,0.02,0.015,True,SL,2023-04-02 15:00:00+00:00,-0.015,-7.5,-7.9,1035.0
development,2023-04-02 03:15:00+00:00,2023-04-02 05:00:00+00:00,2023-04-02 05:15:00+00:00,28391.2,TP0.50_SL0.50,0.005,0.005,True,SL,2023-04-02 12:35:00+00:00,-0.005,-2.5,-2.9,440.0
development,2023-04-02 03:15:00+00:00,2023-04-02 05:00:00+00:00,2023-04-02 05:15:00+00:00,28391.2,TP0.75_SL0.75,0.0075,0.0075,True,SL,2023-04-02 13:10:00+00:00,-0.0075,-3.75,-4.15,475.0
development,2023-04-02 03:15:00+00:00,2023-04-02 05:00:00+00:00,2023-04-02 05:15:00+00:00,28391.2,TP1.00_SL0.50,0.01,0.005,True,SL,2023-04-02 12:35:00+00:00,-0.005,-2.5,-2.9,440.0
development,2023-04-02 03:15:00+00:00,2023-04-02 05:00:00+00:00,2023-04-02 05:15:00+00:00,28391.2,TP1.00_SL0.75,0.01,0.0075,True,SL,2023-04-02 13:10:00+00:00,-0.0075,-3.75,-4.15,475.0
development,2023-04-02 03:15:00+00:00,2023-04-02 05:00:00+00:00,2023-04-02 05:15:00+00:00,28391.2,TP1.50_SL1.00,0.015,0.01,True,SL,2023-04-02 15:00:00+00:00,-0.01,-5.0,-5.4,585.0
development,2023-04-02 03:15:00+00:00,2023-04-02 05:00:00+00:00,2023-04-02 05:15:00+00:00,28391.2,TP2.00_SL1.00,0.02,0.01,True,SL,2023-04-02 15:00:00+00:00,-0.01,-5.0,-5.4,585.0
development,2023-04-02 03:15:00+00:00,2023-04-02 05:00:00+00:00,2023-04-02 05:15:00+00:00,28391.2,TP2.00_SL1.50,0.02,0.015,True,SL,2023-04-02 16:25:00+00:00,-0.015,-7.5,-7.9,670.0
development,2023-04-12 12:45:00+00:00,2023-04-12 13:00:00+00:00,2023-04-12 13:15:00+00:00,30214.5,TP0.50_SL0.50,0.005,0.005,True,SL,2023-04-12 13:45:00+00:00,-0.005,-2.5,-2.9,30.0
development,2023-04-12 12:45:00+00:00,2023-04-12 13:00:00+00:00,2023-04-12 13:15:00+00:00,30214.5,TP0.75_SL0.75,0.0075,0.0075,True,SL,2023-04-12 13:45:00+00:00,-0.0075,-3.75,-4.15,30.0
development,2023-04-12 12:45:00+00:00,2023-04-12 13:00:00+00:00,2023-04-12 13:15:00+00:00,30214.5,TP1.00_SL0.50,0.01,0.005,True,SL,2023-04-12 13:45:00+00:00,-0.005,-2.5,-2.9,30.0
development,2023-04-12 12:45:00+00:00,2023-04-12 13:00:00+00:00,2023-04-12 13:15:00+00:00,30214.5,TP1.00_SL0.75,0.01,0.0075,True,SL,2023-04-12 13:45:00+00:00,-0.0075,-3.75,-4.15,30.0
development,2023-04-12 12:45:00+00:00,2023-04-12 13:00:00+00:00,2023-04-12 13:15:00+00:00,30214.5,TP1.50_SL1.00,0.015,0.01,True,SL,2023-04-12 15:10:00+00:00,-0.01,-5.0,-5.4,115.0
development,2023-04-12 12:45:00+00:00,2023-04-12 13:00:00+00:00,2023-04-12 13:15:00+00:00,30214.5,TP2.00_SL1.00,0.02,0.01,True,SL,2023-04-12 15:10:00+00:00,-0.01,-5.0,-5.4,115.0
development,2023-04-12 12:45:00+00:00,2023-04-12 13:00:00+00:00,2023-04-12 13:15:00+00:00,30214.5,TP2.00_SL1.50,0.02,0.015,True,SL,2023-04-12 15:10:00+00:00,-0.015,-7.5,-7.9,115.0
development,2023-04-13 02:00:00+00:00,2023-04-13 02:15:00+00:00,2023-04-13 02:30:00+00:00,30029.3,TP0.50_SL0.50,0.005,0.005,True,TP,2023-04-13 02:40:00+00:00,0.005,2.5,2.1,10.0
development,2023-04-13 02:00:00+00:00,2023-04-13 02:15:00+00:00,2023-04-13 02:30:00+00:00,30029.3,TP0.75_SL0.75,0.0075,0.0075,True,TP,2023-04-13 02:40:00+00:00,0.0075,3.75,3.35,10.0
development,2023-04-13 02:00:00+00:00,2023-04-13 02:15:00+00:00,2023-04-13 02:30:00+00:00,30029.3,TP1.00_SL0.50,0.01,0.005,True,TP,2023-04-13 09:15:00+00:00,0.01,5.0,4.6,405.0
development,2023-04-13 02:00:00+00:00,2023-04-13 02:15:00+00:00,2023-04-13 02:30:00+00:00,30029.3,TP1.00_SL0.75,0.01,0.0075,True,TP,2023-04-13 09:15:00+00:00,0.01,5.0,4.6,405.0
development,2023-04-13 02:00:00+00:00,2023-04-13 02:15:00+00:00,2023-04-13 02:30:00+00:00,30029.3,TP1.50_SL1.00,0.015,0.01,True,TP,2023-04-13 14:50:00+00:00,0.015,7.5,7.1,740.0
development,2023-04-13 02:00:00+00:00,2023-04-13 02:15:00+00:00,2023-04-13 02:30:00+00:00,30029.3,TP2.00_SL1.00,0.02,0.01,True,TP,2023-04-13 15:05:00+00:00,0.02,10.0,9.6,755.0
development,2023-04-13 02:00:00+00:00,2023-04-13 02:15:00+00:00,2023-04-13 02:30:00+00:00,30029.3,TP2.00_SL1.50,0.02,0.015,True,TP,2023-04-13 15:05:00+00:00,0.02,10.0,9.6,755.0
development,2023-04-15 10:00:00+00:00,2023-04-15 10:45:00+00:00,2023-04-15 11:00:00+00:00,30400.0,TP0.50_SL0.50,0.005,0.005,True,SL,2023-04-15 16:10:00+00:00,-0.005,-2.5,-2.9,310.0
development,2023-04-15 10:00:00+00:00,2023-04-15 10:45:00+00:00,2023-04-15 11:00:00+00:00,30400.0,TP0.75_SL0.75,0.0075,0.0075,True,SL,2023-04-16 01:10:00+00:00,-0.0075,-3.75,-4.15,850.0
development,2023-04-15 10:00:00+00:00,2023-04-15 10:45:00+00:00,2023-04-15 11:00:00+00:00,30400.0,TP1.00_SL0.50,0.01,0.005,True,SL,2023-04-15 16:10:00+00:00,-0.005,-2.5,-2.9,310.0
development,2023-04-15 10:00:00+00:00,2023-04-15 10:45:00+00:00,2023-04-15 11:00:00+00:00,30400.0,TP1.00_SL0.75,0.01,0.0075,True,SL,2023-04-16 01:10:00+00:00,-0.0075,-3.75,-4.15,850.0
development,2023-04-15 10:00:00+00:00,2023-04-15 10:45:00+00:00,2023-04-15 11:00:00+00:00,30400.0,TP1.50_SL1.00,0.015,0.01,True,SL,2023-04-17 00:25:00+00:00,-0.01,-5.0,-5.4,2245.0
development,2023-04-15 10:00:00+00:00,2023-04-15 10:45:00+00:00,2023-04-15 11:00:00+00:00,30400.0,TP2.00_SL1.00,0.02,0.01,True,SL,2023-04-17 00:25:00+00:00,-0.01,-5.0,-5.4,2245.0
development,2023-04-15 10:00:00+00:00,2023-04-15 10:45:00+00:00,2023-04-15 11:00:00+00:00,30400.0,TP2.00_SL1.50,0.02,0.015,True,SL,2023-04-17 00:35:00+00:00,-0.015,-7.5,-7.9,2255.0
development,2023-04-30 06:30:00+00:00,2023-04-30 06:45:00+00:00,2023-04-30 07:00:00+00:00,29260.0,TP0.50_SL0.50,0.005,0.005,True,TP,2023-04-30 14:40:00+00:00,0.005,2.5,2.1,460.0
development,2023-04-30 06:30:00+00:00,2023-04-30 06:45:00+00:00,2023-04-30 07:00:00+00:00,29260.0,TP0.75_SL0.75,0.0075,0.0075,True,TP,2023-04-30 15:00:00+00:00,0.0075,3.75,3.35,480.0
development,2023-04-30 06:30:00+00:00,2023-04-30 06:45:00+00:00,2023-04-30 07:00:00+00:00,29260.0,TP1.00_SL0.50,0.01,0.005,True,TP,2023-04-30 15:00:00+00:00,0.01,5.0,4.6,480.0
development,2023-04-30 06:30:00+00:00,2023-04-30 06:45:00+00:00,2023-04-30 07:00:00+00:00,29260.0,TP1.00_SL0.75,0.01,0.0075,True,TP,2023-04-30 15:00:00+00:00,0.01,5.0,4.6,480.0
development,2023-04-30 06:30:00+00:00,2023-04-30 06:45:00+00:00,2023-04-30 07:00:00+00:00,29260.0,TP1.50_SL1.00,0.015,0.01,True,TP,2023-04-30 15:15:00+00:00,0.015,7.5,7.1,495.0
development,2023-04-30 06:30:00+00:00,2023-04-30 06:45:00+00:00,2023-04-30 07:00:00+00:00,29260.0,TP2.00_SL1.00,0.02,0.01,True,TP,2023-04-30 15:15:00+00:00,0.02,10.0,9.6,495.0
development,2023-04-30 06:30:00+00:00,2023-04-30 06:45:00+00:00,2023-04-30 07:00:00+00:00,29260.0,TP2.00_SL1.50,0.02,0.015,True,TP,2023-04-30 15:15:00+00:00,0.02,10.0,9.6,495.0
development,2023-04-30 13:00:00+00:00,2023-04-30 13:15:00+00:00,2023-04-30 13:30:00+00:00,29266.1,TP0.50_SL0.50,0.005,0.005,True,TP,2023-04-30 14:40:00+00:00,0.005,2.5,2.1,70.0
development,2023-04-30 13:00:00+00:00,2023-04-30 13:15:00+00:00,2023-04-30 13:30:00+00:00,29266.1,TP0.75_SL0.75,0.0075,0.0075,True,TP,2023-04-30 15:00:00+00:00,0.0075,3.75,3.35,90.0
development,2023-04-30 13:00:00+00:00,2023-04-30 13:15:00+00:00,2023-04-30 13:30:00+00:00,29266.1,TP1.00_SL0.50,0.01,0.005,True,TP,2023-04-30 15:00:00+00:00,0.01,5.0,4.6,90.0
development,2023-04-30 13:00:00+00:00,2023-04-30 13:15:00+00:00,2023-04-30 13:30:00+00:00,29266.1,TP1.00_SL0.75,0.01,0.0075,True,TP,2023-04-30 15:00:00+00:00,0.01,5.0,4.6,90.0
development,2023-04-30 13:00:00+00:00,2023-04-30 13:15:00+00:00,2023-04-30 13:30:00+00:00,29266.1,TP1.50_SL1.00,0.015,0.01,True,TP,2023-04-30 15:15:00+00:00,0.015,7.5,7.1,105.0
development,2023-04-30 13:00:00+00:00,2023-04-30 13:15:00+00:00,2023-04-30 13:30:00+00:00,29266.1,TP2.00_SL1.00,0.02,0.01,True,TP,2023-04-30 15:15:00+00:00,0.02,10.0,9.6,105.0
development,2023-04-30 13:00:00+00:00,2023-04-30 13:15:00+00:00,2023-04-30 13:30:00+00:00,29266.1,TP2.00_SL1.50,0.02,0.015,True,TP,2023-04-30 15:15:00+00:00,0.02,10.0,9.6,105.0
development,2023-05-05 01:30:00+00:00,2023-05-05 01:45:00+00:00,2023-05-05 02:00:00+00:00,29314.9,TP0.50_SL0.50,0.005,0.005,True,TP,2023-05-05 02:00:00+00:00,0.005,2.5,2.1,0.0
development,2023-05-05 01:30:00+00:00,2023-05-05 01:45:00+00:00,2023-05-05 02:00:00+00:00,29314.9,TP0.75_SL0.75,0.0075,0.0075,True,TP,2023-05-05 02:00:00+00:00,0.0075,3.75,3.35,0.0
development,2023-05-05 01:30:00+00:00,2023-05-05 01:45:00+00:00,2023-05-05 02:00:00+00:00,29314.9,TP1.00_SL0.50,0.01,0.005,True,SL,2023-05-05 03:40:00+00:00,-0.005,-2.5,-2.9,100.0
development,2023-05-05 01:30:00+00:00,2023-05-05 01:45:00+00:00,2023-05-05 02:00:00+00:00,29314.9,TP1.00_SL0.75,0.01,0.0075,True,SL,2023-05-05 07:10:00+00:00,-0.0075,-3.75,-4.15,310.0
development,2023-05-05 01:30:00+00:00,2023-05-05 01:45:00+00:00,2023-05-05 02:00:00+00:00,29314.9,TP1.50_SL1.00,0.015,0.01,True,SL,2023-05-05 09:15:00+00:00,-0.01,-5.0,-5.4,435.0
