partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,entry_fraction,entry_px,filled,fill_ts,terminal_type,terminal_ts,minutes_reclaim_to_fill,minutes_fill_to_rebreak
development,BEAR,12-16,2022-11-08 12:00:00+00:00,2022-11-08 16:00:00+00:00,2022-11-08 14:05:00+00:00,19787.7,19560.0,227.70000000000073,0.5,19673.85,False,,LOW_BREAK_BEFORE_FILL,2022-11-08 14:10:00+00:00,,
development,BEAR,12-16,2022-11-09 12:00:00+00:00,2022-11-09 16:00:00+00:00,2022-11-09 15:50:00+00:00,18245.2,17229.3,1015.9000000000015,0.05,17280.095,True,2022-11-09 15:50:00+00:00,REBREAK_LOW_AFTER_FILL,2022-11-09 15:55:00+00:00,0.0,5.0
development,BEAR,12-16,2022-11-09 12:00:00+00:00,2022-11-09 16:00:00+00:00,2022-11-09 15:50:00+00:00,18245.2,17229.3,1015.9000000000015,0.1,17330.89,False,,LOW_BREAK_BEFORE_FILL,2022-11-09 15:55:00+00:00,,
development,BEAR,12-16,2022-11-09 12:00:00+00:00,2022-11-09 16:00:00+00:00,2022-11-09 15:50:00+00:00,18245.2,17229.3,1015.9000000000015,0.15,17381.684999999998,False,,LOW_BREAK_BEFORE_FILL,2022-11-09 15:55:00+00:00,,
development,BEAR,12-16,2022-11-09 12:00:00+00:00,2022-11-09 16:00:00+00:00,2022-11-09 15:50:00+00:00,18245.2,17229.3,1015.9000000000015,0.25,17483.275,False,,LOW_BREAK_BEFORE_FILL,2022-11-09 15:55:00+00:00,,
development,BEAR,12-16,2022-11-09 12:00:00+00:00,2022-11-09 16:00:00+00:00,2022-11-09 15:50:00+00:00,18245.2,17229.3,1015.9000000000015,0.5,17737.25,False,,LOW_BREAK_BEFORE_FILL,2022-11-09 15:55:00+00:00,,
development,BEAR,20-00,2022-11-12 20:00:00+00:00,2022-11-13 00:00:00+00:00,2022-11-12 21:10:00+00:00,16957.9,16820.0,137.90000000000146,0.05,16826.895,True,2022-11-12 21:10:00+00:00,REBREAK_LOW_AFTER_FILL,2022-11-12 21:25:00+00:00,0.0,15.0
development,BEAR,20-00,2022-11-12 20:00:00+00:00,2022-11-13 00:00:00+00:00,2022-11-12 21:10:00+00:00,16957.9,16820.0,137.90000000000146,0.1,16833.79,True,2022-11-12 21:10:00+00:00,REBREAK_LOW_AFTER_FILL,2022-11-12 21:25:00+00:00,0.0,15.0
development,BEAR,20-00,2022-11-12 20:00:00+00:00,2022-11-13 00:00:00+00:00,2022-11-12 21:10:00+00:00,16957.9,16820.0,137.90000000000146,0.15,16840.685,True,2022-11-12 21:10:00+00:00,REBREAK_LOW_AFTER_FILL,2022-11-12 21:25:00+00:00,0.0,15.0
development,BEAR,20-00,2022-11-12 20:00:00+00:00,2022-11-13 00:00:00+00:00,2022-11-12 21:10:00+00:00,16957.9,16820.0,137.90000000000146,0.25,16854.475,False,,LOW_BREAK_BEFORE_FILL,2022-11-12 21:25:00+00:00,,
development,BEAR,20-00,2022-11-12 20:00:00+00:00,2022-11-13 00:00:00+00:00,2022-11-12 21:10:00+00:00,16957.9,16820.0,137.90000000000146,0.5,16888.95,False,,LOW_BREAK_BEFORE_FILL,2022-11-12 21:25:00+00:00,,
development,BEAR,16-20,2022-11-13 16:00:00+00:00,2022-11-13 20:00:00+00:00,2022-11-13 17:20:00+00:00,16710.2,16512.6,197.60000000000218,0.05,16522.48,True,2022-11-13 17:20:00+00:00,REBREAK_LOW_AFTER_FILL,2022-11-13 17:25:00+00:00,0.0,5.0
development,BEAR,16-20,2022-11-13 16:00:00+00:00,2022-11-13 20:00:00+00:00,2022-11-13 17:20:00+00:00,16710.2,16512.6,197.60000000000218,0.1,16532.36,False,,LOW_BREAK_BEFORE_FILL,2022-11-13 17:25:00+00:00,,
development,BEAR,16-20,2022-11-13 16:00:00+00:00,2022-11-13 20:00:00+00:00,2022-11-13 17:20:00+00:00,16710.2,16512.6,197.60000000000218,0.15,16542.239999999998,False,,LOW_BREAK_BEFORE_FILL,2022-11-13 17:25:00+00:00,,
development,BEAR,16-20,2022-11-13 16:00:00+00:00,2022-11-13 20:00:00+00:00,2022-11-13 17:20:00+00:00,16710.2,16512.6,197.60000000000218,0.25,16562.0,False,,LOW_BREAK_BEFORE_FILL,2022-11-13 17:25:00+00:00,,
development,BEAR,16-20,2022-11-13 16:00:00+00:00,2022-11-13 20:00:00+00:00,2022-11-13 17:20:00+00:00,16710.2,16512.6,197.60000000000218,0.5,16611.4,False,,LOW_BREAK_BEFORE_FILL,2022-11-13 17:25:00+00:00,,
development,BEAR,20-00,2022-11-13 20:00:00+00:00,2022-11-14 00:00:00+00:00,2022-11-13 21:40:00+00:00,16616.1,16455.2,160.89999999999782,0.05,16463.245,True,2022-11-13 21:40:00+00:00,REBREAK_LOW_AFTER_FILL,2022-11-13 21:45:00+00:00,0.0,5.0
development,BEAR,20-00,2022-11-13 20:00:00+00:00,2022-11-14 00:00:00+00:00,2022-11-13 21:40:00+00:00,16616.1,16455.2,160.89999999999782,0.1,16471.29,True,2022-11-13 21:40:00+00:00,REBREAK_LOW_AFTER_FILL,2022-11-13 21:45:00+00:00,0.0,5.0
development,BEAR,20-00,2022-11-13 20:00:00+00:00,2022-11-14 00:00:00+00:00,2022-11-13 21:40:00+00:00,16616.1,16455.2,160.89999999999782,0.15,16479.335,True,2022-11-13 21:40:00+00:00,REBREAK_LOW_AFTER_FILL,2022-11-13 21:45:00+00:00,0.0,5.0
development,BEAR,20-00,2022-11-13 20:00:00+00:00,2022-11-14 00:00:00+00:00,2022-11-13 21:40:00+00:00,16616.1,16455.2,160.89999999999782,0.25,16495.425,True,2022-11-13 21:40:00+00:00,REBREAK_LOW_AFTER_FILL,2022-11-13 21:45:00+00:00,0.0,5.0
development,BEAR,20-00,2022-11-13 20:00:00+00:00,2022-11-14 00:00:00+00:00,2022-11-13 21:40:00+00:00,16616.1,16455.2,160.89999999999782,0.5,16535.65,False,,LOW_BREAK_BEFORE_FILL,2022-11-13 21:45:00+00:00,,
development,BEAR,04-08,2022-11-14 04:00:00+00:00,2022-11-14 08:00:00+00:00,2022-11-14 04:50:00+00:00,16399.5,15900.0,499.5,0.05,15924.975,True,2022-11-14 04:50:00+00:00,REBREAK_LOW_AFTER_FILL,2022-11-14 05:45:00+00:00,0.0,55.0
development,BEAR,04-08,2022-11-14 04:00:00+00:00,2022-11-14 08:00:00+00:00,2022-11-14 04:50:00+00:00,16399.5,15900.0,499.5,0.1,15949.95,True,2022-11-14 04:55:00+00:00,REBREAK_LOW_AFTER_FILL,2022-11-14 05:45:00+00:00,5.0,50.0
development,BEAR,04-08,2022-11-14 04:00:00+00:00,2022-11-14 08:00:00+00:00,2022-11-14 04:50:00+00:00,16399.5,15900.0,499.5,0.15,15974.925,True,2022-11-14 04:55:00+00:00,REBREAK_LOW_AFTER_FILL,2022-11-14 05:45:00+00:00,5.0,50.0
development,BEAR,04-08,2022-11-14 04:00:00+00:00,2022-11-14 08:00:00+00:00,2022-11-14 04:50:00+00:00,16399.5,15900.0,499.5,0.25,16024.875,False,,LOW_BREAK_BEFORE_FILL,2022-11-14 05:45:00+00:00,,
development,BEAR,04-08,2022-11-14 04:00:00+00:00,2022-11-14 08:00:00+00:00,2022-11-14 04:50:00+00:00,16399.5,15900.0,499.5,0.5,16149.75,False,,LOW_BREAK_BEFORE_FILL,2022-11-14 05:45:00+00:00,,
development,BEAR,12-16,2022-11-16 12:00:00+00:00,2022-11-16 16:00:00+00:00,2022-11-16 12:20:00+00:00,16840.6,16634.7,205.89999999999782,0.05,16644.995,True,2022-11-16 12:20:00+00:00,REBREAK_LOW_AFTER_FILL,2022-11-16 12:30:00+00:00,0.0,10.0
development,BEAR,12-16,2022-11-16 12:00:00+00:00,2022-11-16 16:00:00+00:00,2022-11-16 12:20:00+00:00,16840.6,16634.7,205.89999999999782,0.1,16655.29,True,2022-11-16 12:20:00+00:00,REBREAK_LOW_AFTER_FILL,2022-11-16 12:30:00+00:00,0.0,10.0
development,BEAR,12-16,2022-11-16 12:00:00+00:00,2022-11-16 16:00:00+00:00,2022-11-16 12:20:00+00:00,16840.6,16634.7,205.89999999999782,0.15,16665.585,False,,LOW_BREAK_BEFORE_FILL,2022-11-16 12:30:00+00:00,,
development,BEAR,12-16,2022-11-16 12:00:00+00:00,2022-11-16 16:00:00+00:00,2022-11-16 12:20:00+00:00,16840.6,16634.7,205.89999999999782,0.25,16686.175,False,,LOW_BREAK_BEFORE_FILL,2022-11-16 12:30:00+00:00,,
development,BEAR,12-16,2022-11-16 12:00:00+00:00,2022-11-16 16:00:00+00:00,2022-11-16 12:20:00+00:00,16840.6,16634.7,205.89999999999782,0.5,16737.65,False,,LOW_BREAK_BEFORE_FILL,2022-11-16 12:30:00+00:00,,
development,BEAR,12-16,2022-11-28 12:00:00+00:00,2022-11-28 16:00:00+00:00,2022-11-28 13:00:00+00:00,16262.7,16170.0,92.70000000000073,0.05,16174.635,True,2022-11-28 13:00:00+00:00,REBREAK_LOW_AFTER_FILL,2022-11-28 13:20:00+00:00,0.0,20.0
development,BEAR,12-16,2022-11-28 12:00:00+00:00,2022-11-28 16:00:00+00:00,2022-11-28 13:00:00+00:00,16262.7,16170.0,92.70000000000073,0.1,16179.27,True,2022-11-28 13:00:00+00:00,REBREAK_LOW_AFTER_FILL,2022-11-28 13:20:00+00:00,0.0,20.0
development,BEAR,12-16,2022-11-28 12:00:00+00:00,2022-11-28 16:00:00+00:00,2022-11-28 13:00:00+00:00,16262.7,16170.0,92.70000000000073,0.15,16183.905,False,,LOW_BREAK_BEFORE_FILL,2022-11-28 13:20:00+00:00,,
development,BEAR,12-16,2022-11-28 12:00:00+00:00,2022-11-28 16:00:00+00:00,2022-11-28 13:00:00+00:00,16262.7,16170.0,92.70000000000073,0.25,16193.175,False,,LOW_BREAK_BEFORE_FILL,2022-11-28 13:20:00+00:00,,
development,BEAR,12-16,2022-11-28 12:00:00+00:00,2022-11-28 16:00:00+00:00,2022-11-28 13:00:00+00:00,16262.7,16170.0,92.70000000000073,0.5,16216.35,False,,LOW_BREAK_BEFORE_FILL,2022-11-28 13:20:00+00:00,,
development,BULL,08-12,2022-12-03 08:00:00+00:00,2022-12-03 12:00:00+00:00,2022-12-03 11:15:00+00:00,17024.7,16915.7,109.0,0.05,16921.15,True,2022-12-03 11:15:00+00:00,NO_BOUNDARY_AFTER_FILL,2022-12-03 12:00:00+00:00,0.0,
development,BULL,08-12,2022-12-03 08:00:00+00:00,2022-12-03 12:00:00+00:00,2022-12-03 11:15:00+00:00,17024.7,16915.7,109.0,0.1,16926.600000000002,True,2022-12-03 11:15:00+00:00,NO_BOUNDARY_AFTER_FILL,2022-12-03 12:00:00+00:00,0.0,
development,BULL,08-12,2022-12-03 08:00:00+00:00,2022-12-03 12:00:00+00:00,2022-12-03 11:15:00+00:00,17024.7,16915.7,109.0,0.15,16932.05,True,2022-12-03 11:20:00+00:00,NO_BOUNDARY_AFTER_FILL,2022-12-03 12:00:00+00:00,5.0,
development,BULL,08-12,2022-12-03 08:00:00+00:00,2022-12-03 12:00:00+00:00,2022-12-03 11:15:00+00:00,17024.7,16915.7,109.0,0.25,16942.95,True,2022-12-03 11:45:00+00:00,NO_BOUNDARY_AFTER_FILL,2022-12-03 12:00:00+00:00,30.0,
development,BULL,08-12,2022-12-03 08:00:00+00:00,2022-12-03 12:00:00+00:00,2022-12-03 11:15:00+00:00,17024.7,16915.7,109.0,0.5,16970.2,False,,NO_FILL_BEFORE_BLOCK_END,2022-12-03 12:00:00+00:00,,
development,BULL,04-08,2022-12-07 04:00:00+00:00,2022-12-07 08:00:00+00:00,2022-12-07 04:50:00+00:00,17130.0,17011.0,119.0,0.05,17016.95,True,2022-12-07 04:50:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-07 05:25:00+00:00,0.0,35.0
development,BULL,04-08,2022-12-07 04:00:00+00:00,2022-12-07 08:00:00+00:00,2022-12-07 04:50:00+00:00,17130.0,17011.0,119.0,0.1,17022.9,True,2022-12-07 04:50:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-07 05:25:00+00:00,0.0,35.0
development,BULL,04-08,2022-12-07 04:00:00+00:00,2022-12-07 08:00:00+00:00,2022-12-07 04:50:00+00:00,17130.0,17011.0,119.0,0.15,17028.85,True,2022-12-07 04:55:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-07 05:25:00+00:00,5.0,30.0
development,BULL,04-08,2022-12-07 04:00:00+00:00,2022-12-07 08:00:00+00:00,2022-12-07 04:50:00+00:00,17130.0,17011.0,119.0,0.25,17040.75,False,,LOW_BREAK_BEFORE_FILL,2022-12-07 05:25:00+00:00,,
development,BULL,04-08,2022-12-07 04:00:00+00:00,2022-12-07 08:00:00+00:00,2022-12-07 04:50:00+00:00,17130.0,17011.0,119.0,0.5,17070.5,False,,LOW_BREAK_BEFORE_FILL,2022-12-07 05:25:00+00:00,,
development,BULL,08-12,2022-12-11 08:00:00+00:00,2022-12-11 12:00:00+00:00,2022-12-11 10:35:00+00:00,17189.0,17144.7,44.29999999999927,0.05,17146.915,True,2022-12-11 10:35:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-11 11:05:00+00:00,0.0,30.0
development,BULL,08-12,2022-12-11 08:00:00+00:00,2022-12-11 12:00:00+00:00,2022-12-11 10:35:00+00:00,17189.0,17144.7,44.29999999999927,0.1,17149.13,True,2022-12-11 10:35:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-11 11:05:00+00:00,0.0,30.0
development,BULL,08-12,2022-12-11 08:00:00+00:00,2022-12-11 12:00:00+00:00,2022-12-11 10:35:00+00:00,17189.0,17144.7,44.29999999999927,0.15,17151.345,True,2022-12-11 10:35:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-11 11:05:00+00:00,0.0,30.0
development,BULL,08-12,2022-12-11 08:00:00+00:00,2022-12-11 12:00:00+00:00,2022-12-11 10:35:00+00:00,17189.0,17144.7,44.29999999999927,0.25,17155.775,True,2022-12-11 10:40:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-11 11:05:00+00:00,5.0,25.0
development,BULL,08-12,2022-12-11 08:00:00+00:00,2022-12-11 12:00:00+00:00,2022-12-11 10:35:00+00:00,17189.0,17144.7,44.29999999999927,0.5,17166.85,False,,LOW_BREAK_BEFORE_FILL,2022-12-11 11:05:00+00:00,,
development,BULL,20-00,2022-12-11 20:00:00+00:00,2022-12-12 00:00:00+00:00,2022-12-11 20:50:00+00:00,17265.0,17124.9,140.09999999999854,0.05,17131.905000000002,False,,LOW_BREAK_BEFORE_FILL,2022-12-11 20:55:00+00:00,,
development,BULL,20-00,2022-12-11 20:00:00+00:00,2022-12-12 00:00:00+00:00,2022-12-11 20:50:00+00:00,17265.0,17124.9,140.09999999999854,0.1,17138.91,False,,LOW_BREAK_BEFORE_FILL,2022-12-11 20:55:00+00:00,,
development,BULL,20-00,2022-12-11 20:00:00+00:00,2022-12-12 00:00:00+00:00,2022-12-11 20:50:00+00:00,17265.0,17124.9,140.09999999999854,0.15,17145.915,False,,LOW_BREAK_BEFORE_FILL,2022-12-11 20:55:00+00:00,,
development,BULL,20-00,2022-12-11 20:00:00+00:00,2022-12-12 00:00:00+00:00,2022-12-11 20:50:00+00:00,17265.0,17124.9,140.09999999999854,0.25,17159.925000000003,False,,LOW_BREAK_BEFORE_FILL,2022-12-11 20:55:00+00:00,,
development,BULL,20-00,2022-12-11 20:00:00+00:00,2022-12-12 00:00:00+00:00,2022-12-11 20:50:00+00:00,17265.0,17124.9,140.09999999999854,0.5,17194.95,False,,LOW_BREAK_BEFORE_FILL,2022-12-11 20:55:00+00:00,,
development,BULL,00-04,2022-12-15 00:00:00+00:00,2022-12-15 04:00:00+00:00,2022-12-15 02:20:00+00:00,17944.4,17659.4,285.0,0.05,17673.65,True,2022-12-15 02:20:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-15 02:25:00+00:00,0.0,5.0
development,BULL,00-04,2022-12-15 00:00:00+00:00,2022-12-15 04:00:00+00:00,2022-12-15 02:20:00+00:00,17944.4,17659.4,285.0,0.1,17687.9,False,,LOW_BREAK_BEFORE_FILL,2022-12-15 02:25:00+00:00,,
development,BULL,00-04,2022-12-15 00:00:00+00:00,2022-12-15 04:00:00+00:00,2022-12-15 02:20:00+00:00,17944.4,17659.4,285.0,0.15,17702.15,False,,LOW_BREAK_BEFORE_FILL,2022-12-15 02:25:00+00:00,,
development,BULL,00-04,2022-12-15 00:00:00+00:00,2022-12-15 04:00:00+00:00,2022-12-15 02:20:00+00:00,17944.4,17659.4,285.0,0.25,17730.65,False,,LOW_BREAK_BEFORE_FILL,2022-12-15 02:25:00+00:00,,
development,BULL,00-04,2022-12-15 00:00:00+00:00,2022-12-15 04:00:00+00:00,2022-12-15 02:20:00+00:00,17944.4,17659.4,285.0,0.5,17801.9,False,,LOW_BREAK_BEFORE_FILL,2022-12-15 02:25:00+00:00,,
development,SIDEWAYS,20-00,2022-12-15 20:00:00+00:00,2022-12-16 00:00:00+00:00,2022-12-15 22:45:00+00:00,17467.7,17310.0,157.70000000000073,0.05,17317.885,True,2022-12-15 22:45:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-15 23:25:00+00:00,0.0,40.0
development,SIDEWAYS,20-00,2022-12-15 20:00:00+00:00,2022-12-16 00:00:00+00:00,2022-12-15 22:45:00+00:00,17467.7,17310.0,157.70000000000073,0.1,17325.77,True,2022-12-15 22:45:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-15 23:25:00+00:00,0.0,40.0
development,SIDEWAYS,20-00,2022-12-15 20:00:00+00:00,2022-12-16 00:00:00+00:00,2022-12-15 22:45:00+00:00,17467.7,17310.0,157.70000000000073,0.15,17333.655,True,2022-12-15 22:45:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-15 23:25:00+00:00,0.0,40.0
development,SIDEWAYS,20-00,2022-12-15 20:00:00+00:00,2022-12-16 00:00:00+00:00,2022-12-15 22:45:00+00:00,17467.7,17310.0,157.70000000000073,0.25,17349.425,True,2022-12-15 22:45:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-15 23:25:00+00:00,0.0,40.0
development,SIDEWAYS,20-00,2022-12-15 20:00:00+00:00,2022-12-16 00:00:00+00:00,2022-12-15 22:45:00+00:00,17467.7,17310.0,157.70000000000073,0.5,17388.85,False,,LOW_BREAK_BEFORE_FILL,2022-12-15 23:25:00+00:00,,
development,BEAR,12-16,2022-12-17 12:00:00+00:00,2022-12-17 16:00:00+00:00,2022-12-17 14:00:00+00:00,16750.0,16652.3,97.70000000000073,0.05,16657.184999999998,True,2022-12-17 14:00:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-17 15:00:00+00:00,0.0,60.0
development,BEAR,12-16,2022-12-17 12:00:00+00:00,2022-12-17 16:00:00+00:00,2022-12-17 14:00:00+00:00,16750.0,16652.3,97.70000000000073,0.1,16662.07,True,2022-12-17 14:00:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-17 15:00:00+00:00,0.0,60.0
development,BEAR,12-16,2022-12-17 12:00:00+00:00,2022-12-17 16:00:00+00:00,2022-12-17 14:00:00+00:00,16750.0,16652.3,97.70000000000073,0.15,16666.954999999998,True,2022-12-17 14:00:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-17 15:00:00+00:00,0.0,60.0
development,BEAR,12-16,2022-12-17 12:00:00+00:00,2022-12-17 16:00:00+00:00,2022-12-17 14:00:00+00:00,16750.0,16652.3,97.70000000000073,0.25,16676.725,True,2022-12-17 14:00:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-17 15:00:00+00:00,0.0,60.0
development,BEAR,12-16,2022-12-17 12:00:00+00:00,2022-12-17 16:00:00+00:00,2022-12-17 14:00:00+00:00,16750.0,16652.3,97.70000000000073,0.5,16701.15,True,2022-12-17 14:05:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-17 15:00:00+00:00,5.0,55.0
development,BULL,12-16,2022-12-22 12:00:00+00:00,2022-12-22 16:00:00+00:00,2022-12-22 13:35:00+00:00,16861.9,16794.2,67.70000000000073,0.05,16797.585,False,,LOW_BREAK_BEFORE_FILL,2022-12-22 13:40:00+00:00,,
development,BULL,12-16,2022-12-22 12:00:00+00:00,2022-12-22 16:00:00+00:00,2022-12-22 13:35:00+00:00,16861.9,16794.2,67.70000000000073,0.1,16800.97,False,,LOW_BREAK_BEFORE_FILL,2022-12-22 13:40:00+00:00,,
development,BULL,12-16,2022-12-22 12:00:00+00:00,2022-12-22 16:00:00+00:00,2022-12-22 13:35:00+00:00,16861.9,16794.2,67.70000000000073,0.15,16804.355,False,,LOW_BREAK_BEFORE_FILL,2022-12-22 13:40:00+00:00,,
development,BULL,12-16,2022-12-22 12:00:00+00:00,2022-12-22 16:00:00+00:00,2022-12-22 13:35:00+00:00,16861.9,16794.2,67.70000000000073,0.25,16811.125,False,,LOW_BREAK_BEFORE_FILL,2022-12-22 13:40:00+00:00,,
development,BULL,12-16,2022-12-22 12:00:00+00:00,2022-12-22 16:00:00+00:00,2022-12-22 13:35:00+00:00,16861.9,16794.2,67.70000000000073,0.5,16828.050000000003,False,,LOW_BREAK_BEFORE_FILL,2022-12-22 13:40:00+00:00,,
development,BULL,08-12,2022-12-27 08:00:00+00:00,2022-12-27 12:00:00+00:00,2022-12-27 08:20:00+00:00,16888.0,16843.0,45.0,0.05,16845.25,True,2022-12-27 08:20:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-27 09:00:00+00:00,0.0,40.0
development,BULL,08-12,2022-12-27 08:00:00+00:00,2022-12-27 12:00:00+00:00,2022-12-27 08:20:00+00:00,16888.0,16843.0,45.0,0.1,16847.5,True,2022-12-27 08:20:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-27 09:00:00+00:00,0.0,40.0
development,BULL,08-12,2022-12-27 08:00:00+00:00,2022-12-27 12:00:00+00:00,2022-12-27 08:20:00+00:00,16888.0,16843.0,45.0,0.15,16849.75,True,2022-12-27 08:20:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-27 09:00:00+00:00,0.0,40.0
development,BULL,08-12,2022-12-27 08:00:00+00:00,2022-12-27 12:00:00+00:00,2022-12-27 08:20:00+00:00,16888.0,16843.0,45.0,0.25,16854.25,True,2022-12-27 08:20:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-27 09:00:00+00:00,0.0,40.0
development,BULL,08-12,2022-12-27 08:00:00+00:00,2022-12-27 12:00:00+00:00,2022-12-27 08:20:00+00:00,16888.0,16843.0,45.0,0.5,16865.5,False,,LOW_BREAK_BEFORE_FILL,2022-12-27 09:00:00+00:00,,
development,SIDEWAYS,12-16,2022-12-27 12:00:00+00:00,2022-12-27 16:00:00+00:00,2022-12-27 15:20:00+00:00,16874.8,16800.6,74.20000000000073,0.05,16804.309999999998,True,2022-12-27 15:20:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-27 15:55:00+00:00,0.0,35.0
development,SIDEWAYS,12-16,2022-12-27 12:00:00+00:00,2022-12-27 16:00:00+00:00,2022-12-27 15:20:00+00:00,16874.8,16800.6,74.20000000000073,0.1,16808.019999999997,True,2022-12-27 15:20:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-27 15:55:00+00:00,0.0,35.0
development,SIDEWAYS,12-16,2022-12-27 12:00:00+00:00,2022-12-27 16:00:00+00:00,2022-12-27 15:20:00+00:00,16874.8,16800.6,74.20000000000073,0.15,16811.73,True,2022-12-27 15:20:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-27 15:55:00+00:00,0.0,35.0
development,SIDEWAYS,12-16,2022-12-27 12:00:00+00:00,2022-12-27 16:00:00+00:00,2022-12-27 15:20:00+00:00,16874.8,16800.6,74.20000000000073,0.25,16819.149999999998,True,2022-12-27 15:20:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-27 15:55:00+00:00,0.0,35.0
development,SIDEWAYS,12-16,2022-12-27 12:00:00+00:00,2022-12-27 16:00:00+00:00,2022-12-27 15:20:00+00:00,16874.8,16800.6,74.20000000000073,0.5,16837.699999999997,False,,LOW_BREAK_BEFORE_FILL,2022-12-27 15:55:00+00:00,,
development,BEAR,08-12,2022-12-29 08:00:00+00:00,2022-12-29 12:00:00+00:00,2022-12-29 08:30:00+00:00,16575.3,16529.5,45.79999999999927,0.05,16531.79,True,2022-12-29 08:30:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-29 08:35:00+00:00,0.0,5.0
development,BEAR,08-12,2022-12-29 08:00:00+00:00,2022-12-29 12:00:00+00:00,2022-12-29 08:30:00+00:00,16575.3,16529.5,45.79999999999927,0.1,16534.08,False,,LOW_BREAK_BEFORE_FILL,2022-12-29 08:35:00+00:00,,
development,BEAR,08-12,2022-12-29 08:00:00+00:00,2022-12-29 12:00:00+00:00,2022-12-29 08:30:00+00:00,16575.3,16529.5,45.79999999999927,0.15,16536.37,False,,LOW_BREAK_BEFORE_FILL,2022-12-29 08:35:00+00:00,,
development,BEAR,08-12,2022-12-29 08:00:00+00:00,2022-12-29 12:00:00+00:00,2022-12-29 08:30:00+00:00,16575.3,16529.5,45.79999999999927,0.25,16540.95,False,,LOW_BREAK_BEFORE_FILL,2022-12-29 08:35:00+00:00,,
development,BEAR,08-12,2022-12-29 08:00:00+00:00,2022-12-29 12:00:00+00:00,2022-12-29 08:30:00+00:00,16575.3,16529.5,45.79999999999927,0.5,16552.4,False,,LOW_BREAK_BEFORE_FILL,2022-12-29 08:35:00+00:00,,
development,BEAR,12-16,2022-12-30 12:00:00+00:00,2022-12-30 16:00:00+00:00,2022-12-30 14:10:00+00:00,16524.9,16453.0,71.90000000000146,0.05,16456.595,True,2022-12-30 14:10:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-30 14:50:00+00:00,0.0,40.0
development,BEAR,12-16,2022-12-30 12:00:00+00:00,2022-12-30 16:00:00+00:00,2022-12-30 14:10:00+00:00,16524.9,16453.0,71.90000000000146,0.1,16460.19,True,2022-12-30 14:10:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-30 14:50:00+00:00,0.0,40.0
development,BEAR,12-16,2022-12-30 12:00:00+00:00,2022-12-30 16:00:00+00:00,2022-12-30 14:10:00+00:00,16524.9,16453.0,71.90000000000146,0.15,16463.785,True,2022-12-30 14:10:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-30 14:50:00+00:00,0.0,40.0
development,BEAR,12-16,2022-12-30 12:00:00+00:00,2022-12-30 16:00:00+00:00,2022-12-30 14:10:00+00:00,16524.9,16453.0,71.90000000000146,0.25,16470.975,True,2022-12-30 14:10:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-30 14:50:00+00:00,0.0,40.0
development,BEAR,12-16,2022-12-30 12:00:00+00:00,2022-12-30 16:00:00+00:00,2022-12-30 14:10:00+00:00,16524.9,16453.0,71.90000000000146,0.5,16488.95,True,2022-12-30 14:30:00+00:00,REBREAK_LOW_AFTER_FILL,2022-12-30 14:50:00+00:00,20.0,20.0
development,SIDEWAYS,00-04,2023-01-02 00:00:00+00:00,2023-01-02 04:00:00+00:00,2023-01-02 00:45:00+00:00,16618.8,16579.1,39.70000000000073,0.05,16581.085,True,2023-01-02 00:45:00+00:00,REBREAK_LOW_AFTER_FILL,2023-01-02 00:55:00+00:00,0.0,10.0
development,SIDEWAYS,00-04,2023-01-02 00:00:00+00:00,2023-01-02 04:00:00+00:00,2023-01-02 00:45:00+00:00,16618.8,16579.1,39.70000000000073,0.1,16583.07,True,2023-01-02 00:45:00+00:00,REBREAK_LOW_AFTER_FILL,2023-01-02 00:55:00+00:00,0.0,10.0
