partition,ref_min,hour,visit,opportunity_n,break_n,break_conversion,median_extension_R,median_ext30_R,median_ext60_R,median_break_delay_min,reclaim30_rate,reach_E05_rate,reach_E10_rate,reach_E15_rate,reach_E20_rate,reach_E30_rate,reach_E40_rate,b1_opp_n,b1_break_conversion,b2_opp_n,b2_break_conversion,b3_opp_n,b3_break_conversion,b4_opp_n,b4_break_conversion,b5_opp_n,b5_break_conversion,b6_opp_n,b6_break_conversion,adequate_blocks,pass_blocks,min_adequate_block_conversion,eligible
development,240,4,2,185,126,0.6810810810810811,0.21237980769230871,0.22961593298877186,0.3052072968490894,192.5,0.5634920634920635,0.746031746031746,0.6825396825396826,0.5873015873015873,0.5079365079365079,0.42857142857142855,0.3412698412698413,26,0.7692307692307693,39,0.6923076923076923,29,0.7586206896551724,28,0.5,30,0.7,33,0.6666666666666666,6,6,0.5,True
development,240,4,3,53,35,0.660377358490566,0.1923076923076973,0.2111368909512752,0.27431059506531835,355.0,0.6,0.6571428571428571,0.6,0.5142857142857142,0.4857142857142857,0.3142857142857143,0.22857142857142856,6,0.8333333333333334,10,0.6,6,0.5,12,0.75,8,0.75,11,0.5454545454545454,6,6,0.5,False
development,240,4,4,16,9,0.5625,0.23776223776224445,0.259259259259269,0.3972663139329851,340.0,0.4444444444444444,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.3333333333333333,1,0.0,3,0.3333333333333333,2,1.0,3,0.6666666666666666,2,1.0,5,0.4,0,0,,False
development,240,4,5,5,3,0.6,0.18232299861175622,0.23646459972234862,0.42480333179084023,240.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1.0,2,0.0,0,,0,,0,,2,1.0,0,0,,False
development,240,5,1,744,501,0.6733870967741935,0.18827160493827172,0.24859550561797705,0.33856571252693013,130.0,0.6427145708582834,0.656686626746507,0.6127744510978044,0.5369261477045908,0.47904191616766467,0.3852295409181637,0.31137724550898205,126,0.6587301587301587,122,0.680327868852459,117,0.6410256410256411,126,0.6666666666666666,122,0.6885245901639344,131,0.7022900763358778,6,6,0.6410256410256411,True
development,240,5,2,199,135,0.678391959798995,0.24719101123596493,0.27836257309941453,0.36579572446556025,195.0,0.5777777777777777,0.7703703703703704,0.7111111111111111,0.6666666666666666,0.562962962962963,0.45925925925925926,0.4,35,0.8,31,0.4838709677419355,35,0.6857142857142857,28,0.5357142857142857,35,0.7714285714285715,35,0.7428571428571429,6,6,0.4838709677419355,True
development,240,5,3,58,39,0.6724137931034483,0.34782608695653966,0.2857843137254905,0.46648793565683516,295.0,0.5384615384615384,0.8717948717948718,0.7948717948717948,0.7435897435897436,0.717948717948718,0.5128205128205128,0.46153846153846156,6,0.8333333333333334,14,0.5714285714285714,11,0.6363636363636364,12,0.6666666666666666,7,0.7142857142857143,8,0.75,6,6,0.5714285714285714,False
development,240,5,4,15,9,0.6,0.21708185053380855,0.2487562189054667,0.3594306049822047,280.0,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.3333333333333333,1,0.0,4,0.5,3,1.0,3,0.6666666666666666,2,0.5,2,0.5,0,0,,False
development,240,5,5,5,4,0.8,1.8406045089436884,0.9623709623709675,1.37540237540238,287.5,0.25,1.0,1.0,0.75,0.75,0.75,0.75,1,1.0,2,0.5,0,,0,,1,1.0,1,1.0,0,0,,False
development,240,6,1,764,519,0.6793193717277487,0.21590909090909752,0.2713178294573664,0.34420289855071634,105.0,0.6242774566473989,0.6763005780346821,0.6396917148362236,0.5780346820809249,0.5183044315992292,0.4123314065510597,0.3448940269749518,130,0.6153846153846154,122,0.6885245901639344,129,0.6666666666666666,129,0.7054263565891473,127,0.7007874015748031,127,0.7007874015748031,6,6,0.6153846153846154,True
development,240,6,2,209,143,0.6842105263157895,0.3418259023354593,0.31234628627644107,0.41952506596305833,165.0,0.5034965034965035,0.7412587412587412,0.7132867132867133,0.6783216783216783,0.6293706293706294,0.5454545454545454,0.44755244755244755,46,0.7391304347826086,30,0.6666666666666666,33,0.6363636363636364,28,0.6428571428571429,34,0.6764705882352942,38,0.7105263157894737,6,6,0.6363636363636364,True
development,240,6,3,60,44,0.7333333333333333,0.19326229326229633,0.24792179802955122,0.26823618929613857,320.0,0.6363636363636364,0.75,0.6818181818181818,0.5681818181818182,0.4772727272727273,0.4090909090909091,0.3409090909090909,11,0.9090909090909091,10,0.9,8,0.625,10,0.5,10,0.7,11,0.7272727272727273,6,6,0.5,True
development,240,6,4,11,8,0.7272727272727273,0.0,0.1975125591100344,0.2073619631901794,285.0,0.875,0.375,0.375,0.25,0.125,0.125,0.125,1,1.0,0,,2,1.0,3,0.3333333333333333,2,1.0,3,0.6666666666666666,0,0,,False
development,240,6,5,2,1,0.5,0.22007033013173846,0.22007033013173846,0.22007033013173846,605.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,,0,,0,,1,0.0,0,,1,1.0,0,0,,False
development,240,7,1,773,501,0.648124191461837,0.198863636363637,0.276264591439688,0.3445857080227967,110.0,0.6347305389221557,0.6407185628742516,0.6087824351297405,0.5568862275449101,0.499001996007984,0.405189620758483,0.33532934131736525,132,0.6666666666666666,128,0.546875,129,0.6666666666666666,131,0.648854961832061,121,0.6694214876033058,132,0.6893939393939394,6,6,0.546875,True
development,240,7,2,228,159,0.6973684210526315,0.24637681159420619,0.3110047846889934,0.3761467889908162,150.0,0.610062893081761,0.6729559748427673,0.6477987421383647,0.5786163522012578,0.5345911949685535,0.4591194968553459,0.3836477987421384,37,0.6486486486486487,44,0.6590909090909091,37,0.5945945945945946,38,0.631578947368421,35,0.8,37,0.8648648648648649,6,6,0.5945945945945946,True
development,240,7,3,60,38,0.6333333333333333,0.28758628127696517,0.3606818951206463,0.49171729533633224,285.0,0.5526315789473685,0.8157894736842105,0.7368421052631579,0.6842105263157895,0.6578947368421053,0.5,0.42105263157894735,12,0.5833333333333334,13,0.6923076923076923,13,0.5384615384615384,12,0.75,5,0.8,5,0.4,4,4,0.5384615384615384,False
development,240,7,4,15,10,0.6666666666666666,0.0,0.20122997179987068,0.23753748125937096,275.0,0.8,0.4,0.3,0.3,0.3,0.2,0.2,4,0.75,3,0.3333333333333333,2,1.0,2,0.5,1,1.0,3,0.6666666666666666,0,0,,False
development,240,7,5,5,3,0.6,0.5010199918400702,0.46666666666666856,0.5010199918400702,295.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,2,0.5,0,,1,0.0,0,,1,1.0,0,0,,False
development,240,8,1,769,511,0.6644993498049415,0.19867549668875045,0.2917197452229302,0.35003631082062525,115.0,0.6536203522504892,0.649706457925636,0.6183953033268101,0.5616438356164384,0.49902152641878667,0.4187866927592955,0.3424657534246575,133,0.6466165413533834,124,0.6290322580645161,127,0.7086614173228346,129,0.6201550387596899,123,0.6747967479674797,133,0.706766917293233,6,6,0.6201550387596899,True
development,240,8,2,220,157,0.7136363636363636,0.26341463414635363,0.3285256410256371,0.39540229885057565,165.0,0.5859872611464968,0.7006369426751592,0.6687898089171974,0.6050955414012739,0.5477707006369427,0.47770700636942676,0.4012738853503185,41,0.7804878048780488,35,0.7714285714285715,31,0.5161290322580645,44,0.5909090909090909,33,0.7878787878787878,36,0.8333333333333334,6,6,0.5161290322580645,True
development,240,8,3,56,41,0.7321428571428571,0.26652892561983454,0.32697547683924216,0.35927387529597143,215.0,0.6829268292682927,0.6829268292682927,0.5853658536585366,0.5609756097560976,0.5609756097560976,0.43902439024390244,0.3170731707317073,9,1.0,7,0.8571428571428571,13,0.6153846153846154,16,0.625,6,0.8333333333333334,5,0.6,5,5,0.6153846153846154,False
development,240,8,4,12,5,0.4166666666666667,0.17913043478260796,0.20837124658781347,0.27906976744186296,180.0,0.8,0.6,0.6,0.6,0.4,0.2,0.2,0,,1,1.0,5,0.0,4,0.75,0,,2,0.5,0,0,,False
development,240,8,5,5,3,0.6,0.44139650872817876,0.44139650872817876,0.44139650872817876,385.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,,0,,3,0.6666666666666666,1,0.0,0,,1,1.0,0,0,,False
development,240,9,1,751,491,0.6537949400798935,0.27934739355352145,0.32248062015504125,0.3785714285714298,115.0,0.6069246435845214,0.6863543788187373,0.6639511201629328,0.6109979633401222,0.5723014256619144,0.4786150712830957,0.395112016293279,123,0.7235772357723578,124,0.6290322580645161,126,0.626984126984127,126,0.6666666666666666,123,0.6178861788617886,129,0.6589147286821705,6,6,0.6178861788617886,True
development,240,9,2,221,154,0.6968325791855203,0.20865456945132516,0.31379192040483644,0.40007140189301105,212.5,0.6688311688311688,0.6493506493506493,0.6103896103896104,0.564935064935065,0.512987012987013,0.42207792207792205,0.37662337662337664,32,0.78125,31,0.6774193548387096,43,0.5348837209302325,35,0.6285714285714286,41,0.8048780487804879,39,0.7692307692307693,6,6,0.5348837209302325,True
development,240,9,3,54,35,0.6481481481481481,0.20875420875421224,0.26490066225165976,0.3481012658227879,205.0,0.8,0.7428571428571429,0.6571428571428571,0.6,0.5428571428571428,0.3142857142857143,0.22857142857142856,7,0.5714285714285714,6,0.8333333333333334,16,0.5625,11,0.45454545454545453,6,0.6666666666666666,8,1.0,6,6,0.45454545454545453,False
development,240,9,4,14,9,0.6428571428571429,0.2656250000000008,0.32012513034409484,0.38025210084033884,320.0,0.4444444444444444,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.3333333333333333,2,1.0,1,0.0,6,0.3333333333333333,3,1.0,2,1.0,0,,1,1,0.3333333333333333,False
development,240,9,5,4,2,0.5,0.42464562278514056,0.42464562278514056,0.42464562278514056,390.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,,1,0.0,3,0.6666666666666666,0,,0,,0,,0,0,,False
development,240,10,1,753,494,0.6560424966799469,0.2520145817344577,0.33018867924528533,0.389426908974979,130.0,0.6336032388663968,0.6842105263157895,0.6477732793522267,0.6032388663967612,0.5506072874493927,0.44534412955465585,0.37044534412955465,121,0.71900826446281,127,0.6299212598425197,130,0.5923076923076923,120,0.6416666666666667,125,0.68,130,0.676923076923077,6,6,0.5923076923076923,True
development,240,10,2,216,150,0.6944444444444444,0.20254646312127084,0.3002199548999955,0.46110154787764396,180.0,0.6533333333333333,0.6733333333333333,0.6266666666666667,0.5866666666666667,0.5,0.42,0.38666666666666666,31,0.8387096774193549,36,0.5277777777777778,47,0.46808510638297873,32,0.8125,33,0.8787878787878788,37,0.7567567567567568,6,6,0.46808510638297873,True
development,240,10,3,51,36,0.7058823529411765,0.1970558304983474,0.30170339761248927,0.3409264171021079,192.5,0.7777777777777778,0.6388888888888888,0.5833333333333334,0.5555555555555556,0.4722222222222222,0.3333333333333333,0.2777777777777778,3,0.6666666666666666,13,0.7692307692307693,21,0.6666666666666666,4,0.5,3,0.6666666666666666,7,0.8571428571428571,3,3,0.6666666666666666,False
development,240,10,4,10,5,0.5,0.3522727272727317,0.3522727272727317,0.3522727272727317,375.0,0.4,1.0,0.8,0.8,0.8,0.6,0.4,1,1.0,2,0.5,5,0.4,0,,1,1.0,1,0.0,0,0,,False
development,240,10,5,4,3,0.75,1.267068273092367,0.40789473684210237,0.40789473684210237,105.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,,1,1.0,3,0.6666666666666666,0,,0,,0,,0,0,,False
development,240,11,1,747,497,0.6653279785809906,0.25291828793774673,0.3124999999999968,0.4019230769230774,105.0,0.635814889336016,0.6981891348088531,0.6599597585513078,0.6156941649899397,0.5653923541247485,0.44064386317907445,0.3702213279678068,120,0.6666666666666666,129,0.6666666666666666,130,0.6230769230769231,116,0.6637931034482759,123,0.7073170731707317,129,0.6666666666666666,6,6,0.6230769230769231,True
development,240,11,2,210,152,0.7238095238095238,0.28435859469645863,0.34272425049566935,0.4508643367155225,172.5,0.6052631578947368,0.7105263157894737,0.6842105263157895,0.6381578947368421,0.5657894736842105,0.4868421052631579,0.4144736842105263,35,0.8,36,0.5277777777777778,45,0.7111111111111111,30,0.7666666666666667,28,0.8571428571428571,36,0.7222222222222222,6,6,0.5277777777777778,True
development,240,11,3,47,36,0.7659574468085106,0.2000808759487439,0.24184149184149412,0.3914877968529311,190.0,0.7222222222222222,0.6111111111111112,0.6111111111111112,0.5833333333333334,0.5,0.4166666666666667,0.3888888888888889,6,0.6666666666666666,12,0.5833333333333334,11,0.8181818181818182,5,0.8,4,1.0,9,0.8888888888888888,4,4,0.5833333333333334,False
development,240,11,4,6,4,0.6666666666666666,0.24336325439266665,0.3988972131285184,0.3988972131285184,350.0,0.75,0.75,0.75,0.5,0.5,0.5,0.25,2,0.5,2,1.0,1,0.0,0,,0,,1,1.0,0,0,,False
development,240,11,5,2,2,1.0,1.979729729729741,0.8178590355060955,0.8178590355060955,325.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1.0,0,,1,1.0,0,,0,,0,,0,0,,False
development,240,12,1,744,477,0.6411290322580645,0.2637362637362659,0.35581711181530346,0.4721311475409786,95.0,0.6205450733752621,0.7169811320754716,0.6750524109014675,0.6247379454926625,0.5723270440251572,0.4612159329140461,0.39622641509433965,113,0.6991150442477876,131,0.6030534351145038,132,0.5681818181818182,116,0.6379310344827587,127,0.6850393700787402,125,0.664,6,6,0.5681818181818182,True
development,240,12,2,223,163,0.7309417040358744,0.2834645669291349,0.34196547144754347,0.45136186770427755,135.0,0.6073619631901841,0.7055214723926381,0.6809815950920245,0.6196319018404908,0.5766871165644172,0.4662576687116564,0.4049079754601227,29,0.8275862068965517,43,0.6511627906976745,50,0.74,35,0.6571428571428571,31,0.7419354838709677,35,0.8,6,6,0.6511627906976745,True
development,240,12,3,50,36,0.72,0.28124929017603884,0.33468610190670733,0.35038658499849895,157.5,0.6388888888888888,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.5833333333333334,0.4722222222222222,0.3611111111111111,3,1.0,12,0.75,12,0.75,11,0.5454545454545454,6,0.8333333333333334,6,0.6666666666666666,5,5,0.5454545454545454,False
development,240,12,4,10,6,0.6,0.2650705128801397,0.447253645728551,0.447253645728551,467.5,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0,,2,0.5,2,0.0,4,0.75,1,1.0,1,1.0,0,0,,False
development,240,12,5,2,2,1.0,1.0772944130571334,0.48412115505336056,0.5124544883866949,317.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0,,0,,1,1.0,1,1.0,0,,0,,0,0,,False
development,240,13,1,722,479,0.6634349030470914,0.263736263736257,0.35839103198154376,0.4545454545454516,85.0,0.6242171189979123,0.6764091858037579,0.6617954070981211,0.615866388308977,0.5636743215031316,0.46346555323590816,0.38204592901878914,114,0.6754385964912281,130,0.5846153846153846,129,0.6666666666666666,113,0.6106194690265486,119,0.7478991596638656,117,0.7008547008547008,6,6,0.5846153846153846,True
development,240,13,2,198,134,0.6767676767676768,0.2822510822510872,0.37665111400013285,0.44421498682564764,142.5,0.6044776119402985,0.7164179104477612,0.7014925373134329,0.6417910447761194,0.582089552238806,0.4701492537313433,0.43283582089552236,33,0.6060606060606061,40,0.7,37,0.6216216216216216,38,0.6578947368421053,22,0.8636363636363636,28,0.6785714285714286,6,6,0.6060606060606061,True
development,240,13,3,50,30,0.6,0.427143563133186,0.483946516777383,0.6487096457658743,212.5,0.5666666666666667,0.7,0.6666666666666666,0.5666666666666667,0.5666666666666667,0.5333333333333333,0.5,11,0.7272727272727273,8,0.5,10,0.7,11,0.5454545454545454,2,1.0,8,0.375,5,5,0.375,False
development,240,13,4,15,9,0.6,0.6520874751491026,0.44898559247279685,0.4901499558953197,395.0,0.2222222222222222,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.7777777777777778,3,1.0,3,0.3333333333333333,2,0.5,4,0.75,0,,3,0.3333333333333333,0,0,,False
development,240,13,5,5,3,0.6,0.5561260210035033,0.2941970310391364,0.2941970310391364,270.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,,2,0.5,1,1.0,1,0.0,0,,1,1.0,0,0,,False
development,240,14,1,683,465,0.6808199121522694,0.28122344944775124,0.33874634621630834,0.4390243902439016,70.0,0.5870967741935483,0.7139784946236559,0.6709677419354839,0.6365591397849463,0.5870967741935483,0.4817204301075269,0.4064516129032258,103,0.6893203883495146,111,0.6846846846846847,121,0.6694214876033058,115,0.6434782608695652,117,0.7264957264957265,116,0.6724137931034483,6,6,0.6434782608695652,True
development,240,14,2,179,119,0.664804469273743,0.2659003831417635,0.31464530892448267,0.3703435804701611,130.0,0.6386554621848739,0.7142857142857143,0.680672268907563,0.6218487394957983,0.5966386554621849,0.42857142857142855,0.37815126050420167,29,0.6551724137931034,27,0.6666666666666666,35,0.5714285714285714,32,0.53125,25,0.84,31,0.7741935483870968,6,6,0.53125,True
development,240,14,3,45,24,0.5333333333333333,0.33608836349227206,0.2847709334434998,0.3690751704797858,165.0,0.5,0.75,0.75,0.7083333333333334,0.625,0.5416666666666666,0.4166666666666667,7,0.42857142857142855,7,0.42857142857142855,12,0.4166666666666667,12,0.6666666666666666,3,1.0,4,0.5,4,4,0.4166666666666667,False
development,240,14,4,13,8,0.6153846153846154,0.2709544768969553,0.2709544768969553,0.2709544768969553,345.0,0.5,0.875,0.75,0.75,0.625,0.5,0.375,1,0.0,3,0.6666666666666666,6,0.6666666666666666,2,0.5,0,,1,1.0,1,1,0.6666666666666666,False
development,240,14,5,5,3,0.6,0.6636466591166508,0.24688561721404326,0.4013921113689104,210.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1.0,1,0.0,2,1.0,1,0.0,0,,0,,0,0,,False
development,240,15,1,645,434,0.6728682170542636,0.25334481277684007,0.3002757889154066,0.3740613537475145,75.0,0.6175115207373272,0.7142857142857143,0.6705069124423964,0.6175115207373272,0.5622119815668203,0.45622119815668205,0.3686635944700461,95,0.7473684210526316,109,0.6513761467889908,115,0.6521739130434783,107,0.6542056074766355,109,0.7247706422018348,110,0.6181818181818182,6,6,0.6181818181818182,True
development,240,15,2,176,121,0.6875,0.22183507549360962,0.26395939086294085,0.3133094516395711,160.0,0.6363636363636364,0.7024793388429752,0.6859504132231405,0.6198347107438017,0.5454545454545454,0.4297520661157025,0.371900826446281,18,0.6666666666666666,33,0.6666666666666666,35,0.7428571428571429,31,0.6451612903225806,22,0.6818181818181818,37,0.7027027027027027,6,6,0.6451612903225806,True
development,240,15,3,43,24,0.5581395348837209,0.1459451526333455,0.2566962848496522,0.27507331378299327,272.5,0.75,0.5416666666666666,0.5,0.5,0.4583333333333333,0.2916666666666667,0.20833333333333334,5,0.4,9,0.5555555555555556,9,0.6666666666666666,6,0.6666666666666666,5,0.6,9,0.4444444444444444,4,4,0.4444444444444444,False
development,240,15,4,16,11,0.6875,0.174157303370779,0.19042523494928912,0.24453394706559312,215.0,0.6363636363636364,0.7272727272727273,0.5454545454545454,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.09090909090909091,1,0.0,4,0.75,3,1.0,2,0.5,2,0.5,4,0.75,0,0,,False
development,240,15,5,5,2,0.4,0.27089852481001797,0.3377812590469034,0.3377812590469034,440.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.0,1,0.0,0,,1,0.0,1,1.0,1,1.0,0,0,,False
development,240,16,1,617,407,0.6596434359805511,0.19480519480519076,0.2659974905897109,0.3297872340425564,115.0,0.6461916461916462,0.6633906633906634,0.6314496314496314,0.5577395577395577,0.48402948402948404,0.3882063882063882,0.32186732186732187,88,0.6477272727272727,108,0.6481481481481481,105,0.6761904761904762,103,0.6019417475728155,104,0.7403846153846154,109,0.6422018348623854,6,6,0.6019417475728155,True
development,240,16,2,172,117,0.6802325581395349,0.18333333333333196,0.22117202268431171,0.29279668336500064,165.0,0.6239316239316239,0.6837606837606838,0.6410256410256411,0.5299145299145299,0.49572649572649574,0.41025641025641024,0.3247863247863248,24,0.6666666666666666,31,0.6451612903225806,28,0.75,32,0.71875,23,0.5217391304347826,34,0.7352941176470589,6,6,0.5217391304347826,True
development,240,16,3,45,34,0.7555555555555555,0.09473667912219584,0.17334384120073393,0.1862063896132035,232.5,0.7941176470588235,0.5588235294117647,0.5,0.38235294117647056,0.29411764705882354,0.11764705882352941,0.11764705882352941,6,0.6666666666666666,9,0.6666666666666666,7,0.7142857142857143,6,0.8333333333333334,10,1.0,7,0.5714285714285714,6,6,0.5714285714285714,False
