partition,transition,date_utc,previous_session_high,previous_session_low,side,sweep_ts,bos_ts,bos_level,bos_level_ts,retest_ts,entry_ts,entry_px,sweep_extreme,stop_px,target_px,risk_pct,exit_reason,exit_ts,exit_px,gross_return,gross_pnl_usd,net_pnl_usd,hold_minutes
external,ASIA_TO_LONDON,2021-11-18,60999.0,59533.54,LONG,2021-11-18 10:00:00+00:00,2021-11-18 10:30:00+00:00,59352.75,2021-11-18 09:40:00+00:00,2021-11-18 12:10:00+00:00,2021-11-18 12:15:00+00:00,59540.38,59021.79,59021.79,60577.55999999999,0.008709887306731945,SL,2021-11-18 13:00:00+00:00,59021.79,-0.008709887306731945,-4.3549436533659724,-4.754943653365973,45.0
external,LONDON_TO_NEWYORK,2021-11-22,58060.86,56577.0,SHORT,2021-11-22 16:05:00+00:00,2021-11-22 16:10:00+00:00,57917.8,2021-11-22 15:35:00+00:00,2021-11-22 16:25:00+00:00,2021-11-22 16:30:00+00:00,57893.36,58127.36,58127.36,57425.36,0.004041914305889311,TP_2R,2021-11-22 17:30:00+00:00,57425.36,0.008083828611778587,4.041914305889294,3.6419143058892938,60.0
external,ASIA_TO_LONDON,2021-11-23,57280.0,55849.03,LONG,2021-11-23 08:20:00+00:00,2021-11-23 09:00:00+00:00,56268.99,2021-11-23 08:05:00+00:00,2021-11-23 09:15:00+00:00,2021-11-23 09:20:00+00:00,56397.94,55724.74,55724.74,57744.34000000001,0.011936606195190894,SL,2021-11-23 09:35:00+00:00,55724.74,-0.01193660619519088,-5.96830309759544,-6.36830309759544,15.0
external,LONDON_TO_NEWYORK,2021-11-24,57499.02,56312.21,LONG,2021-11-24 15:10:00+00:00,2021-11-24 15:35:00+00:00,56542.15,2021-11-24 15:00:00+00:00,2021-11-24 17:35:00+00:00,2021-11-24 17:40:00+00:00,56557.89,56209.05,56209.05,57255.56999999999,0.006167839712549328,TIME_EXIT_SESSION_END,2021-11-24 20:00:00+00:00,56870.19,0.005521776006848889,2.7608880034244443,2.3608880034244444,140.0
external,ASIA_TO_LONDON,2021-11-30,58023.06,55900.0,SHORT,2021-11-30 12:25:00+00:00,2021-11-30 12:55:00+00:00,57900.87,2021-11-30 12:10:00+00:00,2021-11-30 13:00:00+00:00,2021-11-30 13:05:00+00:00,57766.82,58200.0,58200.0,56900.46,0.007498768324100241,SL,2021-11-30 13:05:00+00:00,58200.0,-0.007498768324100347,-3.7493841620501733,-4.149384162050174,0.0
external,LONDON_TO_NEWYORK,2021-11-30,58347.01,56270.0,SHORT,2021-11-30 14:05:00+00:00,2021-11-30 15:50:00+00:00,58146.23,2021-11-30 13:55:00+00:00,2021-11-30 19:00:00+00:00,2021-11-30 19:05:00+00:00,58136.96,59224.99,59224.99,55960.9,0.018714944847477384,TIME_EXIT_SESSION_END,2021-11-30 20:00:00+00:00,57672.08,0.007996290139697715,3.9981450698488574,3.5981450698488575,55.0
external,LONDON_TO_NEWYORK,2021-12-01,57865.0,56750.0,SHORT,2021-12-01 18:15:00+00:00,2021-12-01 18:45:00+00:00,57700.0,2021-12-01 18:05:00+00:00,2021-12-01 19:35:00+00:00,2021-12-01 19:40:00+00:00,57635.17,57997.0,57997.0,56911.509999999995,0.006277937585679053,TIME_EXIT_SESSION_END,2021-12-01 20:00:00+00:00,57476.3,0.0027564766443821664,1.3782383221910832,0.9782383221910832,20.0
external,ASIA_TO_LONDON,2021-12-03,57080.0,56101.81,SHORT,2021-12-03 11:30:00+00:00,2021-12-03 11:35:00+00:00,56951.01,2021-12-03 11:20:00+00:00,2021-12-03 11:40:00+00:00,2021-12-03 11:45:00+00:00,56948.0,57094.93,57094.93,56654.14,0.0025800730490974275,SL,2021-12-03 12:00:00+00:00,57094.93,-0.0025800730490974644,-1.2900365245487322,-1.690036524548732,15.0
external,ASIA_TO_LONDON,2021-12-07,51499.99,50322.3,SHORT,2021-12-07 09:35:00+00:00,2021-12-07 12:20:00+00:00,51028.12,2021-12-07 09:05:00+00:00,2021-12-07 12:25:00+00:00,2021-12-07 12:30:00+00:00,50967.22,51549.29,51549.29,49803.08,0.011420477710967946,TIME_EXIT_SESSION_END,2021-12-07 13:30:00+00:00,50851.26,0.0022751878560376415,1.1375939280188208,0.7375939280188207,60.0
external,LONDON_TO_NEWYORK,2021-12-07,51549.29,50639.0,SHORT,2021-12-07 15:05:00+00:00,2021-12-07 17:00:00+00:00,51230.0,2021-12-07 14:50:00+00:00,2021-12-07 17:05:00+00:00,2021-12-07 17:10:00+00:00,51172.27,51929.0,51929.0,49658.80999999999,0.014787891957890539,TIME_EXIT_SESSION_END,2021-12-07 20:00:00+00:00,50880.69,0.0056980079249951965,2.8490039624975982,2.4490039624975983,170.0
external,LONDON_TO_NEWYORK,2021-12-08,50628.0,48533.33,SHORT,2021-12-08 15:40:00+00:00,2021-12-08 16:15:00+00:00,50642.15,2021-12-08 14:55:00+00:00,2021-12-08 18:40:00+00:00,2021-12-08 18:45:00+00:00,50557.81,50755.0,50755.0,50163.42999999999,0.0039002876113503004,SL,2021-12-08 19:30:00+00:00,50755.0,-0.003900287611350306,-1.950143805675153,-2.350143805675153,45.0
external,ASIA_TO_LONDON,2021-12-09,50773.03,49142.0,LONG,2021-12-09 09:50:00+00:00,2021-12-09 11:45:00+00:00,49248.81,2021-12-09 09:40:00+00:00,2021-12-09 12:10:00+00:00,2021-12-09 12:15:00+00:00,49298.89,48888.29,48888.29,50120.09,0.00832878793011361,TIME_EXIT_SESSION_END,2021-12-09 13:30:00+00:00,49150.01,-0.0030199462908798713,-1.5099731454399357,-1.9099731454399356,75.0
external,LONDON_TO_NEWYORK,2021-12-10,49217.71,47624.47,LONG,2021-12-10 16:25:00+00:00,2021-12-10 19:15:00+00:00,47839.65,2021-12-10 16:10:00+00:00,2021-12-10 19:20:00+00:00,2021-12-10 19:25:00+00:00,47926.14,47272.42,47272.42,49233.58,0.013640155455874417,TIME_EXIT_SESSION_END,2021-12-10 20:00:00+00:00,48101.35,0.003655833747512327,1.8279168737561635,1.4279168737561636,35.0
external,ASIA_TO_LONDON,2021-12-14,47200.0,46255.6,SHORT,2021-12-14 09:35:00+00:00,2021-12-14 11:30:00+00:00,47258.9,2021-12-14 09:15:00+00:00,2021-12-14 11:35:00+00:00,2021-12-14 11:40:00+00:00,47233.64,47428.08,47428.08,46844.759999999995,0.004116557605977484,SL,2021-12-14 11:50:00+00:00,47428.08,-0.0041165576059774,-2.0582788029887,-2.4582788029887,10.0
external,LONDON_TO_NEWYORK,2021-12-14,47958.62,46768.01,LONG,2021-12-14 18:05:00+00:00,2021-12-14 18:25:00+00:00,46759.77,2021-12-14 17:55:00+00:00,2021-12-14 19:00:00+00:00,2021-12-14 19:05:00+00:00,46800.47,46638.3,46638.3,47124.81,0.0034651361407267546,TIME_EXIT_SESSION_END,2021-12-14 20:00:00+00:00,46844.15,0.0009333239602080656,0.4666619801040328,0.06666198010403279,55.0
external,LONDON_TO_NEWYORK,2021-12-15,48763.23,47416.66,LONG,2021-12-15 14:35:00+00:00,2021-12-15 18:45:00+00:00,47744.03,2021-12-15 14:25:00+00:00,2021-12-15 18:55:00+00:00,2021-12-15 19:00:00+00:00,47819.95,46518.73,46518.73,50422.389999999985,0.027210818915536172,TIME_EXIT_SESSION_END,2021-12-15 20:00:00+00:00,48656.02,0.017483707113871816,8.741853556935908,8.341853556935908,60.0
external,LONDON_TO_NEWYORK,2021-12-17,47362.52,46748.79,LONG,2021-12-17 16:20:00+00:00,2021-12-17 16:25:00+00:00,46869.94,2021-12-17 16:10:00+00:00,2021-12-17 16:35:00+00:00,2021-12-17 16:40:00+00:00,46981.49,46723.28,46723.28,47497.909999999996,0.005495994273489392,SL,2021-12-17 16:45:00+00:00,46723.28,-0.005495994273489346,-2.747997136744673,-3.147997136744673,5.0
external,LONDON_TO_NEWYORK,2021-12-20,46548.04,45550.0,LONG,2021-12-20 14:20:00+00:00,2021-12-20 14:35:00+00:00,45817.09,2021-12-20 14:05:00+00:00,2021-12-20 14:40:00+00:00,2021-12-20 14:45:00+00:00,45926.67,45530.67,45530.67,46718.67,0.008622440947710775,TIME_EXIT_SESSION_END,2021-12-20 20:00:00+00:00,46559.71,0.013783712165502005,6.891856082751002,6.491856082751002,315.0
external,ASIA_TO_LONDON,2021-12-21,48800.0,46650.0,SHORT,2021-12-21 08:30:00+00:00,2021-12-21 09:15:00+00:00,48593.8,2021-12-21 08:15:00+00:00,2021-12-21 09:45:00+00:00,2021-12-21 09:50:00+00:00,48569.86,48878.66,48878.66,47952.259999999995,0.006357852380056333,SL,2021-12-21 11:55:00+00:00,48878.66,-0.006357852380056261,-3.1789261900281307,-3.5789261900281306,125.0
external,LONDON_TO_NEWYORK,2021-12-21,49298.78,48425.77,LONG,2021-12-21 15:25:00+00:00,2021-12-21 16:50:00+00:00,48691.74,2021-12-21 15:00:00+00:00,2021-12-21 17:10:00+00:00,2021-12-21 17:15:00+00:00,48708.32,48295.67,48295.67,49533.62,0.008471858606496825,TIME_EXIT_SESSION_END,2021-12-21 20:00:00+00:00,48606.89,-0.0020823957796122228,-1.0411978898061114,-1.4411978898061113,165.0
external,LONDON_TO_NEWYORK,2021-12-24,51453.07,50812.02,LONG,2021-12-24 15:50:00+00:00,2021-12-24 16:05:00+00:00,50844.4,2021-12-24 15:30:00+00:00,2021-12-24 16:40:00+00:00,2021-12-24 16:45:00+00:00,50849.9,50799.0,50799.0,50951.700000000004,0.0010009852526750584,TP_2R,2021-12-24 16:45:00+00:00,50951.700000000004,0.0020019705053502257,1.0009852526751128,0.6009852526751128,0.0
external,LONDON_TO_NEWYORK,2021-12-27,51473.07,50501.71,SHORT,2021-12-27 15:20:00+00:00,2021-12-27 15:35:00+00:00,51472.57,2021-12-27 15:00:00+00:00,2021-12-27 15:50:00+00:00,2021-12-27 15:55:00+00:00,51419.88,51542.83,51542.83,51173.97999999999,0.002391098540097806,SL,2021-12-27 17:00:00+00:00,51542.83,-0.0023910985400978912,-1.1955492700489456,-1.5955492700489455,65.0
external,LONDON_TO_NEWYORK,2021-12-28,49429.4,48745.18,LONG,2021-12-28 14:40:00+00:00,2021-12-28 15:00:00+00:00,49073.79,2021-12-28 14:25:00+00:00,2021-12-28 15:30:00+00:00,2021-12-28 15:35:00+00:00,49080.77,48534.84,48534.84,50172.63,0.01112309362709673,SL,2021-12-28 16:10:00+00:00,48534.84,-0.011123093627096736,-5.561546813548368,-5.9615468135483685,35.0
external,ASIA_TO_LONDON,2021-12-29,48125.97,47420.0,LONG,2021-12-29 09:15:00+00:00,2021-12-29 09:45:00+00:00,47786.2,2021-12-29 08:55:00+00:00,2021-12-29 10:20:00+00:00,2021-12-29 10:25:00+00:00,47808.37,47381.0,47381.0,48663.11000000001,0.008939229678819893,SL,2021-12-29 12:05:00+00:00,47381.0,-0.008939229678819882,-4.469614839409941,-4.869614839409941,100.0
development,ASIA_TO_LONDON,2022-01-04,46550.89,45931.61,SHORT,2022-01-04 08:30:00+00:00,2022-01-04 08:40:00+00:00,46501.51,2022-01-04 08:20:00+00:00,2022-01-04 09:10:00+00:00,2022-01-04 09:15:00+00:00,46498.05,46588.99,46588.99,46316.17000000001,0.0019557809413511974,TP_2R,2022-01-04 09:30:00+00:00,46316.17000000001,0.0039115618827023635,1.9557809413511817,1.5557809413511818,15.0
development,LONDON_TO_NEWYORK,2022-01-04,46907.46,46270.54,SHORT,2022-01-04 14:15:00+00:00,2022-01-04 16:55:00+00:00,46781.93,2022-01-04 14:05:00+00:00,2022-01-04 17:05:00+00:00,2022-01-04 17:10:00+00:00,46731.79,47524.36,47524.36,45146.65,0.016959975211734875,TIME_EXIT_SESSION_END,2022-01-04 20:00:00+00:00,46058.09,0.014416310609972394,7.208155304986197,6.8081553049861965,170.0
development,ASIA_TO_LONDON,2022-01-06,43766.0,42566.73,LONG,2022-01-06 09:35:00+00:00,2022-01-06 12:55:00+00:00,42986.76,2022-01-06 09:15:00+00:00,2022-01-06 13:20:00+00:00,2022-01-06 13:25:00+00:00,42991.11,42385.83,42385.83,44201.67,0.0140791898604153,TIME_EXIT_SESSION_END,2022-01-06 13:30:00+00:00,42991.6,1.1397705246496415e-05,0.005698852623248207,-0.3943011473767518,5.0
development,LONDON_TO_NEWYORK,2022-01-07,42960.0,41601.96,LONG,2022-01-07 14:35:00+00:00,2022-01-07 14:40:00+00:00,41821.74,2022-01-07 14:15:00+00:00,2022-01-07 16:45:00+00:00,2022-01-07 16:50:00+00:00,41887.0,41570.49,41570.49,42520.020000000004,0.007556282378781054,SL,2022-01-07 18:45:00+00:00,41570.49,-0.007556282378781032,-3.778141189390516,-4.178141189390516,115.0
development,LONDON_TO_NEWYORK,2022-01-10,42098.52,40726.16,LONG,2022-01-10 13:50:00+00:00,2022-01-10 16:10:00+00:00,41012.09,2022-01-10 13:35:00+00:00,2022-01-10 17:25:00+00:00,2022-01-10 17:30:00+00:00,41122.4,39610.0,39610.0,44147.200000000004,0.036778009065618775,TIME_EXIT_SESSION_END,2022-01-10 20:00:00+00:00,41280.45,0.003843404081473656,1.921702040736828,1.521702040736828,150.0
development,LONDON_TO_NEWYORK,2022-01-11,42698.34,41561.25,LONG,2022-01-11 14:50:00+00:00,2022-01-11 15:00:00+00:00,41508.97,2022-01-11 14:35:00+00:00,2022-01-11 15:45:00+00:00,2022-01-11 15:50:00+00:00,41554.68,41472.9,41472.9,41718.24,0.0019680093794489295,TP_2R,2022-01-11 15:55:00+00:00,41718.24,0.00393601875889793,1.968009379448965,1.5680093794489651,5.0
development,ASIA_TO_LONDON,2022-01-18,42413.0,41855.0,LONG,2022-01-18 09:40:00+00:00,2022-01-18 10:05:00+00:00,41918.41,2022-01-18 09:30:00+00:00,2022-01-18 10:25:00+00:00,2022-01-18 10:30:00+00:00,41940.82,41815.43,41815.43,42191.6,0.0029896888043676644,SL,2022-01-18 11:10:00+00:00,41815.43,-0.002989688804367674,-1.494844402183837,-1.8948444021838369,40.0
development,LONDON_TO_NEWYORK,2022-01-18,42040.0,41379.39,LONG,2022-01-18 14:25:00+00:00,2022-01-18 15:20:00+00:00,41680.0,2022-01-18 14:00:00+00:00,2022-01-18 15:25:00+00:00,2022-01-18 15:30:00+00:00,41788.48,41260.0,41260.0,42845.44000000001,0.012646547565262081,TIME_EXIT_SESSION_END,2022-01-18 20:00:00+00:00,41680.94,-0.002573436506903337,-1.2867182534516686,-1.6867182534516685,270.0
development,ASIA_TO_LONDON,2022-01-19,42498.87,41133.73,LONG,2022-01-19 08:35:00+00:00,2022-01-19 09:05:00+00:00,41380.0,2022-01-19 08:15:00+00:00,2022-01-19 10:40:00+00:00,2022-01-19 10:45:00+00:00,41382.64,41115.64,41115.64,41916.64,0.0064519808306091634,TP_2R,2022-01-19 11:05:00+00:00,41916.64,0.012903961661218322,6.451980830609161,6.0519808306091605,20.0
development,LONDON_TO_NEWYORK,2022-01-19,42338.38,41115.64,SHORT,2022-01-19 14:30:00+00:00,2022-01-19 15:30:00+00:00,42065.86,2022-01-19 14:15:00+00:00,2022-01-19 15:35:00+00:00,2022-01-19 15:40:00+00:00,41977.06,42545.0,42545.0,40841.17999999999,0.01352977078432845,TIME_EXIT_SESSION_END,2022-01-19 20:00:00+00:00,41864.46,0.002682417491839506,1.341208745919753,0.941208745919753,260.0
development,ASIA_TO_LONDON,2022-01-20,42145.71,41631.3,SHORT,2022-01-20 11:10:00+00:00,2022-01-20 12:00:00+00:00,41986.4,2022-01-20 10:50:00+00:00,2022-01-20 12:05:00+00:00,2022-01-20 12:10:00+00:00,41983.51,42198.92,42198.92,41552.69000000001,0.005130823983035154,TIME_EXIT_SESSION_END,2022-01-20 13:30:00+00:00,42026.41,-0.0010218297612563099,-0.5109148806281549,-0.910914880628155,80.0
development,ASIA_TO_LONDON,2022-01-25,36667.62,35693.0,SHORT,2022-01-25 10:15:00+00:00,2022-01-25 11:20:00+00:00,36318.39,2022-01-25 10:05:00+00:00,2022-01-25 11:30:00+00:00,2022-01-25 11:35:00+00:00,36291.25,36793.85,36793.85,35286.05,0.013849068301587808,TIME_EXIT_SESSION_END,2022-01-25 13:30:00+00:00,36286.5,0.00013088554403606345,0.06544277201803173,-0.3345572279819683,115.0
development,LONDON_TO_NEWYORK,2022-01-25,36793.85,35993.84,SHORT,2022-01-25 14:20:00+00:00,2022-01-25 14:50:00+00:00,36329.37,2022-01-25 13:55:00+00:00,2022-01-25 14:55:00+00:00,2022-01-25 15:00:00+00:00,36285.69,37161.33,37161.33,34534.41,0.024131827174844942,SL,2022-01-25 17:10:00+00:00,37161.33,-0.024131827174844966,-12.065913587422482,-12.465913587422483,130.0
development,ASIA_TO_LONDON,2022-01-26,37973.78,36536.0,SHORT,2022-01-26 13:05:00+00:00,2022-01-26 13:10:00+00:00,37728.53,2022-01-26 12:55:00+00:00,2022-01-26 13:15:00+00:00,2022-01-26 13:20:00+00:00,37713.56,37981.0,37981.0,37178.67999999999,0.007091348575949933,SL,2022-01-26 13:25:00+00:00,37981.0,-0.007091348575949841,-3.5456742879749203,-3.9456742879749203,5.0
development,LONDON_TO_NEWYORK,2022-01-26,38239.99,37311.81,SHORT,2022-01-26 13:50:00+00:00,2022-01-26 18:00:00+00:00,37863.74,2022-01-26 13:35:00+00:00,2022-01-26 18:15:00+00:00,2022-01-26 18:20:00+00:00,37771.07,38485.39,38485.39,36342.43,0.018911828550263462,SL,2022-01-26 19:00:00+00:00,38485.39,-0.01891182855026341,-9.455914275131704,-9.855914275131704,40.0
development,LONDON_TO_NEWYORK,2022-01-27,36800.0,35788.02,SHORT,2022-01-27 13:50:00+00:00,2022-01-27 16:05:00+00:00,36523.0,2022-01-27 13:35:00+00:00,2022-01-27 16:10:00+00:00,2022-01-27 16:15:00+00:00,36507.6,37200.0,37200.0,35122.799999999996,0.018965913946685113,TIME_EXIT_SESSION_END,2022-01-27 20:00:00+00:00,36194.33,0.008580953007044978,4.290476503522489,3.8904765035224895,225.0
development,ASIA_TO_LONDON,2022-01-28,37488.99,36601.16,LONG,2022-01-28 08:50:00+00:00,2022-01-28 09:10:00+00:00,36665.0,2022-01-28 08:30:00+00:00,2022-01-28 09:15:00+00:00,2022-01-28 09:20:00+00:00,36727.01,36505.92,36505.92,37169.19000000001,0.006019820290298714,SL,2022-01-28 09:35:00+00:00,36505.92,-0.006019820290298683,-3.0099101451493415,-3.4099101451493414,15.0
development,LONDON_TO_NEWYORK,2022-01-28,36884.88,36149.02,SHORT,2022-01-28 14:30:00+00:00,2022-01-28 14:35:00+00:00,36709.39,2022-01-28 13:50:00+00:00,2022-01-28 14:40:00+00:00,2022-01-28 14:45:00+00:00,36675.61,37071.0,37071.0,35884.83,0.010780734117305736,SL,2022-01-28 15:10:00+00:00,37071.0,-0.010780734117305846,-5.390367058652923,-5.790367058652923,25.0
development,ASIA_TO_LONDON,2022-02-01,38630.0,38145.0,LONG,2022-02-01 10:30:00+00:00,2022-02-01 11:20:00+00:00,38349.84,2022-02-01 10:05:00+00:00,2022-02-01 11:25:00+00:00,2022-02-01 11:30:00+00:00,38370.01,38074.0,38074.0,38962.030000000006,0.0077146187869120185,TIME_EXIT_SESSION_END,2022-02-01 13:30:00+00:00,38625.76,0.006665361828156913,3.3326809140784563,2.9326809140784564,120.0
development,LONDON_TO_NEWYORK,2022-02-01,39100.0,37969.0,SHORT,2022-02-01 16:55:00+00:00,2022-02-01 17:25:00+00:00,38830.0,2022-02-01 16:40:00+00:00,2022-02-01 17:40:00+00:00,2022-02-01 17:45:00+00:00,38748.35,39260.26,39260.26,37724.52999999999,0.013211143184161481,TIME_EXIT_SESSION_END,2022-02-01 20:00:00+00:00,38356.04,0.010124560142560801,5.062280071280401,4.6622800712804,135.0
development,LONDON_TO_NEWYORK,2022-02-03,37084.63,36204.3,SHORT,2022-02-03 16:10:00+00:00,2022-02-03 16:55:00+00:00,36824.69,2022-02-03 16:00:00+00:00,2022-02-03 17:35:00+00:00,2022-02-03 17:40:00+00:00,36811.32,37100.0,37100.0,36233.96,0.007842152902965726,TIME_EXIT_SESSION_END,2022-02-03 20:00:00+00:00,36538.76,0.007404244129251447,3.7021220646257236,3.3021220646257237,140.0
development,ASIA_TO_LONDON,2022-02-04,38198.0,37011.0,SHORT,2022-02-04 10:05:00+00:00,2022-02-04 10:45:00+00:00,37901.0,2022-02-04 09:40:00+00:00,2022-02-04 10:50:00+00:00,2022-02-04 10:55:00+00:00,37889.98,38239.0,38239.0,37191.94000000001,0.009211406287361376,TIME_EXIT_SESSION_END,2022-02-04 13:30:00+00:00,37870.04,0.0005262605047562374,0.2631302523781187,-0.1368697476218813,155.0
development,LONDON_TO_NEWYORK,2022-02-10,45172.65,44030.0,SHORT,2022-02-10 15:30:00+00:00,2022-02-10 19:10:00+00:00,44650.0,2022-02-10 15:15:00+00:00,2022-02-10 19:15:00+00:00,2022-02-10 19:20:00+00:00,44579.63,45847.5,45847.5,42043.88999999999,0.028440568035221526,TIME_EXIT_SESSION_END,2022-02-10 20:00:00+00:00,44355.72,0.005022697586319014,2.511348793159507,2.111348793159507,40.0
development,LONDON_TO_NEWYORK,2022-02-11,43748.13,42811.42,SHORT,2022-02-11 13:55:00+00:00,2022-02-11 14:10:00+00:00,43636.0,2022-02-11 13:45:00+00:00,2022-02-11 14:15:00+00:00,2022-02-11 14:20:00+00:00,43577.35,43784.38,43784.38,43163.29,0.004750862546712887,SL,2022-02-11 14:45:00+00:00,43784.38,-0.004750862546712975,-2.3754312733564875,-2.7754312733564874,25.0
development,LONDON_TO_NEWYORK,2022-02-14,42670.57,41906.44,SHORT,2022-02-14 14:25:00+00:00,2022-02-14 14:55:00+00:00,42503.11,2022-02-14 14:15:00+00:00,2022-02-14 15:15:00+00:00,2022-02-14 15:20:00+00:00,42496.63,42846.84,42846.84,41796.21,0.008240888748119537,SL,2022-02-14 17:50:00+00:00,42846.84,-0.008240888748119568,-4.120444374059784,-4.520444374059784,150.0
development,LONDON_TO_NEWYORK,2022-02-15,44442.3,43579.4,SHORT,2022-02-15 14:40:00+00:00,2022-02-15 15:15:00+00:00,44160.0,2022-02-15 14:30:00+00:00,2022-02-15 15:20:00+00:00,2022-02-15 15:25:00+00:00,44134.7,44450.0,44450.0,43504.09999999999,0.007144038590950044,TIME_EXIT_SESSION_END,2022-02-15 20:00:00+00:00,43989.7,0.003285396751309011,1.6426983756545055,1.2426983756545056,275.0
development,ASIA_TO_LONDON,2022-02-17,44150.0,43320.1,LONG,2022-02-17 10:10:00+00:00,2022-02-17 12:00:00+00:00,43260.0,2022-02-17 09:50:00+00:00,2022-02-17 12:30:00+00:00,2022-02-17 12:35:00+00:00,43271.7,42904.4,42904.4,44006.29999999999,0.008488226716306401,SL,2022-02-17 13:20:00+00:00,42904.4,-0.008488226716306446,-4.244113358153223,-4.6441133581532235,45.0
development,ASIA_TO_LONDON,2022-02-18,40944.1,40273.0,LONG,2022-02-18 11:45:00+00:00,2022-02-18 12:10:00+00:00,40419.4,2022-02-18 11:25:00+00:00,2022-02-18 12:15:00+00:00,2022-02-18 12:20:00+00:00,40447.7,40054.9,40054.9,41233.29999999999,0.009711306205297103,TIME_EXIT_SESSION_END,2022-02-18 13:30:00+00:00,40282.5,-0.004084286621983346,-2.042143310991673,-2.442143310991673,70.0
development,LONDON_TO_NEWYORK,2022-02-22,37868.0,36727.1,SHORT,2022-02-22 14:00:00+00:00,2022-02-22 17:15:00+00:00,37509.3,2022-02-22 13:50:00+00:00,2022-02-22 17:25:00+00:00,2022-02-22 17:30:00+00:00,37456.9,38318.0,38318.0,35734.700000000004,0.02298908879271906,TIME_EXIT_SESSION_END,2022-02-22 20:00:00+00:00,38039.7,-0.015559216058990355,-7.7796080294951775,-8.179608029495178,150.0
development,LONDON_TO_NEWYORK,2022-02-24,35870.0,34763.2,SHORT,2022-02-24 17:10:00+00:00,2022-02-24 18:25:00+00:00,35818.3,2022-02-24 16:45:00+00:00,2022-02-24 18:30:00+00:00,2022-02-24 18:35:00+00:00,35810.5,36047.2,36047.2,35337.100000000006,0.0066097932170731235,SL,2022-02-24 18:40:00+00:00,36047.2,-0.006609793217073223,-3.3048966085366116,-3.7048966085366115,5.0
development,LONDON_TO_NEWYORK,2022-02-25,39588.6,37999.2,SHORT,2022-02-25 15:55:00+00:00,2022-02-25 17:10:00+00:00,39046.2,2022-02-25 15:35:00+00:00,2022-02-25 17:45:00+00:00,2022-02-25 17:50:00+00:00,38993.8,39592.5,39592.5,37796.40000000001,0.015353722899537799,TIME_EXIT_SESSION_END,2022-02-25 20:00:00+00:00,38667.3,0.008373125984130758,4.1865629920653795,3.7865629920653796,130.0
development,ASIA_TO_LONDON,2022-02-28,38460.0,37414.4,SHORT,2022-02-28 09:05:00+00:00,2022-02-28 09:55:00+00:00,38148.2,2022-02-28 08:40:00+00:00,2022-02-28 13:20:00+00:00,2022-02-28 13:25:00+00:00,37980.8,38543.1,38543.1,36856.20000000001,0.014804848765692023,TIME_EXIT_SESSION_END,2022-02-28 13:30:00+00:00,38058.6,-0.002048403403825061,-1.0242017019125305,-1.4242017019125304,5.0
development,LONDON_TO_NEWYORK,2022-03-02,44344.5,43500.0,SHORT,2022-03-02 15:35:00+00:00,2022-03-02 17:50:00+00:00,43810.6,2022-03-02 15:25:00+00:00,2022-03-02 17:55:00+00:00,2022-03-02 18:00:00+00:00,43734.5,44487.7,44487.7,42228.100000000006,0.017222101544547144,TIME_EXIT_SESSION_END,2022-03-02 20:00:00+00:00,43690.4,0.0010083572465673374,0.5041786232836687,0.10417862328366867,120.0
development,LONDON_TO_NEWYORK,2022-03-04,41887.5,40800.0,LONG,2022-03-04 16:45:00+00:00,2022-03-04 17:10:00+00:00,40818.3,2022-03-04 16:35:00+00:00,2022-03-04 17:20:00+00:00,2022-03-04 17:25:00+00:00,40826.1,40653.9,40653.9,41170.49999999999,0.004217890026233147,SL,2022-03-04 18:40:00+00:00,40653.9,-0.004217890026233184,-2.108945013116592,-2.508945013116592,75.0
development,ASIA_TO_LONDON,2022-03-08,38931.1,37853.0,SHORT,2022-03-08 10:00:00+00:00,2022-03-08 10:05:00+00:00,38830.0,2022-03-08 09:45:00+00:00,2022-03-08 10:15:00+00:00,2022-03-08 10:20:00+00:00,38783.7,38999.9,38999.9,38351.29999999999,0.005574506816007869,SL,2022-03-08 10:40:00+00:00,38999.9,-0.005574506816007796,-2.787253408003898,-3.187253408003898,20.0
