partition,date_utc,signal_ts,window_status,H,L,range,F15,F65,E20_DOWN,eligible_start,h2_bar_start,opposite_break_bar_start,session_end,blind_filled,blind_touch_bar_start,blind_entry_px,h2_after_fill,minutes_fill_to_h2,max_pre_h2_frac,adverse_excursion_r,rule,entry_executed,confirmation_kind,confirmation_bar_start,entry_start,entry_px,entry_fraction,entry_on_h2_bar_open,entry_status,fixed_exit_reason,fixed_exit_px,fixed_net_pnl_usd,fixed_hold_minutes,fixed_h2_seen,fixed_breakdown_accepted,fixed_e20_reached,hybrid_exit_reason,hybrid_exit_px,hybrid_net_pnl_usd,hybrid_hold_minutes,hybrid_e20_reached,hybrid_ceiling_ratchets,hybrid_final_ceiling,session_trough_after_e20,trough_extension_r,realized_exit_extension_r,capture_ratio,giveback_r
development,2023-08-14,2023-08-14 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,29486.0,29330.0,156.0,29353.4,29431.4,29298.8,2023-08-14 13:40:00+00:00,,2023-08-14 14:40:00+00:00,2023-08-14 20:00:00+00:00,True,2023-08-14 13:40:00+00:00,29353.4,False,,0.9910256410256317,0.8410256410256317,EARLY_REJECT,True,SAME_BAR,2023-08-14 13:40:00+00:00,2023-08-14 13:45:00+00:00,29351.0,0.1346153846153846,False,EXECUTED,CLOSE_INVALIDATION_F65,29439.8,-1.9127252904501009,45.0,False,False,False,PRE_E20_CLOSE_INVALIDATION_F65,29439.8,-1.9127252904501009,45.0,False,0,,,,,,
development,2023-08-14,2023-08-14 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,29486.0,29330.0,156.0,29353.4,29431.4,29298.8,2023-08-14 13:40:00+00:00,,2023-08-14 14:40:00+00:00,2023-08-14 20:00:00+00:00,True,2023-08-14 13:40:00+00:00,29353.4,False,,0.9910256410256317,0.8410256410256317,SAME_BAR_REJECTION,True,SAME_BAR,2023-08-14 13:40:00+00:00,2023-08-14 13:45:00+00:00,29351.0,0.1346153846153846,False,EXECUTED,CLOSE_INVALIDATION_F65,29439.8,-1.9127252904501009,45.0,False,False,False,PRE_E20_CLOSE_INVALIDATION_F65,29439.8,-1.9127252904501009,45.0,False,0,,,,,,
development,2023-08-15,2023-08-15 14:10:00+00:00,H2_ARRIVAL,29446.5,29340.2,106.29999999999927,29356.145,29409.295000000002,29318.940000000002,2023-08-15 14:15:00+00:00,2023-08-15 15:20:00+00:00,,2023-08-15 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-08-15,2023-08-15 14:10:00+00:00,H2_ARRIVAL,29446.5,29340.2,106.29999999999927,29356.145,29409.295000000002,29318.940000000002,2023-08-15 14:15:00+00:00,2023-08-15 15:20:00+00:00,,2023-08-15 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-08-15,2023-08-15 14:10:00+00:00,H2_ARRIVAL,29446.5,29340.2,106.29999999999927,29356.145,29409.295000000002,29318.940000000002,2023-08-15 14:15:00+00:00,2023-08-15 15:20:00+00:00,,2023-08-15 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-08-18,2023-08-18 14:00:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,26595.2,26222.3,372.90000000000146,26278.235,26464.685,26147.719999999998,,,,2023-08-18 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-08-18,2023-08-18 14:00:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,26595.2,26222.3,372.90000000000146,26278.235,26464.685,26147.719999999998,,,,2023-08-18 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-08-18,2023-08-18 14:00:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,26595.2,26222.3,372.90000000000146,26278.235,26464.685,26147.719999999998,,,,2023-08-18 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-08-22,2023-08-22 13:35:00+00:00,H2_ARRIVAL,26100.0,25991.2,108.79999999999927,26007.52,26061.920000000002,25969.440000000002,2023-08-22 13:45:00+00:00,2023-08-22 13:50:00+00:00,,2023-08-22 20:00:00+00:00,True,2023-08-22 13:45:00+00:00,26007.52,True,5.0,0.4494485294117476,0.2994485294117476,BLIND_F15,True,,,2023-08-22 13:45:00+00:00,26007.52,0.15,False,EXECUTED,TP_E20_DOWN,25969.440000000002,0.33209594763357086,10.0,True,False,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,25986.2,0.009881449673021847,15.0,True,0,25969.440000000002,25693.6,2.735294117647097,0.045955882352941485,0.016801075268817082,2.6893382352941555
development,2023-08-22,2023-08-22 13:35:00+00:00,H2_ARRIVAL,26100.0,25991.2,108.79999999999927,26007.52,26061.920000000002,25969.440000000002,2023-08-22 13:45:00+00:00,2023-08-22 13:50:00+00:00,,2023-08-22 20:00:00+00:00,True,2023-08-22 13:45:00+00:00,26007.52,True,5.0,0.4494485294117476,0.2994485294117476,EARLY_REJECT,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-08-22,2023-08-22 13:35:00+00:00,H2_ARRIVAL,26100.0,25991.2,108.79999999999927,26007.52,26061.920000000002,25969.440000000002,2023-08-22 13:45:00+00:00,2023-08-22 13:50:00+00:00,,2023-08-22 20:00:00+00:00,True,2023-08-22 13:45:00+00:00,26007.52,True,5.0,0.4494485294117476,0.2994485294117476,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-08-30,2023-08-30 13:40:00+00:00,H2_ARRIVAL,27493.6,27280.7,212.89999999999782,27312.635000000002,27419.085,27238.120000000003,2023-08-30 14:00:00+00:00,2023-08-30 14:15:00+00:00,,2023-08-30 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-08-30,2023-08-30 13:40:00+00:00,H2_ARRIVAL,27493.6,27280.7,212.89999999999782,27312.635000000002,27419.085,27238.120000000003,2023-08-30 14:00:00+00:00,2023-08-30 14:15:00+00:00,,2023-08-30 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-08-30,2023-08-30 13:40:00+00:00,H2_ARRIVAL,27493.6,27280.7,212.89999999999782,27312.635000000002,27419.085,27238.120000000003,2023-08-30 14:00:00+00:00,2023-08-30 14:15:00+00:00,,2023-08-30 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-08-31,2023-08-31 14:20:00+00:00,H2_ARRIVAL,27674.3,27010.0,664.2999999999993,27109.645,27441.795,26877.14,2023-08-31 14:25:00+00:00,2023-08-31 15:40:00+00:00,,2023-08-31 20:00:00+00:00,True,2023-08-31 14:25:00+00:00,27109.645,True,75.0,0.2590696974258599,0.1090696974258599,BLIND_F15,True,,,2023-08-31 14:25:00+00:00,27109.645,0.15,False,EXECUTED,TP_E20_DOWN,26877.14,3.8882339477333665,75.0,True,False,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,26904.8,3.378083409059774,80.0,True,0,26877.14,25876.6,1.7061568568417924,0.1583621857594473,0.09281806952532257,1.5477946710823451
development,2023-08-31,2023-08-31 14:20:00+00:00,H2_ARRIVAL,27674.3,27010.0,664.2999999999993,27109.645,27441.795,26877.14,2023-08-31 14:25:00+00:00,2023-08-31 15:40:00+00:00,,2023-08-31 20:00:00+00:00,True,2023-08-31 14:25:00+00:00,27109.645,True,75.0,0.2590696974258599,0.1090696974258599,EARLY_REJECT,True,LATER_REJECT,2023-08-31 14:35:00+00:00,2023-08-31 14:40:00+00:00,27096.3,0.1299111847057043,False,EXECUTED,TP_E20_DOWN,26877.14,3.6440945811789924,60.0,True,False,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,26904.8,3.133692792004828,65.0,True,0,26877.14,25876.6,1.7061568568417924,0.1583621857594473,0.09281806952532257,1.5477946710823451
development,2023-08-31,2023-08-31 14:20:00+00:00,H2_ARRIVAL,27674.3,27010.0,664.2999999999993,27109.645,27441.795,26877.14,2023-08-31 14:25:00+00:00,2023-08-31 15:40:00+00:00,,2023-08-31 20:00:00+00:00,True,2023-08-31 14:25:00+00:00,27109.645,True,75.0,0.2590696974258599,0.1090696974258599,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-09-05,2023-09-05 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,25830.0,25639.0,191.0,25667.65,25763.15,25600.8,2023-09-05 14:45:00+00:00,,2023-09-05 15:15:00+00:00,2023-09-05 20:00:00+00:00,True,2023-09-05 14:45:00+00:00,25667.65,False,,0.9643979057591661,0.814397905759166,BLIND_F15,True,,,2023-09-05 14:45:00+00:00,25667.65,0.15,False,EXECUTED,CLOSE_INVALIDATION_F65,25766.6,-2.3275235559156333,25.0,False,False,False,PRE_E20_CLOSE_INVALIDATION_F65,25766.6,-2.3275235559156333,25.0,False,0,,,,,,
development,2023-09-05,2023-09-05 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,25830.0,25639.0,191.0,25667.65,25763.15,25600.8,2023-09-05 14:45:00+00:00,,2023-09-05 15:15:00+00:00,2023-09-05 20:00:00+00:00,True,2023-09-05 14:45:00+00:00,25667.65,False,,0.9643979057591661,0.814397905759166,EARLY_REJECT,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-09-05,2023-09-05 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,25830.0,25639.0,191.0,25667.65,25763.15,25600.8,2023-09-05 14:45:00+00:00,,2023-09-05 15:15:00+00:00,2023-09-05 20:00:00+00:00,True,2023-09-05 14:45:00+00:00,25667.65,False,,0.9643979057591661,0.814397905759166,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-09-15,2023-09-15 14:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,26691.5,26320.0,371.5,26375.725,26561.475,26245.7,,,,2023-09-15 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-09-15,2023-09-15 14:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,26691.5,26320.0,371.5,26375.725,26561.475,26245.7,,,,2023-09-15 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-09-15,2023-09-15 14:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,26691.5,26320.0,371.5,26375.725,26561.475,26245.7,,,,2023-09-15 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-09-18,2023-09-18 17:35:00+00:00,H2_ARRIVAL,27397.0,26666.4,730.5999999999985,26775.99,27141.29,26520.280000000002,2023-09-18 17:40:00+00:00,2023-09-18 18:40:00+00:00,,2023-09-18 20:00:00+00:00,True,2023-09-18 17:40:00+00:00,26775.99,True,60.0,0.2237886668491655,0.07378866684916552,BLIND_F15,True,,,2023-09-18 17:40:00+00:00,26775.99,0.15,False,EXECUTED,TIME_EXIT_SESSION_END,26803.2,-0.908104462243919,140.0,True,False,False,TIME_EXIT_SESSION_END,26803.2,-0.908104462243919,140.0,False,0,,,,,,
development,2023-09-18,2023-09-18 17:35:00+00:00,H2_ARRIVAL,27397.0,26666.4,730.5999999999985,26775.99,27141.29,26520.280000000002,2023-09-18 17:40:00+00:00,2023-09-18 18:40:00+00:00,,2023-09-18 20:00:00+00:00,True,2023-09-18 17:40:00+00:00,26775.99,True,60.0,0.2237886668491655,0.07378866684916552,EARLY_REJECT,True,LATER_REJECT,2023-09-18 17:55:00+00:00,2023-09-18 18:00:00+00:00,26747.8,0.11141527511633996,False,EXECUTED,TIME_EXIT_SESSION_END,26803.2,-1.435599189466052,120.0,True,False,False,TIME_EXIT_SESSION_END,26803.2,-1.435599189466052,120.0,False,0,,,,,,
development,2023-09-18,2023-09-18 17:35:00+00:00,H2_ARRIVAL,27397.0,26666.4,730.5999999999985,26775.99,27141.29,26520.280000000002,2023-09-18 17:40:00+00:00,2023-09-18 18:40:00+00:00,,2023-09-18 20:00:00+00:00,True,2023-09-18 17:40:00+00:00,26775.99,True,60.0,0.2237886668491655,0.07378866684916552,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-09-22,2023-09-22 13:45:00+00:00,H2_ARRIVAL,26737.7,26560.0,177.70000000000073,26586.655,26675.505,26524.46,2023-09-22 13:50:00+00:00,2023-09-22 13:50:00+00:00,,2023-09-22 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-09-22,2023-09-22 13:45:00+00:00,H2_ARRIVAL,26737.7,26560.0,177.70000000000073,26586.655,26675.505,26524.46,2023-09-22 13:50:00+00:00,2023-09-22 13:50:00+00:00,,2023-09-22 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-09-22,2023-09-22 13:45:00+00:00,H2_ARRIVAL,26737.7,26560.0,177.70000000000073,26586.655,26675.505,26524.46,2023-09-22 13:50:00+00:00,2023-09-22 13:50:00+00:00,,2023-09-22 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-09-26,2023-09-26 13:35:00+00:00,H2_ARRIVAL,26322.4,26170.1,152.3000000000029,26192.945,26269.095,26139.64,2023-09-26 13:40:00+00:00,2023-09-26 13:55:00+00:00,,2023-09-26 20:00:00+00:00,True,2023-09-26 13:50:00+00:00,26192.945,True,5.0,0.4793171372291438,0.3293171372291438,BLIND_F15,True,,,2023-09-26 13:50:00+00:00,26192.945,0.15,False,EXECUTED,TP_E20_DOWN,26139.64,0.6175449915998391,5.0,True,False,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,26168.3,0.07045110811327893,10.0,True,0,26139.64,26073.8,0.6323046618515918,0.01181877872619329,0.018691588785039313,0.6204858831253985
development,2023-09-26,2023-09-26 13:35:00+00:00,H2_ARRIVAL,26322.4,26170.1,152.3000000000029,26192.945,26269.095,26139.64,2023-09-26 13:40:00+00:00,2023-09-26 13:55:00+00:00,,2023-09-26 20:00:00+00:00,True,2023-09-26 13:50:00+00:00,26192.945,True,5.0,0.4793171372291438,0.3293171372291438,EARLY_REJECT,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-09-26,2023-09-26 13:35:00+00:00,H2_ARRIVAL,26322.4,26170.1,152.3000000000029,26192.945,26269.095,26139.64,2023-09-26 13:40:00+00:00,2023-09-26 13:55:00+00:00,,2023-09-26 20:00:00+00:00,True,2023-09-26 13:50:00+00:00,26192.945,True,5.0,0.4793171372291438,0.3293171372291438,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-09-27,2023-09-27 14:30:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,26849.9,26209.0,640.9000000000015,26305.135000000002,26625.585,26080.82,,,,2023-09-27 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-09-27,2023-09-27 14:30:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,26849.9,26209.0,640.9000000000015,26305.135000000002,26625.585,26080.82,,,,2023-09-27 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-09-27,2023-09-27 14:30:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,26849.9,26209.0,640.9000000000015,26305.135000000002,26625.585,26080.82,,,,2023-09-27 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-09-29,2023-09-29 13:45:00+00:00,H2_ARRIVAL,27168.0,26880.0,288.0,26923.2,27067.2,26822.4,2023-09-29 13:50:00+00:00,2023-09-29 13:50:00+00:00,,2023-09-29 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-09-29,2023-09-29 13:45:00+00:00,H2_ARRIVAL,27168.0,26880.0,288.0,26923.2,27067.2,26822.4,2023-09-29 13:50:00+00:00,2023-09-29 13:50:00+00:00,,2023-09-29 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-09-29,2023-09-29 13:45:00+00:00,H2_ARRIVAL,27168.0,26880.0,288.0,26923.2,27067.2,26822.4,2023-09-29 13:50:00+00:00,2023-09-29 13:50:00+00:00,,2023-09-29 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-10-04,2023-10-04 13:50:00+00:00,H2_ARRIVAL,27627.6,27420.5,207.09999999999854,27451.565,27555.114999999998,27379.08,2023-10-04 13:55:00+00:00,2023-10-04 13:55:00+00:00,,2023-10-04 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-10-04,2023-10-04 13:50:00+00:00,H2_ARRIVAL,27627.6,27420.5,207.09999999999854,27451.565,27555.114999999998,27379.08,2023-10-04 13:55:00+00:00,2023-10-04 13:55:00+00:00,,2023-10-04 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-10-04,2023-10-04 13:50:00+00:00,H2_ARRIVAL,27627.6,27420.5,207.09999999999854,27451.565,27555.114999999998,27379.08,2023-10-04 13:55:00+00:00,2023-10-04 13:55:00+00:00,,2023-10-04 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-10-09,2023-10-09 16:05:00+00:00,H2_ARRIVAL,27834.8,27358.2,476.59999999999854,27429.690000000002,27667.989999999998,27262.88,2023-10-09 16:10:00+00:00,2023-10-09 16:25:00+00:00,,2023-10-09 20:00:00+00:00,True,2023-10-09 16:10:00+00:00,27429.690000000002,True,15.0,0.38019303399077065,0.23019303399077065,BLIND_F15,True,,,2023-10-09 16:10:00+00:00,27429.690000000002,0.15,False,EXECUTED,TP_E20_DOWN,27262.88,2.6406832888013048,30.0,True,True,True,OPEN_GAP_AT_OR_ABOVE_PROFIT_CEILING,27309.0,1.7999884067228082,35.0,True,0,27262.88,27250.0,0.22702475870751376,0.10323122114981301,0.4547134935305027,0.12379353755770076
development,2023-10-09,2023-10-09 16:05:00+00:00,H2_ARRIVAL,27834.8,27358.2,476.59999999999854,27429.690000000002,27667.989999999998,27262.88,2023-10-09 16:10:00+00:00,2023-10-09 16:25:00+00:00,,2023-10-09 20:00:00+00:00,True,2023-10-09 16:10:00+00:00,27429.690000000002,True,15.0,0.38019303399077065,0.23019303399077065,EARLY_REJECT,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-10-09,2023-10-09 16:05:00+00:00,H2_ARRIVAL,27834.8,27358.2,476.59999999999854,27429.690000000002,27667.989999999998,27262.88,2023-10-09 16:10:00+00:00,2023-10-09 16:25:00+00:00,,2023-10-09 20:00:00+00:00,True,2023-10-09 16:10:00+00:00,27429.690000000002,True,15.0,0.38019303399077065,0.23019303399077065,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-10-10,2023-10-10 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,27727.3,27379.0,348.2999999999993,27431.245,27605.395,27309.34,,,,2023-10-10 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-10-10,2023-10-10 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,27727.3,27379.0,348.2999999999993,27431.245,27605.395,27309.34,,,,2023-10-10 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-10-10,2023-10-10 13:40:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,27727.3,27379.0,348.2999999999993,27431.245,27605.395,27309.34,,,,2023-10-10 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-10-17,2023-10-17 13:50:00+00:00,NO_H2_BY_SESSION_END,28605.0,28123.7,481.2999999999993,28195.895,28436.545000000002,28027.440000000002,2023-10-17 13:55:00+00:00,,,2023-10-17 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-10-17,2023-10-17 13:50:00+00:00,NO_H2_BY_SESSION_END,28605.0,28123.7,481.2999999999993,28195.895,28436.545000000002,28027.440000000002,2023-10-17 13:55:00+00:00,,,2023-10-17 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-10-17,2023-10-17 13:50:00+00:00,NO_H2_BY_SESSION_END,28605.0,28123.7,481.2999999999993,28195.895,28436.545000000002,28027.440000000002,2023-10-17 13:55:00+00:00,,,2023-10-17 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-10-18,2023-10-18 14:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,28584.9,28204.8,380.1000000000022,28261.815,28451.865,28128.78,,,,2023-10-18 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-10-18,2023-10-18 14:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,28584.9,28204.8,380.1000000000022,28261.815,28451.865,28128.78,,,,2023-10-18 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-10-18,2023-10-18 14:35:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,28584.9,28204.8,380.1000000000022,28261.815,28451.865,28128.78,,,,2023-10-18 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-10-24,2023-10-24 15:20:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,34888.0,33966.0,922.0,34104.3,34565.3,33781.6,,,,2023-10-24 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-10-24,2023-10-24 15:20:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,34888.0,33966.0,922.0,34104.3,34565.3,33781.6,,,,2023-10-24 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-10-24,2023-10-24 15:20:00+00:00,NO_WINDOW_LOW_BREAK_DURING_K1,34888.0,33966.0,922.0,34104.3,34565.3,33781.6,,,,2023-10-24 20:00:00+00:00,False,,,False,,,,SAME_BAR_REJECTION,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-10-27,2023-10-27 14:35:00+00:00,H2_ARRIVAL,34220.0,33912.1,307.90000000000146,33958.284999999996,34112.235,33850.52,2023-10-27 14:45:00+00:00,2023-10-27 14:45:00+00:00,,2023-10-27 20:00:00+00:00,False,,,False,,,,BLIND_F15,False,,,,,,False,NO_BLIND_F15_FILL,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
development,2023-10-27,2023-10-27 14:35:00+00:00,H2_ARRIVAL,34220.0,33912.1,307.90000000000146,33958.284999999996,34112.235,33850.52,2023-10-27 14:45:00+00:00,2023-10-27 14:45:00+00:00,,2023-10-27 20:00:00+00:00,False,,,False,,,,EARLY_REJECT,False,,,,,,False,NO_BLIND_F15_OPPORTUNITY,NO_TRADE,,,,False,False,False,NO_TRADE,,,,False,0,,,,,,
