role,partition,execution_start,entry_ts,snapshot_min,outcome,loss_class,pnl,close_R,running_mfe_R,running_mae_R,break_confirmed_by_snapshot,closes_above_H
CENTRAL,reference_validation,2025-08-26 18:00:00+00:00,2025-08-26 18:20:00+00:00,15,LOSS,L3_BREAK_FAST_FAIL_10M,-0.1544958286126552,-0.008517887563886087,0.054514480408857396,0.09028960817717219,True,2
CENTRAL,reference_validation,2025-08-27 18:00:00+00:00,2025-08-27 18:10:00+00:00,5,LOSS,L5_BREAK_FAIL_LATE,-0.9048480807695714,0.005952380952383998,0.05059523809523861,0.08630952380952145,True,1
CENTRAL,reference_validation,2025-08-27 18:00:00+00:00,2025-08-27 18:10:00+00:00,10,LOSS,L5_BREAK_FAIL_LATE,-0.9048480807695714,0.03720238095238096,0.07440476190476192,0.08630952380952145,True,2
CENTRAL,reference_validation,2025-08-27 18:00:00+00:00,2025-08-27 18:10:00+00:00,15,LOSS,L5_BREAK_FAIL_LATE,-0.9048480807695714,0.20684523809524033,0.2633928571428587,0.08630952380952145,True,3
CENTRAL,reference_validation,2025-08-27 18:00:00+00:00,2025-08-27 18:10:00+00:00,30,LOSS,L5_BREAK_FAIL_LATE,-0.9048480807695714,0.22470238095238387,0.3169642857142893,0.08630952380952145,True,6
CENTRAL,reference_validation,2025-08-28 18:00:00+00:00,2025-08-29 00:15:00+00:00,5,LOSS,L1_NEVER_BREAK_TIME,-0.6019354539982258,-0.059284116331096336,0.0011185682326611754,0.1286353467561528,False,0
CENTRAL,reference_validation,2025-08-28 18:00:00+00:00,2025-08-29 00:15:00+00:00,10,LOSS,L1_NEVER_BREAK_TIME,-0.6019354539982258,-0.12304250559284056,0.0011185682326611754,0.1565995525727076,False,0
CENTRAL,reference_validation,2025-08-28 18:00:00+00:00,2025-08-29 00:15:00+00:00,15,LOSS,L1_NEVER_BREAK_TIME,-0.6019354539982258,0.14876957494407303,0.221476510067113,0.1565995525727076,True,1
CENTRAL,reference_validation,2025-08-28 18:00:00+00:00,2025-08-29 00:15:00+00:00,30,LOSS,L1_NEVER_BREAK_TIME,-0.6019354539982258,-0.10626398210290704,0.221476510067113,0.1565995525727076,True,1
CENTRAL,reference_validation,2025-08-30 18:00:00+00:00,2025-08-30 23:00:00+00:00,5,WIN,WIN,3.432709955850988,0.0462427745664729,0.1445086705202309,0.095375722543356,True,1
CENTRAL,reference_validation,2025-08-30 18:00:00+00:00,2025-08-30 23:00:00+00:00,10,WIN,WIN,3.432709955850988,0.06936416184971345,0.1445086705202309,0.095375722543356,True,2
CENTRAL,reference_validation,2025-08-30 18:00:00+00:00,2025-08-30 23:00:00+00:00,15,WIN,WIN,3.432709955850988,0.07225433526011545,0.1445086705202309,0.095375722543356,True,3
CENTRAL,reference_validation,2025-08-30 18:00:00+00:00,2025-08-30 23:00:00+00:00,30,WIN,WIN,3.432709955850988,0.3381502890173366,0.46820809248554934,0.095375722543356,True,6
CENTRAL,reference_validation,2025-08-31 18:00:00+00:00,2025-08-31 18:55:00+00:00,5,LOSS,L3_BREAK_FAST_FAIL_10M,-0.462197139242948,0.0048192771084361935,0.014457831325301733,0.09156626506023974,True,1
CENTRAL,reference_validation,2025-08-31 18:00:00+00:00,2025-08-31 18:55:00+00:00,10,LOSS,L3_BREAK_FAST_FAIL_10M,-0.462197139242948,0.06265060240964312,0.1036144578313268,0.09156626506023974,True,2
CENTRAL,reference_validation,2025-08-31 18:00:00+00:00,2025-08-31 18:55:00+00:00,15,LOSS,L3_BREAK_FAST_FAIL_10M,-0.462197139242948,-0.04578313253011987,0.1036144578313268,0.10361445783131995,True,2
CENTRAL,reference_validation,2025-09-01 18:00:00+00:00,2025-09-02 02:45:00+00:00,5,WIN,WIN,3.605218603724758,-0.002762430939224003,0.008287292817679861,0.18784530386740494,False,0
CENTRAL,reference_validation,2025-09-01 18:00:00+00:00,2025-09-02 02:45:00+00:00,10,WIN,WIN,3.605218603724758,0.1132596685082862,0.2265193370165724,0.18784530386740494,True,1
CENTRAL,reference_validation,2025-09-01 18:00:00+00:00,2025-09-02 02:45:00+00:00,15,WIN,WIN,3.605218603724758,0.36740331491713,0.4171270718232092,0.18784530386740494,True,2
CENTRAL,reference_validation,2025-09-02 18:00:00+00:00,2025-09-02 18:50:00+00:00,5,LOSS,L4_BREAK_FAIL_30M,-1.290668225209457,0.17142857142857348,0.18991596638655422,0.12941176470587953,True,1
CENTRAL,reference_validation,2025-09-02 18:00:00+00:00,2025-09-02 18:50:00+00:00,10,LOSS,L4_BREAK_FAIL_30M,-1.290668225209457,0.042016806722689155,0.19831932773109395,0.12941176470587953,True,2
CENTRAL,reference_validation,2025-09-02 18:00:00+00:00,2025-09-02 18:50:00+00:00,15,LOSS,L4_BREAK_FAIL_30M,-1.290668225209457,0.19831932773109395,0.19831932773109395,0.12941176470587953,True,3
CENTRAL,reference_validation,2025-09-02 18:00:00+00:00,2025-09-02 18:50:00+00:00,30,LOSS,L4_BREAK_FAIL_30M,-1.290668225209457,0.0890756302521012,0.28067226890756625,0.12941176470587953,True,6
CENTRAL,reference_validation,2025-09-06 18:00:00+00:00,2025-09-07 01:45:00+00:00,5,LOSS,L4_BREAK_FAIL_30M,-0.5430489731437782,0.12091503267973996,0.1405228758169956,0.07189542483660089,True,1
CENTRAL,reference_validation,2025-09-06 18:00:00+00:00,2025-09-07 01:45:00+00:00,10,LOSS,L4_BREAK_FAIL_30M,-0.5430489731437782,0.05555555555555143,0.17647058823529138,0.07189542483660089,True,2
CENTRAL,reference_validation,2025-09-06 18:00:00+00:00,2025-09-07 01:45:00+00:00,15,LOSS,L4_BREAK_FAIL_30M,-0.5430489731437782,0.016339869281049454,0.17647058823529138,0.07189542483660089,True,3
CENTRAL,reference_validation,2025-09-07 18:00:00+00:00,2025-09-07 22:15:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-1.265514723777006,0.007853403141361568,0.060209424083774506,0.1937172774869063,True,1
CENTRAL,reference_validation,2025-09-07 18:00:00+00:00,2025-09-07 22:15:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-1.265514723777006,-0.13612565445025726,0.06806282722513607,0.1937172774869063,True,1
CENTRAL,reference_validation,2025-09-07 18:00:00+00:00,2025-09-07 22:15:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-1.265514723777006,-0.06282722513088511,0.06806282722513607,0.1937172774869063,True,1
CENTRAL,reference_validation,2025-09-08 18:00:00+00:00,2025-09-08 19:05:00+00:00,5,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-9.129051592973337,-0.20153061224489655,0.020408163265309375,0.20153061224489655,False,0
CENTRAL,reference_validation,2025-09-08 18:00:00+00:00,2025-09-08 19:05:00+00:00,10,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-9.129051592973337,-0.23724489795917889,0.020408163265309375,0.2933673469387706,False,0
CENTRAL,reference_validation,2025-09-08 18:00:00+00:00,2025-09-08 19:05:00+00:00,15,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-9.129051592973337,-0.22448979591836687,0.020408163265309375,0.33928571428571125,False,0
CENTRAL,reference_validation,2025-09-08 18:00:00+00:00,2025-09-08 19:05:00+00:00,30,LOSS,L0_NEVER_BREAK_REFERENCE_INVALIDATION,-9.129051592973337,-0.46428571428571397,0.020408163265309375,0.5382653061224468,False,0
CENTRAL,reference_validation,2025-09-09 18:00:00+00:00,2025-09-10 02:20:00+00:00,5,LOSS,L5_BREAK_FAIL_LATE,-0.8696846248912871,0.06020558002936805,0.07782672540381806,0.1615271659324514,True,1
CENTRAL,reference_validation,2025-09-09 18:00:00+00:00,2025-09-10 02:20:00+00:00,10,LOSS,L5_BREAK_FAIL_LATE,-0.8696846248912871,0.0396475770925125,0.13803230543318612,0.1615271659324514,True,2
CENTRAL,reference_validation,2025-09-09 18:00:00+00:00,2025-09-10 02:20:00+00:00,15,LOSS,L5_BREAK_FAIL_LATE,-0.8696846248912871,0.10572687224669583,0.1424375917767986,0.1615271659324514,True,3
CENTRAL,reference_validation,2025-09-09 18:00:00+00:00,2025-09-10 02:20:00+00:00,30,LOSS,L5_BREAK_FAIL_LATE,-0.8696846248912871,0.10866372980910556,0.16299559471365835,0.1615271659324514,True,6
CENTRAL,reference_validation,2025-09-10 18:00:00+00:00,2025-09-11 00:20:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-1.4667970486265114,-0.02228412256266964,0.0027855153203396425,0.10306406685236094,False,0
CENTRAL,reference_validation,2025-09-10 18:00:00+00:00,2025-09-11 00:20:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-1.4667970486265114,0.0445682451253472,0.08077994428969922,0.10306406685236094,True,1
CENTRAL,reference_validation,2025-09-10 18:00:00+00:00,2025-09-11 00:20:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-1.4667970486265114,-0.18384401114206014,0.08077994428969922,0.18384401114206014,True,1
CENTRAL,reference_validation,2025-09-11 18:00:00+00:00,2025-09-11 22:20:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-0.2847255683560146,-0.0859872611464914,0.028662420382166817,0.23566878980891207,False,0
CENTRAL,reference_validation,2025-09-11 18:00:00+00:00,2025-09-11 22:20:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-0.2847255683560146,0.038216560509555755,0.060509554140126924,0.23566878980891207,True,1
CENTRAL,reference_validation,2025-09-11 18:00:00+00:00,2025-09-11 22:20:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-0.2847255683560146,-0.044585987261142344,0.060509554140126924,0.23566878980891207,True,1
CENTRAL,reference_validation,2025-09-12 18:00:00+00:00,2025-09-12 22:10:00+00:00,5,WIN,WIN,3.2346128391793627,0.015345268542200084,0.05115089514066937,0.1585677749360627,True,1
CENTRAL,reference_validation,2025-09-12 18:00:00+00:00,2025-09-12 22:10:00+00:00,10,WIN,WIN,3.2346128391793627,0.49104859335038814,0.5728900255754504,0.1585677749360627,True,2
CENTRAL,reference_validation,2025-09-13 18:00:00+00:00,2025-09-13 21:15:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-0.1037387443462711,0.0,0.0825688073394472,0.1284403669724798,False,0
CENTRAL,reference_validation,2025-09-13 18:00:00+00:00,2025-09-13 21:15:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-0.1037387443462711,0.03486238532110039,0.0825688073394472,0.1284403669724798,True,1
CENTRAL,reference_validation,2025-09-13 18:00:00+00:00,2025-09-13 21:15:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-0.1037387443462711,-0.011009174311926988,0.0825688073394472,0.1284403669724798,True,1
CENTRAL,reference_validation,2025-09-15 18:00:00+00:00,2025-09-16 01:20:00+00:00,5,WIN,WIN,1.9957537154989824,-0.009124087591242967,0.02554744525547201,0.0748175182481747,False,0
CENTRAL,reference_validation,2025-09-15 18:00:00+00:00,2025-09-16 01:20:00+00:00,10,WIN,WIN,1.9957537154989824,-0.09671532846715367,0.02554744525547201,0.1003649635036519,False,0
CENTRAL,reference_validation,2025-09-15 18:00:00+00:00,2025-09-16 01:20:00+00:00,15,WIN,WIN,1.9957537154989824,-0.07846715328467292,0.02554744525547201,0.10583941605839664,False,0
CENTRAL,reference_validation,2025-09-15 18:00:00+00:00,2025-09-16 01:20:00+00:00,30,WIN,WIN,1.9957537154989824,-0.11861313868613264,0.02554744525547201,0.24087591240875833,False,0
CENTRAL,reference_validation,2025-09-17 18:00:00+00:00,2025-09-17 18:00:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-1.5615108672715206,0.1368015414258205,0.21772639691715306,1.0443159922928689,True,1
CENTRAL,reference_validation,2025-09-17 18:00:00+00:00,2025-09-17 18:00:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-1.5615108672715206,-0.14065510597302314,0.2755298651252423,1.0443159922928689,True,1
CENTRAL,reference_validation,2025-09-17 18:00:00+00:00,2025-09-17 18:00:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-1.5615108672715206,-0.5317919075144494,0.2755298651252423,1.0443159922928689,True,1
CENTRAL,reference_validation,2025-09-20 18:00:00+00:00,2025-09-21 03:00:00+00:00,5,LOSS,L1_NEVER_BREAK_TIME,-1.76253473230209,-0.059241706161137456,0.023696682464453635,0.07345971563981099,False,0
CENTRAL,reference_validation,2025-09-20 18:00:00+00:00,2025-09-21 03:00:00+00:00,10,LOSS,L1_NEVER_BREAK_TIME,-1.76253473230209,-0.1398104265402852,0.023696682464453635,0.1398104265402852,False,0
CENTRAL,reference_validation,2025-09-20 18:00:00+00:00,2025-09-21 03:00:00+00:00,15,LOSS,L1_NEVER_BREAK_TIME,-1.76253473230209,-0.1137440758293815,0.023696682464453635,0.16824644549763226,False,0
CENTRAL,reference_validation,2025-09-20 18:00:00+00:00,2025-09-21 03:00:00+00:00,30,LOSS,L1_NEVER_BREAK_TIME,-1.76253473230209,-0.0710900473933609,0.023696682464453635,0.18246445497629907,False,0
CENTRAL,reference_validation,2025-09-26 18:00:00+00:00,2025-09-26 18:15:00+00:00,5,LOSS,L4_BREAK_FAIL_30M,-0.099014802713071,0.03178206583427935,0.041997729852440914,0.054483541430195015,True,1
CENTRAL,reference_validation,2025-09-26 18:00:00+00:00,2025-09-26 18:15:00+00:00,10,LOSS,L4_BREAK_FAIL_30M,-0.099014802713071,0.03064699205448147,0.05561861520998644,0.054483541430195015,True,2
CENTRAL,reference_validation,2025-09-26 18:00:00+00:00,2025-09-26 18:15:00+00:00,15,LOSS,L4_BREAK_FAIL_30M,-0.099014802713071,0.004540295119181842,0.05561861520998644,0.054483541430195015,True,3
CENTRAL,reference_validation,2025-09-27 18:00:00+00:00,2025-09-27 21:40:00+00:00,5,WIN,WIN,2.857704016498097,-0.0240549828178671,0.0,0.15120274914089288,False,0
CENTRAL,reference_validation,2025-09-27 18:00:00+00:00,2025-09-27 21:40:00+00:00,10,WIN,WIN,2.857704016498097,0.0034364261168353667,0.09965635738831354,0.15120274914089288,True,1
CENTRAL,reference_validation,2025-09-27 18:00:00+00:00,2025-09-27 21:40:00+00:00,15,WIN,WIN,2.857704016498097,0.10309278350515867,0.10652920962199404,0.15120274914089288,True,2
CENTRAL,reference_validation,2025-09-27 18:00:00+00:00,2025-09-27 21:40:00+00:00,30,WIN,WIN,2.857704016498097,0.09965635738831354,0.23711340206185516,0.15120274914089288,True,5
CENTRAL,reference_validation,2025-09-28 18:00:00+00:00,2025-09-28 18:40:00+00:00,5,LOSS,L4_BREAK_FAIL_30M,0.0,0.0018315018315001631,0.021978021978017574,0.05311355311355678,True,1
CENTRAL,reference_validation,2025-09-28 18:00:00+00:00,2025-09-28 18:40:00+00:00,10,LOSS,L4_BREAK_FAIL_30M,0.0,0.05128205128205141,0.09706959706959714,0.05311355311355678,True,2
CENTRAL,reference_validation,2025-09-28 18:00:00+00:00,2025-09-28 18:40:00+00:00,15,LOSS,L4_BREAK_FAIL_30M,0.0,0.02380952380952294,0.09706959706959714,0.05311355311355678,True,3
CENTRAL,reference_validation,2025-09-28 18:00:00+00:00,2025-09-28 18:40:00+00:00,30,LOSS,L4_BREAK_FAIL_30M,0.0,0.0,0.14835164835164855,0.05311355311355678,True,5
CENTRAL,reference_validation,2025-09-29 18:00:00+00:00,2025-09-29 20:05:00+00:00,5,LOSS,L3_BREAK_FAST_FAIL_10M,-0.0937207122773675,0.03904923599320699,0.08828522920203404,0.08998302207130726,True,1
CENTRAL,reference_validation,2025-09-29 18:00:00+00:00,2025-09-29 20:05:00+00:00,10,LOSS,L3_BREAK_FAST_FAIL_10M,-0.0937207122773675,0.07300509337860879,0.09168081494057567,0.08998302207130726,True,2
CENTRAL,reference_validation,2025-09-29 18:00:00+00:00,2025-09-29 20:05:00+00:00,15,LOSS,L3_BREAK_FAST_FAIL_10M,-0.0937207122773675,-0.008488964346351654,0.14601018675721275,0.08998302207130726,True,2
CENTRAL,reference_validation,2025-09-30 18:00:00+00:00,2025-09-30 19:50:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-1.1015853249676244,0.0,0.045454545454547135,0.1320346320346287,False,0
CENTRAL,reference_validation,2025-09-30 18:00:00+00:00,2025-09-30 19:50:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-1.1015853249676244,0.004329004329006539,0.07142857142857406,0.1320346320346287,True,1
CENTRAL,reference_validation,2025-09-30 18:00:00+00:00,2025-09-30 19:50:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-1.1015853249676244,-0.09956709956709504,0.07142857142857406,0.15584415584415545,True,1
CENTRAL,reference_validation,2025-10-01 18:00:00+00:00,2025-10-01 23:50:00+00:00,5,WIN,WIN,3.286703789216361,0.008264462809917678,0.024793388429753035,0.05234159779614268,True,1
CENTRAL,reference_validation,2025-10-01 18:00:00+00:00,2025-10-01 23:50:00+00:00,10,WIN,WIN,3.286703789216361,0.2809917355371932,0.495867768595045,0.05234159779614268,True,2
CENTRAL,reference_validation,2025-10-02 18:00:00+00:00,2025-10-02 18:00:00+00:00,5,WIN,WIN,6.747720364741694,0.04247104247104037,0.04504504504504425,0.09009009009009217,True,1
CENTRAL,reference_validation,2025-10-02 18:00:00+00:00,2025-10-02 18:00:00+00:00,10,WIN,WIN,6.747720364741694,0.14157014157014064,0.15444015444015277,0.09009009009009217,True,2
CENTRAL,reference_validation,2025-10-02 18:00:00+00:00,2025-10-02 18:00:00+00:00,15,WIN,WIN,6.747720364741694,0.08108108108108039,0.16473616473616468,0.09009009009009217,True,3
CENTRAL,reference_validation,2025-10-02 18:00:00+00:00,2025-10-02 18:00:00+00:00,30,WIN,WIN,6.747720364741694,0.16602316602316478,0.17760617760617678,0.09009009009009217,True,6
CENTRAL,reference_validation,2025-10-04 18:00:00+00:00,2025-10-05 02:30:00+00:00,5,LOSS,L3_BREAK_FAST_FAIL_10M,-0.588491717524009,0.26296296296296034,0.36296296296296404,0.25740740740740986,True,1
CENTRAL,reference_validation,2025-10-04 18:00:00+00:00,2025-10-05 02:30:00+00:00,10,LOSS,L3_BREAK_FAST_FAIL_10M,-0.588491717524009,0.09814814814814826,0.36296296296296404,0.25740740740740986,True,2
CENTRAL,reference_validation,2025-10-04 18:00:00+00:00,2025-10-05 02:30:00+00:00,15,LOSS,L3_BREAK_FAST_FAIL_10M,-0.588491717524009,-0.05000000000000184,0.36296296296296404,0.25740740740740986,True,2
CENTRAL,reference_validation,2025-10-05 18:00:00+00:00,2025-10-06 02:45:00+00:00,5,LOSS,L4_BREAK_FAIL_30M,0.0,0.06738544474393568,0.28571428571428786,0.22641509433961712,True,1
CENTRAL,reference_validation,2025-10-05 18:00:00+00:00,2025-10-06 02:45:00+00:00,10,LOSS,L4_BREAK_FAIL_30M,0.0,0.05121293800539816,0.28571428571428786,0.22641509433961712,True,2
CENTRAL,reference_validation,2025-10-05 18:00:00+00:00,2025-10-06 02:45:00+00:00,15,LOSS,L4_BREAK_FAIL_30M,0.0,0.08894878706199846,0.28571428571428786,0.22641509433961712,True,3
CENTRAL,reference_validation,2025-10-08 18:00:00+00:00,2025-10-08 18:10:00+00:00,5,LOSS,L3_BREAK_FAST_FAIL_10M,-0.8788890841975872,-0.040097205346295614,0.021871202916161243,0.06804374240583268,False,0
CENTRAL,reference_validation,2025-10-08 18:00:00+00:00,2025-10-08 18:10:00+00:00,10,LOSS,L3_BREAK_FAST_FAIL_10M,-0.8788890841975872,0.05953827460510446,0.07168894289185955,0.06804374240583268,True,1
CENTRAL,reference_validation,2025-10-08 18:00:00+00:00,2025-10-08 18:10:00+00:00,15,LOSS,L3_BREAK_FAST_FAIL_10M,-0.8788890841975872,0.003645200486026874,0.07897934386391331,0.06804374240583268,True,2
CENTRAL,reference_validation,2025-10-12 18:00:00+00:00,2025-10-12 19:15:00+00:00,5,LOSS,L1_NEVER_BREAK_TIME,-4.6483117944527415,-0.024911032028470673,0.034994068801898155,0.05990510083036883,False,0
CENTRAL,reference_validation,2025-10-12 18:00:00+00:00,2025-10-12 19:15:00+00:00,10,LOSS,L1_NEVER_BREAK_TIME,-4.6483117944527415,-0.03084223013048694,0.034994068801898155,0.05990510083036883,False,0
CENTRAL,reference_validation,2025-10-12 18:00:00+00:00,2025-10-12 19:15:00+00:00,15,LOSS,L1_NEVER_BREAK_TIME,-4.6483117944527415,-0.01126927639383141,0.034994068801898155,0.05990510083036883,False,0
CENTRAL,reference_validation,2025-10-12 18:00:00+00:00,2025-10-12 19:15:00+00:00,30,LOSS,L1_NEVER_BREAK_TIME,-4.6483117944527415,-0.02016607354685665,0.034994068801898155,0.05990510083036883,False,0
CENTRAL,reference_validation,2025-10-13 18:00:00+00:00,2025-10-13 18:00:00+00:00,5,LOSS,L1_NEVER_BREAK_TIME,-15.273663250934876,-0.08756438557763042,0.011773362766739997,0.12729948491537818,False,0
CENTRAL,reference_validation,2025-10-13 18:00:00+00:00,2025-10-13 18:00:00+00:00,10,LOSS,L1_NEVER_BREAK_TIME,-15.273663250934876,-0.11479028697571758,0.011773362766739997,0.13245033112582652,False,0
CENTRAL,reference_validation,2025-10-13 18:00:00+00:00,2025-10-13 18:00:00+00:00,15,LOSS,L1_NEVER_BREAK_TIME,-15.273663250934876,-0.09418690213392206,0.011773362766739997,0.15231788079470146,False,0
CENTRAL,reference_validation,2025-10-13 18:00:00+00:00,2025-10-13 18:00:00+00:00,30,LOSS,L1_NEVER_BREAK_TIME,-15.273663250934876,0.014716703458426563,0.05003679175864655,0.15231788079470146,True,2
CENTRAL,reference_validation,2025-10-17 18:00:00+00:00,2025-10-17 18:35:00+00:00,5,LOSS,L1_NEVER_BREAK_TIME,-1.3517166801838565,-0.03981797497155798,0.040955631399318994,0.05346985210466431,False,0
CENTRAL,reference_validation,2025-10-17 18:00:00+00:00,2025-10-17 18:35:00+00:00,10,LOSS,L1_NEVER_BREAK_TIME,-1.3517166801838565,-0.10466439135380982,0.040955631399318994,0.10693970420932862,False,0
CENTRAL,reference_validation,2025-10-17 18:00:00+00:00,2025-10-17 18:35:00+00:00,15,LOSS,L1_NEVER_BREAK_TIME,-1.3517166801838565,-0.14562002275312882,0.040955631399318994,0.17406143344709926,False,0
CENTRAL,reference_validation,2025-10-17 18:00:00+00:00,2025-10-17 18:35:00+00:00,30,LOSS,L1_NEVER_BREAK_TIME,-1.3517166801838565,-0.15472127417519754,0.040955631399318994,0.21160409556313844,False,0
CENTRAL,reference_validation,2025-10-18 18:00:00+00:00,2025-10-18 19:05:00+00:00,5,LOSS,L2_BREAK_FAST_FAIL_5M,-0.6715375523799194,0.05841924398625983,0.07903780068729156,0.1958762886597917,True,1
CENTRAL,reference_validation,2025-10-18 18:00:00+00:00,2025-10-18 19:05:00+00:00,10,LOSS,L2_BREAK_FAST_FAIL_5M,-0.6715375523799194,-0.0859106529209623,0.07903780068729156,0.1958762886597917,True,1
CENTRAL,reference_validation,2025-10-18 18:00:00+00:00,2025-10-18 19:05:00+00:00,15,LOSS,L2_BREAK_FAST_FAIL_5M,-0.6715375523799194,-0.0721649484536013,0.07903780068729156,0.1958762886597917,True,1
CENTRAL,reference_validation,2025-10-19 18:00:00+00:00,2025-10-20 04:05:00+00:00,5,WIN,WIN,2.664584959666927,-0.25781249999999845,0.1054687499999928,0.33593750000000505,False,0
