partition,date_utc,signal_ts,window_status,H,L,range,F15,F65,E20_DOWN,eligible_start,h2_bar_start,opposite_break_bar_start,session_end,blind_filled,blind_touch_bar_start,blind_entry_px,h2_after_fill,minutes_fill_to_h2,max_pre_h2_frac,adverse_excursion_r,rule,entry_executed,confirmation_kind,confirmation_bar_start,entry_start,entry_px,entry_fraction,entry_on_h2_bar_open,entry_status,fixed_exit_reason,fixed_exit_px,fixed_net_pnl_usd,fixed_hold_minutes,fixed_h2_seen,fixed_breakdown_accepted,fixed_e20_reached,confirmed,minutes_touch_to_confirmation,minutes_touch_to_entry,actual_entry_fraction,nominal_rr
development,2024-01-22,2024-01-22 15:25:00+00:00,H2_ARRIVAL,41253.7,40353.7,900.0,40488.7,40938.7,40173.7,2024-01-22 15:30:00+00:00,2024-01-22 18:45:00+00:00,,2024-01-22 20:00:00+00:00,True,2024-01-22 15:30:00+00:00,40488.7,True,195.0,0.5848888888888905,0.43488888888889043,SAME_BAR_REJECTION,True,SAME_BAR,2024-01-22 15:30:00+00:00,2024-01-22 15:35:00+00:00,40464.3,0.12288888888889536,False,EXECUTED,TP_E20_DOWN,40173.7,3.1908195619349105,190.0,True,False,True,True,5.0,5.0,0.12288888888889536,0.6125632377740501
development,2024-01-25,2024-01-25 13:50:00+00:00,H2_ARRIVAL,40300.0,39780.2,519.8000000000029,39858.17,40118.07,39676.24,2024-01-25 14:00:00+00:00,2024-01-25 15:25:00+00:00,,2024-01-25 20:00:00+00:00,True,2024-01-25 14:05:00+00:00,39858.17,True,80.0,0.5740669488264714,0.42406694882647133,BLIND_F15,True,,,2024-01-25 14:05:00+00:00,39858.17,0.15,False,EXECUTED,TP_E20_DOWN,39676.24,1.882217171535983,100.0,True,True,True,True,0.0,0.0,0.15,0.6999999999999972
development,2024-01-25,2024-01-25 13:50:00+00:00,H2_ARRIVAL,40300.0,39780.2,519.8000000000029,39858.17,40118.07,39676.24,2024-01-25 14:00:00+00:00,2024-01-25 15:25:00+00:00,,2024-01-25 20:00:00+00:00,True,2024-01-25 14:05:00+00:00,39858.17,True,80.0,0.5740669488264714,0.42406694882647133,EARLY_REJECT,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
development,2024-01-25,2024-01-25 13:50:00+00:00,H2_ARRIVAL,40300.0,39780.2,519.8000000000029,39858.17,40118.07,39676.24,2024-01-25 14:00:00+00:00,2024-01-25 15:25:00+00:00,,2024-01-25 20:00:00+00:00,True,2024-01-25 14:05:00+00:00,39858.17,True,80.0,0.5740669488264714,0.42406694882647133,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
development,2024-01-29,2024-01-29 13:35:00+00:00,H2_ARRIVAL,42368.7,41932.9,435.79999999999563,41998.270000000004,42216.17,41845.740000000005,2024-01-29 13:40:00+00:00,2024-01-29 13:45:00+00:00,,2024-01-29 20:00:00+00:00,True,2024-01-29 13:40:00+00:00,41998.270000000004,True,5.0,0.3028912345112467,0.15289123451124673,BLIND_F15,True,,,2024-01-29 13:40:00+00:00,41998.270000000004,0.15,False,EXECUTED,TP_E20_DOWN,41845.740000000005,1.4159081314539916,50.0,True,False,True,True,0.0,0.0,0.15,0.7000000000000134
development,2024-01-29,2024-01-29 13:35:00+00:00,H2_ARRIVAL,42368.7,41932.9,435.79999999999563,41998.270000000004,42216.17,41845.740000000005,2024-01-29 13:40:00+00:00,2024-01-29 13:45:00+00:00,,2024-01-29 20:00:00+00:00,True,2024-01-29 13:40:00+00:00,41998.270000000004,True,5.0,0.3028912345112467,0.15289123451124673,EARLY_REJECT,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
development,2024-01-29,2024-01-29 13:35:00+00:00,H2_ARRIVAL,42368.7,41932.9,435.79999999999563,41998.270000000004,42216.17,41845.740000000005,2024-01-29 13:40:00+00:00,2024-01-29 13:45:00+00:00,,2024-01-29 20:00:00+00:00,True,2024-01-29 13:40:00+00:00,41998.270000000004,True,5.0,0.3028912345112467,0.15289123451124673,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
development,2024-01-30,2024-01-30 14:15:00+00:00,NO_H2_BY_SESSION_END,43888.0,43130.5,757.5,43244.125,43622.875,42979.0,2024-01-30 14:20:00+00:00,,,2024-01-30 20:00:00+00:00,True,2024-01-30 16:15:00+00:00,43244.125,False,,0.5988118811881169,0.4488118811881169,BLIND_F15,True,,,2024-01-30 16:15:00+00:00,43244.125,0.15,False,EXECUTED,TIME_EXIT_SESSION_END,43525.1,-3.6487071943299028,225.0,False,False,False,True,0.0,0.0,0.15,0.7
development,2024-01-30,2024-01-30 14:15:00+00:00,NO_H2_BY_SESSION_END,43888.0,43130.5,757.5,43244.125,43622.875,42979.0,2024-01-30 14:20:00+00:00,,,2024-01-30 20:00:00+00:00,True,2024-01-30 16:15:00+00:00,43244.125,False,,0.5988118811881169,0.4488118811881169,EARLY_REJECT,True,SAME_BAR,2024-01-30 16:15:00+00:00,2024-01-30 16:20:00+00:00,43221.8,0.12052805280528436,False,EXECUTED,TIME_EXIT_SESSION_END,43525.1,-3.908646099884771,220.0,False,False,False,True,5.0,5.0,0.12052805280528436,0.6053730599015263
development,2024-01-30,2024-01-30 14:15:00+00:00,NO_H2_BY_SESSION_END,43888.0,43130.5,757.5,43244.125,43622.875,42979.0,2024-01-30 14:20:00+00:00,,,2024-01-30 20:00:00+00:00,True,2024-01-30 16:15:00+00:00,43244.125,False,,0.5988118811881169,0.4488118811881169,SAME_BAR_REJECTION,True,SAME_BAR,2024-01-30 16:15:00+00:00,2024-01-30 16:20:00+00:00,43221.8,0.12052805280528436,False,EXECUTED,TIME_EXIT_SESSION_END,43525.1,-3.908646099884771,220.0,False,False,False,True,5.0,5.0,0.12052805280528436,0.6053730599015263
development,2024-02-19,2024-02-19 14:10:00+00:00,H2_ARRIVAL,52509.1,52088.7,420.40000000000146,52151.759999999995,52361.96,52004.619999999995,2024-02-19 14:15:00+00:00,2024-02-19 14:25:00+00:00,,2024-02-19 20:00:00+00:00,True,2024-02-19 14:15:00+00:00,52151.759999999995,True,10.0,0.34015223596574573,0.19015223596574574,BLIND_F15,True,,,2024-02-19 14:15:00+00:00,52151.759999999995,0.15,False,EXECUTED,TP_E20_DOWN,52004.619999999995,1.010690645914925,155.0,True,False,True,True,0.0,0.0,0.15,0.6999999999999827
development,2024-02-19,2024-02-19 14:10:00+00:00,H2_ARRIVAL,52509.1,52088.7,420.40000000000146,52151.759999999995,52361.96,52004.619999999995,2024-02-19 14:15:00+00:00,2024-02-19 14:25:00+00:00,,2024-02-19 20:00:00+00:00,True,2024-02-19 14:15:00+00:00,52151.759999999995,True,10.0,0.34015223596574573,0.19015223596574574,EARLY_REJECT,True,SAME_BAR,2024-02-19 14:15:00+00:00,2024-02-19 14:20:00+00:00,52112.0,0.055423406279740316,False,EXECUTED,TP_E20_DOWN,52004.619999999995,0.6302809333743168,150.0,True,False,True,True,5.0,5.0,0.055423406279740316,0.4295887341974917
development,2024-02-19,2024-02-19 14:10:00+00:00,H2_ARRIVAL,52509.1,52088.7,420.40000000000146,52151.759999999995,52361.96,52004.619999999995,2024-02-19 14:15:00+00:00,2024-02-19 14:25:00+00:00,,2024-02-19 20:00:00+00:00,True,2024-02-19 14:15:00+00:00,52151.759999999995,True,10.0,0.34015223596574573,0.19015223596574574,SAME_BAR_REJECTION,True,SAME_BAR,2024-02-19 14:15:00+00:00,2024-02-19 14:20:00+00:00,52112.0,0.055423406279740316,False,EXECUTED,TP_E20_DOWN,52004.619999999995,0.6302809333743168,150.0,True,False,True,True,5.0,5.0,0.055423406279740316,0.4295887341974917
development,2024-03-18,2024-03-18 13:50:00+00:00,H2_ARRIVAL,68685.3,67350.6,1334.699999999997,67550.80500000001,68218.155,67083.66,2024-03-18 13:55:00+00:00,2024-03-18 14:00:00+00:00,,2024-03-18 20:00:00+00:00,True,2024-03-18 13:55:00+00:00,67550.80500000001,True,5.0,0.3002922004944851,0.15029220049448508,BLIND_F15,True,,,2024-03-18 13:55:00+00:00,67550.80500000001,0.15,False,EXECUTED,TP_E20_DOWN,67083.66,3.0577308146069297,35.0,True,False,True,True,0.0,0.0,0.15,0.7000000000000153
development,2024-03-18,2024-03-18 13:50:00+00:00,H2_ARRIVAL,68685.3,67350.6,1334.699999999997,67550.80500000001,68218.155,67083.66,2024-03-18 13:55:00+00:00,2024-03-18 14:00:00+00:00,,2024-03-18 20:00:00+00:00,True,2024-03-18 13:55:00+00:00,67550.80500000001,True,5.0,0.3002922004944851,0.15029220049448508,EARLY_REJECT,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
development,2024-03-18,2024-03-18 13:50:00+00:00,H2_ARRIVAL,68685.3,67350.6,1334.699999999997,67550.80500000001,68218.155,67083.66,2024-03-18 13:55:00+00:00,2024-03-18 14:00:00+00:00,,2024-03-18 20:00:00+00:00,True,2024-03-18 13:55:00+00:00,67550.80500000001,True,5.0,0.3002922004944851,0.15029220049448508,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
development,2024-03-21,2024-03-21 14:00:00+00:00,H2_ARRIVAL,67774.3,66695.6,1078.699999999997,66857.405,67396.755,66479.86,2024-03-21 14:10:00+00:00,2024-03-21 15:00:00+00:00,,2024-03-21 20:00:00+00:00,True,2024-03-21 14:50:00+00:00,66857.405,True,10.0,0.34523036988967754,0.19523036988967754,BLIND_F15,True,,,2024-03-21 14:50:00+00:00,66857.405,0.15,False,EXECUTED,TP_E20_DOWN,66479.86,2.42350922833452,15.0,True,False,True,True,0.0,0.0,0.15,0.6999999999999892
development,2024-03-21,2024-03-21 14:00:00+00:00,H2_ARRIVAL,67774.3,66695.6,1078.699999999997,66857.405,67396.755,66479.86,2024-03-21 14:10:00+00:00,2024-03-21 15:00:00+00:00,,2024-03-21 20:00:00+00:00,True,2024-03-21 14:50:00+00:00,66857.405,True,10.0,0.34523036988967754,0.19523036988967754,EARLY_REJECT,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
development,2024-03-21,2024-03-21 14:00:00+00:00,H2_ARRIVAL,67774.3,66695.6,1078.699999999997,66857.405,67396.755,66479.86,2024-03-21 14:10:00+00:00,2024-03-21 15:00:00+00:00,,2024-03-21 20:00:00+00:00,True,2024-03-21 14:50:00+00:00,66857.405,True,10.0,0.34523036988967754,0.19523036988967754,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
development,2024-03-26,2024-03-26 13:45:00+00:00,H2_ARRIVAL,71340.8,70295.9,1044.9000000000087,70452.635,70975.085,70086.92,2024-03-26 13:50:00+00:00,2024-03-26 14:00:00+00:00,,2024-03-26 20:00:00+00:00,True,2024-03-26 13:55:00+00:00,70452.635,True,5.0,0.4384151593453938,0.28841515934539386,BLIND_F15,True,,,2024-03-26 13:55:00+00:00,70452.635,0.15,False,EXECUTED,TP_E20_DOWN,70086.92,2.195467153215736,25.0,True,True,True,True,0.0,0.0,0.15,0.6999999999999778
development,2024-03-26,2024-03-26 13:45:00+00:00,H2_ARRIVAL,71340.8,70295.9,1044.9000000000087,70452.635,70975.085,70086.92,2024-03-26 13:50:00+00:00,2024-03-26 14:00:00+00:00,,2024-03-26 20:00:00+00:00,True,2024-03-26 13:55:00+00:00,70452.635,True,5.0,0.4384151593453938,0.28841515934539386,EARLY_REJECT,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
development,2024-03-26,2024-03-26 13:45:00+00:00,H2_ARRIVAL,71340.8,70295.9,1044.9000000000087,70452.635,70975.085,70086.92,2024-03-26 13:50:00+00:00,2024-03-26 14:00:00+00:00,,2024-03-26 20:00:00+00:00,True,2024-03-26 13:55:00+00:00,70452.635,True,5.0,0.4384151593453938,0.28841515934539386,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
development,2024-05-16,2024-05-16 14:25:00+00:00,H2_ARRIVAL,66800.0,65736.7,1063.300000000003,65896.19499999999,66427.845,65524.03999999999,2024-05-16 14:30:00+00:00,2024-05-16 14:55:00+00:00,,2024-05-16 20:00:00+00:00,True,2024-05-16 14:30:00+00:00,65896.19499999999,True,25.0,0.4208595880748601,0.2708595880748601,BLIND_F15,True,,,2024-05-16 14:30:00+00:00,65896.19499999999,0.15,False,EXECUTED,TP_E20_DOWN,65524.03999999999,2.423797337615619,25.0,True,False,True,True,0.0,0.0,0.15,0.6999999999999863
development,2024-05-16,2024-05-16 14:25:00+00:00,H2_ARRIVAL,66800.0,65736.7,1063.300000000003,65896.19499999999,66427.845,65524.03999999999,2024-05-16 14:30:00+00:00,2024-05-16 14:55:00+00:00,,2024-05-16 20:00:00+00:00,True,2024-05-16 14:30:00+00:00,65896.19499999999,True,25.0,0.4208595880748601,0.2708595880748601,EARLY_REJECT,True,LATER_REJECT,2024-05-16 14:50:00+00:00,2024-05-16 14:55:00+00:00,65789.9,0.05003291639236052,True,EXECUTED,TP_E20_DOWN,65524.03999999999,1.620522907011546,0.0,True,False,True,True,25.0,25.0,0.05003291639236052,0.41674439019037324
development,2024-05-16,2024-05-16 14:25:00+00:00,H2_ARRIVAL,66800.0,65736.7,1063.300000000003,65896.19499999999,66427.845,65524.03999999999,2024-05-16 14:30:00+00:00,2024-05-16 14:55:00+00:00,,2024-05-16 20:00:00+00:00,True,2024-05-16 14:30:00+00:00,65896.19499999999,True,25.0,0.4208595880748601,0.2708595880748601,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
development,2024-05-20,2024-05-20 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,67341.4,66720.9,620.5,66813.97499999999,67124.22499999999,66596.79999999999,2024-05-20 14:45:00+00:00,,2024-05-20 15:50:00+00:00,2024-05-20 20:00:00+00:00,True,2024-05-20 14:45:00+00:00,66813.97499999999,False,,1.2554391619661562,1.1054391619661563,BLIND_F15,True,,,2024-05-20 14:45:00+00:00,66813.97499999999,0.15,False,EXECUTED,CLOSE_INVALIDATION_F65,67148.1,-2.9004125259724396,35.0,False,False,False,True,0.0,0.0,0.15,0.7000000000000094
development,2024-05-20,2024-05-20 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,67341.4,66720.9,620.5,66813.97499999999,67124.22499999999,66596.79999999999,2024-05-20 14:45:00+00:00,,2024-05-20 15:50:00+00:00,2024-05-20 20:00:00+00:00,True,2024-05-20 14:45:00+00:00,66813.97499999999,False,,1.2554391619661562,1.1054391619661563,EARLY_REJECT,True,SAME_BAR,2024-05-20 14:45:00+00:00,2024-05-20 14:50:00+00:00,66794.2,0.11813053988719244,False,EXECUTED,CLOSE_INVALIDATION_F65,67148.1,-3.0491821146148452,30.0,False,False,False,True,5.0,5.0,0.11813053988719244,0.5981365048102787
development,2024-05-20,2024-05-20 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,67341.4,66720.9,620.5,66813.97499999999,67124.22499999999,66596.79999999999,2024-05-20 14:45:00+00:00,,2024-05-20 15:50:00+00:00,2024-05-20 20:00:00+00:00,True,2024-05-20 14:45:00+00:00,66813.97499999999,False,,1.2554391619661562,1.1054391619661563,SAME_BAR_REJECTION,True,SAME_BAR,2024-05-20 14:45:00+00:00,2024-05-20 14:50:00+00:00,66794.2,0.11813053988719244,False,EXECUTED,CLOSE_INVALIDATION_F65,67148.1,-3.0491821146148452,30.0,False,False,False,True,5.0,5.0,0.11813053988719244,0.5981365048102787
development,2024-05-28,2024-05-28 14:05:00+00:00,H2_ARRIVAL,68921.6,67602.8,1318.800000000003,67800.62000000001,68460.02,67339.04000000001,2024-05-28 14:10:00+00:00,2024-05-28 18:35:00+00:00,,2024-05-28 20:00:00+00:00,True,2024-05-28 14:40:00+00:00,67800.62000000001,True,235.0,0.6727327873824652,0.5227327873824652,BLIND_F15,True,,,2024-05-28 14:40:00+00:00,67800.62000000001,0.15,False,EXECUTED,TP_E20_DOWN,67339.04000000001,3.0039511733078843,235.0,True,False,True,True,0.0,0.0,0.15,0.7000000000000088
development,2024-05-28,2024-05-28 14:05:00+00:00,H2_ARRIVAL,68921.6,67602.8,1318.800000000003,67800.62000000001,68460.02,67339.04000000001,2024-05-28 14:10:00+00:00,2024-05-28 18:35:00+00:00,,2024-05-28 20:00:00+00:00,True,2024-05-28 14:40:00+00:00,67800.62000000001,True,235.0,0.6727327873824652,0.5227327873824652,EARLY_REJECT,True,LATER_REJECT,2024-05-28 16:45:00+00:00,2024-05-28 16:50:00+00:00,67794.2,0.14513193812556396,False,EXECUTED,TP_E20_DOWN,67339.04000000001,2.956924338660139,105.0,True,False,True,True,130.0,130.0,0.14513193812556396,0.6836081823916136
development,2024-05-28,2024-05-28 14:05:00+00:00,H2_ARRIVAL,68921.6,67602.8,1318.800000000003,67800.62000000001,68460.02,67339.04000000001,2024-05-28 14:10:00+00:00,2024-05-28 18:35:00+00:00,,2024-05-28 20:00:00+00:00,True,2024-05-28 14:40:00+00:00,67800.62000000001,True,235.0,0.6727327873824652,0.5227327873824652,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
development,2024-05-29,2024-05-29 14:35:00+00:00,H2_ARRIVAL,68330.6,67618.0,712.6000000000058,67724.89,68081.19,67475.48,2024-05-29 14:40:00+00:00,2024-05-29 15:05:00+00:00,,2024-05-29 20:00:00+00:00,True,2024-05-29 14:45:00+00:00,67724.89,True,20.0,0.27561044063989976,0.12561044063989976,BLIND_F15,True,,,2024-05-29 14:45:00+00:00,67724.89,0.15,False,EXECUTED,TP_E20_DOWN,67475.48,1.4413466599945806,30.0,True,True,True,True,0.0,0.0,0.15,0.7000000000000041
development,2024-05-29,2024-05-29 14:35:00+00:00,H2_ARRIVAL,68330.6,67618.0,712.6000000000058,67724.89,68081.19,67475.48,2024-05-29 14:40:00+00:00,2024-05-29 15:05:00+00:00,,2024-05-29 20:00:00+00:00,True,2024-05-29 14:45:00+00:00,67724.89,True,20.0,0.27561044063989976,0.12561044063989976,EARLY_REJECT,True,LATER_REJECT,2024-05-29 14:55:00+00:00,2024-05-29 15:00:00+00:00,67670.4,0.0735335391523909,False,EXECUTED,TP_E20_DOWN,67475.48,1.0402161063034603,15.0,True,True,True,True,15.0,15.0,0.0735335391523909,0.47450035297839377
development,2024-05-29,2024-05-29 14:35:00+00:00,H2_ARRIVAL,68330.6,67618.0,712.6000000000058,67724.89,68081.19,67475.48,2024-05-29 14:40:00+00:00,2024-05-29 15:05:00+00:00,,2024-05-29 20:00:00+00:00,True,2024-05-29 14:45:00+00:00,67724.89,True,20.0,0.27561044063989976,0.12561044063989976,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
development,2024-06-13,2024-06-13 14:30:00+00:00,H2_ARRIVAL,68607.7,67170.4,1437.300000000003,67385.995,68104.64499999999,66882.93999999999,2024-06-13 14:35:00+00:00,2024-06-13 15:15:00+00:00,,2024-06-13 20:00:00+00:00,True,2024-06-13 14:35:00+00:00,67385.995,True,40.0,0.39775968830446706,0.24775968830446707,BLIND_F15,True,,,2024-06-13 14:35:00+00:00,67385.995,0.15,False,EXECUTED,TP_E20_DOWN,66882.93999999999,3.33263762002779,60.0,True,True,True,True,0.0,0.0,0.15,0.7000000000000162
development,2024-06-13,2024-06-13 14:30:00+00:00,H2_ARRIVAL,68607.7,67170.4,1437.300000000003,67385.995,68104.64499999999,66882.93999999999,2024-06-13 14:35:00+00:00,2024-06-13 15:15:00+00:00,,2024-06-13 20:00:00+00:00,True,2024-06-13 14:35:00+00:00,67385.995,True,40.0,0.39775968830446706,0.24775968830446707,EARLY_REJECT,True,LATER_REJECT,2024-06-13 14:55:00+00:00,2024-06-13 15:00:00+00:00,67358.7,0.1310095317609424,False,EXECUTED,TP_E20_DOWN,66882.93999999999,3.131540840307268,35.0,True,True,True,True,25.0,25.0,0.1310095317609424,0.6377950116965918
development,2024-06-13,2024-06-13 14:30:00+00:00,H2_ARRIVAL,68607.7,67170.4,1437.300000000003,67385.995,68104.64499999999,66882.93999999999,2024-06-13 14:35:00+00:00,2024-06-13 15:15:00+00:00,,2024-06-13 20:00:00+00:00,True,2024-06-13 14:35:00+00:00,67385.995,True,40.0,0.39775968830446706,0.24775968830446707,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
development,2024-06-21,2024-06-21 13:35:00+00:00,H2_ARRIVAL,64350.0,63485.0,865.0,63614.75,64047.25,63312.0,2024-06-21 13:40:00+00:00,2024-06-21 13:50:00+00:00,,2024-06-21 20:00:00+00:00,True,2024-06-21 13:45:00+00:00,63614.75,True,5.0,0.3441618497109793,0.1941618497109793,BLIND_F15,True,,,2024-06-21 13:45:00+00:00,63614.75,0.15,False,EXECUTED,CLOSE_INVALIDATION_F65,64141.1,-4.537012249517569,50.0,True,True,False,True,0.0,0.0,0.15,0.7
development,2024-06-21,2024-06-21 13:35:00+00:00,H2_ARRIVAL,64350.0,63485.0,865.0,63614.75,64047.25,63312.0,2024-06-21 13:40:00+00:00,2024-06-21 13:50:00+00:00,,2024-06-21 20:00:00+00:00,True,2024-06-21 13:45:00+00:00,63614.75,True,5.0,0.3441618497109793,0.1941618497109793,EARLY_REJECT,True,SAME_BAR,2024-06-21 13:45:00+00:00,2024-06-21 13:50:00+00:00,63600.0,0.1329479768786127,True,EXECUTED,CLOSE_INVALIDATION_F65,64141.1,-4.6539308176100525,45.0,True,True,False,True,5.0,5.0,0.1329479768786127,0.6439351593068754
development,2024-06-21,2024-06-21 13:35:00+00:00,H2_ARRIVAL,64350.0,63485.0,865.0,63614.75,64047.25,63312.0,2024-06-21 13:40:00+00:00,2024-06-21 13:50:00+00:00,,2024-06-21 20:00:00+00:00,True,2024-06-21 13:45:00+00:00,63614.75,True,5.0,0.3441618497109793,0.1941618497109793,SAME_BAR_REJECTION,True,SAME_BAR,2024-06-21 13:45:00+00:00,2024-06-21 13:50:00+00:00,63600.0,0.1329479768786127,True,EXECUTED,CLOSE_INVALIDATION_F65,64141.1,-4.6539308176100525,45.0,True,True,False,True,5.0,5.0,0.1329479768786127,0.6439351593068754
development,2024-07-01,2024-07-01 13:55:00+00:00,OPPOSITE_BREAK_BEFORE_H2,63302.7,62580.0,722.6999999999971,62688.405,63049.755,62435.46,2024-07-01 14:00:00+00:00,,2024-07-01 17:25:00+00:00,2024-07-01 20:00:00+00:00,True,2024-07-01 14:00:00+00:00,62688.405,False,,1.0574235505742358,0.9074235505742357,BLIND_F15,True,,,2024-07-01 14:00:00+00:00,62688.405,0.15,False,EXECUTED,CLOSE_INVALIDATION_F65,63119.9,-3.841585409614478,120.0,False,False,False,True,0.0,0.0,0.15,0.7000000000000021
development,2024-07-01,2024-07-01 13:55:00+00:00,OPPOSITE_BREAK_BEFORE_H2,63302.7,62580.0,722.6999999999971,62688.405,63049.755,62435.46,2024-07-01 14:00:00+00:00,,2024-07-01 17:25:00+00:00,2024-07-01 20:00:00+00:00,True,2024-07-01 14:00:00+00:00,62688.405,False,,1.0574235505742358,0.9074235505742357,EARLY_REJECT,True,LATER_REJECT,2024-07-01 14:10:00+00:00,2024-07-01 14:15:00+00:00,62606.6,0.03680642036806234,False,EXECUTED,CLOSE_INVALIDATION_F65,63119.9,-4.499408049630604,105.0,False,False,False,True,15.0,15.0,0.03680642036806234,0.3861854204510834
development,2024-07-01,2024-07-01 13:55:00+00:00,OPPOSITE_BREAK_BEFORE_H2,63302.7,62580.0,722.6999999999971,62688.405,63049.755,62435.46,2024-07-01 14:00:00+00:00,,2024-07-01 17:25:00+00:00,2024-07-01 20:00:00+00:00,True,2024-07-01 14:00:00+00:00,62688.405,False,,1.0574235505742358,0.9074235505742357,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
development,2024-07-09,2024-07-09 13:55:00+00:00,H2_ARRIVAL,57899.9,57000.0,899.9000000000015,57134.985,57584.935,56820.02,2024-07-09 14:00:00+00:00,2024-07-09 15:00:00+00:00,,2024-07-09 20:00:00+00:00,True,2024-07-09 14:00:00+00:00,57134.985,True,60.0,1.288587620846757,1.1385876208467571,BLIND_F15,True,,,2024-07-09 14:00:00+00:00,57134.985,0.15,False,EXECUTED,CLOSE_INVALIDATION_F65,57844.6,-6.60998675330009,15.0,False,False,False,True,0.0,0.0,0.15,0.700000000000013
development,2024-07-09,2024-07-09 13:55:00+00:00,H2_ARRIVAL,57899.9,57000.0,899.9000000000015,57134.985,57584.935,56820.02,2024-07-09 14:00:00+00:00,2024-07-09 15:00:00+00:00,,2024-07-09 20:00:00+00:00,True,2024-07-09 14:00:00+00:00,57134.985,True,60.0,1.288587620846757,1.1385876208467571,EARLY_REJECT,True,LATER_REJECT,2024-07-09 14:55:00+00:00,2024-07-09 15:00:00+00:00,57040.3,0.044782753639296416,True,EXECUTED,CLOSE_INVALIDATION_F65,57613.5,-5.424517753237645,80.0,True,False,False,True,60.0,60.0,0.044782753639296416,0.4044543593415925
development,2024-07-09,2024-07-09 13:55:00+00:00,H2_ARRIVAL,57899.9,57000.0,899.9000000000015,57134.985,57584.935,56820.02,2024-07-09 14:00:00+00:00,2024-07-09 15:00:00+00:00,,2024-07-09 20:00:00+00:00,True,2024-07-09 14:00:00+00:00,57134.985,True,60.0,1.288587620846757,1.1385876208467571,SAME_BAR_REJECTION,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
development,2024-07-17,2024-07-17 13:35:00+00:00,H2_ARRIVAL,65479.5,64531.0,948.5,64673.275,65147.525,64341.3,2024-07-17 13:40:00+00:00,2024-07-17 16:05:00+00:00,,2024-07-17 20:00:00+00:00,True,2024-07-17 13:40:00+00:00,64673.275,True,145.0,0.8948866631523489,0.7448866631523489,BLIND_F15,True,,,2024-07-17 13:40:00+00:00,64673.275,0.15,False,EXECUTED,CLOSE_INVALIDATION_F65,65178.4,-4.305206594222999,15.0,False,False,False,True,0.0,0.0,0.15,0.699999999999997
development,2024-07-17,2024-07-17 13:35:00+00:00,H2_ARRIVAL,65479.5,64531.0,948.5,64673.275,65147.525,64341.3,2024-07-17 13:40:00+00:00,2024-07-17 16:05:00+00:00,,2024-07-17 20:00:00+00:00,True,2024-07-17 13:40:00+00:00,64673.275,True,145.0,0.8948866631523489,0.7448866631523489,EARLY_REJECT,False,,,,,,False,NO_CONFIRMATION_PRE_H2,NO_TRADE,,,,False,False,False,False,,,,
