episode_id,regime,first_effective_ts,last_effective_ts,first_partition,n_intervals,duration_hours
1972,SIDEWAYS,2025-12-23 04:00:00+00:00,2025-12-23 08:00:00+00:00,reference_validation,2,8
1973,BEAR,2025-12-23 12:00:00+00:00,2025-12-25 00:00:00+00:00,reference_validation,10,40
1974,SIDEWAYS,2025-12-25 04:00:00+00:00,2025-12-25 08:00:00+00:00,reference_validation,2,8
1975,BEAR,2025-12-25 12:00:00+00:00,2025-12-25 12:00:00+00:00,reference_validation,1,4
1976,SIDEWAYS,2025-12-25 16:00:00+00:00,2025-12-25 16:00:00+00:00,reference_validation,1,4
1977,BULL,2025-12-25 20:00:00+00:00,2025-12-25 20:00:00+00:00,reference_validation,1,4
1978,BEAR,2025-12-26 00:00:00+00:00,2025-12-26 00:00:00+00:00,reference_validation,1,4
1979,BULL,2025-12-26 04:00:00+00:00,2025-12-26 12:00:00+00:00,reference_validation,3,12
1980,SIDEWAYS,2025-12-26 16:00:00+00:00,2025-12-26 16:00:00+00:00,reference_validation,1,4
1981,BEAR,2025-12-26 20:00:00+00:00,2025-12-27 20:00:00+00:00,reference_validation,7,28
1982,SIDEWAYS,2025-12-28 00:00:00+00:00,2025-12-28 12:00:00+00:00,reference_validation,4,16
1983,BULL,2025-12-28 16:00:00+00:00,2025-12-28 16:00:00+00:00,reference_validation,1,4
1984,BEAR,2025-12-28 20:00:00+00:00,2025-12-28 20:00:00+00:00,reference_validation,1,4
1985,BULL,2025-12-29 00:00:00+00:00,2025-12-29 08:00:00+00:00,reference_validation,3,12
1986,SIDEWAYS,2025-12-29 12:00:00+00:00,2025-12-29 20:00:00+00:00,reference_validation,3,12
1987,BEAR,2025-12-30 00:00:00+00:00,2025-12-30 08:00:00+00:00,reference_validation,3,12
1988,SIDEWAYS,2025-12-30 12:00:00+00:00,2025-12-30 12:00:00+00:00,reference_validation,1,4
1989,BULL,2025-12-30 16:00:00+00:00,2025-12-31 12:00:00+00:00,reference_validation,6,24
1990,SIDEWAYS,2025-12-31 16:00:00+00:00,2025-12-31 20:00:00+00:00,reference_validation,2,8
1991,BEAR,2026-01-01 00:00:00+00:00,2026-01-01 08:00:00+00:00,reference_validation,3,12
1992,SIDEWAYS,2026-01-01 12:00:00+00:00,2026-01-01 16:00:00+00:00,reference_validation,2,8
1993,BULL,2026-01-01 20:00:00+00:00,2026-01-06 16:00:00+00:00,reference_validation,30,120
1994,SIDEWAYS,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,reference_validation,1,4
1995,BULL,2026-01-07 00:00:00+00:00,2026-01-07 08:00:00+00:00,reference_validation,3,12
1996,SIDEWAYS,2026-01-07 12:00:00+00:00,2026-01-07 16:00:00+00:00,reference_validation,2,8
1997,BEAR,2026-01-07 20:00:00+00:00,2026-01-11 20:00:00+00:00,reference_validation,25,100
1998,SIDEWAYS,2026-01-12 00:00:00+00:00,2026-01-12 00:00:00+00:00,reference_validation,1,4
1999,BULL,2026-01-12 04:00:00+00:00,2026-01-12 08:00:00+00:00,reference_validation,2,8
2000,SIDEWAYS,2026-01-12 12:00:00+00:00,2026-01-12 12:00:00+00:00,reference_validation,1,4
2001,BULL,2026-01-12 16:00:00+00:00,2026-01-16 12:00:00+00:00,reference_validation,24,96
2002,SIDEWAYS,2026-01-16 16:00:00+00:00,2026-01-16 20:00:00+00:00,reference_validation,2,8
2003,BULL,2026-01-17 00:00:00+00:00,2026-01-17 04:00:00+00:00,reference_validation,2,8
2004,SIDEWAYS,2026-01-17 08:00:00+00:00,2026-01-17 08:00:00+00:00,reference_validation,1,4
2005,BULL,2026-01-17 12:00:00+00:00,2026-01-17 20:00:00+00:00,reference_validation,3,12
2006,SIDEWAYS,2026-01-18 00:00:00+00:00,2026-01-18 00:00:00+00:00,reference_validation,1,4
2007,BULL,2026-01-18 04:00:00+00:00,2026-01-18 04:00:00+00:00,reference_validation,1,4
2008,SIDEWAYS,2026-01-18 08:00:00+00:00,2026-01-18 08:00:00+00:00,reference_validation,1,4
2009,BULL,2026-01-18 12:00:00+00:00,2026-01-18 12:00:00+00:00,reference_validation,1,4
2010,SIDEWAYS,2026-01-18 16:00:00+00:00,2026-01-18 16:00:00+00:00,reference_validation,1,4
2011,BULL,2026-01-18 20:00:00+00:00,2026-01-18 20:00:00+00:00,reference_validation,1,4
2012,BEAR,2026-01-19 00:00:00+00:00,2026-01-27 00:00:00+00:00,reference_validation,49,196
2013,SIDEWAYS,2026-01-27 04:00:00+00:00,2026-01-27 04:00:00+00:00,reference_validation,1,4
2014,BEAR,2026-01-27 08:00:00+00:00,2026-01-27 16:00:00+00:00,reference_validation,3,12
2015,SIDEWAYS,2026-01-27 20:00:00+00:00,2026-01-28 00:00:00+00:00,reference_validation,2,8
2016,BULL,2026-01-28 04:00:00+00:00,2026-01-29 00:00:00+00:00,reference_validation,6,24
2017,SIDEWAYS,2026-01-29 04:00:00+00:00,2026-01-29 08:00:00+00:00,reference_validation,2,8
2018,BEAR,2026-01-29 12:00:00+00:00,2026-02-06 16:00:00+00:00,reference_validation,50,200
2019,SIDEWAYS,2026-02-06 20:00:00+00:00,2026-02-07 04:00:00+00:00,reference_validation,3,12
2020,BEAR,2026-02-07 08:00:00+00:00,2026-02-08 08:00:00+00:00,reference_validation,7,28
2021,SIDEWAYS,2026-02-08 12:00:00+00:00,2026-02-08 16:00:00+00:00,reference_validation,2,8
2022,BULL,2026-02-08 20:00:00+00:00,2026-02-09 08:00:00+00:00,reference_validation,4,16
2023,BEAR,2026-02-09 12:00:00+00:00,2026-02-09 16:00:00+00:00,reference_validation,2,8
2024,BULL,2026-02-09 20:00:00+00:00,2026-02-09 20:00:00+00:00,reference_validation,1,4
2025,SIDEWAYS,2026-02-10 00:00:00+00:00,2026-02-10 00:00:00+00:00,reference_validation,1,4
2026,BEAR,2026-02-10 04:00:00+00:00,2026-02-13 12:00:00+00:00,reference_validation,21,84
2027,SIDEWAYS,2026-02-13 16:00:00+00:00,2026-02-13 20:00:00+00:00,reference_validation,2,8
2028,BULL,2026-02-14 00:00:00+00:00,2026-02-15 12:00:00+00:00,reference_validation,10,40
2029,SIDEWAYS,2026-02-15 16:00:00+00:00,2026-02-16 04:00:00+00:00,reference_validation,4,16
2030,BEAR,2026-02-16 08:00:00+00:00,2026-02-16 20:00:00+00:00,reference_validation,4,16
2031,SIDEWAYS,2026-02-17 00:00:00+00:00,2026-02-17 00:00:00+00:00,reference_validation,1,4
2032,BEAR,2026-02-17 04:00:00+00:00,2026-02-20 04:00:00+00:00,reference_validation,19,76
2033,SIDEWAYS,2026-02-20 08:00:00+00:00,2026-02-20 08:00:00+00:00,reference_validation,1,4
2034,BEAR,2026-02-20 12:00:00+00:00,2026-02-20 12:00:00+00:00,reference_validation,1,4
2035,SIDEWAYS,2026-02-20 16:00:00+00:00,2026-02-20 20:00:00+00:00,reference_validation,2,8
2036,BULL,2026-02-21 00:00:00+00:00,2026-02-22 12:00:00+00:00,reference_validation,10,40
2037,SIDEWAYS,2026-02-22 16:00:00+00:00,2026-02-23 00:00:00+00:00,reference_validation,3,12
2038,BEAR,2026-02-23 04:00:00+00:00,2026-02-25 00:00:00+00:00,reference_validation,12,48
2039,SIDEWAYS,2026-02-25 04:00:00+00:00,2026-02-25 04:00:00+00:00,reference_validation,1,4
2040,BEAR,2026-02-25 08:00:00+00:00,2026-02-25 08:00:00+00:00,reference_validation,1,4
2041,SIDEWAYS,2026-02-25 12:00:00+00:00,2026-02-25 16:00:00+00:00,reference_validation,2,8
2042,BULL,2026-02-25 20:00:00+00:00,2026-02-27 08:00:00+00:00,reference_validation,10,40
2043,SIDEWAYS,2026-02-27 12:00:00+00:00,2026-02-27 16:00:00+00:00,reference_validation,2,8
2044,BEAR,2026-02-27 20:00:00+00:00,2026-02-28 16:00:00+00:00,reference_validation,6,24
2045,SIDEWAYS,2026-02-28 20:00:00+00:00,2026-03-01 00:00:00+00:00,reference_validation,2,8
2046,BULL,2026-03-01 04:00:00+00:00,2026-03-01 16:00:00+00:00,reference_validation,4,16
2047,SIDEWAYS,2026-03-01 20:00:00+00:00,2026-03-01 20:00:00+00:00,reference_validation,1,4
2048,BEAR,2026-03-02 00:00:00+00:00,2026-03-02 00:00:00+00:00,reference_validation,1,4
2049,BULL,2026-03-02 04:00:00+00:00,2026-03-02 04:00:00+00:00,reference_validation,1,4
2050,SIDEWAYS,2026-03-02 08:00:00+00:00,2026-03-02 08:00:00+00:00,reference_validation,1,4
2051,BULL,2026-03-02 12:00:00+00:00,2026-03-03 08:00:00+00:00,reference_validation,6,24
2052,SIDEWAYS,2026-03-03 12:00:00+00:00,2026-03-03 12:00:00+00:00,reference_validation,1,4
2053,BULL,2026-03-03 16:00:00+00:00,2026-03-06 08:00:00+00:00,reference_validation,17,68
2054,SIDEWAYS,2026-03-06 12:00:00+00:00,2026-03-06 16:00:00+00:00,reference_validation,2,8
2055,BEAR,2026-03-06 20:00:00+00:00,2026-03-09 12:00:00+00:00,reference_validation,17,68
2056,SIDEWAYS,2026-03-09 16:00:00+00:00,2026-03-09 20:00:00+00:00,reference_validation,2,8
2057,BULL,2026-03-10 00:00:00+00:00,2026-03-11 08:00:00+00:00,reference_validation,9,36
2058,SIDEWAYS,2026-03-11 12:00:00+00:00,2026-03-11 12:00:00+00:00,reference_validation,1,4
2059,BULL,2026-03-11 16:00:00+00:00,2026-03-12 00:00:00+00:00,reference_validation,3,12
2060,SIDEWAYS,2026-03-12 04:00:00+00:00,2026-03-12 04:00:00+00:00,reference_validation,1,4
2061,BULL,2026-03-12 08:00:00+00:00,2026-03-14 04:00:00+00:00,reference_validation,12,48
2062,SIDEWAYS,2026-03-14 08:00:00+00:00,2026-03-14 08:00:00+00:00,reference_validation,1,4
2063,BULL,2026-03-14 12:00:00+00:00,2026-03-14 12:00:00+00:00,reference_validation,1,4
2064,SIDEWAYS,2026-03-14 16:00:00+00:00,2026-03-14 16:00:00+00:00,reference_validation,1,4
2065,BULL,2026-03-14 20:00:00+00:00,2026-03-18 08:00:00+00:00,reference_validation,22,88
2066,SIDEWAYS,2026-03-18 12:00:00+00:00,2026-03-18 16:00:00+00:00,reference_validation,2,8
2067,BEAR,2026-03-18 20:00:00+00:00,2026-03-23 08:00:00+00:00,reference_validation,28,112
2068,SIDEWAYS,2026-03-23 12:00:00+00:00,2026-03-23 20:00:00+00:00,reference_validation,3,12
2069,BULL,2026-03-24 00:00:00+00:00,2026-03-24 12:00:00+00:00,reference_validation,4,16
2070,SIDEWAYS,2026-03-24 16:00:00+00:00,2026-03-24 20:00:00+00:00,reference_validation,2,8
2071,BULL,2026-03-25 00:00:00+00:00,2026-03-26 04:00:00+00:00,reference_validation,8,32
2072,SIDEWAYS,2026-03-26 08:00:00+00:00,2026-03-26 08:00:00+00:00,reference_validation,1,4
2073,BEAR,2026-03-26 12:00:00+00:00,2026-03-30 00:00:00+00:00,reference_validation,22,88
2074,SIDEWAYS,2026-03-30 04:00:00+00:00,2026-03-30 16:00:00+00:00,reference_validation,4,16
2075,BEAR,2026-03-30 20:00:00+00:00,2026-03-31 00:00:00+00:00,reference_validation,2,8
2076,SIDEWAYS,2026-03-31 04:00:00+00:00,2026-03-31 08:00:00+00:00,reference_validation,2,8
2077,BEAR,2026-03-31 12:00:00+00:00,2026-03-31 16:00:00+00:00,reference_validation,2,8
2078,SIDEWAYS,2026-03-31 20:00:00+00:00,2026-03-31 20:00:00+00:00,reference_validation,1,4
2079,BULL,2026-04-01 00:00:00+00:00,2026-04-02 00:00:00+00:00,reference_validation,7,28
2080,SIDEWAYS,2026-04-02 04:00:00+00:00,2026-04-02 04:00:00+00:00,reference_validation,1,4
2081,BEAR,2026-04-02 08:00:00+00:00,2026-04-04 08:00:00+00:00,reference_validation,13,52
2082,SIDEWAYS,2026-04-04 12:00:00+00:00,2026-04-04 20:00:00+00:00,reference_validation,3,12
2083,BULL,2026-04-05 00:00:00+00:00,2026-04-05 00:00:00+00:00,reference_validation,1,4
2084,SIDEWAYS,2026-04-05 04:00:00+00:00,2026-04-05 04:00:00+00:00,reference_validation,1,4
2085,BEAR,2026-04-05 08:00:00+00:00,2026-04-05 12:00:00+00:00,reference_validation,2,8
2086,SIDEWAYS,2026-04-05 16:00:00+00:00,2026-04-05 16:00:00+00:00,reference_validation,1,4
2087,BULL,2026-04-05 20:00:00+00:00,2026-04-07 08:00:00+00:00,reference_validation,10,40
2088,SIDEWAYS,2026-04-07 12:00:00+00:00,2026-04-07 16:00:00+00:00,reference_validation,2,8
2089,BULL,2026-04-07 20:00:00+00:00,2026-04-12 00:00:00+00:00,reference_validation,26,104
2090,SIDEWAYS,2026-04-12 04:00:00+00:00,2026-04-12 12:00:00+00:00,reference_validation,3,12
2091,BEAR,2026-04-12 16:00:00+00:00,2026-04-13 12:00:00+00:00,reference_validation,6,24
2092,SIDEWAYS,2026-04-13 16:00:00+00:00,2026-04-13 16:00:00+00:00,reference_validation,1,4
2093,BULL,2026-04-13 20:00:00+00:00,2026-04-18 16:00:00+00:00,reference_validation,30,120
2094,SIDEWAYS,2026-04-18 20:00:00+00:00,2026-04-18 20:00:00+00:00,reference_validation,1,4
2095,BULL,2026-04-19 00:00:00+00:00,2026-04-19 00:00:00+00:00,reference_validation,1,4
2096,SIDEWAYS,2026-04-19 04:00:00+00:00,2026-04-19 12:00:00+00:00,reference_validation,3,12
2097,BULL,2026-04-19 16:00:00+00:00,2026-04-19 16:00:00+00:00,reference_validation,1,4
2098,BEAR,2026-04-19 20:00:00+00:00,2026-04-20 12:00:00+00:00,reference_validation,5,20
2099,SIDEWAYS,2026-04-20 16:00:00+00:00,2026-04-20 16:00:00+00:00,reference_validation,1,4
2100,BULL,2026-04-20 20:00:00+00:00,2026-04-21 16:00:00+00:00,reference_validation,6,24
2101,SIDEWAYS,2026-04-21 20:00:00+00:00,2026-04-21 20:00:00+00:00,reference_validation,1,4
2102,BULL,2026-04-22 00:00:00+00:00,2026-04-24 20:00:00+00:00,reference_validation,18,72
2103,SIDEWAYS,2026-04-25 00:00:00+00:00,2026-04-25 00:00:00+00:00,reference_validation,1,4
2104,BULL,2026-04-25 04:00:00+00:00,2026-04-25 04:00:00+00:00,reference_validation,1,4
2105,SIDEWAYS,2026-04-25 08:00:00+00:00,2026-04-25 08:00:00+00:00,reference_validation,1,4
2106,BULL,2026-04-25 12:00:00+00:00,2026-04-25 12:00:00+00:00,reference_validation,1,4
2107,SIDEWAYS,2026-04-25 16:00:00+00:00,2026-04-25 16:00:00+00:00,reference_validation,1,4
2108,BEAR,2026-04-25 20:00:00+00:00,2026-04-25 20:00:00+00:00,reference_validation,1,4
2109,BULL,2026-04-26 00:00:00+00:00,2026-04-26 00:00:00+00:00,reference_validation,1,4
2110,BEAR,2026-04-26 04:00:00+00:00,2026-04-26 04:00:00+00:00,reference_validation,1,4
2111,BULL,2026-04-26 08:00:00+00:00,2026-04-27 04:00:00+00:00,reference_validation,6,24
2112,SIDEWAYS,2026-04-27 08:00:00+00:00,2026-04-27 12:00:00+00:00,reference_validation,2,8
2113,BEAR,2026-04-27 16:00:00+00:00,2026-04-29 08:00:00+00:00,reference_validation,11,44
2114,SIDEWAYS,2026-04-29 12:00:00+00:00,2026-04-29 12:00:00+00:00,reference_validation,1,4
2115,BEAR,2026-04-29 16:00:00+00:00,2026-05-01 00:00:00+00:00,reference_validation,9,36
2116,SIDEWAYS,2026-05-01 04:00:00+00:00,2026-05-01 04:00:00+00:00,reference_validation,1,4
2117,BULL,2026-05-01 08:00:00+00:00,2026-05-07 12:00:00+00:00,reference_validation,38,152
2118,SIDEWAYS,2026-05-07 16:00:00+00:00,2026-05-07 20:00:00+00:00,reference_validation,2,8
2119,BEAR,2026-05-08 00:00:00+00:00,2026-05-09 00:00:00+00:00,reference_validation,7,28
2120,SIDEWAYS,2026-05-09 04:00:00+00:00,2026-05-09 04:00:00+00:00,reference_validation,1,4
2121,BEAR,2026-05-09 08:00:00+00:00,2026-05-09 08:00:00+00:00,reference_validation,1,4
2122,SIDEWAYS,2026-05-09 12:00:00+00:00,2026-05-09 16:00:00+00:00,reference_validation,2,8
2123,BULL,2026-05-09 20:00:00+00:00,2026-05-11 00:00:00+00:00,reference_validation,8,32
2124,SIDEWAYS,2026-05-11 04:00:00+00:00,2026-05-11 08:00:00+00:00,reference_validation,2,8
2125,BULL,2026-05-11 12:00:00+00:00,2026-05-12 00:00:00+00:00,reference_validation,4,16
2126,SIDEWAYS,2026-05-12 04:00:00+00:00,2026-05-12 12:00:00+00:00,reference_validation,3,12
2127,BEAR,2026-05-12 16:00:00+00:00,2026-05-13 00:00:00+00:00,reference_validation,3,12
2128,SIDEWAYS,2026-05-13 04:00:00+00:00,2026-05-13 08:00:00+00:00,reference_validation,2,8
2129,BEAR,2026-05-13 12:00:00+00:00,2026-05-14 12:00:00+00:00,reference_validation,7,28
2130,SIDEWAYS,2026-05-14 16:00:00+00:00,2026-05-14 20:00:00+00:00,reference_validation,2,8
2131,BULL,2026-05-15 00:00:00+00:00,2026-05-15 12:00:00+00:00,reference_validation,4,16
2132,BEAR,2026-05-15 16:00:00+00:00,2026-05-20 08:00:00+00:00,reference_validation,29,116
2133,SIDEWAYS,2026-05-20 12:00:00+00:00,2026-05-21 00:00:00+00:00,reference_validation,4,16
2134,BULL,2026-05-21 04:00:00+00:00,2026-05-21 08:00:00+00:00,reference_validation,2,8
2135,SIDEWAYS,2026-05-21 12:00:00+00:00,2026-05-21 12:00:00+00:00,reference_validation,1,4
2136,BEAR,2026-05-21 16:00:00+00:00,2026-05-21 16:00:00+00:00,reference_validation,1,4
2137,BULL,2026-05-21 20:00:00+00:00,2026-05-22 04:00:00+00:00,reference_validation,3,12
2138,SIDEWAYS,2026-05-22 08:00:00+00:00,2026-05-22 12:00:00+00:00,reference_validation,2,8
2139,BEAR,2026-05-22 16:00:00+00:00,2026-05-23 20:00:00+00:00,reference_validation,8,32
2140,SIDEWAYS,2026-05-24 00:00:00+00:00,2026-05-24 12:00:00+00:00,reference_validation,4,16
2141,BEAR,2026-05-24 16:00:00+00:00,2026-05-24 16:00:00+00:00,reference_validation,1,4
2142,SIDEWAYS,2026-05-24 20:00:00+00:00,2026-05-24 20:00:00+00:00,reference_validation,1,4
2143,BULL,2026-05-25 00:00:00+00:00,2026-05-26 00:00:00+00:00,reference_validation,7,28
2144,SIDEWAYS,2026-05-26 04:00:00+00:00,2026-05-26 08:00:00+00:00,reference_validation,2,8
2145,BULL,2026-05-26 12:00:00+00:00,2026-05-26 12:00:00+00:00,reference_validation,1,4
2146,SIDEWAYS,2026-05-26 16:00:00+00:00,2026-05-26 16:00:00+00:00,reference_validation,1,4
2147,BEAR,2026-05-26 20:00:00+00:00,2026-05-31 00:00:00+00:00,reference_validation,26,104
2148,SIDEWAYS,2026-05-31 04:00:00+00:00,2026-05-31 04:00:00+00:00,reference_validation,1,4
2149,BEAR,2026-05-31 08:00:00+00:00,2026-06-07 08:00:00+00:00,reference_validation,43,172
2150,SIDEWAYS,2026-06-07 12:00:00+00:00,2026-06-07 12:00:00+00:00,reference_validation,1,4
2151,BEAR,2026-06-07 16:00:00+00:00,2026-06-07 20:00:00+00:00,reference_validation,2,8
2152,SIDEWAYS,2026-06-08 00:00:00+00:00,2026-06-08 08:00:00+00:00,reference_validation,3,12
2153,BULL,2026-06-08 12:00:00+00:00,2026-06-09 00:00:00+00:00,reference_validation,4,16
2154,SIDEWAYS,2026-06-09 04:00:00+00:00,2026-06-09 04:00:00+00:00,reference_validation,1,4
2155,BULL,2026-06-09 08:00:00+00:00,2026-06-09 08:00:00+00:00,reference_validation,1,4
2156,SIDEWAYS,2026-06-09 12:00:00+00:00,2026-06-09 12:00:00+00:00,reference_validation,1,4
2157,BEAR,2026-06-09 16:00:00+00:00,2026-06-10 12:00:00+00:00,reference_validation,6,24
2158,SIDEWAYS,2026-06-10 16:00:00+00:00,2026-06-10 16:00:00+00:00,reference_validation,1,4
2159,BEAR,2026-06-10 20:00:00+00:00,2026-06-11 00:00:00+00:00,reference_validation,2,8
2160,SIDEWAYS,2026-06-11 04:00:00+00:00,2026-06-11 08:00:00+00:00,reference_validation,2,8
2161,BULL,2026-06-11 12:00:00+00:00,2026-06-17 08:00:00+00:00,reference_validation,36,144
2162,SIDEWAYS,2026-06-17 12:00:00+00:00,2026-06-17 12:00:00+00:00,reference_validation,1,4
2163,BULL,2026-06-17 16:00:00+00:00,2026-06-17 16:00:00+00:00,reference_validation,1,4
2164,BEAR,2026-06-17 20:00:00+00:00,2026-06-20 12:00:00+00:00,reference_validation,17,68
2165,SIDEWAYS,2026-06-20 16:00:00+00:00,2026-06-20 20:00:00+00:00,reference_validation,2,8
2166,BULL,2026-06-21 00:00:00+00:00,2026-06-21 20:00:00+00:00,reference_validation,6,24
2167,BEAR,2026-06-22 00:00:00+00:00,2026-06-22 00:00:00+00:00,reference_validation,1,4
2168,BULL,2026-06-22 04:00:00+00:00,2026-06-22 20:00:00+00:00,reference_validation,5,20
2169,SIDEWAYS,2026-06-23 00:00:00+00:00,2026-06-23 04:00:00+00:00,reference_validation,2,8
2170,BEAR,2026-06-23 08:00:00+00:00,2026-06-27 12:00:00+00:00,reference_validation,26,104
2171,SIDEWAYS,2026-06-27 16:00:00+00:00,2026-06-27 16:00:00+00:00,reference_validation,1,4
2172,BEAR,2026-06-27 20:00:00+00:00,2026-06-29 16:00:00+00:00,reference_validation,12,48
2173,SIDEWAYS,2026-06-29 20:00:00+00:00,2026-06-30 00:00:00+00:00,reference_validation,2,8
2174,BEAR,2026-06-30 04:00:00+00:00,2026-07-01 12:00:00+00:00,reference_validation,9,36
2175,SIDEWAYS,2026-07-01 16:00:00+00:00,2026-07-02 00:00:00+00:00,reference_validation,3,12
2176,BULL,2026-07-02 04:00:00+00:00,2026-07-06 08:00:00+00:00,reference_validation,26,104
2177,SIDEWAYS,2026-07-06 12:00:00+00:00,2026-07-06 12:00:00+00:00,reference_validation,1,4
2178,BULL,2026-07-06 16:00:00+00:00,2026-07-08 00:00:00+00:00,reference_validation,9,36
2179,SIDEWAYS,2026-07-08 04:00:00+00:00,2026-07-08 08:00:00+00:00,reference_validation,2,8
2180,BEAR,2026-07-08 12:00:00+00:00,2026-07-09 04:00:00+00:00,reference_validation,5,20
2181,SIDEWAYS,2026-07-09 08:00:00+00:00,2026-07-09 16:00:00+00:00,reference_validation,3,12
2182,BULL,2026-07-09 20:00:00+00:00,2026-07-12 20:00:00+00:00,reference_validation,19,76
2183,SIDEWAYS,2026-07-13 00:00:00+00:00,2026-07-13 00:00:00+00:00,reference_validation,1,4
2184,BEAR,2026-07-13 04:00:00+00:00,2026-07-14 12:00:00+00:00,reference_validation,9,36
2185,SIDEWAYS,2026-07-14 16:00:00+00:00,2026-07-14 16:00:00+00:00,reference_validation,1,4
2186,BULL,2026-07-14 20:00:00+00:00,2026-07-16 20:00:00+00:00,reference_validation,13,52
2187,SIDEWAYS,2026-07-17 00:00:00+00:00,2026-07-17 00:00:00+00:00,reference_validation,1,4
2188,BEAR,2026-07-17 04:00:00+00:00,2026-07-17 16:00:00+00:00,reference_validation,4,16
2189,SIDEWAYS,2026-07-17 20:00:00+00:00,2026-07-18 12:00:00+00:00,reference_validation,5,20
2190,BULL,2026-07-18 16:00:00+00:00,2026-07-20 04:00:00+00:00,reference_validation,10,40
2191,SIDEWAYS,2026-07-20 08:00:00+00:00,2026-07-20 08:00:00+00:00,reference_validation,1,4
2192,BULL,2026-07-20 12:00:00+00:00,2026-07-23 00:00:00+00:00,reference_validation,16,64
2193,SIDEWAYS,2026-07-23 04:00:00+00:00,2026-07-23 12:00:00+00:00,reference_validation,3,12
2194,BEAR,2026-07-23 16:00:00+00:00,2026-07-24 04:00:00+00:00,reference_validation,4,16
2195,SIDEWAYS,2026-07-24 08:00:00+00:00,2026-07-24 08:00:00+00:00,reference_validation,1,4
2196,BEAR,2026-07-24 12:00:00+00:00,2026-07-26 12:00:00+00:00,reference_validation,13,52
2197,SIDEWAYS,2026-07-26 16:00:00+00:00,2026-07-26 20:00:00+00:00,reference_validation,2,8
2198,BULL,2026-07-27 00:00:00+00:00,2026-07-27 12:00:00+00:00,reference_validation,4,16
2199,SIDEWAYS,2026-07-27 16:00:00+00:00,2026-07-27 16:00:00+00:00,reference_validation,1,4
2200,BULL,2026-07-27 20:00:00+00:00,2026-07-27 20:00:00+00:00,reference_validation,1,4
2201,BEAR,2026-07-28 00:00:00+00:00,2026-07-29 04:00:00+00:00,reference_validation,8,32
2202,SIDEWAYS,2026-07-29 08:00:00+00:00,2026-07-29 12:00:00+00:00,reference_validation,2,8
2203,BEAR,2026-07-29 16:00:00+00:00,2026-07-30 08:00:00+00:00,reference_validation,5,20
2204,BULL,2026-07-30 12:00:00+00:00,2026-07-31 04:00:00+00:00,,5,20
2205,SIDEWAYS,2026-07-31 08:00:00+00:00,2026-07-31 08:00:00+00:00,,1,4
2206,BEAR,2026-07-31 12:00:00+00:00,2026-08-02 00:00:00+00:00,,10,40
2207,SIDEWAYS,2026-08-02 04:00:00+00:00,2026-08-02 08:00:00+00:00,august,2,8
2208,BEAR,2026-08-02 12:00:00+00:00,2026-08-02 16:00:00+00:00,august,2,8
2209,SIDEWAYS,2026-08-02 20:00:00+00:00,2026-08-03 00:00:00+00:00,august,2,8
2210,BEAR,2026-08-03 04:00:00+00:00,2026-08-03 12:00:00+00:00,august,3,12
2211,SIDEWAYS,2026-08-03 16:00:00+00:00,2026-08-03 20:00:00+00:00,august,2,8
2212,BULL,2026-08-04 00:00:00+00:00,2026-08-10 12:00:00+00:00,august,40,160
2213,SIDEWAYS,2026-08-10 16:00:00+00:00,2026-08-10 16:00:00+00:00,august,1,4
2214,BEAR,2026-08-10 20:00:00+00:00,2026-08-12 08:00:00+00:00,august,10,40
2215,SIDEWAYS,2026-08-12 12:00:00+00:00,2026-08-12 12:00:00+00:00,august,1,4
2216,BEAR,2026-08-12 16:00:00+00:00,2026-08-17 00:00:00+00:00,august,27,108
