partition,dev_block,ref_min,hour,execution_start,family,target_R,H,L,R,h1_ts,h1_break_ts,entry_ts,entry_price,entry_F,exit_ts,exit_price,exit_reason,return,pnl,return_5bps,pnl_5bps,won,won_5bps,h1_break_confirmed,invalidation_close_ts,role,candidate_scope,loss_class,mfe_R,mae_R,mfe_band,exec_to_entry_min,entry_to_break_min,break_to_fail_min,hold_min
reference_validation,,240,18,2025-08-12 18:00:00+00:00,E0_RESTING_H,0.4,186.64,176.14,10.5,2025-08-12 18:05:00+00:00,2025-08-12 18:05:00+00:00,2025-08-12 18:05:00+00:00,186.64,1.0,2025-08-12 19:35:00+00:00,190.84,TARGET,0.0225032147449635,11.251607372481764,0.0220032147449635,11.001607372481764,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.4142857142857165,0.009523809523808982,WIN,5.0,0.0,,90.0
reference_validation,,240,18,2025-08-13 18:00:00+00:00,E0_RESTING_H,0.4,202.95,194.6,8.349999999999994,2025-08-13 23:35:00+00:00,,2025-08-13 23:35:00+00:00,202.95,1.0,2025-08-14 02:45:00+00:00,206.29,TARGET,0.0164572554816457,8.22862774082289,0.0159572554816457,7.978627740822891,True,True,False,,CENTRAL,FROZEN_WINNER,WIN,0.46706586826347407,0.27664670658682683,WIN,335.0,,,190.0
reference_validation,,240,18,2025-08-16 18:00:00+00:00,E0_RESTING_H,0.4,189.39,186.82,2.569999999999993,2025-08-16 23:45:00+00:00,2025-08-16 23:45:00+00:00,2025-08-16 23:45:00+00:00,189.39,1.0,2025-08-17 00:10:00+00:00,189.09,FAILED_BREAK,-0.0015840329478852,-0.7920164739426139,-0.0020840329478852,-1.042016473942614,False,False,True,2025-08-17 00:05:00+00:00,CENTRAL,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.23735408560311877,0.1750972762645875,M3_0.20-<0.40R,345.0,0.0,20.0,25.0
reference_validation,,240,18,2025-08-18 18:00:00+00:00,E0_RESTING_H,0.4,185.6,180.45,5.150000000000006,2025-08-19 01:05:00+00:00,,2025-08-19 01:05:00+00:00,185.6,1.0,2025-08-19 03:40:00+00:00,180.2,REFERENCE_INVALIDATION,-0.0290948275862069,-14.54741379310348,-0.0295948275862069,-14.79741379310348,False,False,False,2025-08-19 03:35:00+00:00,CENTRAL,FROZEN_WINNER,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.036893203883494666,1.446601941747569,M0_<0.05R,425.0,,,155.0
reference_validation,,240,18,2025-08-20 18:00:00+00:00,E0_RESTING_H,0.4,186.3,177.44,8.860000000000014,2025-08-20 19:45:00+00:00,2025-08-20 19:45:00+00:00,2025-08-20 19:45:00+00:00,186.3,1.0,2025-08-20 21:20:00+00:00,186.04,FAILED_BREAK,-0.0013955984970478,-0.6977992485239226,-0.0018955984970478,-0.9477992485239226,False,False,True,2025-08-20 21:15:00+00:00,CENTRAL,FROZEN_WINNER,L5_BREAK_FAIL_LATE,0.18058690744920902,0.05417607223476495,M2_0.10-<0.20R,105.0,0.0,90.0,95.0
reference_validation,,240,18,2025-08-22 18:00:00+00:00,E0_RESTING_H,0.4,198.11,180.11,18.0,2025-08-22 19:25:00+00:00,2025-08-22 19:30:00+00:00,2025-08-22 19:25:00+00:00,198.11,1.0,2025-08-22 19:40:00+00:00,197.92,FAILED_BREAK,-0.0009590631467367,-0.4795315733683858,-0.0014590631467367,-0.7295315733683858,False,False,True,2025-08-22 19:35:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.0177777777777774,0.03388888888888965,M0_<0.05R,85.0,5.0,5.0,15.0
reference_validation,,240,18,2025-08-23 18:00:00+00:00,E0_RESTING_H,0.4,203.91,201.04,2.8700000000000045,2025-08-23 18:15:00+00:00,2025-08-23 18:20:00+00:00,2025-08-23 18:15:00+00:00,203.91,1.0,2025-08-23 18:55:00+00:00,203.83,FAILED_BREAK,-0.0003923299494874,-0.1961649747437288,-0.0008923299494874,-0.4461649747437288,False,False,True,2025-08-23 18:50:00+00:00,CENTRAL,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.1986062717770008,0.10452961672473257,M2_0.10-<0.20R,15.0,5.0,30.0,40.0
reference_validation,,240,18,2025-08-24 18:00:00+00:00,E0_RESTING_H,0.4,209.93,204.06,5.8700000000000045,2025-08-24 18:10:00+00:00,2025-08-24 18:10:00+00:00,2025-08-24 18:10:00+00:00,209.93,1.0,2025-08-24 19:35:00+00:00,207.78,FAILED_BREAK,-0.0102415090744534,-5.120754537226713,-0.0107415090744534,-5.370754537226713,False,False,True,2025-08-24 19:30:00+00:00,CENTRAL,FROZEN_WINNER,L5_BREAK_FAIL_LATE,0.36967632027256997,1.458262350936967,M3_0.20-<0.40R,10.0,0.0,80.0,85.0
reference_validation,,240,18,2025-08-26 18:00:00+00:00,E0_RESTING_H,0.4,194.18,188.31,5.8700000000000045,2025-08-26 18:20:00+00:00,2025-08-26 18:20:00+00:00,2025-08-26 18:20:00+00:00,194.18,1.0,2025-08-26 18:35:00+00:00,194.12,FAILED_BREAK,-0.0003089916572253,-0.1544958286126552,-0.0008089916572253,-0.4044958286126552,False,False,True,2025-08-26 18:30:00+00:00,CENTRAL,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.10221465076660884,0.09028960817717219,M2_0.10-<0.20R,20.0,0.0,10.0,15.0
reference_validation,,240,18,2025-08-27 18:00:00+00:00,E0_RESTING_H,0.4,209.98,203.26,6.719999999999999,2025-08-27 18:10:00+00:00,2025-08-27 18:10:00+00:00,2025-08-27 18:10:00+00:00,209.98,1.0,2025-08-27 18:55:00+00:00,209.6,FAILED_BREAK,-0.0018096961615391,-0.9048480807695714,-0.0023096961615391,-1.1548480807695714,False,False,True,2025-08-27 18:50:00+00:00,CENTRAL,FROZEN_WINNER,L5_BREAK_FAIL_LATE,0.3169642857142893,0.27232142857142627,M3_0.20-<0.40R,10.0,0.0,40.0,45.0
reference_validation,,240,18,2025-08-28 18:00:00+00:00,E0_RESTING_H,0.4,215.97,207.03,8.939999999999998,2025-08-29 00:15:00+00:00,,2025-08-29 00:15:00+00:00,215.97,1.0,2025-08-29 05:55:00+00:00,215.71,TIME,-0.0012038709079964,-0.6019354539982258,-0.0017038709079964,-0.8519354539982258,False,False,False,,CENTRAL,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.221476510067113,0.44407158836689037,M3_0.20-<0.40R,375.0,,,340.0
reference_validation,,240,18,2025-08-30 18:00:00+00:00,E0_RESTING_H,0.4,201.59,198.13,3.460000000000008,2025-08-30 23:00:00+00:00,2025-08-30 23:00:00+00:00,2025-08-30 23:00:00+00:00,201.59,1.0,2025-08-30 23:25:00+00:00,202.974,TARGET,0.0068654199117019,3.432709955850988,0.0063654199117019,3.182709955850988,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.46820809248554934,0.095375722543356,WIN,300.0,0.0,,25.0
reference_validation,,240,18,2025-08-31 18:00:00+00:00,E0_RESTING_H,0.4,205.54,201.39,4.150000000000006,2025-08-31 18:55:00+00:00,2025-08-31 18:55:00+00:00,2025-08-31 18:55:00+00:00,205.54,1.0,2025-08-31 19:10:00+00:00,205.35,FAILED_BREAK,-0.0009243942784858,-0.462197139242948,-0.0014243942784858,-0.712197139242948,False,False,True,2025-08-31 19:05:00+00:00,CENTRAL,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.1036144578313268,0.16867469879517774,M2_0.10-<0.20R,55.0,0.0,10.0,15.0
reference_validation,,240,18,2025-09-01 18:00:00+00:00,E0_RESTING_H,0.4,200.82,197.2,3.620000000000005,2025-09-02 02:45:00+00:00,2025-09-02 02:50:00+00:00,2025-09-02 02:45:00+00:00,200.82,1.0,2025-09-02 02:55:00+00:00,202.268,TARGET,0.0072104372074495,3.605218603724758,0.0067104372074495,3.355218603724758,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.4171270718232092,0.18784530386740494,WIN,525.0,5.0,,10.0
reference_validation,,240,18,2025-09-02 18:00:00+00:00,E0_RESTING_H,0.4,205.32,199.37,5.949999999999989,2025-09-02 18:50:00+00:00,2025-09-02 18:50:00+00:00,2025-09-02 18:50:00+00:00,205.32,1.0,2025-09-02 19:25:00+00:00,204.79,FAILED_BREAK,-0.0025813364504189,-1.290668225209457,-0.0030813364504189,-1.540668225209457,False,False,True,2025-09-02 19:20:00+00:00,CENTRAL,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.28067226890756625,0.12941176470587953,M3_0.20-<0.40R,50.0,0.0,30.0,35.0
reference_validation,,240,18,2025-09-06 18:00:00+00:00,E0_RESTING_H,0.4,202.56,199.5,3.0600000000000023,2025-09-07 01:45:00+00:00,2025-09-07 01:45:00+00:00,2025-09-07 01:45:00+00:00,202.56,1.0,2025-09-07 02:05:00+00:00,202.34,FAILED_BREAK,-0.0010860979462875,-0.5430489731437782,-0.0015860979462875,-0.7930489731437782,False,False,True,2025-09-07 02:00:00+00:00,CENTRAL,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.17647058823529138,0.1601307189542512,M2_0.10-<0.20R,465.0,0.0,15.0,20.0
reference_validation,,240,18,2025-09-07 18:00:00+00:00,E0_RESTING_H,0.4,205.45,201.63,3.819999999999993,2025-09-07 22:15:00+00:00,2025-09-07 22:15:00+00:00,2025-09-07 22:15:00+00:00,205.45,1.0,2025-09-07 22:25:00+00:00,204.93,FAILED_BREAK,-0.002531029447554,-1.265514723777006,-0.003031029447554,-1.515514723777006,False,False,True,2025-09-07 22:20:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.06806282722513607,0.1937172774869063,M1_0.05-<0.10R,255.0,0.0,5.0,10.0
reference_validation,,240,18,2025-09-08 18:00:00+00:00,E0_RESTING_H,0.4,216.89,212.97,3.919999999999988,2025-09-08 19:05:00+00:00,,2025-09-08 19:05:00+00:00,216.89,1.0,2025-09-09 00:35:00+00:00,212.93,REFERENCE_INVALIDATION,-0.0182581031859466,-9.129051592973337,-0.0187581031859466,-9.379051592973337,False,False,False,2025-09-09 00:30:00+00:00,CENTRAL,FROZEN_WINNER,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.020408163265309375,1.1479591836734728,M0_<0.05R,65.0,,,330.0
reference_validation,,240,18,2025-09-09 18:00:00+00:00,E0_RESTING_H,0.4,218.47,211.66,6.810000000000002,2025-09-10 02:20:00+00:00,2025-09-10 02:20:00+00:00,2025-09-10 02:20:00+00:00,218.47,1.0,2025-09-10 03:30:00+00:00,218.09,FAILED_BREAK,-0.0017393692497825,-0.8696846248912871,-0.0022393692497825,-1.119684624891287,False,False,True,2025-09-10 03:25:00+00:00,CENTRAL,FROZEN_WINNER,L5_BREAK_FAIL_LATE,0.16299559471365835,0.1615271659324514,M2_0.10-<0.20R,500.0,0.0,65.0,70.0
reference_validation,,240,18,2025-09-10 18:00:00+00:00,E0_RESTING_H,0.4,224.98,221.39,3.5900000000000034,2025-09-11 00:20:00+00:00,2025-09-11 00:25:00+00:00,2025-09-11 00:20:00+00:00,224.98,1.0,2025-09-11 00:35:00+00:00,224.32,FAILED_BREAK,-0.002933594097253,-1.4667970486265114,-0.003433594097253,-1.7167970486265114,False,False,True,2025-09-11 00:30:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.08077994428969922,0.21169916434540118,M1_0.05-<0.10R,380.0,5.0,5.0,15.0
reference_validation,,240,18,2025-09-11 18:00:00+00:00,E0_RESTING_H,0.4,228.29,225.15,3.1399999999999864,2025-09-11 22:20:00+00:00,2025-09-11 22:25:00+00:00,2025-09-11 22:20:00+00:00,228.29,1.0,2025-09-11 22:35:00+00:00,228.16,FAILED_BREAK,-0.000569451136712,-0.2847255683560146,-0.001069451136712,-0.5347255683560146,False,False,True,2025-09-11 22:30:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.060509554140126924,0.38216560509553943,M1_0.05-<0.10R,260.0,5.0,5.0,15.0
reference_validation,,240,18,2025-09-12 18:00:00+00:00,E0_RESTING_H,0.4,241.76,237.85,3.9099999999999966,2025-09-12 22:10:00+00:00,2025-09-12 22:10:00+00:00,2025-09-12 22:10:00+00:00,241.76,1.0,2025-09-12 22:15:00+00:00,243.324,TARGET,0.0064692256783587,3.2346128391793627,0.0059692256783587,2.9846128391793627,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.5728900255754504,0.1585677749360627,WIN,250.0,0.0,,5.0
reference_validation,,240,18,2025-09-13 18:00:00+00:00,E0_RESTING_H,0.4,240.99,235.54,5.450000000000017,2025-09-13 21:15:00+00:00,2025-09-13 21:20:00+00:00,2025-09-13 21:15:00+00:00,240.99,1.0,2025-09-13 21:30:00+00:00,240.94,FAILED_BREAK,-0.0002074774886925,-0.1037387443462711,-0.0007074774886925,-0.3537387443462712,False,False,True,2025-09-13 21:25:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.0825688073394472,0.1284403669724798,M1_0.05-<0.10R,195.0,5.0,5.0,15.0
reference_validation,,240,18,2025-09-15 18:00:00+00:00,E0_RESTING_H,0.4,235.5,230.02,5.47999999999999,2025-09-16 01:20:00+00:00,,2025-09-16 01:20:00+00:00,235.5,1.0,2025-09-16 05:55:00+00:00,236.44,TIME,0.0039915074309979,1.9957537154989824,0.0034915074309979,1.7457537154989824,True,True,False,,CENTRAL,FROZEN_WINNER,WIN,0.18065693430657134,0.4872262773722614,WIN,440.0,,,275.0
reference_validation,,240,18,2025-09-17 18:00:00+00:00,E0_RESTING_H,0.4,236.95,231.76,5.189999999999998,2025-09-17 18:00:00+00:00,2025-09-17 18:00:00+00:00,2025-09-17 18:00:00+00:00,236.95,1.0,2025-09-17 18:10:00+00:00,236.21,FAILED_BREAK,-0.003123021734543,-1.5615108672715206,-0.003623021734543,-1.8115108672715208,False,False,True,2025-09-17 18:05:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.2755298651252423,1.0443159922928689,M3_0.20-<0.40R,0.0,0.0,5.0,10.0
reference_validation,,240,18,2025-09-20 18:00:00+00:00,E0_RESTING_H,0.4,241.13,236.91,4.219999999999999,2025-09-21 03:00:00+00:00,,2025-09-21 03:00:00+00:00,241.13,1.0,2025-09-21 05:55:00+00:00,240.28,TIME,-0.0035250694646041,-1.76253473230209,-0.0040250694646041,-2.0125347323020906,False,False,False,,CENTRAL,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.14218009478672855,0.25592417061611006,M2_0.10-<0.20R,540.0,,,175.0
reference_validation,,240,18,2025-09-26 18:00:00+00:00,E0_RESTING_H,0.4,201.99,193.18,8.810000000000002,2025-09-26 18:15:00+00:00,2025-09-26 18:15:00+00:00,2025-09-26 18:15:00+00:00,201.99,1.0,2025-09-26 18:35:00+00:00,201.95,FAILED_BREAK,-0.0001980296054261,-0.099014802713071,-0.0006980296054261,-0.349014802713071,False,False,True,2025-09-26 18:30:00+00:00,CENTRAL,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.05561861520998644,0.06129398410896939,M1_0.05-<0.10R,15.0,0.0,15.0,20.0
reference_validation,,240,18,2025-09-27 18:00:00+00:00,E0_RESTING_H,0.4,203.66,200.75,2.9099999999999966,2025-09-27 21:40:00+00:00,2025-09-27 21:45:00+00:00,2025-09-27 21:40:00+00:00,203.66,1.0,2025-09-27 22:20:00+00:00,204.824,TARGET,0.0057154080329961,2.857704016498097,0.0052154080329961,2.607704016498097,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.4054982817869444,0.15120274914089288,WIN,220.0,5.0,,40.0
reference_validation,,240,18,2025-09-28 18:00:00+00:00,E0_RESTING_H,0.4,205.77,200.31,5.460000000000008,2025-09-28 18:40:00+00:00,2025-09-28 18:40:00+00:00,2025-09-28 18:40:00+00:00,205.77,1.0,2025-09-28 19:10:00+00:00,205.77,FAILED_BREAK,0.0,0.0,-0.0005,-0.25,False,False,True,2025-09-28 19:05:00+00:00,CENTRAL,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.14835164835164855,0.08241758241758541,M2_0.10-<0.20R,40.0,0.0,25.0,30.0
reference_validation,,240,18,2025-09-29 18:00:00+00:00,E0_RESTING_H,0.4,213.4,207.51,5.890000000000015,2025-09-29 20:05:00+00:00,2025-09-29 20:05:00+00:00,2025-09-29 20:05:00+00:00,213.4,1.0,2025-09-29 20:20:00+00:00,213.36,FAILED_BREAK,-0.0001874414245547,-0.0937207122773675,-0.0006874414245547,-0.3437207122773675,False,False,True,2025-09-29 20:15:00+00:00,CENTRAL,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.14601018675721275,0.08998302207130726,M2_0.10-<0.20R,125.0,0.0,10.0,15.0
reference_validation,,240,18,2025-09-30 18:00:00+00:00,E0_RESTING_H,0.4,208.79,204.17,4.6200000000000045,2025-09-30 19:50:00+00:00,2025-09-30 19:55:00+00:00,2025-09-30 19:50:00+00:00,208.79,1.0,2025-09-30 20:05:00+00:00,208.33,FAILED_BREAK,-0.0022031706499352,-1.1015853249676244,-0.0027031706499352,-1.3515853249676244,False,False,True,2025-09-30 20:00:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.07142857142857406,0.15584415584415545,M1_0.05-<0.10R,110.0,5.0,5.0,15.0
reference_validation,,240,18,2025-10-01 18:00:00+00:00,E0_RESTING_H,0.4,220.89,217.26,3.629999999999996,2025-10-01 23:50:00+00:00,2025-10-01 23:50:00+00:00,2025-10-01 23:50:00+00:00,220.89,1.0,2025-10-01 23:55:00+00:00,222.342,TARGET,0.0065734075784327,3.286703789216361,0.0060734075784327,3.036703789216361,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.495867768595045,0.05234159779614268,WIN,350.0,0.0,,5.0
reference_validation,,240,18,2025-10-02 18:00:00+00:00,E0_RESTING_H,0.4,230.3,222.53,7.77000000000001,2025-10-02 18:00:00+00:00,2025-10-02 18:00:00+00:00,2025-10-02 18:00:00+00:00,230.3,1.0,2025-10-02 19:10:00+00:00,233.408,TARGET,0.0134954407294833,6.747720364741694,0.0129954407294833,6.497720364741694,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.42728442728442584,0.09009009009009217,WIN,0.0,0.0,,70.0
reference_validation,,240,18,2025-10-04 18:00:00+00:00,E0_RESTING_H,0.4,229.4,224.0,5.400000000000006,2025-10-05 02:30:00+00:00,2025-10-05 02:30:00+00:00,2025-10-05 02:30:00+00:00,229.4,1.0,2025-10-05 02:45:00+00:00,229.13,FAILED_BREAK,-0.001176983435048,-0.588491717524009,-0.001676983435048,-0.838491717524009,False,False,True,2025-10-05 02:40:00+00:00,CENTRAL,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.36296296296296404,0.25740740740740986,M3_0.20-<0.40R,510.0,0.0,10.0,15.0
reference_validation,,240,18,2025-10-05 18:00:00+00:00,E0_RESTING_H,0.4,231.92,228.21,3.70999999999998,2025-10-06 02:45:00+00:00,2025-10-06 02:45:00+00:00,2025-10-06 02:45:00+00:00,231.92,1.0,2025-10-06 03:05:00+00:00,231.92,FAILED_BREAK,0.0,0.0,-0.0005,-0.25,False,False,True,2025-10-06 03:00:00+00:00,CENTRAL,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.28571428571428786,0.22641509433961712,M3_0.20-<0.40R,525.0,0.0,15.0,20.0
reference_validation,,240,18,2025-10-08 18:00:00+00:00,E0_RESTING_H,0.4,227.56,219.33,8.22999999999999,2025-10-08 18:10:00+00:00,2025-10-08 18:15:00+00:00,2025-10-08 18:10:00+00:00,227.56,1.0,2025-10-08 18:30:00+00:00,227.16,FAILED_BREAK,-0.0017577781683951,-0.8788890841975872,-0.0022577781683951,-1.1288890841975872,False,False,True,2025-10-08 18:25:00+00:00,CENTRAL,FROZEN_WINNER,L3_BREAK_FAST_FAIL_10M,0.07897934386391331,0.10206561360874902,M1_0.05-<0.10R,10.0,5.0,10.0,20.0
reference_validation,,240,18,2025-10-12 18:00:00+00:00,E0_RESTING_H,0.4,195.77,178.91,16.860000000000014,2025-10-12 19:15:00+00:00,,2025-10-12 19:15:00+00:00,195.77,1.0,2025-10-13 05:55:00+00:00,193.95,TIME,-0.0092966235889054,-4.6483117944527415,-0.0097966235889054,-4.898311794452742,False,False,False,,CENTRAL,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.2437722419928815,0.17259786476868294,M3_0.20-<0.40R,75.0,,,640.0
reference_validation,,240,18,2025-10-13 18:00:00+00:00,E0_RESTING_H,0.4,205.91,192.32,13.590000000000003,2025-10-13 18:00:00+00:00,,2025-10-13 18:00:00+00:00,205.91,1.0,2025-10-14 05:55:00+00:00,199.62,TIME,-0.0305473265018697,-15.273663250934876,-0.0310473265018697,-15.523663250934876,False,False,False,,CENTRAL,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.3958793230316405,0.5165562913907291,M3_0.20-<0.40R,0.0,,,715.0
reference_validation,,240,18,2025-10-17 18:00:00+00:00,E0_RESTING_H,0.4,184.95,176.16,8.789999999999992,2025-10-17 18:35:00+00:00,,2025-10-17 18:35:00+00:00,184.95,1.0,2025-10-18 05:55:00+00:00,184.45,TIME,-0.0027034333603677,-1.3517166801838565,-0.0032034333603677,-1.6017166801838565,False,False,False,,CENTRAL,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.11945392491467717,0.41638225255972694,M2_0.10-<0.20R,35.0,,,680.0
reference_validation,,240,18,2025-10-18 18:00:00+00:00,E0_RESTING_H,0.4,186.14,183.23,2.9099999999999966,2025-10-18 19:05:00+00:00,2025-10-18 19:05:00+00:00,2025-10-18 19:05:00+00:00,186.14,1.0,2025-10-18 19:15:00+00:00,185.89,FAILED_BREAK,-0.0013430751047598,-0.6715375523799194,-0.0018430751047598,-0.9215375523799194,False,False,True,2025-10-18 19:10:00+00:00,CENTRAL,FROZEN_WINNER,L2_BREAK_FAST_FAIL_5M,0.07903780068729156,0.1958762886597917,M1_0.05-<0.10R,65.0,0.0,5.0,10.0
reference_validation,,240,18,2025-10-19 18:00:00+00:00,E0_RESTING_H,0.4,192.15,189.59,2.5600000000000023,2025-10-20 04:05:00+00:00,,2025-10-20 04:05:00+00:00,192.15,1.0,2025-10-20 05:50:00+00:00,193.174,TARGET,0.0053291699193338,2.664584959666927,0.0048291699193338,2.414584959666927,True,True,False,,CENTRAL,FROZEN_WINNER,WIN,0.44921875000000183,0.6367187499999977,WIN,605.0,,,105.0
reference_validation,,240,18,2025-10-23 18:00:00+00:00,E0_RESTING_H,0.4,193.44,188.0,5.439999999999998,2025-10-24 00:50:00+00:00,,2025-10-24 00:50:00+00:00,193.44,1.0,2025-10-24 05:55:00+00:00,193.22,TIME,-0.0011373035566584,-0.56865177832921,-0.0016373035566584,-0.81865177832921,False,False,False,,CENTRAL,FROZEN_WINNER,L1_NEVER_BREAK_TIME,0.21139705882353055,0.5055147058823531,M3_0.20-<0.40R,410.0,,,305.0
reference_validation,,240,18,2025-10-24 18:00:00+00:00,E0_RESTING_H,0.4,192.37,188.66,3.710000000000008,2025-10-24 19:05:00+00:00,2025-10-24 19:05:00+00:00,2025-10-24 19:05:00+00:00,192.37,1.0,2025-10-24 20:25:00+00:00,193.854,TARGET,0.0077143005666164,3.8571502833082416,0.0072143005666164,3.6071502833082416,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.40700808625336593,0.09973045822102528,WIN,65.0,0.0,,80.0
reference_validation,,240,18,2025-10-25 18:00:00+00:00,E0_RESTING_H,0.4,192.82,191.33,1.489999999999981,2025-10-25 18:10:00+00:00,2025-10-25 18:10:00+00:00,2025-10-25 18:10:00+00:00,192.82,1.0,2025-10-25 18:25:00+00:00,193.416,TARGET,0.0030909656674618,1.5454828337309046,0.0025909656674618,1.2954828337309046,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,0.751677852349006,0.24161073825502674,WIN,10.0,0.0,,15.0
reference_validation,,240,18,2025-10-26 18:00:00+00:00,E0_RESTING_H,0.4,199.83,198.0,1.8300000000000125,2025-10-26 22:00:00+00:00,2025-10-26 22:00:00+00:00,2025-10-26 22:00:00+00:00,199.83,1.0,2025-10-26 22:05:00+00:00,200.562,TARGET,0.0036631136465996,1.8315568232998287,0.0031631136465996,1.5815568232998292,True,True,True,,CENTRAL,FROZEN_WINNER,WIN,1.4863387978141969,0.7704918032786969,WIN,240.0,0.0,,5.0
reference_validation,,240,18,2025-11-01 18:00:00+00:00,E0_RESTING_H,0.4,187.0,183.58,3.4199999999999875,2025-11-02 04:45:00+00:00,2025-11-02 04:45:00+00:00,2025-11-02 04:45:00+00:00,187.0,1.0,2025-11-02 05:25:00+00:00,186.72,FAILED_BREAK,-0.0014973262032085,-0.7486631016042633,-0.0019973262032085,-0.9986631016042632,False,False,True,2025-11-02 05:20:00+00:00,CENTRAL,FROZEN_WINNER,L5_BREAK_FAIL_LATE,0.2807017543859683,0.11988304093567195,M3_0.20-<0.40R,645.0,0.0,35.0,40.0
reference_validation,,240,18,2025-11-02 18:00:00+00:00,E0_RESTING_H,0.4,185.27,181.91,3.3600000000000136,2025-11-02 21:20:00+00:00,2025-11-02 21:35:00+00:00,2025-11-02 21:20:00+00:00,185.27,1.0,2025-11-02 22:05:00+00:00,185.2,FAILED_BREAK,-0.0003778269552545,-0.1889134776272838,-0.0008778269552545,-0.4389134776272838,False,False,True,2025-11-02 22:00:00+00:00,CENTRAL,FROZEN_WINNER,L4_BREAK_FAIL_30M,0.20238095238094514,0.11309523809524474,M3_0.20-<0.40R,200.0,15.0,25.0,45.0
reference_validation,,240,18,2025-11-05 18:00:00+00:00,E0_RESTING_H,0.4,162.4,156.83,5.569999999999993,2025-11-05 18:15:00+00:00,2025-11-05 18:15:00+00:00,2025-11-05 18:15:00+00:00,162.4,1.0,2025-11-05 19:10:00+00:00,162.25,FAILED_BREAK,-0.000923645320197,-0.461822660098532,-0.001423645320197,-0.711822660098532,False,False,True,2025-11-05 19:05:00+00:00,CENTRAL,FROZEN_WINNER,L5_BREAK_FAIL_LATE,0.2549371633752225,0.1005385996409341,M3_0.20-<0.40R,15.0,0.0,50.0,55.0
reference_validation,,240,18,2025-11-07 18:00:00+00:00,E0_RESTING_H,0.4,161.43,149.69,11.740000000000007,2025-11-07 18:05:00+00:00,2025-11-07 18:05:00+00:00,2025-11-07 18:05:00+00:00,161.43,1.0,2025-11-08 00:35:00+00:00,161.2,FAILED_BREAK,-0.001424766152512,-0.7123830762560401,-0.001924766152512,-0.96238307625604,False,False,True,2025-11-08 00:30:00+00:00,CENTRAL,FROZEN_WINNER,L5_BREAK_FAIL_LATE,0.2529812606473592,0.07495741056218015,M3_0.20-<0.40R,5.0,0.0,385.0,390.0
reference_validation,,240,18,2025-11-09 18:00:00+00:00,E0_RESTING_H,0.4,163.93,159.16,4.77000000000001,2025-11-09 18:55:00+00:00,,2025-11-09 18:55:00+00:00,163.93,1.0,2025-11-09 19:30:00+00:00,165.83800000000002,TARGET,0.0116391142560849,5.819557128042496,0.0111391142560849,5.569557128042496,True,True,False,,CENTRAL,FROZEN_WINNER,WIN,0.433962264150941,0.13626834381551453,WIN,55.0,,,35.0
