rule,source_tf,boundary,setup,signal_i,signal_ts,side,level,instance,week,entry_ts,exit_ts,entry,tp,sl,reason,net_ret,hours,route,selector,partition,rrank
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,29521,2023-05-15 01:00:00+00:00,LONG,26792.925000000003,H1|VAH|2023-05-15T00:00:00+00:00|LONG,2023-W20,2023-05-15 02:00:00+00:00,2023-05-15 06:00:00+00:00,27191.6,27504.3034,26960.4714,TP,0.010000000000000066,5,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,29690,2023-05-22 02:00:00+00:00,LONG,26629.143750000003,H1|VAH|2023-05-22T01:00:00+00:00|LONG,2023-W21,2023-05-22 03:00:00+00:00,2023-05-22 13:00:00+00:00,26640.6,26946.9669,26414.1549,TP,0.010000000000000066,11,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,29856,2023-05-29 00:00:00+00:00,LONG,28134.39375,H1|VAH|2023-05-28T23:00:00+00:00|LONG,2023-W22,2023-05-29 01:00:00+00:00,2023-05-29 03:00:00+00:00,28188.6,28512.7689,27948.9969,SL,-0.010000000000000063,3,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,30031,2023-06-05 07:00:00+00:00,LONG,26806.33541666667,H1|VAH|2023-06-05T06:00:00+00:00|LONG,2023-W23,2023-06-05 08:00:00+00:00,2023-06-05 15:00:00+00:00,26819.2,27127.620800000004,26591.236800000002,SL,-0.009999999999999952,8,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,30198,2023-06-12 06:00:00+00:00,LONG,25790.875,H1|VAH|2023-06-12T05:00:00+00:00|LONG,2023-W24,2023-06-12 07:00:00+00:00,2023-06-13 02:00:00+00:00,25832.2,26129.270300000004,25612.626300000004,TP,0.010000000000000066,20,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,30364,2023-06-19 04:00:00+00:00,LONG,26406.32083333333,H1|VAH|2023-06-19T03:00:00+00:00|LONG,2023-W25,2023-06-19 05:00:00+00:00,2023-06-19 18:00:00+00:00,26418.0,26721.807,26193.447,TP,0.010000000000000066,14,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,30530,2023-06-26 02:00:00+00:00,LONG,30187.13125,H1|VAH|2023-06-26T01:00:00+00:00|LONG,2023-W26,2023-06-26 03:00:00+00:00,2023-06-26 07:00:00+00:00,30212.0,30559.438000000002,29955.198,TP,0.010000000000000066,5,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,30697,2023-07-03 01:00:00+00:00,LONG,30631.8625,H1|VAH|2023-07-03T00:00:00+00:00|LONG,2023-W27,2023-07-03 02:00:00+00:00,2023-07-03 15:00:00+00:00,30660.3,31012.89345,30399.68745,TP,0.010000000000000066,14,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,30866,2023-07-10 02:00:00+00:00,LONG,30071.489583333336,H1|VAH|2023-07-10T01:00:00+00:00|LONG,2023-W28,2023-07-10 03:00:00+00:00,2023-07-10 18:00:00+00:00,30187.2,30534.352800000004,29930.6088,TP,0.010000000000000066,16,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,31033,2023-07-17 01:00:00+00:00,LONG,30227.4125,H1|VAH|2023-07-17T00:00:00+00:00|LONG,2023-W29,2023-07-17 02:00:00+00:00,2023-07-17 10:00:00+00:00,30276.8,30624.983200000002,30019.447200000002,SL,-0.009999999999999952,9,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,31204,2023-07-24 04:00:00+00:00,LONG,29737.322916666664,H1|VAH|2023-07-24T03:00:00+00:00|LONG,2023-W30,2023-07-24 05:00:00+00:00,2023-07-24 09:00:00+00:00,29775.8,30118.221700000002,29522.705700000002,SL,-0.009999999999999952,5,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,31374,2023-07-31 06:00:00+00:00,LONG,29386.270833333336,H1|VAH|2023-07-31T05:00:00+00:00|LONG,2023-W31,2023-07-31 07:00:00+00:00,2023-07-31 17:00:00+00:00,29400.1,29738.20115,29150.19915,SL,-0.009999999999999952,11,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,31537,2023-08-07 01:00:00+00:00,LONG,29066.3125,H1|VAH|2023-08-07T00:00:00+00:00|LONG,2023-W32,2023-08-07 02:00:00+00:00,2023-08-07 15:00:00+00:00,29133.6,29468.6364,28885.9644,SL,-0.009999999999999952,14,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,31709,2023-08-14 05:00:00+00:00,LONG,29420.862500000003,H1|VAH|2023-08-14T04:00:00+00:00|LONG,2023-W33,2023-08-14 06:00:00+00:00,2023-08-15 19:00:00+00:00,29435.9,29774.412850000004,29185.694850000003,SL,-0.009999999999999952,38,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,31877,2023-08-21 05:00:00+00:00,LONG,26055.012499999997,H1|VAH|2023-08-21T04:00:00+00:00|LONG,2023-W34,2023-08-21 06:00:00+00:00,2023-08-21 10:00:00+00:00,26093.8,26393.8787,25872.0027,SL,-0.009999999999999952,5,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,32050,2023-08-28 10:00:00+00:00,LONG,25923.50833333333,H1|VAH|2023-08-28T09:00:00+00:00|LONG,2023-W35,2023-08-28 11:00:00+00:00,2023-08-28 12:00:00+00:00,25942.5,26240.838750000003,25721.98875,TP,0.010000000000000066,2,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,32211,2023-09-04 03:00:00+00:00,LONG,25973.375,H1|VAH|2023-09-04T02:00:00+00:00|LONG,2023-W36,2023-09-04 04:00:00+00:00,2023-09-04 15:00:00+00:00,25974.1,26272.80215,25753.32015,SL,-0.009999999999999952,12,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,32379,2023-09-11 03:00:00+00:00,LONG,25723.854166666668,H1|VAH|2023-09-11T02:00:00+00:00|LONG,2023-W37,2023-09-11 04:00:00+00:00,2023-09-11 14:00:00+00:00,25727.4,26023.265100000004,25508.7171,SL,-0.009999999999999952,11,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,32546,2023-09-18 02:00:00+00:00,LONG,26457.779166666667,H1|VAH|2023-09-18T01:00:00+00:00|LONG,2023-W38,2023-09-18 03:00:00+00:00,2023-09-18 10:00:00+00:00,26648.5,26954.95775,26421.98775,TP,0.010000000000000066,8,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,32718,2023-09-25 06:00:00+00:00,LONG,26110.308333333334,H1|VAH|2023-09-25T05:00:00+00:00|LONG,2023-W39,2023-09-25 07:00:00+00:00,2023-09-25 20:00:00+00:00,26126.1,26426.55015,25904.02815,TP,0.010000000000000066,14,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,32886,2023-10-02 06:00:00+00:00,LONG,28041.802083333336,H1|VAH|2023-10-02T05:00:00+00:00|LONG,2023-W40,2023-10-02 07:00:00+00:00,2023-10-02 07:00:00+00:00,28086.5,28409.49475,27847.764750000002,TP,0.010000000000000066,1,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,33049,2023-10-09 01:00:00+00:00,LONG,27825.0625,H1|VAH|2023-10-09T00:00:00+00:00|LONG,2023-W41,2023-10-09 02:00:00+00:00,2023-10-09 08:00:00+00:00,27948.3,28269.70545,27710.73945,SL,-0.009999999999999952,7,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,33217,2023-10-16 01:00:00+00:00,LONG,27146.452083333337,H1|VAH|2023-10-16T00:00:00+00:00|LONG,2023-W42,2023-10-16 02:00:00+00:00,2023-10-16 05:00:00+00:00,27181.2,27493.7838,26950.1598,TP,0.010000000000000066,4,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,33389,2023-10-23 05:00:00+00:00,LONG,30680.645833333336,H1|VAH|2023-10-23T04:00:00+00:00|LONG,2023-W43,2023-10-23 06:00:00+00:00,2023-10-23 07:00:00+00:00,30771.5,31125.37225,30509.94225,SL,-0.009999999999999952,2,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,33556,2023-10-30 04:00:00+00:00,LONG,34305.84375,H1|VAH|2023-10-30T03:00:00+00:00|LONG,2023-W44,2023-10-30 05:00:00+00:00,2023-10-30 12:00:00+00:00,34324.2,34718.9283,34032.444299999996,TP,0.010000000000000066,8,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,33723,2023-11-06 03:00:00+00:00,LONG,34939.34375,H1|VAH|2023-11-06T02:00:00+00:00|LONG,2023-W45,2023-11-06 04:00:00+00:00,2023-11-07 09:00:00+00:00,34992.9,35395.31835,34695.46035,SL,-0.009999999999999952,30,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,33896,2023-11-13 08:00:00+00:00,LONG,37048.543750000004,H1|VAH|2023-11-13T07:00:00+00:00|LONG,2023-W46,2023-11-13 09:00:00+00:00,2023-11-13 11:00:00+00:00,37051.8,37477.89570000001,36736.85970000001,SL,-0.00999999999999984,3,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,34060,2023-11-20 04:00:00+00:00,LONG,37139.875,H1|VAH|2023-11-20T03:00:00+00:00|LONG,2023-W47,2023-11-20 05:00:00+00:00,2023-11-20 14:00:00+00:00,37222.0,37650.053,36905.613000000005,SL,-0.00999999999999984,10,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,34224,2023-11-27 00:00:00+00:00,LONG,37455.6875,H1|VAH|2023-11-26T23:00:00+00:00|LONG,2023-W48,2023-11-27 01:00:00+00:00,2023-11-27 07:00:00+00:00,37479.3,37910.31195,37160.72595000001,SL,-0.00999999999999984,7,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,34392,2023-12-04 00:00:00+00:00,LONG,39982.90416666667,H1|VAH|2023-12-03T23:00:00+00:00|LONG,2023-W49,2023-12-04 01:00:00+00:00,2023-12-04 01:00:00+00:00,40217.7,40680.20355,39875.84955,TP,0.010000000000000066,1,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,34563,2023-12-11 03:00:00+00:00,LONG,42073.42291666666,H1|VAH|2023-12-11T02:00:00+00:00|LONG,2023-W50,2023-12-11 04:00:00+00:00,2023-12-11 05:00:00+00:00,42312.7,42799.29605,41953.04205,SL,-0.010000000000000063,2,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,34731,2023-12-18 03:00:00+00:00,LONG,41044.625,H1|VAH|2023-12-18T02:00:00+00:00|LONG,2023-W51,2023-12-18 04:00:00+00:00,2023-12-18 10:00:00+00:00,41107.0,41579.730500000005,40757.5905,SL,-0.010000000000000063,7,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,34901,2023-12-25 05:00:00+00:00,LONG,43182.425,H1|VAH|2023-12-25T04:00:00+00:00|LONG,2023-W52,2023-12-25 06:00:00+00:00,2023-12-25 12:00:00+00:00,43267.3,43764.87395000001,42899.52795,TP,0.010000000000000066,7,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,35070,2024-01-01 06:00:00+00:00,LONG,42348.12708333333,H1|VAH|2024-01-01T05:00:00+00:00|LONG,2024-W01,2024-01-01 07:00:00+00:00,2024-01-01 18:00:00+00:00,42423.4,42911.269100000005,42062.801100000004,TP,0.010000000000000066,12,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,35242,2024-01-08 10:00:00+00:00,LONG,43837.73125,H1|VAH|2024-01-08T09:00:00+00:00|LONG,2024-W02,2024-01-08 11:00:00+00:00,2024-01-08 11:00:00+00:00,44081.6,44588.538400000005,43706.9064,TP,0.010000000000000066,1,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,35400,2024-01-15 00:00:00+00:00,LONG,42007.94791666667,H1|VAH|2024-01-14T23:00:00+00:00|LONG,2024-W03,2024-01-15 01:00:00+00:00,2024-01-15 05:00:00+00:00,42287.1,42773.40165,41927.65965,TP,0.010000000000000066,5,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,35568,2024-01-22 00:00:00+00:00,LONG,41608.14583333333,H1|VAH|2024-01-21T23:00:00+00:00|LONG,2024-W04,2024-01-22 01:00:00+00:00,2024-01-22 01:00:00+00:00,41652.7,42131.70605,41298.65205,SL,-0.009999999999999952,1,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,35737,2024-01-29 01:00:00+00:00,LONG,41959.125,H1|VAH|2024-01-29T00:00:00+00:00|LONG,2024-W05,2024-01-29 02:00:00+00:00,2024-01-29 14:00:00+00:00,42144.4,42629.060600000004,41786.172600000005,SL,-0.009999999999999952,13,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,35907,2024-02-05 03:00:00+00:00,LONG,42472.39791666667,H1|VAH|2024-02-05T02:00:00+00:00|LONG,2024-W06,2024-02-05 04:00:00+00:00,2024-02-05 10:00:00+00:00,42707.9,43199.040850000005,42344.88285,TP,0.010000000000000066,7,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,36086,2024-02-12 14:00:00+00:00,LONG,47984.08125,H1|VAH|2024-02-12T13:00:00+00:00|LONG,2024-W07,2024-02-12 15:00:00+00:00,2024-02-12 15:00:00+00:00,48813.9,49375.25985,48398.981850000004,TP,0.010000000000000066,1,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,36244,2024-02-19 04:00:00+00:00,LONG,52118.15625,H1|VAH|2024-02-19T03:00:00+00:00|LONG,2024-W08,2024-02-19 05:00:00+00:00,2024-02-19 16:00:00+00:00,52139.2,52738.8008,51696.0168,SL,-0.009999999999999952,12,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,36411,2024-02-26 03:00:00+00:00,LONG,51543.43125,H1|VAH|2024-02-26T02:00:00+00:00|LONG,2024-W09,2024-02-26 04:00:00+00:00,2024-02-26 09:00:00+00:00,51596.1,52189.45515,51157.53315,SL,-0.009999999999999952,6,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,36580,2024-03-04 04:00:00+00:00,LONG,63650.10833333333,H1|VAH|2024-03-04T03:00:00+00:00|LONG,2024-W10,2024-03-04 05:00:00+00:00,2024-03-04 08:00:00+00:00,63680.0,64412.32000000001,63138.72,TP,0.010000000000000066,4,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,36747,2024-03-11 03:00:00+00:00,LONG,68515.10416666666,H1|VAH|2024-03-11T02:00:00+00:00|LONG,2024-W11,2024-03-11 04:00:00+00:00,2024-03-11 07:00:00+00:00,68657.4,69446.9601,68073.8121,TP,0.010000000000000066,4,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,36915,2024-03-18 03:00:00+00:00,LONG,67912.26250000001,H1|VAH|2024-03-18T02:00:00+00:00|LONG,2024-W12,2024-03-18 04:00:00+00:00,2024-03-18 05:00:00+00:00,68038.1,68820.53815000001,67459.77615,TP,0.010000000000000066,2,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,37083,2024-03-25 03:00:00+00:00,LONG,66746.17291666666,H1|VAH|2024-03-25T02:00:00+00:00|LONG,2024-W13,2024-03-25 04:00:00+00:00,2024-03-25 07:00:00+00:00,67407.8,68182.9897,66834.8337,SL,-0.009999999999999952,4,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,37254,2024-04-01 06:00:00+00:00,LONG,69503.0,H1|VAH|2024-04-01T05:00:00+00:00|LONG,2024-W14,2024-04-01 07:00:00+00:00,2024-04-01 14:00:00+00:00,69651.8,70452.7957,69059.75970000001,SL,-0.009999999999999952,8,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,37419,2024-04-08 03:00:00+00:00,LONG,69345.32083333333,H1|VAH|2024-04-08T02:00:00+00:00|LONG,2024-W15,2024-04-08 04:00:00+00:00,2024-04-08 07:00:00+00:00,69485.0,70284.0775,68894.3775,TP,0.010000000000000066,4,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,37614,2024-04-16 06:00:00+00:00,LONG,62708.09375,H1|VAH|2024-04-16T05:00:00+00:00|LONG,2024-W16,2024-04-16 07:00:00+00:00,2024-04-16 10:00:00+00:00,63172.2,63898.6803,62635.2363,SL,-0.009999999999999952,4,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,37762,2024-04-22 10:00:00+00:00,LONG,65928.13125,H1|VAH|2024-04-22T09:00:00+00:00|LONG,2024-W17,2024-04-22 11:00:00+00:00,2024-04-22 17:00:00+00:00,66022.8,66782.0622,65461.60620000001,TP,0.010000000000000066,7,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,37927,2024-04-29 07:00:00+00:00,LONG,62174.822916666664,H1|VAH|2024-04-29T06:00:00+00:00|LONG,2024-W18,2024-04-29 08:00:00+00:00,2024-04-29 13:00:00+00:00,62362.1,63079.26415,61832.022150000004,SL,-0.009999999999999952,6,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,38088,2024-05-06 00:00:00+00:00,LONG,64084.2125,H1|VAH|2024-05-05T23:00:00+00:00|LONG,2024-W19,2024-05-06 01:00:00+00:00,2024-05-06 08:00:00+00:00,64183.8,64921.913700000005,63638.237700000005,TP,0.010000000000000066,8,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,38256,2024-05-13 00:00:00+00:00,LONG,61475.13125,H1|VAH|2024-05-12T23:00:00+00:00|LONG,2024-W20,2024-05-13 01:00:00+00:00,2024-05-13 02:00:00+00:00,61485.5,62192.58325,60962.873250000004,SL,-0.009999999999999952,2,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,38424,2024-05-20 00:00:00+00:00,LONG,66260.32500000001,H1|VAH|2024-05-19T23:00:00+00:00|LONG,2024-W21,2024-05-20 01:00:00+00:00,2024-05-20 05:00:00+00:00,66428.9,67192.83235,65864.25435,TP,0.010000000000000066,5,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,38592,2024-05-27 00:00:00+00:00,LONG,68537.37916666668,H1|VAH|2024-05-26T23:00:00+00:00|LONG,2024-W22,2024-05-27 01:00:00+00:00,2024-05-27 15:00:00+00:00,68851.6,69643.39340000002,68266.36140000001,TP,0.010000000000000066,15,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,38764,2024-06-03 04:00:00+00:00,LONG,68446.12708333333,H1|VAH|2024-06-03T03:00:00+00:00|LONG,2024-W23,2024-06-03 05:00:00+00:00,2024-06-03 08:00:00+00:00,68553.5,69341.86525,67970.79525000001,TP,0.010000000000000066,4,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,38930,2024-06-10 02:00:00+00:00,LONG,69658.5,H1|VAH|2024-06-10T01:00:00+00:00|LONG,2024-W24,2024-06-10 03:00:00+00:00,2024-06-11 01:00:00+00:00,69745.6,70547.6744,69152.7624,SL,-0.009999999999999952,23,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,39100,2024-06-17 04:00:00+00:00,LONG,66334.02083333334,H1|VAH|2024-06-17T03:00:00+00:00|LONG,2024-W25,2024-06-17 05:00:00+00:00,2024-06-17 09:00:00+00:00,66426.7,67190.60705,65862.07305,SL,-0.00999999999999984,5,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,39265,2024-06-24 01:00:00+00:00,LONG,63103.197916666664,H1|VAH|2024-06-24T00:00:00+00:00|LONG,2024-W26,2024-06-24 02:00:00+00:00,2024-06-24 02:00:00+00:00,63290.7,64018.54305,62752.72905,SL,-0.009999999999999952,1,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,39432,2024-07-01 00:00:00+00:00,LONG,62912.49375,H1|VAH|2024-06-30T23:00:00+00:00|LONG,2024-W27,2024-07-01 01:00:00+00:00,2024-07-01 01:00:00+00:00,62924.7,63648.33405,62389.84005,TP,0.010000000000000066,1,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,39604,2024-07-08 04:00:00+00:00,LONG,55224.34166666667,H1|VAH|2024-07-08T03:00:00+00:00|LONG,2024-W28,2024-07-08 05:00:00+00:00,2024-07-08 08:00:00+00:00,55476.9,56114.88435000001,55005.34635000001,TP,0.010000000000000066,4,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,39768,2024-07-15 00:00:00+00:00,LONG,61036.97083333333,H1|VAH|2024-07-14T23:00:00+00:00|LONG,2024-W29,2024-07-15 01:00:00+00:00,2024-07-15 02:00:00+00:00,61186.7,61890.347050000004,60666.61305,TP,0.010000000000000066,2,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,39938,2024-07-22 02:00:00+00:00,LONG,67922.1625,H1|VAH|2024-07-22T01:00:00+00:00|LONG,2024-W30,2024-07-22 03:00:00+00:00,2024-07-22 06:00:00+00:00,68039.7,68822.15655,67461.36255,SL,-0.00999999999999984,4,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,40106,2024-07-29 02:00:00+00:00,LONG,68622.59791666668,H1|VAH|2024-07-29T01:00:00+00:00|LONG,2024-W31,2024-07-29 03:00:00+00:00,2024-07-29 14:00:00+00:00,69527.1,70326.66165000001,68936.11965000001,SL,-0.009999999999999952,12,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,40280,2024-08-05 08:00:00+00:00,LONG,52666.59166666666,H1|VAH|2024-08-05T07:00:00+00:00|LONG,2024-W32,2024-08-05 09:00:00+00:00,2024-08-05 09:00:00+00:00,52727.8,53334.169700000006,52279.61370000001,SL,-0.00999999999999984,1,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,40442,2024-08-12 02:00:00+00:00,LONG,58569.10833333334,H1|VAH|2024-08-12T01:00:00+00:00|LONG,2024-W33,2024-08-12 03:00:00+00:00,2024-08-12 06:00:00+00:00,58691.8,59366.75570000001,58192.919700000006,SL,-0.009999999999999952,4,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,40609,2024-08-19 01:00:00+00:00,LONG,58496.11666666667,H1|VAH|2024-08-19T00:00:00+00:00|LONG,2024-W34,2024-08-19 02:00:00+00:00,2024-08-19 09:00:00+00:00,58524.9,59197.93635,58027.438350000004,SL,-0.009999999999999952,8,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,40784,2024-08-26 08:00:00+00:00,LONG,63699.035416666666,H1|VAH|2024-08-26T07:00:00+00:00|LONG,2024-W35,2024-08-26 09:00:00+00:00,2024-08-26 09:00:00+00:00,63713.9,64446.60985000001,63172.33185,SL,-0.009999999999999952,1,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,40944,2024-09-02 00:00:00+00:00,LONG,57344.63125,H1|VAH|2024-09-01T23:00:00+00:00|LONG,2024-W36,2024-09-02 01:00:00+00:00,2024-09-02 08:00:00+00:00,57443.8,58104.40370000001,56955.527700000006,TP,0.010000000000000066,8,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,41112,2024-09-09 00:00:00+00:00,LONG,54843.95,H1|VAH|2024-09-08T23:00:00+00:00|LONG,2024-W37,2024-09-09 01:00:00+00:00,2024-09-09 13:00:00+00:00,55007.0,55639.580500000004,54539.440500000004,TP,0.010000000000000066,13,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,41283,2024-09-16 03:00:00+00:00,LONG,58448.66458333333,H1|VAH|2024-09-16T02:00:00+00:00|LONG,2024-W38,2024-09-16 04:00:00+00:00,2024-09-16 13:00:00+00:00,58546.4,59219.683600000004,58048.755600000004,SL,-0.009999999999999952,10,PRIMARY_RULE,PRIMARY_RULE,development,
H1|VAH_BREAK_LONG,H1,VAH,VAH_BREAK_LONG,41450,2024-09-23 02:00:00+00:00,LONG,63804.54791666666,H1|VAH|2024-09-23T01:00:00+00:00|LONG,2024-W39,2024-09-23 03:00:00+00:00,2024-09-23 03:00:00+00:00,63899.0,64633.838500000005,63355.8585,TP,0.010000000000000066,1,PRIMARY_RULE,PRIMARY_RULE,development,
