partition,side,start_ts,end_ts,duration_h,week,entry,tp,sl,outcome,first_exit_ts,first_hours,variant
reference_validation,LONG,2025-05-09 00:00:00+00:00,2025-05-09 00:30:00+00:00,0.5,2025-W19,103228.0,104415.122,102350.562,OFF,2025-05-09 00:30:00+00:00,0.5,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-09 02:00:00+00:00,2025-05-09 02:30:00+00:00,0.5,2025-W19,103070.1,104255.40615000001,102194.00415000001,OFF,2025-05-09 02:30:00+00:00,0.5,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-09 07:00:00+00:00,2025-05-09 08:30:00+00:00,1.5,2025-W19,103189.0,104375.6735,102311.8935,OFF,2025-05-09 08:30:00+00:00,1.5,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-09 20:00:00+00:00,2025-05-09 20:15:00+00:00,0.25,2025-W19,103145.5,104331.67325,102268.76325,OFF,2025-05-09 20:15:00+00:00,0.25,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-10 06:00:00+00:00,2025-05-10 08:00:00+00:00,2.0,2025-W19,103319.9,104508.07885,102441.68085,OFF,2025-05-10 08:00:00+00:00,2.0,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-10 08:15:00+00:00,2025-05-10 09:00:00+00:00,0.75,2025-W19,103768.7,104962.04005000001,102886.66605,OFF,2025-05-10 09:00:00+00:00,0.75,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-11 00:00:00+00:00,2025-05-11 00:30:00+00:00,0.5,2025-W19,104788.8,105993.87120000001,103898.09520000001,SL,2025-05-11 00:15:00+00:00,0.5,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-11 00:45:00+00:00,2025-05-11 01:00:00+00:00,0.25,2025-W19,104375.4,105575.7171,103488.2091,OFF,2025-05-11 01:00:00+00:00,0.25,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-11 01:30:00+00:00,2025-05-11 01:45:00+00:00,0.25,2025-W19,104342.0,105541.933,103455.09300000001,OFF,2025-05-11 01:45:00+00:00,0.25,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-11 12:00:00+00:00,2025-05-11 13:00:00+00:00,1.0,2025-W19,104613.7,105816.75755000001,103724.48355,OFF,2025-05-11 13:00:00+00:00,1.0,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-12 11:00:00+00:00,2025-05-12 11:30:00+00:00,0.5,2025-W20,104471.8,105673.22570000001,103583.78970000001,OFF,2025-05-12 11:30:00+00:00,0.5,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-18 16:00:00+00:00,2025-05-18 17:45:00+00:00,1.75,2025-W20,105484.2,106697.26830000001,104587.5843,OFF,2025-05-18 17:45:00+00:00,1.75,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-18 23:30:00+00:00,2025-05-19 00:45:00+00:00,1.25,2025-W20,105849.2,107066.4658,104949.48180000001,TP,2025-05-19 00:00:00+00:00,0.75,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-19 20:00:00+00:00,2025-05-19 20:45:00+00:00,0.75,2025-W21,105457.9,106670.66585,104561.50785,OFF,2025-05-19 20:45:00+00:00,0.75,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-19 21:15:00+00:00,2025-05-19 21:30:00+00:00,0.25,2025-W21,105388.2,106600.1643,104492.40030000001,OFF,2025-05-19 21:30:00+00:00,0.25,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-19 22:15:00+00:00,2025-05-19 22:30:00+00:00,0.25,2025-W21,105394.4,106606.4356,104498.5476,OFF,2025-05-19 22:30:00+00:00,0.25,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-19 22:45:00+00:00,2025-05-20 00:15:00+00:00,1.5,2025-W21,105352.3,106563.85145000002,104456.80545000001,OFF,2025-05-20 00:15:00+00:00,1.5,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-20 01:45:00+00:00,2025-05-20 02:45:00+00:00,1.0,2025-W21,106289.9,107512.23385,105386.43585,OFF,2025-05-20 02:45:00+00:00,1.0,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-20 22:30:00+00:00,2025-05-20 23:00:00+00:00,0.5,2025-W21,106305.2,107527.7098,105401.6058,OFF,2025-05-20 23:00:00+00:00,0.5,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-21 01:30:00+00:00,2025-05-21 02:00:00+00:00,0.5,2025-W21,106738.5,107965.99275,105831.22275,OFF,2025-05-21 02:00:00+00:00,0.5,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-21 03:30:00+00:00,2025-05-21 04:00:00+00:00,0.5,2025-W21,106965.3,108195.40095000001,106056.09495000001,OFF,2025-05-21 04:00:00+00:00,0.5,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-21 16:15:00+00:00,2025-05-21 17:15:00+00:00,1.0,2025-W21,109055.0,110309.1325,108128.0325,OFF,2025-05-21 17:15:00+00:00,1.0,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-21 21:15:00+00:00,2025-05-21 21:30:00+00:00,0.25,2025-W21,108290.9,109536.24535,107370.42735,OFF,2025-05-21 21:30:00+00:00,0.25,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-21 23:30:00+00:00,2025-05-22 00:30:00+00:00,1.0,2025-W21,109706.5,110968.12475,108773.99475,OFF,2025-05-22 00:30:00+00:00,1.0,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-22 01:00:00+00:00,2025-05-22 02:00:00+00:00,1.0,2025-W21,109925.3,111189.44095,108990.93495000001,OFF,2025-05-22 02:00:00+00:00,1.0,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-22 02:15:00+00:00,2025-05-22 05:00:00+00:00,2.75,2025-W21,110090.1,111356.13615000002,109154.33415000001,TP,2025-05-22 03:30:00+00:00,1.5,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-22 17:30:00+00:00,2025-05-22 18:45:00+00:00,1.25,2025-W21,111666.5,112950.66475000001,110717.33475000001,OFF,2025-05-22 18:45:00+00:00,1.25,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-22 19:00:00+00:00,2025-05-22 19:45:00+00:00,0.75,2025-W21,111690.7,112975.14305,110741.32905,OFF,2025-05-22 19:45:00+00:00,0.75,S3_STACK_MOMENTUM
reference_validation,LONG,2025-05-23 00:45:00+00:00,2025-05-23 01:00:00+00:00,0.25,2025-W21,111445.2,112726.8198,110497.9158,OFF,2025-05-23 01:00:00+00:00,0.25,S3_STACK_MOMENTUM
reference_validation,SHORT,2025-06-05 20:00:00+00:00,2025-06-05 21:45:00+00:00,1.75,2025-W23,101873.0,100701.4605,102738.9205,TP,2025-06-05 20:30:00+00:00,0.75,S3_STACK_MOMENTUM
reference_validation,SHORT,2025-06-05 22:45:00+00:00,2025-06-05 23:15:00+00:00,0.5,2025-W23,101480.7,100313.67195,102343.28594999999,OFF,2025-06-05 23:15:00+00:00,0.5,S3_STACK_MOMENTUM
reference_validation,SHORT,2025-06-05 23:45:00+00:00,2025-06-06 00:00:00+00:00,0.25,2025-W23,101475.0,100308.0375,102337.53749999999,OFF,2025-06-06 00:00:00+00:00,0.25,S3_STACK_MOMENTUM
reference_validation,SHORT,2025-06-18 20:15:00+00:00,2025-06-18 20:30:00+00:00,0.25,2025-W25,103761.2,102567.9462,104643.1702,OFF,2025-06-18 20:30:00+00:00,0.25,S3_STACK_MOMENTUM
reference_validation,SHORT,2025-06-19 16:00:00+00:00,2025-06-19 16:30:00+00:00,0.5,2025-W25,104055.2,102858.5652,104939.66919999999,OFF,2025-06-19 16:30:00+00:00,0.5,S3_STACK_MOMENTUM
reference_validation,SHORT,2025-06-19 16:45:00+00:00,2025-06-19 17:45:00+00:00,1.0,2025-W25,104174.2,102976.1967,105059.6807,OFF,2025-06-19 17:45:00+00:00,1.0,S3_STACK_MOMENTUM
reference_validation,SHORT,2025-06-20 18:00:00+00:00,2025-06-20 18:30:00+00:00,0.5,2025-W25,103216.6,102029.60910000002,104093.9411,OFF,2025-06-20 18:30:00+00:00,0.5,S3_STACK_MOMENTUM
reference_validation,SHORT,2025-06-20 19:00:00+00:00,2025-06-20 19:45:00+00:00,0.75,2025-W25,103127.9,101941.92915,104004.48714999999,OFF,2025-06-20 19:45:00+00:00,0.75,S3_STACK_MOMENTUM
reference_validation,SHORT,2025-06-20 23:15:00+00:00,2025-06-20 23:30:00+00:00,0.25,2025-W25,102979.3,101795.03805,103854.62405,OFF,2025-06-20 23:30:00+00:00,0.25,S3_STACK_MOMENTUM
reference_validation,SHORT,2025-06-21 20:00:00+00:00,2025-06-21 20:45:00+00:00,0.75,2025-W25,102207.5,101032.11375,103076.26375,OFF,2025-06-21 20:45:00+00:00,0.75,S3_STACK_MOMENTUM
reference_validation,SHORT,2025-06-21 21:30:00+00:00,2025-06-21 22:30:00+00:00,1.0,2025-W25,101771.5,100601.12775,102636.55774999999,OFF,2025-06-21 22:30:00+00:00,1.0,S3_STACK_MOMENTUM
reference_validation,SHORT,2025-06-21 22:45:00+00:00,2025-06-21 23:00:00+00:00,0.25,2025-W25,101639.4,100470.5469,102503.33489999999,OFF,2025-06-21 23:00:00+00:00,0.25,S3_STACK_MOMENTUM
reference_validation,SHORT,2025-06-21 23:15:00+00:00,2025-06-22 00:00:00+00:00,0.75,2025-W25,101546.6,100378.8141,102409.7461,OFF,2025-06-22 00:00:00+00:00,0.75,S3_STACK_MOMENTUM
reference_validation,SHORT,2025-06-22 16:00:00+00:00,2025-06-22 17:00:00+00:00,1.0,2025-W25,98849.7,97712.92845,99689.92245,OFF,2025-06-22 17:00:00+00:00,1.0,S3_STACK_MOMENTUM
reference_validation,SHORT,2025-06-22 18:00:00+00:00,2025-06-22 18:30:00+00:00,0.5,2025-W25,99428.0,98284.57800000001,100273.13799999999,OFF,2025-06-22 18:30:00+00:00,0.5,S3_STACK_MOMENTUM
reference_validation,SHORT,2025-06-22 18:45:00+00:00,2025-06-22 19:00:00+00:00,0.25,2025-W25,99587.8,98442.54030000001,100434.2963,OFF,2025-06-22 19:00:00+00:00,0.25,S3_STACK_MOMENTUM
reference_validation,SHORT,2025-06-22 20:00:00+00:00,2025-06-22 20:45:00+00:00,0.75,2025-W25,98829.7,97693.15845,99669.75244999999,OFF,2025-06-22 20:45:00+00:00,0.75,S3_STACK_MOMENTUM
reference_validation,SHORT,2025-06-22 22:00:00+00:00,2025-06-22 22:15:00+00:00,0.25,2025-W25,99136.0,97995.936,99978.65599999999,SL,2025-06-22 22:00:00+00:00,0.25,S3_STACK_MOMENTUM
reference_validation,LONG,2025-06-29 09:00:00+00:00,2025-06-29 11:15:00+00:00,2.25,2025-W26,107658.0,108896.06700000001,106742.907,OFF,2025-06-29 11:15:00+00:00,2.25,S3_STACK_MOMENTUM
reference_validation,LONG,2025-06-29 11:30:00+00:00,2025-06-29 12:45:00+00:00,1.25,2025-W26,108104.4,109347.6006,107185.5126,OFF,2025-06-29 12:45:00+00:00,1.25,S3_STACK_MOMENTUM
