family,lookback_min,state_bin,hold_min,N,WR,net,exp,PF,DD,LS,formal_pass,pooled_gate,era_gate,wr55_years,min_forward_exp,min_year_exp,min_year_wr,N_2022,WR_2022,net_2022,exp_2022,PF_2022,DD_2022,LS_2022,N_2023,WR_2023,net_2023,exp_2023,PF_2023,DD_2023,LS_2023,N_2024,WR_2024,net_2024,exp_2024,PF_2024,DD_2024,LS_2024
DRIVE,240,HIGH,120,349,37.249283667621775,-230.17702800356324,-0.6595330315288345,0.707551242845513,280.4821816861844,11,False,False,False,0,-0.5560260095566272,-1.0764287816124065,34.42622950819672,122,34.42622950819672,-131.3243113567136,-1.0764287816124065,0.6420804660943651,168.37090646353482,11,103,35.92233009708738,-57.2706789843326,-0.5560260095566272,0.6871278812847781,79.69577698231262,10,124,41.12903225806452,-41.58203766251704,-0.33533901340739547,0.8246294190214889,93.09522225319274,8
EFFICIENCY,360,MID,60,371,36.92722371967655,-209.54900262940606,-0.5648221095132239,0.6324607805392742,227.05677690186667,10,False,False,False,0,-0.5578129508223191,-0.6150840785052921,32.47863247863248,121,41.32231404958678,-74.42517349914034,-0.6150840785052921,0.6990744830665824,95.10983844236006,7,117,32.47863247863248,-60.93470667089729,-0.5208094587256179,0.515584736089499,68.27622723515238,10,133,36.84210526315789,-74.18912245936843,-0.5578129508223191,0.6234616283740053,76.24826185678735,6
DRIVE,120,LOW,720,396,47.22222222222222,-348.33773360333004,-0.8796407414225506,0.7962691675025684,425.1233468572634,10,False,False,False,1,-0.5604573174651593,-2.708851523897257,40.98360655737705,122,40.98360655737705,-330.47988591546533,-2.708851523897257,0.5624766034276467,349.4852061470271,10,137,43.79562043795621,58.92480480486211,0.4301080642690665,1.1729702975280225,94.4416362240023,6,137,56.20437956204379,-76.78265249272681,-0.5604573174651593,0.8749035039826958,215.19760376523107,8
TREND,240,MID,120,457,39.38730853391685,-321.4239464023772,-0.703334674841088,0.5955520045851673,336.69491320935447,11,False,False,False,0,-0.5629471330647893,-1.3904229379506334,33.88429752066116,121,33.88429752066116,-168.24117549202666,-1.3904229379506334,0.45279006959491724,172.27839991340355,11,205,41.46341463414634,-79.43669647886315,-0.3874960803846983,0.7149972976591474,115.63550396346848,7,131,41.221374045801525,-73.7460744314874,-0.5629471330647893,0.6463819263386104,84.98675959826207,9
DRIVE,15,LOW,720,397,44.584382871536526,-674.0318594434573,-1.6978132479684063,0.6519329425643687,889.3325742911586,9,False,False,False,1,-0.5630002280707785,-4.407345152081571,36.0655737704918,122,36.0655737704918,-537.6961085539516,-4.407345152081571,0.39038248501208594,558.4169818398989,6,138,39.85507246376812,-77.69403147376744,-0.5630002280707785,0.8178820913282899,176.73548656018593,9,137,56.934306569343065,-58.641719415738145,-0.42804174756013247,0.9066012433978782,311.7588005425164,7
EFFICIENCY,120,HIGH,360,358,47.486033519553075,-257.06165416647843,-0.7180493133141855,0.8003120407949228,357.2681472254829,10,False,False,False,1,-0.5636694807406143,-1.8817959520582996,41.80327868852459,122,41.80327868852459,-229.57910615111257,-1.8817959520582996,0.6527760282651219,277.8148919675628,6,112,44.642857142857146,-63.130981842948806,-0.5636694807406143,0.7732026858632338,112.60591624502116,10,124,55.64516129032258,35.64843382758294,0.28748736957728177,1.1025046982114757,84.16333891087801,5
TREND,30,HIGH,960,311,49.19614147909968,-171.6186583318009,-0.5518284833819964,0.9011719536042292,242.37305306269914,5,False,False,False,0,-0.5672994061574094,-1.5666772919157705,44.44444444444444,122,50.81967213114754,-191.134629613724,-1.5666772919157705,0.8031055398081866,242.37305306269914,5,81,53.086419753086425,80.78430714692327,0.9973371252706577,1.3094026107871335,75.52770010885891,4,108,44.44444444444444,-61.26833586500021,-0.5672994061574094,0.8786029318734994,123.70177447497912,5
RV,120,LOW,120,552,40.39855072463768,-321.70420891812205,-0.5827974799241341,0.6380392564679076,337.7042189255659,11,False,False,False,0,-0.5676535644265094,-0.9164017728394863,37.704918032786885,122,37.704918032786885,-111.80101628641734,-0.9164017728394863,0.5225616552214962,127.0390631119519,11,267,38.951310861423224,-151.563501701878,-0.5676535644265094,0.6268989773159949,160.47754491973433,8,163,44.785276073619634,-58.33969092982675,-0.35791221429341563,0.765125930607299,111.81867347935108,6
TREND,60,LOW,120,342,42.98245614035088,-362.1190349340641,-1.0588275875265032,0.5595529123353872,376.1879792328269,7,False,False,False,0,-0.5694413696302552,-2.047325483842696,32.78688524590164,122,32.78688524590164,-249.7737090288089,-2.047325483842696,0.3781855508553758,257.01059051277315,7,93,40.86021505376344,-52.95804737561373,-0.5694413696302552,0.6538962386527827,67.256147949171,7,127,54.330708661417326,-59.38727852964142,-0.4676163663751293,0.7779624886711801,69.01937332093246,6
EFFICIENCY,60,MID,360,407,47.174447174447174,-237.07153765771398,-0.5824853505103538,0.8174474011599804,237.07153765771383,9,False,False,False,0,-0.5845481815520033,-1.5019188449907157,44.62809917355372,121,44.62809917355372,-181.7321802438766,-1.5019188449907157,0.6761282905658693,204.12395449556857,9,147,46.93877551020408,25.912839821891126,0.1762778219176267,1.0750915563147743,88.20840234171544,7,139,49.64028776978417,-81.25219723572846,-0.5845481815520033,0.7929566960454699,114.25959138872678,6
RANGE_POS,120,LOW,960,387,47.54521963824289,-404.43209951220115,-1.0450441847860494,0.7851014121615734,582.4676141926102,10,False,False,False,0,-0.5874474802812645,-2.5971735240485807,42.74809160305343,122,48.36065573770492,-316.85516993392685,-2.5971735240485807,0.6293399467568696,365.09911930397453,8,131,42.74809160305343,-76.95561991684565,-0.5874474802812645,0.8119457619552793,162.70279736981263,10,134,51.49253731343284,-10.621309661428715,-0.07926350493603518,0.9828108150735496,256.67478776987866,10
EFFICIENCY,120,LOW,960,364,42.857142857142854,-382.2485578218258,-1.0501334006094114,0.7925337683805683,511.1307569950017,7,False,False,False,0,-0.5876089909474571,-2.4051632782504484,37.301587301587304,122,43.44262295081967,-293.4299199465547,-2.4051632782504484,0.6581225237395327,305.0128554282496,6,126,37.301587301587304,-74.03873285937959,-0.5876089909474571,0.8340875773115543,176.58207413230951,7,116,48.275862068965516,-14.779905015891504,-0.12741297427492676,0.9725239699536485,167.27197904287505,6
EFFICIENCY,30,MID,60,331,35.95166163141994,-251.0461119536424,-0.7584474681378924,0.5313597448347452,288.4025875567899,15,False,False,False,0,-0.5879362021059132,-1.1408447829767456,33.663366336633665,121,38.01652892561984,-138.04221874018623,-1.1408447829767456,0.4561289934560747,140.19867596545507,8,101,33.663366336633665,-48.918847183911566,-0.4843450216228868,0.5515337382118685,65.57252909126747,15,109,35.77981651376147,-64.08504602954454,-0.5879362021059132,0.6291285888252491,99.31516291933983,8
RV,15,LOW,720,454,43.61233480176212,-250.71379247787468,-0.5522330230790191,0.8490236020808187,336.65694529458244,9,False,False,False,0,-0.5933964998158334,-2.2952037133905003,38.52459016393443,122,38.52459016393443,-280.01485303364103,-2.2952037133905003,0.5714559565834361,301.2168831885959,8,198,46.464646464646464,108.81619153108805,0.5495767249044851,1.2376667447855014,107.87244005047683,9,134,44.02985074626866,-79.51513097532168,-0.5933964998158334,0.8552570469354834,209.43275837043512,7
RV,360,HIGH,240,184,46.73913043478261,-262.0164075285903,-1.4240022148292952,0.7025466319581538,316.28723741254845,7,False,False,False,1,-0.6012285071592851,-2.0478343877766574,45.08196721311475,122,45.08196721311475,-249.8357953087522,-2.0478343877766574,0.6284873847277527,269.6144492129058,7,19,57.89473684210527,13.672213588011221,0.7195901888426959,1.3343051675445896,14.54999887024158,2,43,46.51162790697674,-25.85282580784926,-0.6012285071592851,0.8456413338907188,69.30609075731277,5
EFFICIENCY,15,MID,120,383,36.29242819843342,-350.80324890237307,-0.9159353757242117,0.5989670635261142,387.26234984597573,11,False,False,False,0,-0.602404182486079,-1.6034330956041558,28.92561983471074,121,28.92561983471074,-194.01540456810287,-1.6034330956041558,0.5075814251090509,221.19547890833817,11,136,37.5,-80.88491734102423,-0.594742039272237,0.6548195415355399,91.9816409836632,8,126,42.06349206349206,-75.90292699324596,-0.602404182486079,0.6919745404494925,92.10140351955897,10
TREND,360,LOW,120,348,45.689655172413794,-277.02023077011216,-0.7960351458911269,0.6515508189281151,299.17624714502665,8,False,False,False,0,-0.603404811112999,-1.206784657195323,42.62295081967213,122,42.62295081967213,-147.2277281778294,-1.206784657195323,0.5918800263163226,156.24979760185198,6,99,45.45454545454545,-53.16009158093191,-0.5369706220296153,0.6857054970958428,72.89839887229184,7,127,48.818897637795274,-76.63241101135088,-0.603404811112999,0.710953915780888,107.48819829297973,8
RANGE_POS,240,LOW,360,405,48.148148148148145,-283.45140285290853,-0.6998800070442186,0.7808200602166153,296.7795165466478,9,False,False,False,0,-0.605481782925089,-1.5503681031481529,45.90163934426229,122,45.90163934426229,-189.14490858407464,-1.5503681031481529,0.6479463722683125,204.50513072750246,6,141,46.09929078014184,-85.37293139243755,-0.605481782925089,0.7566782588132887,147.19354608120565,9,142,52.112676056338024,-8.933562876396294,-0.06291241462250911,0.9779478122234957,86.62432963085794,7
TREND,360,MID,120,423,39.00709219858156,-212.5379404182681,-0.5024537598540617,0.6987400903330351,285.3242377795332,7,False,False,False,0,-0.6054969869156882,-0.6054969869156882,33.057851239669425,121,33.057851239669425,-71.46324797944037,-0.5906053552019865,0.7058971915718206,106.25108540311413,6,181,36.46408839779006,-109.59495463173957,-0.6054969869156882,0.5785093579100171,112.79100621840428,7,121,48.760330578512395,-31.479737807088117,-0.26016312237262906,0.8445384374650338,70.73949869987891,5
DRIVE,15,MID,240,360,43.888888888888886,-226.93923882556226,-0.6303867745154507,0.7794591037371632,267.3953650900799,11,False,False,False,0,-0.6059734064634538,-1.4477873129762804,39.66942148760331,121,39.66942148760331,-175.18226487012993,-1.4477873129762804,0.6297265625810496,216.11314952735427,11,112,43.75,-67.86902152390682,-0.6059734064634538,0.7252086893935326,109.10171048140995,8,127,48.031496062992126,16.11204756847446,0.12686651628720047,1.0521573627292682,76.31456682930946,5
DRIVE,360,MID,120,331,37.160120845921455,-210.7036061952989,-0.6365667860885164,0.6744911844644296,278.8634261226366,9,False,False,False,0,-0.6083047711978262,-1.0171363287436475,29.75206611570248,121,29.75206611570248,-123.07349577798134,-1.0171363287436475,0.5972014323540369,148.03227704188913,7,121,36.36363636363637,-73.60487731493697,-0.6083047711978262,0.6068207679789677,79.43644780454055,9,89,48.31460674157304,-14.02523310238059,-0.15758688879079313,0.9092540830108234,58.48757272101015,7
RANGE_POS,15,MID,360,335,42.08955223880597,-213.53768227029133,-0.6374259172247503,0.8111070192259512,225.65991345467262,12,False,False,False,0,-0.6091860315820967,-0.9296779411044187,38.01652892561984,121,38.01652892561984,-112.49103087363466,-0.9296779411044187,0.786960682115576,182.94591077281916,12,103,42.71844660194174,-62.74616125295596,-0.6091860315820967,0.7970966839077958,137.00760476753504,6,111,45.94594594594595,-38.3004901437007,-0.34504946075406034,0.8693698846484892,61.04721093789021,9
DRIVE,60,LOW,720,402,45.27363184079602,-505.39240222058004,-1.2571950303994528,0.7257907577548338,563.732238289698,10,False,False,False,0,-0.6116790372026322,-2.808295205053873,39.285714285714285,122,41.80327868852459,-342.6120150165725,-2.808295205053873,0.5681184025256039,370.0067651790474,10,140,39.285714285714285,-77.14532199563902,-0.5510380142545644,0.8083291134455592,158.9206841515599,6,140,54.285714285714285,-85.6350652083685,-0.6116790372026322,0.8677044264044769,165.40012862303456,6
TREND,120,LOW,240,345,48.11594202898551,-404.4126844096916,-1.1722106794483815,0.6290221890067712,416.5945936221428,10,False,False,False,0,-0.6147014871152906,-2.3821317075200126,43.44262295081967,122,43.44262295081967,-290.6200683174415,-2.3821317075200126,0.4554825091646195,293.2330361708246,10,98,46.93877551020408,-36.954930202838845,-0.37709112451876375,0.8074258062668972,70.50119081047143,8,125,53.6,-76.83768588941132,-0.6147014871152906,0.789200656963258,121.65993541203287,5
EFFICIENCY,360,LOW,120,334,36.82634730538922,-243.94939242376745,-0.7303874024663696,0.6412743256590736,312.10921235110516,9,False,False,False,0,-0.6159589840540352,-1.2636164285470532,29.508196721311474,122,29.508196721311474,-154.1612042827405,-1.2636164285470532,0.5420506172546062,179.11998554664837,7,123,35.77235772357724,-75.76295503864633,-0.6159589840540352,0.5988315599151681,81.4762649805722,9,89,48.31460674157304,-14.02523310238059,-0.15758688879079313,0.9092540830108234,58.48757272101015,7
EFFICIENCY,120,LOW,120,364,38.46153846153847,-258.39033101925384,-0.7098635467561919,0.6478426155623538,295.18743932134555,10,False,False,False,0,-0.6171022560974594,-0.9456566363614736,36.885245901639344,122,36.885245901639344,-115.37010963609977,-0.9456566363614736,0.6289801852813733,139.70704102873088,10,126,38.095238095238095,-77.75488426827988,-0.6171022560974594,0.6249092913091777,103.81108923883647,8,116,40.51724137931034,-65.26533711487416,-0.5626322165075358,0.697123698348213,85.07484704635297,8
DRIVE,120,LOW,240,397,46.34760705289673,-483.23637311210314,-1.2172200834058013,0.6006524841740913,500.96151133839834,13,False,False,False,0,-0.6173682995440604,-2.5760710345072106,42.62295081967213,122,42.62295081967213,-314.2806662098797,-2.5760710345072106,0.41863427968038786,320.1959606356167,9,137,43.06569343065693,-83.75888156514316,-0.6113786975557894,0.69251084340562,121.03458080579804,13,138,52.89855072463768,-85.19682533708033,-0.6173682995440604,0.7854407400000166,142.12051569074288,7
EFFICIENCY,60,MID,240,407,47.665847665847664,-217.91439058922967,-0.5354161930939304,0.8096259950450492,219.69587840170465,7,False,False,False,0,-0.6180293121478039,-1.3585209174224167,46.28099173553719,121,46.28099173553719,-164.38103100811242,-1.3585209174224167,0.6559463094531968,179.75916867750755,6,147,47.61904761904761,32.37271480742749,0.2202225497103911,1.111085126374792,55.034074814729884,6,139,48.92086330935252,-85.90607438854474,-0.6180293121478039,0.7712007137242766,106.87637463223129,7
TREND,360,MID,240,423,43.498817966903076,-353.60119340176004,-0.8359366274273287,0.6681736827295256,383.84748752342375,10,False,False,False,0,-0.6181754778625843,-1.426208455467641,38.01652892561984,121,38.01652892561984,-172.57122311158457,-1.426208455467641,0.5684545046160817,197.2099262954364,10,181,41.43646408839779,-111.88976149312775,-0.6181754778625843,0.6959631161471894,160.03324342531496,9,121,52.066115702479344,-69.14020879704769,-0.5714066842731215,0.7677648503061079,85.26133976037451,4
TREND,240,MID,360,457,41.57549234135667,-442.92767289351156,-0.9692071616925855,0.6825555374557714,447.46027816690895,11,False,False,False,0,-0.6198885690680129,-2.616969406668398,34.710743801652896,121,34.710743801652896,-316.6532982068762,-2.616969406668398,0.45365235356786476,326.929077715023,11,205,42.4390243902439,-45.06897213872569,-0.2198486445791497,0.9023873428997107,106.13439329630361,8,131,46.56488549618321,-81.2054025479097,-0.6198885690680129,0.7706045282344532,105.61545380651019,6
DRIVE,360,MID,240,331,42.296072507552864,-366.9841109341507,-1.1087133260850475,0.6262404779143375,396.0874982072287,9,False,False,False,0,-0.6213744357410277,-2.0392323862204313,35.53719008264463,121,35.53719008264463,-246.7471187326722,-2.0392323862204313,0.48268792862660964,268.23706559045064,9,121,43.80165289256198,-64.934667420527,-0.5366501439712976,0.7640247241732349,121.65141082906237,9,89,49.43820224719101,-55.302324780951466,-0.6213744357410277,0.7592592152516673,73.49246178030924,6
EFFICIENCY,360,LOW,240,334,42.21556886227545,-411.3798253146316,-1.2316761236965017,0.5994387266020194,440.4832125877098,9,False,False,False,0,-0.6213744357410277,-2.365589331553171,35.24590163934426,122,35.24590163934426,-288.6018984494869,-2.365589331553171,0.44374908469888613,310.09184530726543,9,123,43.90243902439025,-67.47560208419318,-0.5485821307657982,0.7576804873439037,121.87599955403977,9,89,49.43820224719101,-55.302324780951466,-0.6213744357410277,0.7592592152516673,73.49246178030924,6
TREND,15,MID,120,419,36.754176610978526,-305.1387732893449,-0.7282548288528518,0.6036418382347193,309.5628637596431,10,False,False,False,0,-0.6262499289600514,-1.35550076760033,32.231404958677686,121,32.231404958677686,-164.0155928796399,-1.35550076760033,0.4297894699519633,164.01559287963994,7,168,39.88095238095239,-59.710689644898274,-0.35542077169582303,0.7608676449801312,130.4457680788428,7,130,36.92307692307693,-81.41249076480668,-0.6262499289600514,0.6498666182280985,96.77656056199146,10
