zone,session_date,year,ref_start,ref_end,exec_start,exec_end,ref_bars,exec_bars,status,H,L,R,k1_ts,leave_ts,h2_ts,terminal,entry_signal_ts,entry_ts,entry_px,has_k1,has_leave,upstream_h2,has_entry,h2_after_entry,trade_net_win,trade_net_return,trade_pnl_usd_500,trade_exit_type,trade_exit_ts,trade_rr,entry_structural_terminal
Z08,2023-04-11,2023,2023-04-11 08:00:00+00:00,2023-04-11 12:00:00+00:00,2023-04-11 12:00:00+00:00,2023-04-11 16:00:00+00:00,48,48,OK,332.16,329.26,2.900000000000034,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2023-04-11,2023,2023-04-11 12:00:00+00:00,2023-04-11 16:00:00+00:00,2023-04-11 16:00:00+00:00,2023-04-11 20:00:00+00:00,48,48,OK,331.37,328.39,2.980000000000018,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2023-04-11,2023,2023-04-11 16:00:00+00:00,2023-04-11 20:00:00+00:00,2023-04-11 20:00:00+00:00,2023-04-12 00:00:00+00:00,48,48,OK,329.32,323.85,5.46999999999997,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2023-04-11,2023,2023-04-11 20:00:00+00:00,2023-04-12 00:00:00+00:00,2023-04-12 00:00:00+00:00,2023-04-12 04:00:00+00:00,48,48,OK,325.59,322.23,3.359999999999957,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2023-04-12,2023,2023-04-12 00:00:00+00:00,2023-04-12 04:00:00+00:00,2023-04-12 04:00:00+00:00,2023-04-12 08:00:00+00:00,48,48,OK,323.6,316.74,6.860000000000014,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z04,2023-04-12,2023,2023-04-12 04:00:00+00:00,2023-04-12 08:00:00+00:00,2023-04-12 08:00:00+00:00,2023-04-12 12:00:00+00:00,48,48,OK,319.87,317.17,2.6999999999999886,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z08,2023-04-12,2023,2023-04-12 08:00:00+00:00,2023-04-12 12:00:00+00:00,2023-04-12 12:00:00+00:00,2023-04-12 16:00:00+00:00,48,48,OK,319.45,317.93,1.5199999999999818,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2023-04-12,2023,2023-04-12 12:00:00+00:00,2023-04-12 16:00:00+00:00,2023-04-12 16:00:00+00:00,2023-04-12 20:00:00+00:00,48,48,OK,321.88,317.64,4.240000000000009,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z16,2023-04-12,2023,2023-04-12 16:00:00+00:00,2023-04-12 20:00:00+00:00,2023-04-12 20:00:00+00:00,2023-04-13 00:00:00+00:00,48,48,OK,320.57,318.0,2.569999999999993,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2023-04-12,2023,2023-04-12 20:00:00+00:00,2023-04-13 00:00:00+00:00,2023-04-13 00:00:00+00:00,2023-04-13 04:00:00+00:00,48,48,OK,320.75,318.85,1.8999999999999773,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2023-04-13,2023,2023-04-13 00:00:00+00:00,2023-04-13 04:00:00+00:00,2023-04-13 04:00:00+00:00,2023-04-13 08:00:00+00:00,48,48,OK,320.46,318.81,1.6499999999999773,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2023-04-13,2023,2023-04-13 04:00:00+00:00,2023-04-13 08:00:00+00:00,2023-04-13 08:00:00+00:00,2023-04-13 12:00:00+00:00,48,48,OK,320.28,317.81,2.4699999999999704,2023-04-13 08:30:00+00:00,2023-04-13 08:35:00+00:00,2023-04-13 08:35:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z08,2023-04-13,2023,2023-04-13 08:00:00+00:00,2023-04-13 12:00:00+00:00,2023-04-13 12:00:00+00:00,2023-04-13 16:00:00+00:00,48,48,OK,324.99,319.38,5.610000000000014,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z12,2023-04-13,2023,2023-04-13 12:00:00+00:00,2023-04-13 16:00:00+00:00,2023-04-13 16:00:00+00:00,2023-04-13 20:00:00+00:00,48,48,OK,324.86,322.07,2.7900000000000205,2023-04-13 18:15:00+00:00,2023-04-13 18:20:00+00:00,,NO_H2_BY_END,2023-04-13 19:05:00+00:00,2023-04-13 19:10:00+00:00,324.56,True,True,False,True,False,False,-0.0009145920631007929,-0.45729603155039644,SESSION_CLOSE,2023-04-13 19:55:00+00:00,1.3584229390681186,NO_H2_BY_END
Z16,2023-04-13,2023,2023-04-13 16:00:00+00:00,2023-04-13 20:00:00+00:00,2023-04-13 20:00:00+00:00,2023-04-14 00:00:00+00:00,48,48,OK,324.9,323.14,1.759999999999991,2023-04-13 21:55:00+00:00,2023-04-13 22:10:00+00:00,2023-04-13 22:10:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z20,2023-04-13,2023,2023-04-13 20:00:00+00:00,2023-04-14 00:00:00+00:00,2023-04-14 00:00:00+00:00,2023-04-14 04:00:00+00:00,48,48,OK,325.04,323.65,1.3900000000000432,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2023-04-14,2023,2023-04-14 00:00:00+00:00,2023-04-14 04:00:00+00:00,2023-04-14 04:00:00+00:00,2023-04-14 08:00:00+00:00,48,48,OK,332.77,324.23,8.539999999999964,2023-04-14 04:10:00+00:00,2023-04-14 04:15:00+00:00,2023-04-14 04:15:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z04,2023-04-14,2023,2023-04-14 04:00:00+00:00,2023-04-14 08:00:00+00:00,2023-04-14 08:00:00+00:00,2023-04-14 12:00:00+00:00,48,48,OK,336.14,331.45,4.689999999999998,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z08,2023-04-14,2023,2023-04-14 08:00:00+00:00,2023-04-14 12:00:00+00:00,2023-04-14 12:00:00+00:00,2023-04-14 16:00:00+00:00,48,48,OK,334.77,332.26,2.509999999999991,2023-04-14 12:30:00+00:00,2023-04-14 12:35:00+00:00,,OPPOSITE_BREAK,,,,True,True,False,False,False,False,,,,,,
Z12,2023-04-14,2023,2023-04-14 12:00:00+00:00,2023-04-14 16:00:00+00:00,2023-04-14 16:00:00+00:00,2023-04-14 20:00:00+00:00,48,48,OK,334.77,325.1,9.669999999999959,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2023-04-14,2023,2023-04-14 16:00:00+00:00,2023-04-14 20:00:00+00:00,2023-04-14 20:00:00+00:00,2023-04-15 00:00:00+00:00,48,48,OK,329.28,323.19,6.089999999999975,2023-04-14 20:00:00+00:00,2023-04-14 20:05:00+00:00,2023-04-14 20:25:00+00:00,H2,2023-04-14 20:10:00+00:00,2023-04-14 20:15:00+00:00,328.9,True,True,True,True,True,False,-0.0017432350258436689,-0.8716175129218344,SESSION_CLOSE,2023-04-14 23:55:00+00:00,1.207991242473999,H2
Z20,2023-04-14,2023,2023-04-14 20:00:00+00:00,2023-04-15 00:00:00+00:00,2023-04-15 00:00:00+00:00,2023-04-15 04:00:00+00:00,48,48,OK,330.42,328.17,2.25,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2023-04-15,2023,2023-04-15 00:00:00+00:00,2023-04-15 04:00:00+00:00,2023-04-15 04:00:00+00:00,2023-04-15 08:00:00+00:00,48,48,OK,329.9,327.1,2.7999999999999545,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2023-04-15,2023,2023-04-15 04:00:00+00:00,2023-04-15 08:00:00+00:00,2023-04-15 08:00:00+00:00,2023-04-15 12:00:00+00:00,48,48,OK,331.12,328.29,2.829999999999984,2023-04-15 08:00:00+00:00,2023-04-15 08:05:00+00:00,2023-04-15 08:30:00+00:00,H2,2023-04-15 08:25:00+00:00,2023-04-15 08:30:00+00:00,330.94,True,True,True,True,True,True,0.001609324953163739,0.8046624765818695,TP,2023-04-15 09:05:00+00:00,1.212014134275629,H2
Z08,2023-04-15,2023,2023-04-15 08:00:00+00:00,2023-04-15 12:00:00+00:00,2023-04-15 12:00:00+00:00,2023-04-15 16:00:00+00:00,48,48,OK,335.11,330.58,4.53000000000003,2023-04-15 14:30:00+00:00,2023-04-15 14:35:00+00:00,2023-04-15 14:35:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z12,2023-04-15,2023,2023-04-15 12:00:00+00:00,2023-04-15 16:00:00+00:00,2023-04-15 16:00:00+00:00,2023-04-15 20:00:00+00:00,48,48,OK,336.83,331.22,5.609999999999957,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z16,2023-04-15,2023,2023-04-15 16:00:00+00:00,2023-04-15 20:00:00+00:00,2023-04-15 20:00:00+00:00,2023-04-16 00:00:00+00:00,48,48,OK,334.56,331.29,3.269999999999982,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2023-04-15,2023,2023-04-15 20:00:00+00:00,2023-04-16 00:00:00+00:00,2023-04-16 00:00:00+00:00,2023-04-16 04:00:00+00:00,48,48,OK,335.17,331.87,3.3000000000000114,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2023-04-16,2023,2023-04-16 00:00:00+00:00,2023-04-16 04:00:00+00:00,2023-04-16 04:00:00+00:00,2023-04-16 08:00:00+00:00,48,48,OK,334.33,330.0,4.329999999999984,2023-04-16 06:05:00+00:00,2023-04-16 06:10:00+00:00,2023-04-16 07:35:00+00:00,H2,2023-04-16 06:20:00+00:00,2023-04-16 06:25:00+00:00,333.73,True,True,True,True,True,False,-0.000660998411889878,-0.330499205944939,SESSION_CLOSE,2023-04-16 07:55:00+00:00,1.4618937644341616,H2
Z04,2023-04-16,2023,2023-04-16 04:00:00+00:00,2023-04-16 08:00:00+00:00,2023-04-16 08:00:00+00:00,2023-04-16 12:00:00+00:00,48,48,OK,334.58,332.19,2.3899999999999864,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2023-04-16,2023,2023-04-16 08:00:00+00:00,2023-04-16 12:00:00+00:00,2023-04-16 12:00:00+00:00,2023-04-16 16:00:00+00:00,48,48,OK,336.87,332.77,4.100000000000023,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2023-04-16,2023,2023-04-16 12:00:00+00:00,2023-04-16 16:00:00+00:00,2023-04-16 16:00:00+00:00,2023-04-16 20:00:00+00:00,48,48,OK,348.64,334.74,13.899999999999977,2023-04-16 17:15:00+00:00,2023-04-16 17:20:00+00:00,2023-04-16 17:20:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z16,2023-04-16,2023,2023-04-16 16:00:00+00:00,2023-04-16 20:00:00+00:00,2023-04-16 20:00:00+00:00,2023-04-17 00:00:00+00:00,48,48,OK,351.6,345.68,5.920000000000016,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z20,2023-04-16,2023,2023-04-16 20:00:00+00:00,2023-04-17 00:00:00+00:00,2023-04-17 00:00:00+00:00,2023-04-17 04:00:00+00:00,48,48,OK,350.23,346.43,3.8000000000000114,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2023-04-17,2023,2023-04-17 00:00:00+00:00,2023-04-17 04:00:00+00:00,2023-04-17 04:00:00+00:00,2023-04-17 08:00:00+00:00,48,48,OK,350.6,342.44,8.160000000000025,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z04,2023-04-17,2023,2023-04-17 04:00:00+00:00,2023-04-17 08:00:00+00:00,2023-04-17 08:00:00+00:00,2023-04-17 12:00:00+00:00,48,48,OK,349.25,343.83,5.420000000000016,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2023-04-17,2023,2023-04-17 08:00:00+00:00,2023-04-17 12:00:00+00:00,2023-04-17 12:00:00+00:00,2023-04-17 16:00:00+00:00,48,48,OK,346.14,339.21,6.930000000000007,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2023-04-17,2023,2023-04-17 12:00:00+00:00,2023-04-17 16:00:00+00:00,2023-04-17 16:00:00+00:00,2023-04-17 20:00:00+00:00,48,48,OK,343.38,337.52,5.860000000000014,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z16,2023-04-17,2023,2023-04-17 16:00:00+00:00,2023-04-17 20:00:00+00:00,2023-04-17 20:00:00+00:00,2023-04-18 00:00:00+00:00,48,48,OK,343.16,338.39,4.770000000000039,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z20,2023-04-17,2023,2023-04-17 20:00:00+00:00,2023-04-18 00:00:00+00:00,2023-04-18 00:00:00+00:00,2023-04-18 04:00:00+00:00,48,48,OK,342.79,339.55,3.240000000000009,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2023-04-18,2023,2023-04-18 00:00:00+00:00,2023-04-18 04:00:00+00:00,2023-04-18 04:00:00+00:00,2023-04-18 08:00:00+00:00,48,48,OK,341.0,337.0,4.0,2023-04-18 04:45:00+00:00,2023-04-18 04:50:00+00:00,2023-04-18 04:55:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z04,2023-04-18,2023,2023-04-18 04:00:00+00:00,2023-04-18 08:00:00+00:00,2023-04-18 08:00:00+00:00,2023-04-18 12:00:00+00:00,48,48,OK,345.96,339.75,6.2099999999999795,2023-04-18 11:35:00+00:00,2023-04-18 11:40:00+00:00,2023-04-18 11:40:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z08,2023-04-18,2023,2023-04-18 08:00:00+00:00,2023-04-18 12:00:00+00:00,2023-04-18 12:00:00+00:00,2023-04-18 16:00:00+00:00,48,48,OK,346.72,343.22,3.5,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2023-04-18,2023,2023-04-18 12:00:00+00:00,2023-04-18 16:00:00+00:00,2023-04-18 16:00:00+00:00,2023-04-18 20:00:00+00:00,48,48,OK,346.66,341.58,5.080000000000041,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2023-04-18,2023,2023-04-18 16:00:00+00:00,2023-04-18 20:00:00+00:00,2023-04-18 20:00:00+00:00,2023-04-19 00:00:00+00:00,48,48,OK,343.26,340.35,2.909999999999968,2023-04-18 20:55:00+00:00,2023-04-18 21:00:00+00:00,2023-04-18 23:30:00+00:00,H2,2023-04-18 21:20:00+00:00,2023-04-18 21:25:00+00:00,342.75,True,True,True,True,True,True,1.7140773158232005e-05,0.008570386579116003,SESSION_CLOSE,2023-04-18 23:55:00+00:00,1.5841924398625389,H2
Z20,2023-04-18,2023,2023-04-18 20:00:00+00:00,2023-04-19 00:00:00+00:00,2023-04-19 00:00:00+00:00,2023-04-19 04:00:00+00:00,48,48,OK,343.7,340.82,2.8799999999999955,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2023-04-19,2023,2023-04-19 00:00:00+00:00,2023-04-19 04:00:00+00:00,2023-04-19 04:00:00+00:00,2023-04-19 08:00:00+00:00,48,48,OK,343.99,341.16,2.829999999999984,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2023-04-19,2023,2023-04-19 04:00:00+00:00,2023-04-19 08:00:00+00:00,2023-04-19 08:00:00+00:00,2023-04-19 12:00:00+00:00,48,48,OK,341.74,334.86,6.8799999999999955,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2023-04-19,2023,2023-04-19 08:00:00+00:00,2023-04-19 12:00:00+00:00,2023-04-19 12:00:00+00:00,2023-04-19 16:00:00+00:00,48,48,OK,337.12,324.03,13.090000000000032,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z12,2023-04-19,2023,2023-04-19 12:00:00+00:00,2023-04-19 16:00:00+00:00,2023-04-19 16:00:00+00:00,2023-04-19 20:00:00+00:00,48,48,OK,329.91,325.54,4.3700000000000045,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2023-04-19,2023,2023-04-19 16:00:00+00:00,2023-04-19 20:00:00+00:00,2023-04-19 20:00:00+00:00,2023-04-20 00:00:00+00:00,48,48,OK,328.18,324.33,3.8500000000000227,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2023-04-19,2023,2023-04-19 20:00:00+00:00,2023-04-20 00:00:00+00:00,2023-04-20 00:00:00+00:00,2023-04-20 04:00:00+00:00,48,48,OK,325.9,319.63,6.269999999999982,2023-04-20 01:35:00+00:00,2023-04-20 01:40:00+00:00,,NO_H2_BY_END,2023-04-20 01:50:00+00:00,2023-04-20 01:55:00+00:00,325.59,True,True,False,True,False,False,-0.007277204459596285,-3.638602229798143,SL,2023-04-20 02:15:00+00:00,1.164805954279642,NO_H2_BY_END
Z00,2023-04-20,2023,2023-04-20 00:00:00+00:00,2023-04-20 04:00:00+00:00,2023-04-20 04:00:00+00:00,2023-04-20 08:00:00+00:00,48,48,OK,325.99,320.95,5.0400000000000205,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2023-04-20,2023,2023-04-20 04:00:00+00:00,2023-04-20 08:00:00+00:00,2023-04-20 08:00:00+00:00,2023-04-20 12:00:00+00:00,48,48,OK,326.49,324.13,2.3600000000000136,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2023-04-20,2023,2023-04-20 08:00:00+00:00,2023-04-20 12:00:00+00:00,2023-04-20 12:00:00+00:00,2023-04-20 16:00:00+00:00,48,48,OK,326.46,323.24,3.2199999999999704,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2023-04-20,2023,2023-04-20 12:00:00+00:00,2023-04-20 16:00:00+00:00,2023-04-20 16:00:00+00:00,2023-04-20 20:00:00+00:00,48,48,OK,326.82,322.34,4.480000000000018,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2023-04-20,2023,2023-04-20 16:00:00+00:00,2023-04-20 20:00:00+00:00,2023-04-20 20:00:00+00:00,2023-04-21 00:00:00+00:00,48,48,OK,323.08,315.14,7.939999999999998,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z20,2023-04-20,2023,2023-04-20 20:00:00+00:00,2023-04-21 00:00:00+00:00,2023-04-21 00:00:00+00:00,2023-04-21 04:00:00+00:00,48,48,OK,319.37,315.81,3.5600000000000023,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2023-04-21,2023,2023-04-21 00:00:00+00:00,2023-04-21 04:00:00+00:00,2023-04-21 04:00:00+00:00,2023-04-21 08:00:00+00:00,48,48,OK,319.73,317.26,2.4700000000000273,2023-04-21 04:05:00+00:00,2023-04-21 04:10:00+00:00,2023-04-21 04:10:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z04,2023-04-21,2023,2023-04-21 04:00:00+00:00,2023-04-21 08:00:00+00:00,2023-04-21 08:00:00+00:00,2023-04-21 12:00:00+00:00,48,48,OK,337.1,315.38,21.720000000000027,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z08,2023-04-21,2023,2023-04-21 08:00:00+00:00,2023-04-21 12:00:00+00:00,2023-04-21 12:00:00+00:00,2023-04-21 16:00:00+00:00,48,48,OK,332.19,324.0,8.189999999999998,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z12,2023-04-21,2023,2023-04-21 12:00:00+00:00,2023-04-21 16:00:00+00:00,2023-04-21 16:00:00+00:00,2023-04-21 20:00:00+00:00,48,48,OK,328.8,324.83,3.9700000000000273,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2023-04-21,2023,2023-04-21 16:00:00+00:00,2023-04-21 20:00:00+00:00,2023-04-21 20:00:00+00:00,2023-04-22 00:00:00+00:00,48,48,OK,327.77,316.66,11.109999999999957,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2023-04-21,2023,2023-04-21 20:00:00+00:00,2023-04-22 00:00:00+00:00,2023-04-22 00:00:00+00:00,2023-04-22 04:00:00+00:00,48,48,OK,322.6,316.45,6.150000000000034,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z00,2023-04-22,2023,2023-04-22 00:00:00+00:00,2023-04-22 04:00:00+00:00,2023-04-22 04:00:00+00:00,2023-04-22 08:00:00+00:00,48,48,OK,322.4,319.46,2.9399999999999977,2023-04-22 04:00:00+00:00,2023-04-22 04:05:00+00:00,2023-04-22 04:10:00+00:00,H2,2023-04-22 04:05:00+00:00,2023-04-22 04:10:00+00:00,322.26,True,True,True,True,True,True,0.0016713523242102859,0.835676162105143,TP,2023-04-22 04:30:00+00:00,1.1587301587301424,H2
Z04,2023-04-22,2023,2023-04-22 04:00:00+00:00,2023-04-22 08:00:00+00:00,2023-04-22 08:00:00+00:00,2023-04-22 12:00:00+00:00,48,48,OK,323.69,321.62,2.069999999999993,2023-04-22 10:00:00+00:00,2023-04-22 10:05:00+00:00,2023-04-22 10:10:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z08,2023-04-22,2023,2023-04-22 08:00:00+00:00,2023-04-22 12:00:00+00:00,2023-04-22 12:00:00+00:00,2023-04-22 16:00:00+00:00,48,48,OK,326.0,321.9,4.100000000000023,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z12,2023-04-22,2023,2023-04-22 12:00:00+00:00,2023-04-22 16:00:00+00:00,2023-04-22 16:00:00+00:00,2023-04-22 20:00:00+00:00,48,48,OK,330.0,325.68,4.319999999999993,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2023-04-22,2023,2023-04-22 16:00:00+00:00,2023-04-22 20:00:00+00:00,2023-04-22 20:00:00+00:00,2023-04-23 00:00:00+00:00,48,48,OK,331.29,327.64,3.650000000000034,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z20,2023-04-22,2023,2023-04-22 20:00:00+00:00,2023-04-23 00:00:00+00:00,2023-04-23 00:00:00+00:00,2023-04-23 04:00:00+00:00,48,48,OK,333.96,329.26,4.699999999999989,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2023-04-23,2023,2023-04-23 00:00:00+00:00,2023-04-23 04:00:00+00:00,2023-04-23 04:00:00+00:00,2023-04-23 08:00:00+00:00,48,48,OK,331.97,328.31,3.660000000000025,,,,NO_K1_BY_END,,,,False,False,False,False,False,False,,,,,,
Z04,2023-04-23,2023,2023-04-23 04:00:00+00:00,2023-04-23 08:00:00+00:00,2023-04-23 08:00:00+00:00,2023-04-23 12:00:00+00:00,48,48,OK,331.1,328.57,2.5300000000000296,,,,BREAK_ABOVE_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2023-04-23,2023,2023-04-23 08:00:00+00:00,2023-04-23 12:00:00+00:00,2023-04-23 12:00:00+00:00,2023-04-23 16:00:00+00:00,48,48,OK,331.3,329.2,2.1000000000000227,2023-04-23 14:05:00+00:00,2023-04-23 14:10:00+00:00,2023-04-23 14:10:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z12,2023-04-23,2023,2023-04-23 12:00:00+00:00,2023-04-23 16:00:00+00:00,2023-04-23 16:00:00+00:00,2023-04-23 20:00:00+00:00,48,48,OK,331.78,327.1,4.67999999999995,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2023-04-23,2023,2023-04-23 16:00:00+00:00,2023-04-23 20:00:00+00:00,2023-04-23 20:00:00+00:00,2023-04-24 00:00:00+00:00,48,48,OK,330.45,326.8,3.6499999999999773,2023-04-23 22:45:00+00:00,2023-04-23 22:50:00+00:00,2023-04-23 23:50:00+00:00,H2,2023-04-23 22:55:00+00:00,2023-04-23 23:00:00+00:00,330.24,True,True,True,True,True,False,-0.0010760658914729646,-0.5380329457364823,SESSION_CLOSE,2023-04-23 23:55:00+00:00,1.1917808219177948,H2
Z20,2023-04-23,2023,2023-04-23 20:00:00+00:00,2023-04-24 00:00:00+00:00,2023-04-24 00:00:00+00:00,2023-04-24 04:00:00+00:00,48,48,OK,330.54,327.01,3.5300000000000296,2023-04-24 00:00:00+00:00,2023-04-24 00:20:00+00:00,2023-04-24 00:45:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z00,2023-04-24,2023,2023-04-24 00:00:00+00:00,2023-04-24 04:00:00+00:00,2023-04-24 04:00:00+00:00,2023-04-24 08:00:00+00:00,48,48,OK,333.49,328.82,4.670000000000016,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2023-04-24,2023,2023-04-24 04:00:00+00:00,2023-04-24 08:00:00+00:00,2023-04-24 08:00:00+00:00,2023-04-24 12:00:00+00:00,48,48,OK,332.19,327.66,4.529999999999973,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z08,2023-04-24,2023,2023-04-24 08:00:00+00:00,2023-04-24 12:00:00+00:00,2023-04-24 12:00:00+00:00,2023-04-24 16:00:00+00:00,48,48,OK,330.89,327.5,3.3899999999999864,2023-04-24 12:00:00+00:00,2023-04-24 12:25:00+00:00,2023-04-24 12:25:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z12,2023-04-24,2023,2023-04-24 12:00:00+00:00,2023-04-24 16:00:00+00:00,2023-04-24 16:00:00+00:00,2023-04-24 20:00:00+00:00,48,48,OK,333.36,329.21,4.150000000000034,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z16,2023-04-24,2023,2023-04-24 16:00:00+00:00,2023-04-24 20:00:00+00:00,2023-04-24 20:00:00+00:00,2023-04-25 00:00:00+00:00,48,48,OK,331.78,326.21,5.569999999999993,2023-04-24 20:05:00+00:00,2023-04-24 20:15:00+00:00,2023-04-24 20:15:00+00:00,H2,,,,True,True,True,False,False,False,,,,,,
Z20,2023-04-24,2023,2023-04-24 20:00:00+00:00,2023-04-25 00:00:00+00:00,2023-04-25 00:00:00+00:00,2023-04-25 04:00:00+00:00,48,48,OK,332.32,330.4,1.920000000000016,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z00,2023-04-25,2023,2023-04-25 00:00:00+00:00,2023-04-25 04:00:00+00:00,2023-04-25 04:00:00+00:00,2023-04-25 08:00:00+00:00,48,48,OK,331.88,329.07,2.8100000000000023,,,,BREAK_BELOW_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
Z04,2023-04-25,2023,2023-04-25 04:00:00+00:00,2023-04-25 08:00:00+00:00,2023-04-25 08:00:00+00:00,2023-04-25 12:00:00+00:00,48,48,OK,331.34,328.18,3.159999999999968,,,,LOW_VISIT_BEFORE_K1,,,,False,False,False,False,False,False,,,,,,
