partition,date_utc,signal_ts,window_status,depth,depth_name,mode,H,L,range,entry_level,touch_bar_start,terminal_bar_start,session_end,confirmation_bar_start,entry_executed,entry_status,entry_ts,entry_px,entry_fraction_actual,partial_entry_bar,exit_ts,exit_px,exit_reason,net_pnl_usd,hold_minutes,mae_r,mfe_r
august,2026-08-13,2026-08-13 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,0.675,F67.5,NEXT_BAR_CONFIRM_NEXT_OPEN,1896.19,1874.43,21.75999999999999,1889.1180000000002,2026-08-13 15:15:00+00:00,2026-08-13 16:35:00+00:00,2026-08-13 20:00:00+00:00,2026-08-13 15:20:00+00:00,True,NEXT_BAR_CONFIRM,2026-08-13 15:25:00+00:00,1890.53,0.739889705882349,False,2026-08-13 16:40:00+00:00,1869.17,CLOSE_INVALIDATION_F15,-6.049209480939166,75.0,1.1732536764705874,0.03722426470587986
august,2026-08-17,2026-08-17 14:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.675,F67.5,NEXT_BAR_CONFIRM_NEXT_OPEN,1908.75,1890.6,18.15000000000009,1902.85125,,,2026-08-17 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
august,2026-08-20,2026-08-20 15:35:00+00:00,H2_ARRIVAL,0.675,F67.5,NEXT_BAR_CONFIRM_NEXT_OPEN,2318.78,2248.84,69.94000000000005,2296.0495,,2026-08-20 15:45:00+00:00,2026-08-20 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
august,2026-08-13,2026-08-13 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1896.19,1874.43,21.75999999999999,1889.662,2026-08-13 15:15:00+00:00,2026-08-13 16:35:00+00:00,2026-08-13 20:00:00+00:00,2026-08-13 15:20:00+00:00,True,NEXT_BAR_CONFIRM,2026-08-13 15:25:00+00:00,1890.53,0.739889705882349,False,2026-08-13 16:40:00+00:00,1869.17,CLOSE_INVALIDATION_F15,-6.049209480939166,75.0,1.1732536764705874,0.03722426470587986
august,2026-08-17,2026-08-17 14:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,1908.75,1890.6,18.15000000000009,1903.305,,,2026-08-17 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
august,2026-08-20,2026-08-20 15:35:00+00:00,H2_ARRIVAL,0.7,F70,NEXT_BAR_CONFIRM_NEXT_OPEN,2318.78,2248.84,69.94000000000005,2297.7980000000002,,2026-08-20 15:45:00+00:00,2026-08-20 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
august,2026-08-13,2026-08-13 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,0.725,F72.5,NEXT_BAR_CONFIRM_NEXT_OPEN,1896.19,1874.43,21.75999999999999,1890.2060000000001,2026-08-13 15:05:00+00:00,2026-08-13 16:35:00+00:00,2026-08-13 20:00:00+00:00,2026-08-13 15:10:00+00:00,True,NEXT_BAR_CONFIRM,2026-08-13 15:15:00+00:00,1891.24,0.772518382352939,False,2026-08-13 16:40:00+00:00,1869.17,CLOSE_INVALIDATION_F15,-6.234796218354088,85.0,1.2058823529411773,0.10891544117646562
august,2026-08-17,2026-08-17 14:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.725,F72.5,NEXT_BAR_CONFIRM_NEXT_OPEN,1908.75,1890.6,18.15000000000009,1903.75875,,,2026-08-17 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
august,2026-08-20,2026-08-20 15:35:00+00:00,H2_ARRIVAL,0.725,F72.5,NEXT_BAR_CONFIRM_NEXT_OPEN,2318.78,2248.84,69.94000000000005,2299.5465000000004,,2026-08-20 15:45:00+00:00,2026-08-20 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
august,2026-08-13,2026-08-13 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,0.75,F75,NEXT_BAR_CONFIRM_NEXT_OPEN,1896.19,1874.43,21.75999999999999,1890.75,2026-08-13 15:05:00+00:00,2026-08-13 16:35:00+00:00,2026-08-13 20:00:00+00:00,2026-08-13 15:10:00+00:00,True,NEXT_BAR_CONFIRM,2026-08-13 15:15:00+00:00,1891.24,0.772518382352939,False,2026-08-13 16:40:00+00:00,1869.17,CLOSE_INVALIDATION_F15,-6.234796218354088,85.0,1.2058823529411773,0.10891544117646562
august,2026-08-17,2026-08-17 14:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.75,F75,NEXT_BAR_CONFIRM_NEXT_OPEN,1908.75,1890.6,18.15000000000009,1904.2125,,,2026-08-17 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
august,2026-08-20,2026-08-20 15:35:00+00:00,H2_ARRIVAL,0.75,F75,NEXT_BAR_CONFIRM_NEXT_OPEN,2318.78,2248.84,69.94000000000005,2301.295,2026-08-20 15:40:00+00:00,2026-08-20 15:45:00+00:00,2026-08-20 20:00:00+00:00,,False,NO_NEXT_BAR_PRE_TERMINAL,,,,False,,,NO_ENTRY,,,,
august,2026-08-13,2026-08-13 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,0.775,F77.5,NEXT_BAR_CONFIRM_NEXT_OPEN,1896.19,1874.43,21.75999999999999,1891.294,2026-08-13 15:05:00+00:00,2026-08-13 16:35:00+00:00,2026-08-13 20:00:00+00:00,,False,NEXT_BAR_NOT_ABOVE_LEVEL,,,,False,,,NO_ENTRY,,,,
august,2026-08-17,2026-08-17 14:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.775,F77.5,NEXT_BAR_CONFIRM_NEXT_OPEN,1908.75,1890.6,18.15000000000009,1904.66625,,,2026-08-17 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
august,2026-08-20,2026-08-20 15:35:00+00:00,H2_ARRIVAL,0.775,F77.5,NEXT_BAR_CONFIRM_NEXT_OPEN,2318.78,2248.84,69.94000000000005,2303.0435,2026-08-20 15:40:00+00:00,2026-08-20 15:45:00+00:00,2026-08-20 20:00:00+00:00,,False,NO_NEXT_BAR_PRE_TERMINAL,,,,False,,,NO_ENTRY,,,,
august,2026-08-13,2026-08-13 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,0.8,F80,NEXT_BAR_CONFIRM_NEXT_OPEN,1896.19,1874.43,21.75999999999999,1891.838,2026-08-13 15:05:00+00:00,2026-08-13 16:35:00+00:00,2026-08-13 20:00:00+00:00,,False,NEXT_BAR_NOT_ABOVE_LEVEL,,,,False,,,NO_ENTRY,,,,
august,2026-08-17,2026-08-17 14:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.8,F80,NEXT_BAR_CONFIRM_NEXT_OPEN,1908.75,1890.6,18.15000000000009,1905.12,,,2026-08-17 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
august,2026-08-20,2026-08-20 15:35:00+00:00,H2_ARRIVAL,0.8,F80,NEXT_BAR_CONFIRM_NEXT_OPEN,2318.78,2248.84,69.94000000000005,2304.7920000000004,2026-08-20 15:40:00+00:00,2026-08-20 15:45:00+00:00,2026-08-20 20:00:00+00:00,,False,NO_NEXT_BAR_PRE_TERMINAL,,,,False,,,NO_ENTRY,,,,
august,2026-08-13,2026-08-13 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,0.65,F65,SAME_BAR_REJECTION_NEXT_OPEN,1896.19,1874.43,21.75999999999999,1888.574,2026-08-13 15:25:00+00:00,2026-08-13 16:35:00+00:00,2026-08-13 20:00:00+00:00,,False,NO_SAME_BAR_REJECTION,,,,False,,,NO_ENTRY,,,,
august,2026-08-17,2026-08-17 14:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,SAME_BAR_REJECTION_NEXT_OPEN,1908.75,1890.6,18.15000000000009,1902.3975,,,2026-08-17 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
august,2026-08-20,2026-08-20 15:35:00+00:00,H2_ARRIVAL,0.65,F65,SAME_BAR_REJECTION_NEXT_OPEN,2318.78,2248.84,69.94000000000005,2294.3010000000004,,2026-08-20 15:45:00+00:00,2026-08-20 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
august,2026-08-13,2026-08-13 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,0.675,F67.5,SAME_BAR_REJECTION_NEXT_OPEN,1896.19,1874.43,21.75999999999999,1889.1180000000002,2026-08-13 15:15:00+00:00,2026-08-13 16:35:00+00:00,2026-08-13 20:00:00+00:00,2026-08-13 15:15:00+00:00,True,SAME_BAR_REJECTION,2026-08-13 15:20:00+00:00,1891.75,0.7959558823529386,False,2026-08-13 16:40:00+00:00,1869.17,CLOSE_INVALIDATION_F15,-6.368019029998662,80.0,1.229319852941177,0.08547794117646602
august,2026-08-17,2026-08-17 14:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.675,F67.5,SAME_BAR_REJECTION_NEXT_OPEN,1908.75,1890.6,18.15000000000009,1902.85125,,,2026-08-17 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
august,2026-08-20,2026-08-20 15:35:00+00:00,H2_ARRIVAL,0.675,F67.5,SAME_BAR_REJECTION_NEXT_OPEN,2318.78,2248.84,69.94000000000005,2296.0495,,2026-08-20 15:45:00+00:00,2026-08-20 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
august,2026-08-13,2026-08-13 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,0.7,F70,SAME_BAR_REJECTION_NEXT_OPEN,1896.19,1874.43,21.75999999999999,1889.662,2026-08-13 15:15:00+00:00,2026-08-13 16:35:00+00:00,2026-08-13 20:00:00+00:00,2026-08-13 15:15:00+00:00,True,SAME_BAR_REJECTION,2026-08-13 15:20:00+00:00,1891.75,0.7959558823529386,False,2026-08-13 16:40:00+00:00,1869.17,CLOSE_INVALIDATION_F15,-6.368019029998662,80.0,1.229319852941177,0.08547794117646602
august,2026-08-17,2026-08-17 14:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.7,F70,SAME_BAR_REJECTION_NEXT_OPEN,1908.75,1890.6,18.15000000000009,1903.305,,,2026-08-17 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
august,2026-08-20,2026-08-20 15:35:00+00:00,H2_ARRIVAL,0.7,F70,SAME_BAR_REJECTION_NEXT_OPEN,2318.78,2248.84,69.94000000000005,2297.7980000000002,,2026-08-20 15:45:00+00:00,2026-08-20 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
august,2026-08-13,2026-08-13 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,0.725,F72.5,SAME_BAR_REJECTION_NEXT_OPEN,1896.19,1874.43,21.75999999999999,1890.2060000000001,2026-08-13 15:05:00+00:00,2026-08-13 16:35:00+00:00,2026-08-13 20:00:00+00:00,2026-08-13 15:05:00+00:00,True,SAME_BAR_REJECTION,2026-08-13 15:10:00+00:00,1890.85,0.7545955882352873,False,2026-08-13 16:40:00+00:00,1869.17,CLOSE_INVALIDATION_F15,-6.132871459925404,90.0,1.1879595588235257,0.12683823529411728
august,2026-08-17,2026-08-17 14:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.725,F72.5,SAME_BAR_REJECTION_NEXT_OPEN,1908.75,1890.6,18.15000000000009,1903.75875,,,2026-08-17 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
august,2026-08-20,2026-08-20 15:35:00+00:00,H2_ARRIVAL,0.725,F72.5,SAME_BAR_REJECTION_NEXT_OPEN,2318.78,2248.84,69.94000000000005,2299.5465000000004,,2026-08-20 15:45:00+00:00,2026-08-20 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
august,2026-08-13,2026-08-13 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,0.75,F75,SAME_BAR_REJECTION_NEXT_OPEN,1896.19,1874.43,21.75999999999999,1890.75,2026-08-13 15:05:00+00:00,2026-08-13 16:35:00+00:00,2026-08-13 20:00:00+00:00,2026-08-13 15:05:00+00:00,True,SAME_BAR_REJECTION,2026-08-13 15:10:00+00:00,1890.85,0.7545955882352873,False,2026-08-13 16:40:00+00:00,1869.17,CLOSE_INVALIDATION_F15,-6.132871459925404,90.0,1.1879595588235257,0.12683823529411728
august,2026-08-17,2026-08-17 14:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.75,F75,SAME_BAR_REJECTION_NEXT_OPEN,1908.75,1890.6,18.15000000000009,1904.2125,,,2026-08-17 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
august,2026-08-20,2026-08-20 15:35:00+00:00,H2_ARRIVAL,0.75,F75,SAME_BAR_REJECTION_NEXT_OPEN,2318.78,2248.84,69.94000000000005,2301.295,2026-08-20 15:40:00+00:00,2026-08-20 15:45:00+00:00,2026-08-20 20:00:00+00:00,2026-08-20 15:40:00+00:00,True,SAME_BAR_REJECTION,2026-08-20 15:45:00+00:00,2302.46,0.7666571346868724,False,2026-08-20 15:50:00+00:00,2325.7740000000003,TP_E10,4.662845825768991,5.0,0.010437517872462363,0.5092936802973959
august,2026-08-13,2026-08-13 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,0.775,F77.5,SAME_BAR_REJECTION_NEXT_OPEN,1896.19,1874.43,21.75999999999999,1891.294,2026-08-13 15:05:00+00:00,2026-08-13 16:35:00+00:00,2026-08-13 20:00:00+00:00,,False,NO_SAME_BAR_REJECTION,,,,False,,,NO_ENTRY,,,,
august,2026-08-17,2026-08-17 14:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.775,F77.5,SAME_BAR_REJECTION_NEXT_OPEN,1908.75,1890.6,18.15000000000009,1904.66625,,,2026-08-17 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
august,2026-08-20,2026-08-20 15:35:00+00:00,H2_ARRIVAL,0.775,F77.5,SAME_BAR_REJECTION_NEXT_OPEN,2318.78,2248.84,69.94000000000005,2303.0435,2026-08-20 15:40:00+00:00,2026-08-20 15:45:00+00:00,2026-08-20 20:00:00+00:00,,False,NO_SAME_BAR_REJECTION,,,,False,,,NO_ENTRY,,,,
august,2026-08-13,2026-08-13 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,0.8,F80,SAME_BAR_REJECTION_NEXT_OPEN,1896.19,1874.43,21.75999999999999,1891.838,2026-08-13 15:05:00+00:00,2026-08-13 16:35:00+00:00,2026-08-13 20:00:00+00:00,,False,NO_SAME_BAR_REJECTION,,,,False,,,NO_ENTRY,,,,
august,2026-08-17,2026-08-17 14:55:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.8,F80,SAME_BAR_REJECTION_NEXT_OPEN,1908.75,1890.6,18.15000000000009,1905.12,,,2026-08-17 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
august,2026-08-20,2026-08-20 15:35:00+00:00,H2_ARRIVAL,0.8,F80,SAME_BAR_REJECTION_NEXT_OPEN,2318.78,2248.84,69.94000000000005,2304.7920000000004,2026-08-20 15:40:00+00:00,2026-08-20 15:45:00+00:00,2026-08-20 20:00:00+00:00,,False,NO_SAME_BAR_REJECTION,,,,False,,,NO_ENTRY,,,,
development,2022-01-03,2022-01-03 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,0.65,F65,BLIND_LIMIT,3844.67,3790.01,54.659999999999854,3825.539,2022-01-03 14:45:00+00:00,2022-01-03 15:05:00+00:00,2022-01-03 20:00:00+00:00,2022-01-03 14:45:00+00:00,True,TOUCH,2022-01-03 14:45:00+00:00,3825.539,0.6500000000000017,True,2022-01-03 15:10:00+00:00,3788.98,CLOSE_INVALIDATION_F15,-5.178280916754474,25.0,0.7641602634467681,0.0
development,2022-01-06,2022-01-06 18:50:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_LIMIT,3454.95,3292.31,162.63999999999987,3398.026,,2022-01-06 18:55:00+00:00,2022-01-06 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
development,2022-01-19,2022-01-19 14:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_LIMIT,3142.84,3045.0,97.84000000000016,3108.596,,,2022-01-19 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
development,2022-01-25,2022-01-25 14:40:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_LIMIT,2460.7,2371.63,89.06999999999971,2429.5254999999997,2022-01-25 15:25:00+00:00,2022-01-25 17:20:00+00:00,2022-01-25 20:00:00+00:00,2022-01-25 15:25:00+00:00,True,TOUCH,2022-01-25 15:25:00+00:00,2429.5254999999997,0.6499999999999979,True,2022-01-25 17:20:00+00:00,2469.607,TP_E10,7.848832951125662,115.0,0.297805097114627,0.533002133153704
development,2022-01-26,2022-01-26 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_LIMIT,2592.36,2459.01,133.3499999999999,2545.6875,,,2022-01-26 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
development,2022-02-01,2022-02-01 13:45:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_LIMIT,2795.0,2716.59,78.40999999999985,2767.5565,,2022-02-01 13:50:00+00:00,2022-02-01 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
development,2022-02-09,2022-02-09 14:45:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_LIMIT,3208.26,3066.48,141.7800000000002,3158.637,,2022-02-09 16:45:00+00:00,2022-02-09 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
development,2022-02-14,2022-02-14 13:35:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_LIMIT,2943.33,2845.07,98.25999999999976,2908.939,,2022-02-14 14:05:00+00:00,2022-02-14 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
development,2022-02-22,2022-02-22 14:00:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_LIMIT,2622.62,2512.67,109.94999999999982,2584.1375,2022-02-22 14:15:00+00:00,2022-02-22 14:45:00+00:00,2022-02-22 20:00:00+00:00,2022-02-22 14:15:00+00:00,True,TOUCH,2022-02-22 14:15:00+00:00,2584.1375,0.6499999999999988,True,2022-02-22 14:50:00+00:00,2633.615,TP_E10,9.173310243746746,35.0,0.1449522510231926,0.7809231468849507
development,2022-02-24,2022-02-24 14:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_LIMIT,2422.0,2329.05,92.94999999999982,2389.4675,,,2022-02-24 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
development,2022-03-03,2022-03-03 14:05:00+00:00,OPPOSITE_BREAK_BEFORE_H2,0.65,F65,BLIND_LIMIT,2934.48,2877.35,57.13000000000011,2914.4845,2022-03-03 14:25:00+00:00,2022-03-03 15:05:00+00:00,2022-03-03 20:00:00+00:00,2022-03-03 14:25:00+00:00,True,TOUCH,2022-03-03 14:25:00+00:00,2914.4845,0.6500000000000008,True,2022-03-03 14:50:00+00:00,2883.28,CLOSE_INVALIDATION_F15,-5.753348079222887,25.0,0.6317959040784191,0.10687029581656063
development,2022-03-16,2022-03-16 14:20:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_LIMIT,2703.25,2642.94,60.309999999999945,2682.1415,,,2022-03-16 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
development,2022-03-17,2022-03-17 14:00:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_LIMIT,2818.49,2750.5,67.98999999999978,2794.6935,,,2022-03-17 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
development,2022-03-21,2022-03-21 13:45:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_LIMIT,2938.5,2873.0,65.5,2915.575,2022-03-21 13:50:00+00:00,2022-03-21 15:15:00+00:00,2022-03-21 20:00:00+00:00,2022-03-21 13:50:00+00:00,True,TOUCH,2022-03-21 13:50:00+00:00,2915.575,0.6499999999999972,True,2022-03-21 15:15:00+00:00,2945.05,TP_E10,4.654749063220898,85.0,0.366946564885494,0.45183206106870616
development,2022-03-22,2022-03-22 14:40:00+00:00,OPPOSITE_BREAK_BEFORE_H2,0.65,F65,BLIND_LIMIT,3027.92,2984.71,43.21000000000004,3012.7965,2022-03-22 14:45:00+00:00,2022-03-22 19:55:00+00:00,2022-03-22 20:00:00+00:00,2022-03-22 14:45:00+00:00,True,TOUCH,2022-03-22 14:45:00+00:00,3012.7965,0.6499999999999967,True,2022-03-22 20:00:00+00:00,2982.71,CLOSE_INVALIDATION_F15,-5.393118519621199,315.0,0.7830710483684299,0.11810923397362097
development,2022-04-13,2022-04-13 13:50:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_LIMIT,3058.34,2995.23,63.11000000000013,3036.2515000000003,,,2022-04-13 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
development,2022-04-18,2022-04-18 13:35:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_LIMIT,2947.0,2887.0,60.0,2926.0,2022-04-18 13:40:00+00:00,2022-04-18 17:10:00+00:00,2022-04-18 20:00:00+00:00,2022-04-18 13:40:00+00:00,True,TOUCH,2022-04-18 13:40:00+00:00,2926.0,0.65,True,2022-04-18 17:10:00+00:00,2953.0,TP_E10,4.213807245386181,210.0,0.5643333333333355,0.730333333333336
development,2022-05-13,2022-05-13 14:05:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_LIMIT,2135.56,2047.57,87.99000000000001,2104.7635,,2022-05-13 14:20:00+00:00,2022-05-13 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
development,2022-05-19,2022-05-19 13:40:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_LIMIT,1985.99,1912.39,73.59999999999991,1960.23,2022-05-19 13:45:00+00:00,2022-05-19 14:20:00+00:00,2022-05-19 20:00:00+00:00,2022-05-19 13:45:00+00:00,True,TOUCH,2022-05-19 13:45:00+00:00,1960.23,0.6499999999999997,True,2022-05-19 15:15:00+00:00,1993.35,TP_E10,8.047988246277237,90.0,0.24089673913043533,0.5403532608695656
development,2022-05-25,2022-05-25 13:40:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_LIMIT,1981.87,1933.0,48.86999999999989,1964.7655,,2022-05-25 13:45:00+00:00,2022-05-25 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
development,2022-05-30,2022-05-30 14:15:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_LIMIT,1915.0,1872.22,42.77999999999997,1900.027,,,2022-05-30 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
development,2022-06-01,2022-06-01 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,0.65,F65,BLIND_LIMIT,1967.86,1924.0,43.8599999999999,1952.509,2022-06-01 14:05:00+00:00,2022-06-01 14:25:00+00:00,2022-06-01 20:00:00+00:00,2022-06-01 14:05:00+00:00,True,TOUCH,2022-06-01 14:05:00+00:00,1952.509,0.6500000000000018,True,2022-06-01 14:20:00+00:00,1927.6,CLOSE_INVALIDATION_F15,-6.778715795932355,15.0,0.5745326037391729,0.024418604651160854
development,2022-06-07,2022-06-07 14:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_LIMIT,1779.26,1735.45,43.809999999999945,1763.9265,,,2022-06-07 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
development,2022-06-15,2022-06-15 13:50:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_LIMIT,1150.0,1012.42,137.58000000000004,1101.847,,2022-06-15 14:05:00+00:00,2022-06-15 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
development,2022-06-21,2022-06-21 13:50:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_LIMIT,1180.0,1134.65,45.34999999999991,1164.1275,,2022-06-21 13:55:00+00:00,2022-06-21 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
development,2022-06-24,2022-06-24 19:45:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_LIMIT,1227.33,1142.15,85.17999999999984,1197.517,,2022-06-24 19:55:00+00:00,2022-06-24 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
development,2022-06-28,2022-06-28 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,0.65,F65,BLIND_LIMIT,1234.0,1203.32,30.680000000000064,1223.262,2022-06-28 14:05:00+00:00,2022-06-28 14:30:00+00:00,2022-06-28 20:00:00+00:00,2022-06-28 14:05:00+00:00,True,TOUCH,2022-06-28 14:05:00+00:00,1223.262,0.6499999999999989,True,2022-06-28 14:35:00+00:00,1200.87,CLOSE_INVALIDATION_F15,-9.552577289247955,30.0,0.7947196870925614,0.0
development,2022-07-06,2022-07-06 18:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_LIMIT,1155.4,1122.22,33.180000000000064,1143.787,,,2022-07-06 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
development,2022-07-07,2022-07-07 13:40:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_LIMIT,1194.08,1172.3,21.779999999999973,1186.4569999999999,,,2022-07-07 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
development,2022-07-11,2022-07-11 13:35:00+00:00,OPPOSITE_BREAK_BEFORE_H2,0.65,F65,BLIND_LIMIT,1156.45,1138.4,18.049999999999955,1150.1325000000002,,2022-07-11 13:45:00+00:00,2022-07-11 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
development,2022-07-12,2022-07-12 13:35:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_LIMIT,1076.97,1052.63,24.33999999999992,1068.451,,,2022-07-12 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
development,2022-07-14,2022-07-14 15:00:00+00:00,NO_WINDOW_HIGH_BREAK_DURING_K1,0.65,F65,BLIND_LIMIT,1100.28,1070.57,29.71000000000004,1089.8815,,,2022-07-14 20:00:00+00:00,,False,NO_TOUCH,,,,False,,,NO_ENTRY,,,,
development,2022-07-15,2022-07-15 14:30:00+00:00,H2_ARRIVAL,0.65,F65,BLIND_LIMIT,1235.35,1202.75,32.59999999999991,1223.94,2022-07-15 14:45:00+00:00,2022-07-15 15:05:00+00:00,2022-07-15 20:00:00+00:00,2022-07-15 14:45:00+00:00,True,TOUCH,2022-07-15 14:45:00+00:00,1223.94,0.6500000000000035,True,2022-07-15 16:25:00+00:00,1205.78,CLOSE_INVALIDATION_F15,-7.8186643136101575,100.0,0.6493865030674887,0.39447852760736
