rule_text,conditions,atoms_repr,selected_n,event_n,event_rate,lift_vs_buy_baseline,wilson_lower,mean_r,pf_r,cum_r,eligible
initial_risk_range_units >= 0.821954726364 AND structural_target_distance_range_units >= 1.22797163375,2,"[{'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.8219547263639353, 'quantile': 0.25}, {'feature': 'structural_target_distance_range_units', 'op': '>=', 'threshold': 1.2279716337452877, 'quantile': 0.75}]",2,2,1.0,0.625,0.34237195288961925,1.5863820547478618,inf,3.1727641094957235,False
initial_risk_range_units >= 0.821954726364 AND structural_reward_r <= 0.80242228366,2,"[{'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.8219547263639353, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '<=', 'threshold': 0.8024222836602144, 'quantile': 0.25}]",4,2,0.5,0.125,0.15003570882017148,-0.036042174309700886,0.9279156513805982,-0.14416869723880354,False
initial_risk_range_units >= 0.821954726364 AND structural_reward_r >= 0.80242228366,2,"[{'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.8219547263639353, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '>=', 'threshold': 0.8024222836602144, 'quantile': 0.25}]",8,2,0.25,-0.125,0.07147768885802763,-0.35340448631303456,0.5287940182492873,-2.8272358905042765,False
initial_risk_range_units >= 0.821954726364 AND structural_reward_r <= 1.16560173697,2,"[{'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.8219547263639353, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '<=', 'threshold': 1.1656017369727043, 'quantile': 0.5}]",8,2,0.25,-0.125,0.07147768885802763,-0.5180210871548504,0.30930521712686604,-4.144168697238803,False
initial_risk_range_units >= 0.821954726364 AND structural_reward_r >= 1.16560173697,2,"[{'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.8219547263639353, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '>=', 'threshold': 1.1656017369727043, 'quantile': 0.5}]",4,2,0.5,0.125,0.15003570882017148,0.2931910273739309,1.5863820547478618,1.1727641094957235,False
initial_risk_range_units >= 0.821954726364 AND structural_reward_r <= 1.35285896624,2,"[{'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.8219547263639353, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '<=', 'threshold': 1.3528589662436352, 'quantile': 0.75}]",11,3,0.2727272727272727,-0.10227272727272729,0.09745880573921467,-0.4219638085957778,0.4197997631808055,-4.641601894553556,False
initial_risk_range_units >= 0.821954726364 AND structural_reward_r >= 1.35285896624,2,"[{'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.8219547263639353, 'quantile': 0.25}, {'feature': 'structural_reward_r', 'op': '>=', 'threshold': 1.3528589662436352, 'quantile': 0.75}]",1,1,1.0,0.625,0.20654329147389294,1.6701973068104765,inf,1.6701973068104765,False
initial_risk_range_units <= 0.952684811809 AND structural_target_distance_range_units <= 1.01904453724,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_target_distance_range_units', 'op': '<=', 'threshold': 1.0190445372434982, 'quantile': 0.25}]",2,0,0.0,-0.375,0.0,-1.0,0.0,-2.0,False
initial_risk_range_units <= 0.952684811809 AND structural_target_distance_range_units >= 1.01904453724,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_target_distance_range_units', 'op': '>=', 'threshold': 1.0190445372434982, 'quantile': 0.25}]",6,3,0.5,0.125,0.18761280689940868,-0.5549671155315873,0.3340394613620953,-3.3298026931895235,False
initial_risk_range_units <= 0.952684811809 AND structural_target_distance_range_units <= 1.10860006597,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_target_distance_range_units', 'op': '<=', 'threshold': 1.1086000659690294, 'quantile': 0.5}]",3,1,0.3333333333333333,-0.041666666666666685,0.0614903152761605,-1.0,0.0,-3.0,False
initial_risk_range_units <= 0.952684811809 AND structural_target_distance_range_units >= 1.10860006597,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_target_distance_range_units', 'op': '>=', 'threshold': 1.1086000659690294, 'quantile': 0.5}]",5,2,0.4,0.025000000000000022,0.1176182311592533,-0.4659605386379047,0.41754932670261913,-2.3298026931895235,False
initial_risk_range_units <= 0.952684811809 AND structural_target_distance_range_units <= 1.22797163375,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_target_distance_range_units', 'op': '<=', 'threshold': 1.2279716337452877, 'quantile': 0.75}]",5,1,0.2,-0.175,0.03622316096978745,-1.0,0.0,-5.0,False
initial_risk_range_units <= 0.952684811809 AND structural_target_distance_range_units >= 1.22797163375,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_target_distance_range_units', 'op': '>=', 'threshold': 1.2279716337452877, 'quantile': 0.75}]",3,2,0.6666666666666666,0.29166666666666663,0.2076549551264879,-0.1099342310631745,0.8350986534052383,-0.3298026931895235,False
initial_risk_range_units <= 0.952684811809 AND structural_reward_r <= 0.80242228366,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_reward_r', 'op': '<=', 'threshold': 0.8024222836602144, 'quantile': 0.25}]",1,0,0.0,-0.375,0.0,-1.0,0.0,-1.0,False
initial_risk_range_units <= 0.952684811809 AND structural_reward_r >= 0.80242228366,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_reward_r', 'op': '>=', 'threshold': 0.8024222836602144, 'quantile': 0.25}]",7,3,0.42857142857142855,0.05357142857142855,0.15821692226262685,-0.6185432418842176,0.2783662178017461,-4.3298026931895235,False
initial_risk_range_units <= 0.952684811809 AND structural_reward_r <= 1.16560173697,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_reward_r', 'op': '<=', 'threshold': 1.1656017369727043, 'quantile': 0.5}]",1,0,0.0,-0.375,0.0,-1.0,0.0,-1.0,False
initial_risk_range_units <= 0.952684811809 AND structural_reward_r >= 1.16560173697,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_reward_r', 'op': '>=', 'threshold': 1.1656017369727043, 'quantile': 0.5}]",7,3,0.42857142857142855,0.05357142857142855,0.15821692226262685,-0.6185432418842176,0.2783662178017461,-4.3298026931895235,False
initial_risk_range_units <= 0.952684811809 AND structural_reward_r <= 1.35285896624,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_reward_r', 'op': '<=', 'threshold': 1.3528589662436352, 'quantile': 0.75}]",4,1,0.25,-0.125,0.045586062644636216,-1.0,0.0,-4.0,False
initial_risk_range_units <= 0.952684811809 AND structural_reward_r >= 1.35285896624,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_reward_r', 'op': '>=', 'threshold': 1.3528589662436352, 'quantile': 0.75}]",4,2,0.5,0.125,0.15003570882017148,-0.33245067329738087,0.5567324356034922,-1.3298026931895235,False
initial_risk_range_units >= 0.952684811809 AND structural_target_distance_range_units <= 1.01904453724,2,"[{'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_target_distance_range_units', 'op': '<=', 'threshold': 1.0190445372434982, 'quantile': 0.25}]",2,1,0.5,0.125,0.09452865480086614,-0.23076923076922945,0.5384615384615411,-0.4615384615384589,False
initial_risk_range_units >= 0.952684811809 AND structural_target_distance_range_units >= 1.01904453724,2,"[{'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_target_distance_range_units', 'op': '>=', 'threshold': 1.0190445372434982, 'quantile': 0.25}]",6,2,0.3333333333333333,-0.041666666666666685,0.09676933255921683,-0.19667723883584956,0.7049841417462257,-1.1800634330150974,False
initial_risk_range_units >= 0.952684811809 AND structural_target_distance_range_units <= 1.10860006597,2,"[{'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_target_distance_range_units', 'op': '<=', 'threshold': 1.1086000659690294, 'quantile': 0.5}]",5,2,0.4,0.025000000000000022,0.1176182311592533,-0.22883373944776073,0.6186104342537321,-1.1441686972388037,False
initial_risk_range_units >= 0.952684811809 AND structural_target_distance_range_units >= 1.10860006597,2,"[{'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_target_distance_range_units', 'op': '>=', 'threshold': 1.1086000659690294, 'quantile': 0.5}]",3,1,0.3333333333333333,-0.041666666666666685,0.0614903152761605,-0.16581106577158425,0.7512834013426236,-0.4974331973147528,False
initial_risk_range_units >= 0.952684811809 AND structural_target_distance_range_units <= 1.22797163375,2,"[{'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_target_distance_range_units', 'op': '<=', 'threshold': 1.2279716337452877, 'quantile': 0.75}]",7,2,0.2857142857142857,-0.0892857142857143,0.0822171657090155,-0.4491669567484005,0.3711662605522393,-3.1441686972388037,False
initial_risk_range_units >= 0.952684811809 AND structural_target_distance_range_units >= 1.22797163375,2,"[{'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_target_distance_range_units', 'op': '>=', 'threshold': 1.2279716337452877, 'quantile': 0.75}]",1,1,1.0,0.625,0.20654329147389294,1.5025668026852472,inf,1.5025668026852472,False
initial_risk_range_units >= 0.952684811809 AND structural_reward_r <= 0.80242228366,2,"[{'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_reward_r', 'op': '<=', 'threshold': 0.8024222836602144, 'quantile': 0.25}]",3,2,0.6666666666666666,0.29166666666666663,0.2076549551264879,0.28527710092039876,1.8558313027611963,0.8558313027611963,False
initial_risk_range_units >= 0.952684811809 AND structural_reward_r >= 0.80242228366,2,"[{'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_reward_r', 'op': '>=', 'threshold': 0.8024222836602144, 'quantile': 0.25}]",5,1,0.2,-0.175,0.03622316096978745,-0.4994866394629506,0.3756417006713118,-2.497433197314753,False
initial_risk_range_units >= 0.952684811809 AND structural_reward_r <= 1.16560173697,2,"[{'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_reward_r', 'op': '<=', 'threshold': 1.1656017369727043, 'quantile': 0.5}]",7,2,0.2857142857142857,-0.0892857142857143,0.0822171657090155,-0.4491669567484005,0.3711662605522393,-3.1441686972388037,False
initial_risk_range_units >= 0.952684811809 AND structural_reward_r >= 1.16560173697,2,"[{'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_reward_r', 'op': '>=', 'threshold': 1.1656017369727043, 'quantile': 0.5}]",1,1,1.0,0.625,0.20654329147389294,1.5025668026852472,inf,1.5025668026852472,False
initial_risk_range_units >= 0.952684811809 AND structural_reward_r <= 1.35285896624,2,"[{'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_reward_r', 'op': '<=', 'threshold': 1.3528589662436352, 'quantile': 0.75}]",8,3,0.375,0.0,0.13684175946152105,-0.20520023681919453,0.6716796210892888,-1.6416018945535562,False
initial_risk_range_units >= 0.952684811809 AND structural_reward_r >= 1.35285896624,2,"[{'feature': 'initial_risk_range_units', 'op': '>=', 'threshold': 0.9526848118094255, 'quantile': 0.5}, {'feature': 'structural_reward_r', 'op': '>=', 'threshold': 1.3528589662436352, 'quantile': 0.75}]",0,0,,,,,,0.0,False
initial_risk_range_units <= 1.31026395801 AND structural_target_distance_range_units <= 1.01904453724,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 1.3102639580060815, 'quantile': 0.75}, {'feature': 'structural_target_distance_range_units', 'op': '<=', 'threshold': 1.0190445372434982, 'quantile': 0.25}]",2,0,0.0,-0.375,0.0,-1.0,0.0,-2.0,False
initial_risk_range_units <= 1.31026395801 AND structural_target_distance_range_units >= 1.01904453724,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 1.3102639580060815, 'quantile': 0.75}, {'feature': 'structural_target_distance_range_units', 'op': '>=', 'threshold': 1.0190445372434982, 'quantile': 0.25}]",10,4,0.4,0.025000000000000022,0.16817758120350967,-0.48272358905042767,0.39659551368696544,-4.8272358905042765,False
initial_risk_range_units <= 1.31026395801 AND structural_target_distance_range_units <= 1.10860006597,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 1.3102639580060815, 'quantile': 0.75}, {'feature': 'structural_target_distance_range_units', 'op': '<=', 'threshold': 1.1086000659690294, 'quantile': 0.5}]",5,1,0.2,-0.175,0.03622316096978745,-1.0,0.0,-5.0,False
initial_risk_range_units <= 1.31026395801 AND structural_target_distance_range_units >= 1.10860006597,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 1.3102639580060815, 'quantile': 0.75}, {'feature': 'structural_target_distance_range_units', 'op': '>=', 'threshold': 1.1086000659690294, 'quantile': 0.5}]",7,3,0.42857142857142855,0.05357142857142855,0.15821692226262685,-0.26103369864346804,0.6345528218991447,-1.8272358905042763,False
initial_risk_range_units <= 1.31026395801 AND structural_target_distance_range_units <= 1.22797163375,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 1.3102639580060815, 'quantile': 0.75}, {'feature': 'structural_target_distance_range_units', 'op': '<=', 'threshold': 1.2279716337452877, 'quantile': 0.75}]",8,1,0.125,-0.25,0.02241690886329617,-1.0,0.0,-8.0,False
initial_risk_range_units <= 1.31026395801 AND structural_target_distance_range_units >= 1.22797163375,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 1.3102639580060815, 'quantile': 0.75}, {'feature': 'structural_target_distance_range_units', 'op': '>=', 'threshold': 1.2279716337452877, 'quantile': 0.75}]",4,3,0.75,0.375,0.3006360524426366,0.29319102737393093,1.5863820547478618,1.1727641094957237,False
initial_risk_range_units <= 1.31026395801 AND structural_reward_r <= 0.80242228366,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 1.3102639580060815, 'quantile': 0.75}, {'feature': 'structural_reward_r', 'op': '<=', 'threshold': 0.8024222836602144, 'quantile': 0.25}]",1,0,0.0,-0.375,0.0,-1.0,0.0,-1.0,False
initial_risk_range_units <= 1.31026395801 AND structural_reward_r >= 0.80242228366,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 1.3102639580060815, 'quantile': 0.75}, {'feature': 'structural_reward_r', 'op': '>=', 'threshold': 0.8024222836602144, 'quantile': 0.25}]",11,4,0.36363636363636365,-0.011363636363636354,0.15166223614131383,-0.5297487173185705,0.35252934549952486,-5.8272358905042765,False
initial_risk_range_units <= 1.31026395801 AND structural_reward_r <= 1.16560173697,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 1.3102639580060815, 'quantile': 0.75}, {'feature': 'structural_reward_r', 'op': '<=', 'threshold': 1.1656017369727043, 'quantile': 0.5}]",4,0,0.0,-0.375,0.0,-1.0,0.0,-4.0,False
initial_risk_range_units <= 1.31026395801 AND structural_reward_r >= 1.16560173697,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 1.3102639580060815, 'quantile': 0.75}, {'feature': 'structural_reward_r', 'op': '>=', 'threshold': 1.1656017369727043, 'quantile': 0.5}]",8,4,0.5,0.125,0.21521252682444186,-0.35340448631303456,0.5287940182492873,-2.8272358905042765,False
initial_risk_range_units <= 1.31026395801 AND structural_reward_r <= 1.35285896624,2,"[{'feature': 'initial_risk_range_units', 'op': '<=', 'threshold': 1.3102639580060815, 'quantile': 0.75}, {'feature': 'structural_reward_r', 'op': '<=', 'threshold': 1.3528589662436352, 'quantile': 0.75}]",8,2,0.25,-0.125,0.07147768885802763,-0.6871791496643441,0.21465240038360675,-5.497433197314753,False
