variant,tp_multiple,use_be,partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,limit_px,hard_stop_px,filled,cancel_reason,fill_ts,entry_px,initial_risk_px,initial_risk_pct,target_px,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,hold_minutes,rebreak_confirmed
A_R2,2.0,False,reference_validation,BULL,08-12,2025-07-10 08:00:00+00:00,2025-07-10 12:00:00+00:00,2025-07-10 10:55:00+00:00,111399.7,110894.2,505.5,110919.47499999999,111020.575,True,,2025-07-10 10:55:00+00:00,110992.3,28.27499999999418,0.0002547474013962606,110935.75000000001,2025-07-10 11:00:00+00:00,111020.575,HARD_STOP,-0.0002547474013962606,-0.5273737006981303,5.0,False
B_R1_BE,1.0,True,reference_validation,BULL,08-12,2025-07-10 08:00:00+00:00,2025-07-10 12:00:00+00:00,2025-07-10 10:55:00+00:00,111399.7,110894.2,505.5,110919.47499999999,111020.575,True,,2025-07-10 10:55:00+00:00,110992.3,28.27499999999418,0.0002547474013962606,110964.02500000001,2025-07-10 11:00:00+00:00,111020.575,HARD_STOP,-0.0002547474013962606,-0.5273737006981303,5.0,False
B_R1_5_BE,1.5,True,reference_validation,BULL,08-12,2025-07-10 08:00:00+00:00,2025-07-10 12:00:00+00:00,2025-07-10 10:55:00+00:00,111399.7,110894.2,505.5,110919.47499999999,111020.575,True,,2025-07-10 10:55:00+00:00,110992.3,28.27499999999418,0.0002547474013962606,110949.88750000001,2025-07-10 11:00:00+00:00,111020.575,HARD_STOP,-0.0002547474013962606,-0.5273737006981303,5.0,False
B_R2_BE,2.0,True,reference_validation,BULL,08-12,2025-07-10 08:00:00+00:00,2025-07-10 12:00:00+00:00,2025-07-10 10:55:00+00:00,111399.7,110894.2,505.5,110919.47499999999,111020.575,True,,2025-07-10 10:55:00+00:00,110992.3,28.27499999999418,0.0002547474013962606,110935.75000000001,2025-07-10 11:00:00+00:00,111020.575,HARD_STOP,-0.0002547474013962606,-0.5273737006981303,5.0,False
A_R1,1.0,False,reference_validation,BULL,12-16,2025-07-10 12:00:00+00:00,2025-07-10 16:00:00+00:00,2025-07-10 12:30:00+00:00,111370.3,110800.0,570.3000000000029,110828.515,110942.575,True,,2025-07-10 12:30:00+00:00,110865.4,77.17500000000291,0.0006961143873562258,110788.22499999999,2025-07-10 12:40:00+00:00,110788.22499999999,TP,0.0006961143873562258,-0.051942806321887136,10.0,True
A_R1_5,1.5,False,reference_validation,BULL,12-16,2025-07-10 12:00:00+00:00,2025-07-10 16:00:00+00:00,2025-07-10 12:30:00+00:00,111370.3,110800.0,570.3000000000029,110828.515,110942.575,True,,2025-07-10 12:30:00+00:00,110865.4,77.17500000000291,0.0006961143873562258,110749.63749999998,2025-07-10 12:50:00+00:00,110749.63749999998,TP,0.0010441715810344044,0.12208579051720214,20.0,True
A_R2,2.0,False,reference_validation,BULL,12-16,2025-07-10 12:00:00+00:00,2025-07-10 16:00:00+00:00,2025-07-10 12:30:00+00:00,111370.3,110800.0,570.3000000000029,110828.515,110942.575,True,,2025-07-10 12:30:00+00:00,110865.4,77.17500000000291,0.0006961143873562258,110711.04999999999,2025-07-10 12:55:00+00:00,110711.04999999999,TP,0.0013922287747124517,0.29611438735622575,25.0,True
B_R1_BE,1.0,True,reference_validation,BULL,12-16,2025-07-10 12:00:00+00:00,2025-07-10 16:00:00+00:00,2025-07-10 12:30:00+00:00,111370.3,110800.0,570.3000000000029,110828.515,110942.575,True,,2025-07-10 12:30:00+00:00,110865.4,77.17500000000291,0.0006961143873562258,110788.22499999999,2025-07-10 12:40:00+00:00,110788.22499999999,TP,0.0006961143873562258,-0.051942806321887136,10.0,True
B_R1_5_BE,1.5,True,reference_validation,BULL,12-16,2025-07-10 12:00:00+00:00,2025-07-10 16:00:00+00:00,2025-07-10 12:30:00+00:00,111370.3,110800.0,570.3000000000029,110828.515,110942.575,True,,2025-07-10 12:30:00+00:00,110865.4,77.17500000000291,0.0006961143873562258,110749.63749999998,2025-07-10 12:50:00+00:00,110749.63749999998,TP,0.0010441715810344044,0.12208579051720214,20.0,True
B_R2_BE,2.0,True,reference_validation,BULL,12-16,2025-07-10 12:00:00+00:00,2025-07-10 16:00:00+00:00,2025-07-10 12:30:00+00:00,111370.3,110800.0,570.3000000000029,110828.515,110942.575,True,,2025-07-10 12:30:00+00:00,110865.4,77.17500000000291,0.0006961143873562258,110711.04999999999,2025-07-10 12:55:00+00:00,110711.04999999999,TP,0.0013922287747124517,0.29611438735622575,25.0,True
A_R1,1.0,False,reference_validation,BULL,16-20,2025-07-11 16:00:00+00:00,2025-07-11 20:00:00+00:00,2025-07-11 16:25:00+00:00,118226.0,116725.1,1500.8999999999942,116800.145,117100.32500000001,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
A_R1_5,1.5,False,reference_validation,BULL,16-20,2025-07-11 16:00:00+00:00,2025-07-11 20:00:00+00:00,2025-07-11 16:25:00+00:00,118226.0,116725.1,1500.8999999999942,116800.145,117100.32500000001,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
A_R2,2.0,False,reference_validation,BULL,16-20,2025-07-11 16:00:00+00:00,2025-07-11 20:00:00+00:00,2025-07-11 16:25:00+00:00,118226.0,116725.1,1500.8999999999942,116800.145,117100.32500000001,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
B_R1_BE,1.0,True,reference_validation,BULL,16-20,2025-07-11 16:00:00+00:00,2025-07-11 20:00:00+00:00,2025-07-11 16:25:00+00:00,118226.0,116725.1,1500.8999999999942,116800.145,117100.32500000001,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
B_R1_5_BE,1.5,True,reference_validation,BULL,16-20,2025-07-11 16:00:00+00:00,2025-07-11 20:00:00+00:00,2025-07-11 16:25:00+00:00,118226.0,116725.1,1500.8999999999942,116800.145,117100.32500000001,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
B_R2_BE,2.0,True,reference_validation,BULL,16-20,2025-07-11 16:00:00+00:00,2025-07-11 20:00:00+00:00,2025-07-11 16:25:00+00:00,118226.0,116725.1,1500.8999999999942,116800.145,117100.32500000001,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
A_R1,1.0,False,reference_validation,BULL,20-00,2025-07-13 20:00:00+00:00,2025-07-14 00:00:00+00:00,2025-07-13 22:25:00+00:00,119454.9,118325.4,1129.5,118381.875,118607.775,True,,2025-07-13 22:25:00+00:00,118410.6,197.17499999998836,0.0016651803132488843,118213.42500000002,2025-07-13 22:35:00+00:00,118557.3,EARLY_HOLD_EXIT,-0.0012389093543989902,-1.0194546771994952,10.0,False
A_R1_5,1.5,False,reference_validation,BULL,20-00,2025-07-13 20:00:00+00:00,2025-07-14 00:00:00+00:00,2025-07-13 22:25:00+00:00,119454.9,118325.4,1129.5,118381.875,118607.775,True,,2025-07-13 22:25:00+00:00,118410.6,197.17499999998836,0.0016651803132488843,118114.83750000002,2025-07-13 22:35:00+00:00,118557.3,EARLY_HOLD_EXIT,-0.0012389093543989902,-1.0194546771994952,10.0,False
A_R2,2.0,False,reference_validation,BULL,20-00,2025-07-13 20:00:00+00:00,2025-07-14 00:00:00+00:00,2025-07-13 22:25:00+00:00,119454.9,118325.4,1129.5,118381.875,118607.775,True,,2025-07-13 22:25:00+00:00,118410.6,197.17499999998836,0.0016651803132488843,118016.25000000003,2025-07-13 22:35:00+00:00,118557.3,EARLY_HOLD_EXIT,-0.0012389093543989902,-1.0194546771994952,10.0,False
B_R1_BE,1.0,True,reference_validation,BULL,20-00,2025-07-13 20:00:00+00:00,2025-07-14 00:00:00+00:00,2025-07-13 22:25:00+00:00,119454.9,118325.4,1129.5,118381.875,118607.775,True,,2025-07-13 22:25:00+00:00,118410.6,197.17499999998836,0.0016651803132488843,118213.42500000002,2025-07-13 22:35:00+00:00,118557.3,EARLY_HOLD_EXIT,-0.0012389093543989902,-1.0194546771994952,10.0,False
B_R1_5_BE,1.5,True,reference_validation,BULL,20-00,2025-07-13 20:00:00+00:00,2025-07-14 00:00:00+00:00,2025-07-13 22:25:00+00:00,119454.9,118325.4,1129.5,118381.875,118607.775,True,,2025-07-13 22:25:00+00:00,118410.6,197.17499999998836,0.0016651803132488843,118114.83750000002,2025-07-13 22:35:00+00:00,118557.3,EARLY_HOLD_EXIT,-0.0012389093543989902,-1.0194546771994952,10.0,False
B_R2_BE,2.0,True,reference_validation,BULL,20-00,2025-07-13 20:00:00+00:00,2025-07-14 00:00:00+00:00,2025-07-13 22:25:00+00:00,119454.9,118325.4,1129.5,118381.875,118607.775,True,,2025-07-13 22:25:00+00:00,118410.6,197.17499999998836,0.0016651803132488843,118016.25000000003,2025-07-13 22:35:00+00:00,118557.3,EARLY_HOLD_EXIT,-0.0012389093543989902,-1.0194546771994952,10.0,False
A_R1,1.0,False,reference_validation,BULL,16-20,2025-07-14 16:00:00+00:00,2025-07-14 20:00:00+00:00,2025-07-14 16:25:00+00:00,122113.9,119590.9,2523.0,119717.04999999999,120221.65,True,,2025-07-14 16:25:00+00:00,119776.8,444.84999999999127,0.00371399135725776,119331.95000000001,2025-07-14 16:35:00+00:00,119836.1,EARLY_HOLD_EXIT,-0.0004950875294715079,-0.647543764735754,10.0,False
A_R1_5,1.5,False,reference_validation,BULL,16-20,2025-07-14 16:00:00+00:00,2025-07-14 20:00:00+00:00,2025-07-14 16:25:00+00:00,122113.9,119590.9,2523.0,119717.04999999999,120221.65,True,,2025-07-14 16:25:00+00:00,119776.8,444.84999999999127,0.00371399135725776,119109.52500000002,2025-07-14 16:35:00+00:00,119836.1,EARLY_HOLD_EXIT,-0.0004950875294715079,-0.647543764735754,10.0,False
A_R2,2.0,False,reference_validation,BULL,16-20,2025-07-14 16:00:00+00:00,2025-07-14 20:00:00+00:00,2025-07-14 16:25:00+00:00,122113.9,119590.9,2523.0,119717.04999999999,120221.65,True,,2025-07-14 16:25:00+00:00,119776.8,444.84999999999127,0.00371399135725776,118887.10000000002,2025-07-14 16:35:00+00:00,119836.1,EARLY_HOLD_EXIT,-0.0004950875294715079,-0.647543764735754,10.0,False
B_R1_BE,1.0,True,reference_validation,BULL,16-20,2025-07-14 16:00:00+00:00,2025-07-14 20:00:00+00:00,2025-07-14 16:25:00+00:00,122113.9,119590.9,2523.0,119717.04999999999,120221.65,True,,2025-07-14 16:25:00+00:00,119776.8,444.84999999999127,0.00371399135725776,119331.95000000001,2025-07-14 16:35:00+00:00,119836.1,EARLY_HOLD_EXIT,-0.0004950875294715079,-0.647543764735754,10.0,False
B_R1_5_BE,1.5,True,reference_validation,BULL,16-20,2025-07-14 16:00:00+00:00,2025-07-14 20:00:00+00:00,2025-07-14 16:25:00+00:00,122113.9,119590.9,2523.0,119717.04999999999,120221.65,True,,2025-07-14 16:25:00+00:00,119776.8,444.84999999999127,0.00371399135725776,119109.52500000002,2025-07-14 16:35:00+00:00,119836.1,EARLY_HOLD_EXIT,-0.0004950875294715079,-0.647543764735754,10.0,False
B_R2_BE,2.0,True,reference_validation,BULL,16-20,2025-07-14 16:00:00+00:00,2025-07-14 20:00:00+00:00,2025-07-14 16:25:00+00:00,122113.9,119590.9,2523.0,119717.04999999999,120221.65,True,,2025-07-14 16:25:00+00:00,119776.8,444.84999999999127,0.00371399135725776,118887.10000000002,2025-07-14 16:35:00+00:00,119836.1,EARLY_HOLD_EXIT,-0.0004950875294715079,-0.647543764735754,10.0,False
A_R1,1.0,False,reference_validation,BULL,00-04,2025-07-23 00:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-23 02:20:00+00:00,120264.8,119207.5,1057.300000000003,119260.365,119471.825,True,,2025-07-23 02:20:00+00:00,119280.1,191.72499999999127,0.0016073511004768713,119088.37500000001,2025-07-23 02:30:00+00:00,119339.7,EARLY_HOLD_EXIT,-0.0004996642356938941,-0.649832117846947,10.0,False
A_R1_5,1.5,False,reference_validation,BULL,00-04,2025-07-23 00:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-23 02:20:00+00:00,120264.8,119207.5,1057.300000000003,119260.365,119471.825,True,,2025-07-23 02:20:00+00:00,119280.1,191.72499999999127,0.0016073511004768713,118992.51250000001,2025-07-23 02:30:00+00:00,119339.7,EARLY_HOLD_EXIT,-0.0004996642356938941,-0.649832117846947,10.0,False
A_R2,2.0,False,reference_validation,BULL,00-04,2025-07-23 00:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-23 02:20:00+00:00,120264.8,119207.5,1057.300000000003,119260.365,119471.825,True,,2025-07-23 02:20:00+00:00,119280.1,191.72499999999127,0.0016073511004768713,118896.65000000002,2025-07-23 02:30:00+00:00,119339.7,EARLY_HOLD_EXIT,-0.0004996642356938941,-0.649832117846947,10.0,False
B_R1_BE,1.0,True,reference_validation,BULL,00-04,2025-07-23 00:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-23 02:20:00+00:00,120264.8,119207.5,1057.300000000003,119260.365,119471.825,True,,2025-07-23 02:20:00+00:00,119280.1,191.72499999999127,0.0016073511004768713,119088.37500000001,2025-07-23 02:30:00+00:00,119339.7,EARLY_HOLD_EXIT,-0.0004996642356938941,-0.649832117846947,10.0,False
B_R1_5_BE,1.5,True,reference_validation,BULL,00-04,2025-07-23 00:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-23 02:20:00+00:00,120264.8,119207.5,1057.300000000003,119260.365,119471.825,True,,2025-07-23 02:20:00+00:00,119280.1,191.72499999999127,0.0016073511004768713,118992.51250000001,2025-07-23 02:30:00+00:00,119339.7,EARLY_HOLD_EXIT,-0.0004996642356938941,-0.649832117846947,10.0,False
B_R2_BE,2.0,True,reference_validation,BULL,00-04,2025-07-23 00:00:00+00:00,2025-07-23 04:00:00+00:00,2025-07-23 02:20:00+00:00,120264.8,119207.5,1057.300000000003,119260.365,119471.825,True,,2025-07-23 02:20:00+00:00,119280.1,191.72499999999127,0.0016073511004768713,118896.65000000002,2025-07-23 02:30:00+00:00,119339.7,EARLY_HOLD_EXIT,-0.0004996642356938941,-0.649832117846947,10.0,False
A_R1,1.0,False,reference_validation,BULL,04-08,2025-07-23 04:00:00+00:00,2025-07-23 08:00:00+00:00,2025-07-23 06:30:00+00:00,120146.5,118522.0,1624.5,118603.225,118928.125,True,,2025-07-23 06:30:00+00:00,118603.225,324.8999999999942,0.0027393858809488035,118278.32500000001,2025-07-23 07:50:00+00:00,118278.32500000001,TP,0.0027393858809488035,0.9696929404744018,80.0,True
A_R1_5,1.5,False,reference_validation,BULL,04-08,2025-07-23 04:00:00+00:00,2025-07-23 08:00:00+00:00,2025-07-23 06:30:00+00:00,120146.5,118522.0,1624.5,118603.225,118928.125,True,,2025-07-23 06:30:00+00:00,118603.225,324.8999999999942,0.0027393858809488035,118115.87500000001,2025-07-23 08:00:00+00:00,118327.0,TIME,0.0023289838872425756,0.7644919436212877,90.0,True
A_R2,2.0,False,reference_validation,BULL,04-08,2025-07-23 04:00:00+00:00,2025-07-23 08:00:00+00:00,2025-07-23 06:30:00+00:00,120146.5,118522.0,1624.5,118603.225,118928.125,True,,2025-07-23 06:30:00+00:00,118603.225,324.8999999999942,0.0027393858809488035,117953.42500000002,2025-07-23 08:00:00+00:00,118327.0,TIME,0.0023289838872425756,0.7644919436212877,90.0,True
B_R1_BE,1.0,True,reference_validation,BULL,04-08,2025-07-23 04:00:00+00:00,2025-07-23 08:00:00+00:00,2025-07-23 06:30:00+00:00,120146.5,118522.0,1624.5,118603.225,118928.125,True,,2025-07-23 06:30:00+00:00,118603.225,324.8999999999942,0.0027393858809488035,118278.32500000001,2025-07-23 07:50:00+00:00,118278.32500000001,TP,0.0027393858809488035,0.9696929404744018,80.0,True
B_R1_5_BE,1.5,True,reference_validation,BULL,04-08,2025-07-23 04:00:00+00:00,2025-07-23 08:00:00+00:00,2025-07-23 06:30:00+00:00,120146.5,118522.0,1624.5,118603.225,118928.125,True,,2025-07-23 06:30:00+00:00,118603.225,324.8999999999942,0.0027393858809488035,118115.87500000001,2025-07-23 08:00:00+00:00,118327.0,TIME,0.0023289838872425756,0.7644919436212877,90.0,True
B_R2_BE,2.0,True,reference_validation,BULL,04-08,2025-07-23 04:00:00+00:00,2025-07-23 08:00:00+00:00,2025-07-23 06:30:00+00:00,120146.5,118522.0,1624.5,118603.225,118928.125,True,,2025-07-23 06:30:00+00:00,118603.225,324.8999999999942,0.0027393858809488035,117953.42500000002,2025-07-23 08:00:00+00:00,118327.0,TIME,0.0023289838872425756,0.7644919436212877,90.0,True
A_R1,1.0,False,reference_validation,BULL,12-16,2025-07-28 12:00:00+00:00,2025-07-28 16:00:00+00:00,2025-07-28 13:40:00+00:00,119091.2,118471.3,619.8999999999942,118502.295,118626.275,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
A_R1_5,1.5,False,reference_validation,BULL,12-16,2025-07-28 12:00:00+00:00,2025-07-28 16:00:00+00:00,2025-07-28 13:40:00+00:00,119091.2,118471.3,619.8999999999942,118502.295,118626.275,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
A_R2,2.0,False,reference_validation,BULL,12-16,2025-07-28 12:00:00+00:00,2025-07-28 16:00:00+00:00,2025-07-28 13:40:00+00:00,119091.2,118471.3,619.8999999999942,118502.295,118626.275,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
B_R1_BE,1.0,True,reference_validation,BULL,12-16,2025-07-28 12:00:00+00:00,2025-07-28 16:00:00+00:00,2025-07-28 13:40:00+00:00,119091.2,118471.3,619.8999999999942,118502.295,118626.275,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
B_R1_5_BE,1.5,True,reference_validation,BULL,12-16,2025-07-28 12:00:00+00:00,2025-07-28 16:00:00+00:00,2025-07-28 13:40:00+00:00,119091.2,118471.3,619.8999999999942,118502.295,118626.275,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
B_R2_BE,2.0,True,reference_validation,BULL,12-16,2025-07-28 12:00:00+00:00,2025-07-28 16:00:00+00:00,2025-07-28 13:40:00+00:00,119091.2,118471.3,619.8999999999942,118502.295,118626.275,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,,False
A_R1,1.0,False,reference_validation,SIDEWAYS,16-20,2025-07-28 16:00:00+00:00,2025-07-28 20:00:00+00:00,2025-07-28 17:30:00+00:00,119085.0,117900.0,1185.0,117959.25,118196.25,True,,2025-07-28 17:30:00+00:00,118006.1,190.14999999999418,0.0016113573789829014,117815.95000000001,2025-07-28 17:45:00+00:00,117815.95000000001,TP,0.0016113573789829014,0.4056786894914507,15.0,True
A_R1_5,1.5,False,reference_validation,SIDEWAYS,16-20,2025-07-28 16:00:00+00:00,2025-07-28 20:00:00+00:00,2025-07-28 17:30:00+00:00,119085.0,117900.0,1185.0,117959.25,118196.25,True,,2025-07-28 17:30:00+00:00,118006.1,190.14999999999418,0.0016113573789829014,117720.87500000001,2025-07-28 17:50:00+00:00,117720.87500000001,TP,0.002417036068474352,0.8085180342371759,20.0,True
A_R2,2.0,False,reference_validation,SIDEWAYS,16-20,2025-07-28 16:00:00+00:00,2025-07-28 20:00:00+00:00,2025-07-28 17:30:00+00:00,119085.0,117900.0,1185.0,117959.25,118196.25,True,,2025-07-28 17:30:00+00:00,118006.1,190.14999999999418,0.0016113573789829014,117625.80000000002,2025-07-28 18:05:00+00:00,117625.80000000002,TP,0.0032227147579658028,1.2113573789829015,35.0,True
B_R1_BE,1.0,True,reference_validation,SIDEWAYS,16-20,2025-07-28 16:00:00+00:00,2025-07-28 20:00:00+00:00,2025-07-28 17:30:00+00:00,119085.0,117900.0,1185.0,117959.25,118196.25,True,,2025-07-28 17:30:00+00:00,118006.1,190.14999999999418,0.0016113573789829014,117815.95000000001,2025-07-28 17:45:00+00:00,117815.95000000001,TP,0.0016113573789829014,0.4056786894914507,15.0,True
B_R1_5_BE,1.5,True,reference_validation,SIDEWAYS,16-20,2025-07-28 16:00:00+00:00,2025-07-28 20:00:00+00:00,2025-07-28 17:30:00+00:00,119085.0,117900.0,1185.0,117959.25,118196.25,True,,2025-07-28 17:30:00+00:00,118006.1,190.14999999999418,0.0016113573789829014,117720.87500000001,2025-07-28 17:50:00+00:00,117720.87500000001,TP,0.002417036068474352,0.8085180342371759,20.0,True
B_R2_BE,2.0,True,reference_validation,SIDEWAYS,16-20,2025-07-28 16:00:00+00:00,2025-07-28 20:00:00+00:00,2025-07-28 17:30:00+00:00,119085.0,117900.0,1185.0,117959.25,118196.25,True,,2025-07-28 17:30:00+00:00,118006.1,190.14999999999418,0.0016113573789829014,117625.80000000002,2025-07-28 18:05:00+00:00,117625.80000000002,TP,0.0032227147579658028,1.2113573789829015,35.0,True
A_R1,1.0,False,reference_validation,BULL,08-12,2025-07-29 08:00:00+00:00,2025-07-29 12:00:00+00:00,2025-07-29 11:15:00+00:00,119258.7,118377.1,881.5999999999913,118421.18000000001,118597.5,True,,2025-07-29 11:15:00+00:00,118421.18000000001,176.31999999999243,0.0014889228430251449,118244.86000000002,2025-07-29 11:25:00+00:00,118439.9,EARLY_HOLD_EXIT,-0.00015807982997624758,-0.4790399149881238,10.0,False
A_R1_5,1.5,False,reference_validation,BULL,08-12,2025-07-29 08:00:00+00:00,2025-07-29 12:00:00+00:00,2025-07-29 11:15:00+00:00,119258.7,118377.1,881.5999999999913,118421.18000000001,118597.5,True,,2025-07-29 11:15:00+00:00,118421.18000000001,176.31999999999243,0.0014889228430251449,118156.70000000001,2025-07-29 11:25:00+00:00,118439.9,EARLY_HOLD_EXIT,-0.00015807982997624758,-0.4790399149881238,10.0,False
A_R2,2.0,False,reference_validation,BULL,08-12,2025-07-29 08:00:00+00:00,2025-07-29 12:00:00+00:00,2025-07-29 11:15:00+00:00,119258.7,118377.1,881.5999999999913,118421.18000000001,118597.5,True,,2025-07-29 11:15:00+00:00,118421.18000000001,176.31999999999243,0.0014889228430251449,118068.54000000002,2025-07-29 11:25:00+00:00,118439.9,EARLY_HOLD_EXIT,-0.00015807982997624758,-0.4790399149881238,10.0,False
B_R1_BE,1.0,True,reference_validation,BULL,08-12,2025-07-29 08:00:00+00:00,2025-07-29 12:00:00+00:00,2025-07-29 11:15:00+00:00,119258.7,118377.1,881.5999999999913,118421.18000000001,118597.5,True,,2025-07-29 11:15:00+00:00,118421.18000000001,176.31999999999243,0.0014889228430251449,118244.86000000002,2025-07-29 11:25:00+00:00,118439.9,EARLY_HOLD_EXIT,-0.00015807982997624758,-0.4790399149881238,10.0,False
B_R1_5_BE,1.5,True,reference_validation,BULL,08-12,2025-07-29 08:00:00+00:00,2025-07-29 12:00:00+00:00,2025-07-29 11:15:00+00:00,119258.7,118377.1,881.5999999999913,118421.18000000001,118597.5,True,,2025-07-29 11:15:00+00:00,118421.18000000001,176.31999999999243,0.0014889228430251449,118156.70000000001,2025-07-29 11:25:00+00:00,118439.9,EARLY_HOLD_EXIT,-0.00015807982997624758,-0.4790399149881238,10.0,False
B_R2_BE,2.0,True,reference_validation,BULL,08-12,2025-07-29 08:00:00+00:00,2025-07-29 12:00:00+00:00,2025-07-29 11:15:00+00:00,119258.7,118377.1,881.5999999999913,118421.18000000001,118597.5,True,,2025-07-29 11:15:00+00:00,118421.18000000001,176.31999999999243,0.0014889228430251449,118068.54000000002,2025-07-29 11:25:00+00:00,118439.9,EARLY_HOLD_EXIT,-0.00015807982997624758,-0.4790399149881238,10.0,False
A_R1,1.0,False,reference_validation,BULL,16-20,2025-08-09 16:00:00+00:00,2025-08-09 20:00:00+00:00,2025-08-09 16:55:00+00:00,117200.0,116600.0,600.0,116630.0,116750.0,True,,2025-08-09 16:55:00+00:00,116640.7,109.30000000000291,0.0009370657069102201,116531.4,2025-08-09 17:15:00+00:00,116750.0,HARD_STOP,-0.0009370657069102201,-0.86853285345511,20.0,True
A_R1_5,1.5,False,reference_validation,BULL,16-20,2025-08-09 16:00:00+00:00,2025-08-09 20:00:00+00:00,2025-08-09 16:55:00+00:00,117200.0,116600.0,600.0,116630.0,116750.0,True,,2025-08-09 16:55:00+00:00,116640.7,109.30000000000291,0.0009370657069102201,116476.75,2025-08-09 17:15:00+00:00,116750.0,HARD_STOP,-0.0009370657069102201,-0.86853285345511,20.0,True
A_R2,2.0,False,reference_validation,BULL,16-20,2025-08-09 16:00:00+00:00,2025-08-09 20:00:00+00:00,2025-08-09 16:55:00+00:00,117200.0,116600.0,600.0,116630.0,116750.0,True,,2025-08-09 16:55:00+00:00,116640.7,109.30000000000291,0.0009370657069102201,116422.09999999999,2025-08-09 17:15:00+00:00,116750.0,HARD_STOP,-0.0009370657069102201,-0.86853285345511,20.0,True
